"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior"
201212,"2012","08","Castilla - La Mancha","02","Albacete",0,66273,3889,15028,11810,3554,18173,13819,6997,8424,8254,37534,5064
201201,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,270673,13983,66791,53033,12133,67605,57128,10178,47996,42026,150377,20096
201202,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,274532,14506,67525,53714,12563,68341,57883,10456,48649,42353,152432,20642
201203,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,275447,14453,66996,54375,12546,68382,58695,10327,50065,42229,151886,20940
201204,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,273878,14125,66109,54716,12253,67655,59020,10066,50927,41911,150045,20929
201205,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,269634,13641,64423,54166,11871,66540,58993,10052,49247,41147,148645,20543
201206,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,267810,12921,62447,53694,11516,66878,60354,10655,47643,40294,149002,20216
201207,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,267975,12193,61954,54112,11048,67207,61461,11020,46949,39759,150352,19895
201208,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,270659,11792,63028,55641,10788,67367,62043,10885,49994,40015,150629,19136
201209,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,274892,12649,63987,56166,11551,68473,62066,10740,50334,39579,154578,19661
201210,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,274956,12754,64158,56525,11756,68182,61581,9980,50635,38853,156003,19485
201211,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,274706,12850,63933,56487,11752,68136,61548,9846,49315,38205,157913,19427
201212,"2012","10","Comunitat Valenciana","03","Alicante/Alacant",0,273639,12332,63947,57165,11134,67305,61756,9954,49000,38227,157523,18935
201201,"2012","01","Andalucía","04","Almería",0,101319,5805,27230,19172,5077,26443,17592,13685,6737,19909,49349,11639
201202,"2012","01","Andalucía","04","Almería",0,105073,6257,28318,19526,5540,27499,17933,14332,6985,20454,50799,12503
201203,"2012","01","Andalucía","04","Almería",0,106566,6488,28609,19720,5777,27813,18159,14785,7122,20590,51116,12953
201204,"2012","01","Andalucía","04","Almería",0,106609,6298,28380,19806,5777,27985,18363,15178,7149,20342,51085,12855
201205,"2012","01","Andalucía","04","Almería",0,108455,5998,28798,20029,5837,28877,18916,16299,7178,20111,52232,12635
201206,"2012","01","Andalucía","04","Almería",0,113210,5833,30050,20564,5890,30682,20191,18988,7221,19731,55066,12204
201207,"2012","01","Andalucía","04","Almería",0,118195,5720,31524,21465,5579,32111,21796,21034,7215,18798,59871,11277
201208,"2012","01","Andalucía","04","Almería",0,118035,5453,31426,21753,5462,32035,21906,20714,7271,18462,61095,10493
201209,"2012","01","Andalucía","04","Almería",0,113235,5419,29554,21196,5600,30728,20738,18625,7042,17922,59364,10282
201210,"2012","01","Andalucía","04","Almería",0,108963,5384,27920,20843,5551,29393,19872,16688,6807,17411,57839,10218
201211,"2012","01","Andalucía","04","Almería",0,105818,5375,27088,20601,5271,28115,19368,16110,6620,17048,55993,10047
201212,"2012","01","Andalucía","04","Almería",0,102971,5070,26352,20699,4870,26904,19076,15836,6461,16775,54232,9667
201201,"2012","07","Castilla y León","05","Ávila",0,21398,1519,4904,4708,1261,5196,3810,1232,1851,5227,10150,2938
201202,"2012","07","Castilla y León","05","Ávila",0,21769,1543,4966,4768,1311,5272,3909,1166,1899,5343,10376,2985
201203,"2012","07","Castilla y León","05","Ávila",0,22127,1540,4964,4921,1302,5365,4035,1160,1914,5481,10501,3071
201204,"2012","07","Castilla y León","05","Ávila",0,22063,1489,4935,4908,1278,5395,4058,1142,1919,5422,10535,3045
201205,"2012","07","Castilla y León","05","Ávila",0,21993,1457,4829,4951,1273,5376,4107,1150,1905,5318,10637,2983
201206,"2012","07","Castilla y León","05","Ávila",0,21494,1451,4653,4829,1255,5216,4090,1146,1801,5064,10599,2884
201207,"2012","07","Castilla y León","05","Ávila",0,20873,1353,4438,4713,1181,5091,4097,1123,1719,4699,10574,2758
201208,"2012","07","Castilla y León","05","Ávila",0,20634,1315,4376,4659,1149,5064,4071,1147,1685,4517,10697,2588
201209,"2012","07","Castilla y León","05","Ávila",0,21189,1423,4450,4672,1226,5296,4122,1159,1700,4437,11334,2559
201210,"2012","07","Castilla y León","05","Ávila",0,21562,1419,4592,4851,1218,5353,4129,1458,1711,4376,11545,2472
201211,"2012","07","Castilla y León","05","Ávila",0,22587,1524,4868,5041,1267,5568,4319,2006,1681,4466,11935,2499
201212,"2012","07","Castilla y León","05","Ávila",0,22421,1492,5058,5001,1218,5466,4186,1789,1708,4566,11904,2454
201201,"2012","11","Extremadura","06","Badajoz",0,134653,9631,26299,23437,9039,36014,30233,24860,8415,16317,73385,11676
201202,"2012","11","Extremadura","06","Badajoz",0,135391,9733,26701,23827,8955,35838,30337,24256,8592,16824,73954,11765
201203,"2012","11","Extremadura","06","Badajoz",0,135878,9648,26900,24281,8925,35710,30414,23617,8621,17243,74555,11842
201204,"2012","11","Extremadura","06","Badajoz",0,133246,9295,26335,23853,8764,34870,30129,21092,8456,17538,74271,11889
201205,"2012","11","Extremadura","06","Badajoz",0,133292,9433,26117,23831,8768,34993,30150,21110,8618,17238,74263,12063
201206,"2012","11","Extremadura","06","Badajoz",0,129783,9282,25051,23467,8458,33696,29829,18439,8619,16854,73308,12563
201207,"2012","11","Extremadura","06","Badajoz",0,131016,9318,25414,24022,8367,33868,30027,20920,8497,16474,72500,12625
201208,"2012","11","Extremadura","06","Badajoz",0,131709,9203,25735,24105,8384,34102,30180,22750,8100,16209,72212,12438
201209,"2012","11","Extremadura","06","Badajoz",0,134720,9394,26218,23994,8858,35550,30706,24142,8250,15558,74216,12554
201210,"2012","11","Extremadura","06","Badajoz",0,140728,10067,28221,25698,9156,36474,31112,28920,8846,15297,75290,12375
201211,"2012","11","Extremadura","06","Badajoz",0,140943,10261,27956,25297,9307,36881,31241,27979,8938,15152,76853,12021
201212,"2012","11","Extremadura","06","Badajoz",0,139369,9761,28011,25477,8755,36223,31142,27306,8955,15404,76287,11417
201201,"2012","04","Balears, Illes","07","Balears, Illes",0,161894,8645,42010,29169,7919,44073,30078,1585,7251,19017,129428,4613
201202,"2012","04","Balears, Illes","07","Balears, Illes",0,156936,8539,40173,28056,7985,43151,29032,1663,7254,18783,124502,4734
201203,"2012","04","Balears, Illes","07","Balears, Illes",0,148755,8393,37673,26583,7964,40650,27492,1645,7175,18599,116294,5042
201204,"2012","04","Balears, Illes","07","Balears, Illes",0,131086,7568,33114,24192,7261,35214,23737,1585,6769,18269,99337,5126
201205,"2012","04","Balears, Illes","07","Balears, Illes",0,110380,6555,28196,21361,6292,28461,19515,1477,6201,18182,79412,5108
201206,"2012","04","Balears, Illes","07","Balears, Illes",0,103485,5881,26636,20884,5493,25827,18764,1400,5876,18414,72778,5017
201207,"2012","04","Balears, Illes","07","Balears, Illes",0,100484,5231,26110,20975,4697,24664,18807,1368,5978,18913,69552,4673
201208,"2012","04","Balears, Illes","07","Balears, Illes",0,99006,4776,26071,21186,4289,24083,18601,1310,6251,19464,67653,4328
201209,"2012","04","Balears, Illes","07","Balears, Illes",0,101741,5037,26707,21418,4572,25373,18634,1349,6293,18882,70994,4223
201210,"2012","04","Balears, Illes","07","Balears, Illes",0,119318,6219,31114,23488,5617,31294,21586,1477,6523,18241,88934,4143
201211,"2012","04","Balears, Illes","07","Balears, Illes",0,154899,7441,39213,29209,6851,41904,30281,1557,6748,17479,125059,4056
201212,"2012","04","Balears, Illes","07","Balears, Illes",0,158916,7355,40234,30436,6689,42736,31466,1554,6838,17280,129255,3989
201201,"2012","09","Cataluña","08","Barcelona",0,610354,27640,163847,125477,21867,145538,125985,6313,109921,82758,378483,32879
201202,"2012","09","Cataluña","08","Barcelona",0,618946,28627,166483,127677,22701,145808,127650,6516,111003,83930,383346,34151
201203,"2012","09","Cataluña","08","Barcelona",0,622268,28438,166330,129101,22840,146222,129337,6524,112299,84267,384577,34601
201204,"2012","09","Cataluña","08","Barcelona",0,623211,27793,165738,130403,22347,146127,130803,6422,113438,84490,384080,34781
201205,"2012","09","Cataluña","08","Barcelona",0,622064,27178,163956,131136,21942,145941,131911,5919,113874,84311,383303,34657
201206,"2012","09","Cataluña","08","Barcelona",0,624268,26243,161227,131959,21433,146934,136472,5953,113945,83562,386499,34309
201207,"2012","09","Cataluña","08","Barcelona",0,628605,25297,159172,132542,20888,149262,141444,5940,113182,82420,393436,33627
201208,"2012","09","Cataluña","08","Barcelona",0,626985,23746,158703,133195,20261,149243,141837,5568,113397,82048,394615,31357
201209,"2012","09","Cataluña","08","Barcelona",0,619989,24944,158192,133306,20848,146023,136676,5979,112439,81464,388295,31812
201210,"2012","09","Cataluña","08","Barcelona",0,621826,25190,160109,134637,20865,145200,135825,6644,113628,80894,389370,31290
201211,"2012","09","Cataluña","08","Barcelona",0,627754,25834,161588,135887,21065,146348,137032,6552,114735,80142,394615,31710
201212,"2012","09","Cataluña","08","Barcelona",0,621203,24228,160240,137313,19561,143073,136788,6722,114234,79622,389562,31063
201201,"2012","07","Castilla y León","09","Burgos",0,37631,2132,9019,7432,1744,9554,7750,1452,6924,6453,19427,3375
201202,"2012","07","Castilla y León","09","Burgos",0,38407,2206,9209,7510,1791,9827,7864,1434,7219,6342,19908,3504
201203,"2012","07","Castilla y León","09","Burgos",0,38956,2180,9388,7718,1807,9864,7999,1438,7610,6316,20040,3552
201204,"2012","07","Castilla y León","09","Burgos",0,38809,2151,9369,7823,1731,9773,7962,1454,7667,6288,19874,3526
201205,"2012","07","Castilla y León","09","Burgos",0,38651,2033,9202,7873,1762,9734,8047,1362,7600,6091,20080,3518
201206,"2012","07","Castilla y León","09","Burgos",0,37745,2034,8705,7727,1729,9445,8105,1447,6942,5755,20168,3433
201207,"2012","07","Castilla y León","09","Burgos",0,37504,2001,8663,7635,1648,9357,8200,1684,6562,5496,20475,3287
201208,"2012","07","Castilla y León","09","Burgos",0,37660,1916,8729,7815,1589,9393,8218,1774,6812,5384,20655,3035
201209,"2012","07","Castilla y León","09","Burgos",0,38298,2022,8892,7904,1710,9707,8063,1626,7083,5340,21207,3042
201210,"2012","07","Castilla y León","09","Burgos",0,39600,2074,9180,8087,1771,10155,8333,2134,7105,5284,22106,2971
201211,"2012","07","Castilla y León","09","Burgos",0,40219,2109,9402,8213,1829,10223,8443,2257,7123,5448,22450,2941
201212,"2012","07","Castilla y León","09","Burgos",0,40426,2053,9687,8393,1729,10093,8471,2313,7052,5747,22495,2819
201201,"2012","11","Extremadura","10","Cáceres",0,72013,4878,14938,14511,4248,18103,15335,11719,5052,15232,35819,4191
201202,"2012","11","Extremadura","10","Cáceres",0,72839,4948,15119,14708,4323,18316,15425,11519,5135,15689,36252,4244
201203,"2012","11","Extremadura","10","Cáceres",0,73037,4955,15116,14876,4360,18259,15471,11038,5133,16162,36327,4377
201204,"2012","11","Extremadura","10","Cáceres",0,72649,4873,15121,14991,4193,18066,15405,10720,5188,16473,35908,4360
201205,"2012","11","Extremadura","10","Cáceres",0,71023,4704,14532,14746,4200,17665,15176,10007,4902,15847,35848,4419
201206,"2012","11","Extremadura","10","Cáceres",0,70030,4643,14062,14605,4055,17420,15245,9893,5081,15253,35318,4485
201207,"2012","11","Extremadura","10","Cáceres",0,71980,4745,14559,15338,4012,17692,15634,11292,5222,15283,35554,4629
201208,"2012","11","Extremadura","10","Cáceres",0,71718,4604,14614,15292,3981,17650,15577,11131,5079,15046,35864,4598
201209,"2012","11","Extremadura","10","Cáceres",0,73202,4870,14988,15180,4226,18362,15576,10827,5268,14450,37824,4833
201210,"2012","11","Extremadura","10","Cáceres",0,74290,5014,15186,15302,4370,18588,15830,11443,5480,14170,38370,4827
201211,"2012","11","Extremadura","10","Cáceres",0,76102,5208,15788,15524,4488,19087,16007,12788,5290,14133,39249,4642
201212,"2012","11","Extremadura","10","Cáceres",0,77383,5083,16305,16165,4262,19269,16299,13327,5512,14719,39436,4389
201201,"2012","01","Andalucía","11","Cádiz",0,254951,15561,59487,43355,14680,67876,53992,21379,19810,45462,124183,44117
201202,"2012","01","Andalucía","11","Cádiz",0,258000,15978,60200,43877,15058,68493,54394,21777,20111,45718,125296,45098
201203,"2012","01","Andalucía","11","Cádiz",0,258053,15920,59917,44239,15239,68123,54615,21510,20350,45671,124758,45764
201204,"2012","01","Andalucía","11","Cádiz",0,254603,15335,58747,44005,14876,67036,54604,20839,20230,45338,122567,45629
201205,"2012","01","Andalucía","11","Cádiz",0,250915,14728,57579,43808,14435,66013,54352,20081,20358,44597,120915,44964
201206,"2012","01","Andalucía","11","Cádiz",0,249427,14473,56605,44041,13997,65522,54789,21462,20167,43563,119965,44270
201207,"2012","01","Andalucía","11","Cádiz",0,247885,13940,56198,44582,13308,64726,55131,23884,19822,42511,119444,42224
201208,"2012","01","Andalucía","11","Cádiz",0,246478,13347,56064,44613,12943,64375,55136,23875,19476,41889,120782,40456
201209,"2012","01","Andalucía","11","Cádiz",0,250954,14038,57583,45264,13713,65522,54834,24296,19492,41009,125993,40164
201210,"2012","01","Andalucía","11","Cádiz",0,258618,14612,60046,46475,14207,67762,55516,24503,19776,40587,133710,40042
201211,"2012","01","Andalucía","11","Cádiz",0,260599,14470,60278,46811,14178,69064,55798,23168,19965,39753,138054,39659
201212,"2012","01","Andalucía","11","Cádiz",0,256561,13582,59922,47131,13140,67150,55636,22631,20258,39396,136154,38122
201201,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,79996,4748,23037,15263,3851,21569,11528,3846,13501,12887,44663,5099
201202,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,84138,5154,24447,15933,4172,22426,12006,5018,13860,13184,46798,5278
201203,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,86504,5244,24587,16379,4310,23084,12900,5525,14080,13066,48443,5390
201204,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,88212,5260,24691,16724,4339,23372,13826,5887,14420,13091,49343,5471
201205,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,88174,5033,23995,16937,4267,23539,14403,5859,14480,12790,49629,5416
201206,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,88959,4934,23460,17088,4208,23796,15473,6039,14442,12699,50322,5457
201207,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,89179,4818,23372,17317,4025,23608,16039,6214,14074,12758,50704,5429
201208,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,88901,4610,23299,17431,3971,23469,16121,5883,14282,12768,50760,5208
201209,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,89632,4776,23560,17322,4280,23994,15700,5012,14462,12646,52280,5232
201210,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,85230,4602,22924,16975,4182,22757,13790,3960,14143,12435,49611,5081
201211,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,81178,4271,21333,16503,3937,21901,13233,3246,13826,11731,47390,4985
201212,"2012","10","Comunitat Valenciana","12","Castellón/Castelló",0,80936,4083,21625,16872,3650,21452,13254,3523,13931,11723,46934,4825
201201,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,76259,5809,18044,12811,5424,21323,12848,8669,8279,12254,41190,5867
201202,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,79108,6095,19059,13284,5545,21977,13148,9480,8370,12859,42392,6007
201203,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,80286,6166,19260,13619,5587,22252,13402,9649,8435,12806,43189,6207
201204,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,81487,6265,19683,13908,5631,22422,13578,9591,8659,13025,43815,6397
201205,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,80327,6095,19009,13815,5650,22141,13617,9025,8089,12940,43786,6487
201206,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,79854,6019,18788,13691,5586,22024,13746,8668,8510,12598,43542,6536
201207,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,80329,5716,18708,13843,5355,22700,14007,8314,8487,12470,44605,6453
201208,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,80263,5523,18837,14002,5179,22637,14085,7863,8572,12684,44786,6358
201209,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,75128,4956,16399,12737,5040,22086,13910,5485,8096,11255,43880,6412
201210,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,82203,5964,19156,14170,5477,23096,14340,11115,8227,11316,45109,6436
201211,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,84706,6193,20183,14693,5614,23472,14551,11619,8617,11873,46084,6513
201212,"2012","08","Castilla - La Mancha","13","Ciudad Real",0,84208,5907,20057,14884,5417,23207,14736,10831,8797,12170,46053,6357
201201,"2012","01","Andalucía","14","Córdoba",0,141902,9079,27995,24158,8636,36780,35254,32207,15571,20191,56293,17640
201202,"2012","01","Andalucía","14","Córdoba",0,153719,10347,31217,26040,9278,39408,37429,38298,16380,21887,58539,18615
201203,"2012","01","Andalucía","14","Córdoba",0,160503,11026,32961,27444,9394,40775,38903,42293,16947,22904,59265,19094
201204,"2012","01","Andalucía","14","Córdoba",0,163040,11102,33618,28510,9314,41086,39410,44034,17368,23412,59171,19055
201205,"2012","01","Andalucía","14","Córdoba",0,159327,10280,32573,28135,8961,40239,39139,42345,17292,22796,58429,18465
201206,"2012","01","Andalucía","14","Córdoba",0,161192,10368,32785,28817,8995,40604,39623,43252,17284,23010,59286,18360
201207,"2012","01","Andalucía","14","Córdoba",0,164792,10486,33690,29970,8956,41240,40450,46914,16912,22983,60465,17518
201208,"2012","01","Andalucía","14","Córdoba",0,165539,10354,33981,30118,8917,41547,40622,46710,17098,22745,62117,16869
201209,"2012","01","Andalucía","14","Córdoba",0,165749,10430,33861,30044,9276,41647,40491,46193,16891,21977,63969,16719
201210,"2012","01","Andalucía","14","Córdoba",0,163682,10247,33249,29531,9479,41255,39921,43979,16382,20952,65820,16549
201211,"2012","01","Andalucía","14","Córdoba",0,159291,9692,31846,28714,9277,40318,39444,40423,16045,20284,66408,16131
201212,"2012","01","Andalucía","14","Córdoba",0,145964,8414,28891,26778,8422,36649,36810,32329,15549,19120,63729,15237
201201,"2012","12","Galicia","15","Coruña, A",0,132172,6664,31434,26710,5693,35597,26074,3171,20834,22107,71666,14394
201202,"2012","12","Galicia","15","Coruña, A",0,134940,6889,32408,27200,5885,36234,26324,3122,21498,22477,73054,14789
201203,"2012","12","Galicia","15","Coruña, A",0,135629,6974,32587,27527,5953,36119,26469,3096,21481,22414,73577,15061
201204,"2012","12","Galicia","15","Coruña, A",0,136288,6956,32810,27802,5916,36211,26593,3228,21577,22729,73577,15177
201205,"2012","12","Galicia","15","Coruña, A",0,135718,6855,32550,27920,5848,35986,26559,3296,21213,22551,73829,14829
201206,"2012","12","Galicia","15","Coruña, A",0,135319,7004,32273,27876,5823,35563,26780,3424,20679,22103,74655,14458
201207,"2012","12","Galicia","15","Coruña, A",0,132148,6375,31026,27697,5441,34861,26748,3126,20341,21187,73910,13584
201208,"2012","12","Galicia","15","Coruña, A",0,130822,6015,30634,27639,5230,34644,26660,3166,20221,20654,73999,12782
201209,"2012","12","Galicia","15","Coruña, A",0,132553,6166,31100,27826,5479,35310,26672,3107,20311,20500,75896,12739
201210,"2012","12","Galicia","15","Coruña, A",0,134780,6254,31779,28324,5497,35822,27104,3470,20368,20513,77871,12558
201211,"2012","12","Galicia","15","Coruña, A",0,136350,6243,32642,28798,5404,35903,27360,3525,20442,20935,79040,12408
201212,"2012","12","Galicia","15","Coruña, A",0,137536,6062,33356,29514,5060,35776,27768,3809,21676,21780,78346,11925
201201,"2012","08","Castilla - La Mancha","16","Cuenca",0,25317,1653,6274,4581,1456,6931,4422,3144,2264,3915,14332,1662
201202,"2012","08","Castilla - La Mancha","16","Cuenca",0,26043,1709,6465,4737,1512,7112,4508,3184,2335,4030,14786,1708
201203,"2012","08","Castilla - La Mancha","16","Cuenca",0,26420,1735,6544,4866,1502,7160,4613,3271,2414,4045,14919,1771
201204,"2012","08","Castilla - La Mancha","16","Cuenca",0,26506,1719,6454,4988,1469,7210,4666,3243,2590,3991,14901,1781
201205,"2012","08","Castilla - La Mancha","16","Cuenca",0,26224,1648,6296,4933,1423,7197,4727,3176,2598,3892,14789,1769
201206,"2012","08","Castilla - La Mancha","16","Cuenca",0,25617,1577,6079,4837,1390,7024,4710,3099,2420,3714,14629,1755
201207,"2012","08","Castilla - La Mancha","16","Cuenca",0,26071,1526,6220,4896,1353,7335,4741,3346,2418,3611,14960,1736
201208,"2012","08","Castilla - La Mancha","16","Cuenca",0,26163,1507,6316,4999,1336,7303,4702,3434,2434,3663,14958,1674
201209,"2012","08","Castilla - La Mancha","16","Cuenca",0,25152,1405,5820,4756,1335,7193,4643,2949,2323,3403,14820,1657
201210,"2012","08","Castilla - La Mancha","16","Cuenca",0,26444,1551,6371,4970,1402,7391,4759,3915,2381,3435,15058,1655
201211,"2012","08","Castilla - La Mancha","16","Cuenca",0,27480,1581,6737,5292,1402,7582,4886,4306,2556,3481,15446,1691
201212,"2012","08","Castilla - La Mancha","16","Cuenca",0,27227,1500,6753,5338,1332,7463,4841,4124,2558,3608,15313,1624
201201,"2012","09","Cataluña","17","Girona",0,88343,4517,25201,17295,3622,21688,16020,2901,11387,14040,55771,4244
201202,"2012","09","Cataluña","17","Girona",0,88553,4586,25135,17508,3648,21631,16045,3032,11532,14126,55380,4483
201203,"2012","09","Cataluña","17","Girona",0,84712,4362,23769,17100,3464,20510,15507,2939,11245,13831,52088,4609
201204,"2012","09","Cataluña","17","Girona",0,80315,4004,22259,16811,3206,19129,14906,2826,11154,13662,48014,4659
201205,"2012","09","Cataluña","17","Girona",0,78269,3777,21518,16550,3056,18604,14764,2710,11216,13413,46322,4608
201206,"2012","09","Cataluña","17","Girona",0,75255,3369,20264,16175,2720,17830,14897,2545,11052,13058,44125,4475
201207,"2012","09","Cataluña","17","Girona",0,73295,2962,19533,16016,2312,17381,15091,2472,10799,12907,42931,4186
201208,"2012","09","Cataluña","17","Girona",0,72877,2846,19577,16016,2241,17162,15035,2220,10975,13114,42688,3880
201209,"2012","09","Cataluña","17","Girona",0,75027,3324,20130,16134,2802,17900,14737,2098,10871,12716,45533,3809
201210,"2012","09","Cataluña","17","Girona",0,81709,3787,22133,17061,3232,19742,15754,2792,11029,12596,51593,3699
201211,"2012","09","Cataluña","17","Girona",0,86561,4019,23193,17922,3433,21060,16934,3026,11096,12443,56249,3747
201212,"2012","09","Cataluña","17","Girona",0,86353,3918,23261,18289,3214,20702,16969,3255,11070,12571,55705,3752
201201,"2012","01","Andalucía","18","Granada",0,156833,8825,37383,27884,8827,42481,31433,25392,10091,32245,71743,17362
201202,"2012","01","Andalucía","18","Granada",0,163439,9679,39453,28826,9265,43857,32359,27722,10416,33454,73546,18301
201203,"2012","01","Andalucía","18","Granada",0,163971,9941,39639,29239,9153,43424,32575,28632,10456,33479,72836,18568
201204,"2012","01","Andalucía","18","Granada",0,163119,9688,39529,29584,8819,42878,32621,28536,10417,33578,72294,18294
201205,"2012","01","Andalucía","18","Granada",0,160766,9095,38583,29463,8506,42480,32639,28202,10345,32914,71497,17808
201206,"2012","01","Andalucía","18","Granada",0,161343,8833,38416,29864,8412,42782,33036,29007,10357,32739,71889,17351
201207,"2012","01","Andalucía","18","Granada",0,161783,8580,38275,30390,8072,42712,33754,30569,10158,31938,72829,16289
201208,"2012","01","Andalucía","18","Granada",0,161215,8234,38317,30683,7786,42419,33776,30737,10214,31363,73663,15238
201209,"2012","01","Andalucía","18","Granada",0,162970,8489,38699,30671,8196,43166,33749,30103,10103,30905,76535,15324
201210,"2012","01","Andalucía","18","Granada",0,166517,8810,39660,31360,8642,44004,34041,31259,10162,30872,78927,15297
201211,"2012","01","Andalucía","18","Granada",0,166781,8689,39609,31559,8637,44182,34105,30852,9983,30606,80181,15159
