"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior"
202505,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,198651,6729,24729,47720,5999,37714,75446,8623,26892,14592,134761,13525
202506,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,199396,6183,24360,47495,5604,37973,77441,9460,26057,14547,135604,13482
202507,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,201788,6060,24973,48083,5508,38870,77971,9652,26773,14812,136869,13431
202508,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,205888,6240,25990,49724,5589,39314,78706,9507,28961,15397,138519,13264
202509,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,198430,6801,25027,48245,6027,37093,74892,8977,27419,14731,133622,13427
202510,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,200116,7202,25214,48109,6273,37696,75281,8291,27097,14404,136394,13683
202511,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,202953,7397,25725,48387,6397,38575,76145,8189,26228,14245,140100,13926
202501,"2025","01","Andalucía","04","Almería",0,83962,3509,14542,18523,3180,18898,25040,15015,2657,5853,53087,7083
202502,"2025","01","Andalucía","04","Almería",0,83736,3586,14439,18394,3268,18879,24879,15481,2651,5785,52374,7165
202503,"2025","01","Andalucía","04","Almería",0,84685,3795,14638,18496,3383,19067,25032,15957,2656,5860,52465,7508
202504,"2025","01","Andalucía","04","Almería",0,82847,3432,14042,18219,3254,18851,24797,16321,2584,5674,50657,7362
202505,"2025","01","Andalucía","04","Almería",0,87289,3395,15006,19157,3384,20068,25995,19697,2530,5494,52182,7127
202506,"2025","01","Andalucía","04","Almería",0,97199,3467,17457,21710,3395,22229,28659,24957,2500,5469,56967,7046
202507,"2025","01","Andalucía","04","Almería",0,103521,3603,19050,22974,3397,23638,30622,26060,2594,5501,62264,6837
202508,"2025","01","Andalucía","04","Almería",0,102182,3522,18484,22450,3357,23835,30272,24011,2627,5599,62994,6701
202509,"2025","01","Andalucía","04","Almería",0,93493,3686,16148,20101,3550,21920,27804,19836,2638,5448,58231,7064
202510,"2025","01","Andalucía","04","Almería",0,84333,3750,14301,18217,3393,19274,25079,16141,2614,5440,52504,7355
202511,"2025","01","Andalucía","04","Almería",0,82827,3803,14126,17958,3281,18473,24877,15030,2551,5456,52013,7490
202501,"2025","07","Castilla y León","05","Ávila",0,13238,490,1498,3041,398,2477,4499,652,611,782,9424,1255
202502,"2025","07","Castilla y León","05","Ávila",0,13407,501,1473,3051,421,2534,4584,631,634,748,9570,1284
202503,"2025","07","Castilla y León","05","Ávila",0,13684,478,1509,3179,415,2526,4740,586,638,771,9806,1309
202504,"2025","07","Castilla y León","05","Ávila",0,13195,437,1431,3073,386,2390,4575,522,623,735,9457,1268
202505,"2025","07","Castilla y León","05","Ávila",0,12809,451,1329,2904,372,2313,4566,474,578,711,9208,1268
202506,"2025","07","Castilla y León","05","Ávila",0,12043,381,1209,2714,351,2188,4404,461,545,677,8653,1191
202507,"2025","07","Castilla y León","05","Ávila",0,11874,352,1184,2663,319,2232,4362,438,500,660,8586,1134
202508,"2025","07","Castilla y León","05","Ávila",0,11874,346,1179,2651,313,2262,4335,420,522,688,8587,1124
202509,"2025","07","Castilla y León","05","Ávila",0,11696,379,1156,2622,354,2196,4203,396,511,686,8480,1110
202510,"2025","07","Castilla y León","05","Ávila",0,12286,430,1260,2721,403,2294,4377,611,538,685,8881,1092
202511,"2025","07","Castilla y León","05","Ávila",0,12563,445,1338,2872,386,2328,4421,716,542,718,8980,1081
202501,"2025","11","Extremadura","06","Badajoz",0,86929,3369,10531,17503,3619,19444,32186,16777,4053,6142,55685,3935
202502,"2025","11","Extremadura","06","Badajoz",0,86405,3498,10465,17170,3692,19213,32120,16095,4038,6075,55752,4096
202503,"2025","11","Extremadura","06","Badajoz",0,86729,3549,10817,17491,3657,18917,32034,16736,4043,6191,55226,4190
202504,"2025","11","Extremadura","06","Badajoz",0,81276,3147,9534,16419,3475,17472,30939,13505,3842,6029,53333,4240
202505,"2025","11","Extremadura","06","Badajoz",0,78008,3016,8943,15779,3406,16540,30062,11727,3576,5863,52070,4411
202506,"2025","11","Extremadura","06","Badajoz",0,76015,2819,8519,15483,3119,15834,29943,10843,3410,5684,51240,4461
202507,"2025","11","Extremadura","06","Badajoz",0,77079,2859,8909,15772,3069,16251,29883,11581,3322,5801,51532,4500
202508,"2025","11","Extremadura","06","Badajoz",0,76585,2759,8827,15637,3027,16425,29601,11606,3182,5811,51375,4245
202509,"2025","11","Extremadura","06","Badajoz",0,77769,3069,9030,15841,3363,16543,29647,12734,3421,5653,51467,4128
202510,"2025","11","Extremadura","06","Badajoz",0,81043,3303,9754,16491,3564,17313,30338,14990,3854,5650,52237,3958
202511,"2025","11","Extremadura","06","Badajoz",0,79790,3230,9418,15766,3542,17293,30256,14355,3778,5435,51924,3932
202501,"2025","04","Balears, Illes","07","Balears, Illes",0,137593,7203,26034,27209,5909,32622,38573,1048,3603,6367,123038,3407
202502,"2025","04","Balears, Illes","07","Balears, Illes",0,122975,6502,22372,23973,5432,29242,35401,1003,3354,6226,108610,3646
202503,"2025","04","Balears, Illes","07","Balears, Illes",0,100457,5732,17364,19933,4657,23169,29537,924,3042,6090,86473,3801
202504,"2025","04","Balears, Illes","07","Balears, Illes",0,66117,3700,10252,14270,2991,14278,20536,781,2626,5628,53209,3758
202505,"2025","04","Balears, Illes","07","Balears, Illes",0,54637,2881,7895,12331,2407,11307,17728,693,2318,5324,42630,3518
202506,"2025","04","Balears, Illes","07","Balears, Illes",0,52957,2508,7557,12042,2112,10944,17693,648,2304,5320,41122,3415
202507,"2025","04","Balears, Illes","07","Balears, Illes",0,55030,2573,8053,12409,2068,11592,18219,655,2502,5614,42754,3345
202508,"2025","04","Balears, Illes","07","Balears, Illes",0,56000,2581,8396,12592,2146,11958,18222,644,2622,5830,43653,3094
202509,"2025","04","Balears, Illes","07","Balears, Illes",0,56097,3317,8632,12574,2652,11472,17375,728,2519,5663,44037,3014
202510,"2025","04","Balears, Illes","07","Balears, Illes",0,73012,4667,12564,14911,3748,16198,20837,847,2705,5558,60755,3048
202511,"2025","04","Balears, Illes","07","Balears, Illes",0,121282,7144,22601,23316,5797,28273,34084,981,3302,5782,107975,3148
202501,"2025","09","Cataluña","08","Barcelona",0,360370,14291,53991,87761,11391,70797,121511,3012,38606,22003,269510,26602
202502,"2025","09","Cataluña","08","Barcelona",0,361563,14279,53966,87995,11605,71129,121966,3046,38391,22050,269998,27479
202503,"2025","09","Cataluña","08","Barcelona",0,359726,14062,53228,87773,11531,70634,121882,3017,38226,22171,267724,28008
202504,"2025","09","Cataluña","08","Barcelona",0,353625,13493,51910,86620,11148,69157,120658,2926,37817,21968,262151,28167
202505,"2025","09","Cataluña","08","Barcelona",0,349834,13589,50984,84745,10903,68849,120125,2605,36912,21399,259317,28979
202506,"2025","09","Cataluña","08","Barcelona",0,353490,12902,49864,83760,10792,69854,125668,2522,36328,21048,263577,29392
202507,"2025","09","Cataluña","08","Barcelona",0,366244,13557,51264,84343,12050,74415,129974,2614,36632,20971,275267,30149
202508,"2025","09","Cataluña","08","Barcelona",0,373922,13715,53113,85180,12561,77855,130857,2490,37437,21251,282915,29240
202509,"2025","09","Cataluña","08","Barcelona",0,354111,14447,51554,84473,12187,70283,120509,2650,37587,21186,262020,30085
202510,"2025","09","Cataluña","08","Barcelona",0,358112,14993,52560,85244,12511,70700,121435,2781,37753,20836,265869,30284
202511,"2025","09","Cataluña","08","Barcelona",0,359439,14924,52877,85677,12228,70763,122285,2867,37596,20708,267475,30174
202501,"2025","07","Castilla y León","09","Burgos",0,21950,892,2667,4834,700,4100,7734,999,2437,959,15446,1400
202502,"2025","07","Castilla y León","09","Burgos",0,22163,966,2644,4782,749,4187,7846,919,2430,939,15730,1445
202503,"2025","07","Castilla y León","09","Burgos",0,22184,968,2642,4825,686,4133,7971,944,2460,967,15629,1495
202504,"2025","07","Castilla y León","09","Burgos",0,21440,888,2513,4690,667,3902,7756,882,2346,967,15082,1467
202505,"2025","07","Castilla y León","09","Burgos",0,20658,821,2425,4451,634,3774,7546,680,2259,924,14658,1452
202506,"2025","07","Castilla y León","09","Burgos",0,19712,721,2186,4257,584,3568,7493,666,2129,882,14052,1338
202507,"2025","07","Castilla y León","09","Burgos",0,20591,703,2248,4220,591,3906,7932,838,2158,851,14798,1273
202508,"2025","07","Castilla y León","09","Burgos",0,21002,726,2380,4365,609,4007,7966,1055,2191,875,14990,1227
202509,"2025","07","Castilla y León","09","Burgos",0,19559,788,2191,4113,647,3609,7277,603,2163,864,14004,1269
202510,"2025","07","Castilla y León","09","Burgos",0,20693,832,2434,4338,688,3855,7564,1271,2202,875,14422,1227
202511,"2025","07","Castilla y León","09","Burgos",0,20897,846,2471,4394,686,3845,7654,1287,2264,879,14589,1195
202501,"2025","11","Extremadura","10","Cáceres",0,48063,1804,6070,11222,1738,9482,16920,8573,2281,4933,29233,2378
202502,"2025","11","Extremadura","10","Cáceres",0,47657,1782,5939,11003,1781,9472,16881,8379,2248,4824,29083,2389
202503,"2025","11","Extremadura","10","Cáceres",0,46714,1774,5847,10817,1691,9144,16627,8182,2144,4823,28392,2426
202504,"2025","11","Extremadura","10","Cáceres",0,45326,1665,5584,10578,1658,8679,16340,7656,2126,4771,27567,2472
202505,"2025","11","Extremadura","10","Cáceres",0,42559,1609,4947,9875,1588,8054,15673,6887,1923,4069,26370,2561
202506,"2025","11","Extremadura","10","Cáceres",0,40559,1318,4533,9338,1484,7628,15408,6432,1964,3607,25269,2531
202507,"2025","11","Extremadura","10","Cáceres",0,41641,1294,4982,9667,1448,7827,15557,7218,1935,3704,25542,2497
202508,"2025","11","Extremadura","10","Cáceres",0,41820,1320,5079,9717,1415,7939,15516,7234,1844,3845,25790,2368
202509,"2025","11","Extremadura","10","Cáceres",0,41816,1515,4942,9558,1562,8029,15350,7059,1780,3730,26187,2325
202510,"2025","11","Extremadura","10","Cáceres",0,42131,1505,4965,9632,1527,8138,15560,7334,1860,3696,26269,2229
202511,"2025","11","Extremadura","10","Cáceres",0,42665,1571,5204,9815,1581,8176,15476,7612,1983,3835,26283,2247
202501,"2025","01","Andalucía","11","Cádiz",0,199147,7681,27889,42175,7805,44483,69113,12227,11006,15559,140812,19525
202502,"2025","01","Andalucía","11","Cádiz",0,195200,7676,26765,40905,7772,43681,68396,12073,10376,15166,137800,19766
202503,"2025","01","Andalucía","11","Cádiz",0,193784,7777,26463,40653,7793,43324,67768,12368,10451,15321,135531,20096
202504,"2025","01","Andalucía","11","Cádiz",0,182239,7057,23998,38858,7083,39932,65304,11452,10153,14913,126154,19550
202505,"2025","01","Andalucía","11","Cádiz",0,175877,6630,22679,37782,6611,38247,63921,10782,9740,14435,122051,18848
202506,"2025","01","Andalucía","11","Cádiz",0,174888,6398,22366,37574,6363,37798,64386,11732,9856,14420,120325,18544
202507,"2025","01","Andalucía","11","Cádiz",0,174050,6321,22467,37552,6171,37503,64030,12879,9596,14398,119122,18036
202508,"2025","01","Andalucía","11","Cádiz",0,175277,6296,22897,37913,6288,37753,64128,12787,9594,14622,120548,17703
202509,"2025","01","Andalucía","11","Cádiz",0,178174,7175,23815,38056,7060,38334,63729,11933,9486,14360,124096,18281
202510,"2025","01","Andalucía","11","Cádiz",0,183424,7660,24630,38907,7390,39858,64974,11624,9539,14273,129483,18488
202511,"2025","01","Andalucía","11","Cádiz",0,186571,7811,25077,39320,7418,40661,66275,10515,9538,14409,133555,18538
202501,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,64294,2924,8753,14320,2482,13328,21962,2847,7920,3607,44427,5096
202502,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,63959,2864,8498,14040,2621,13330,22054,2982,7823,3532,43980,5267
202503,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,62944,2753,8030,13863,2522,12973,22213,3174,7157,3592,43393,5220
202504,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,61534,2506,7611,13661,2411,12541,22212,3144,7321,3522,41894,5250
202505,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,62156,2398,7606,13636,2358,12687,22898,3300,7252,3473,42506,5252
202506,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,62351,2185,7356,13692,2201,12638,23692,3496,7143,3410,42773,5154
202507,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,62763,2063,7486,13816,2089,12898,23877,3366,7261,3435,43319,5008
202508,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,63516,2100,7750,13927,2120,13083,24006,3318,7376,3495,44081,4857
202509,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,61795,2457,7601,13763,2269,12436,22716,3193,7316,3492,42467,4969
202510,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,60029,2513,7455,13395,2307,12217,21543,2458,7441,3404,41391,4974
202511,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,59661,2505,7443,13432,2236,12083,21434,2297,7420,3338,41325,4911
202501,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,50865,1946,6241,10193,2097,11809,18287,4887,3958,3290,34477,3927
202502,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,51390,2075,6352,10241,2199,11847,18383,5309,3993,3169,34539,4073
202503,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,51597,2163,6471,10313,2274,11708,18402,5637,4040,3162,34334,4153
202504,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,50181,2050,6221,10100,2097,11296,18143,5549,3911,3092,33287,4055
202505,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,48690,1917,5838,9700,2074,10975,17928,4971,3731,2964,32685,4038
202506,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,47686,1831,5591,9612,1931,10533,17892,4785,3649,2953,32037,3937
202507,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,47845,1843,5713,9734,1896,10558,17820,4964,3693,2939,32027,3933
202508,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,47379,1869,5804,9632,1812,10427,17562,4741,3671,3068,31837,3767
202509,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,46310,1857,5433,9187,1928,10319,17280,4122,3582,2847,31638,3823
202510,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,47507,1992,5860,9497,1982,10470,17405,4942,3675,2862,31907,3806
202511,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,47270,1901,5736,9401,2014,10523,17423,4502,3702,2865,32069,3805
202501,"2025","01","Andalucía","14","Córdoba",0,111819,3997,14036,23396,4346,23146,42827,24850,7398,12813,59090,7577
202502,"2025","01","Andalucía","14","Córdoba",0,113507,4217,14456,23567,4357,23490,43356,27224,7030,12550,58903,7708
202503,"2025","01","Andalucía","14","Córdoba",0,115854,4456,15079,24136,4476,23878,43757,28479,7259,12840,59268,7929
202504,"2025","01","Andalucía","14","Córdoba",0,112848,4151,14511,23639,4131,23059,43278,27783,7178,12906,57340,7571
202505,"2025","01","Andalucía","14","Córdoba",0,110940,3943,14020,23371,4002,22584,42940,26863,7098,13030,56452,7416
202506,"2025","01","Andalucía","14","Córdoba",0,112601,4108,14261,23617,4097,23060,43385,26562,7052,13542,57759,7607
202507,"2025","01","Andalucía","14","Córdoba",0,113781,4230,14716,23954,4131,23213,43475,26348,7203,14239,58315,7620
202508,"2025","01","Andalucía","14","Córdoba",0,113959,4267,14925,23943,4164,23391,43187,25131,7462,14706,59051,7542
202509,"2025","01","Andalucía","14","Córdoba",0,110911,4198,14205,23156,4244,22566,42477,23651,7245,14252,58201,7490
202510,"2025","01","Andalucía","14","Córdoba",0,110229,4146,14000,23077,4175,22477,42291,23297,7042,14086,58476,7250
202511,"2025","01","Andalucía","14","Córdoba",0,105761,3799,13042,22079,4066,21428,41270,21254,6763,12963,57569,7127
202501,"2025","12","Galicia","15","Coruña, A",0,78352,3024,11331,18701,2513,15561,27072,2349,6811,4539,56394,8168
202502,"2025","12","Galicia","15","Coruña, A",0,77990,3071,11186,18474,2526,15549,27032,2099,6727,4488,56171,8412
202503,"2025","12","Galicia","15","Coruña, A",0,76552,2998,10755,18156,2484,15181,26829,1909,6553,4430,55056,8529
202504,"2025","12","Galicia","15","Coruña, A",0,73813,2828,10129,17694,2341,14545,26122,1883,6393,4321,52848,8280
202505,"2025","12","Galicia","15","Coruña, A",0,71484,2674,9489,17184,2241,14050,25684,1827,6174,4163,51263,7946
202506,"2025","12","Galicia","15","Coruña, A",0,69870,2523,9116,16894,2083,13538,25578,1751,6206,4094,50074,7631
202507,"2025","12","Galicia","15","Coruña, A",0,70640,2311,9082,16929,1947,14017,26192,1681,6147,4033,51205,7453
202508,"2025","12","Galicia","15","Coruña, A",0,71550,2350,9306,16952,2045,14318,26411,1729,6226,4027,52052,7401
202509,"2025","12","Galicia","15","Coruña, A",0,70873,2562,9255,17073,2376,13877,25590,1765,6348,4043,50944,7640
202510,"2025","12","Galicia","15","Coruña, A",0,72160,2774,9728,17285,2476,14081,25700,1884,6263,4049,52152,7689
202511,"2025","12","Galicia","15","Coruña, A",0,73596,2780,10117,17737,2492,14186,26172,2117,6334,4138,53205,7680
202501,"2025","08","Castilla - La Mancha","16","Cuenca",0,15212,538,1825,3239,482,3038,5169,1505,1137,742,10377,747
202502,"2025","08","Castilla - La Mancha","16","Cuenca",0,15351,543,1797,3221,497,3092,5242,1538,1172,728,10461,730
202503,"2025","08","Castilla - La Mancha","16","Cuenca",0,15223,517,1763,3242,496,3036,5246,1661,1151,705,10273,705
202504,"2025","08","Castilla - La Mancha","16","Cuenca",0,14827,480,1685,3198,471,2921,5194,1668,1192,693,9882,709
202505,"2025","08","Castilla - La Mancha","16","Cuenca",0,14350,468,1607,3053,448,2793,5123,1475,1140,662,9688,730
202506,"2025","08","Castilla - La Mancha","16","Cuenca",0,13807,462,1537,2888,400,2614,5040,1419,1047,629,9290,763
202507,"2025","08","Castilla - La Mancha","16","Cuenca",0,13953,450,1649,2905,397,2664,5040,1652,1004,652,9258,727
202508,"2025","08","Castilla - La Mancha","16","Cuenca",0,13976,419,1661,2939,405,2699,4984,1722,990,653,9265,665
202509,"2025","08","Castilla - La Mancha","16","Cuenca",0,13622,473,1599,2797,476,2597,4831,1446,970,671,9168,662
202510,"2025","08","Castilla - La Mancha","16","Cuenca",0,14339,541,1730,2974,512,2771,4978,1629,1102,668,9578,690
202511,"2025","08","Castilla - La Mancha","16","Cuenca",0,14594,516,1833,3001,495,2875,5025,1515,1294,677,9671,730
202501,"2025","09","Cataluña","17","Girona",0,61354,3097,9420,14309,2341,12206,19047,1869,4836,3458,47177,3314
202502,"2025","09","Cataluña","17","Girona",0,60275,3078,8965,13992,2328,12232,18786,1838,4804,3444,45979,3521
202503,"2025","09","Cataluña","17","Girona",0,56542,2855,8308,13344,2191,11246,17711,1788,4764,3437,42267,3619
202504,"2025","09","Cataluña","17","Girona",0,49391,2279,7094,11951,1778,9632,15724,1566,4601,3368,35621,3558
202505,"2025","09","Cataluña","17","Girona",0,47060,2042,6631,11466,1551,9155,15269,1399,4390,3281,33859,3467
202506,"2025","09","Cataluña","17","Girona",0,45631,1701,6022,10842,1430,8970,15786,1163,4157,3211,32981,3430
202507,"2025","09","Cataluña","17","Girona",0,46576,1694,6103,10900,1451,9267,16192,1173,4153,3387,33706,3479
202508,"2025","09","Cataluña","17","Girona",0,47618,1786,6375,10864,1484,9879,16273,1038,4303,3490,34689,3383
202509,"2025","09","Cataluña","17","Girona",0,47799,2409,6765,11326,1898,9228,15233,1173,4404,3413,34640,3460
202510,"2025","09","Cataluña","17","Girona",0,52970,2965,7657,12159,2289,10315,16644,1414,4461,3346,39507,3540
202511,"2025","09","Cataluña","17","Girona",0,59332,3392,8789,13442,2556,11603,18574,1491,4621,3332,45549,3587
202501,"2025","01","Andalucía","18","Granada",0,127782,5064,18686,26886,5330,28835,42669,19788,5004,13473,78891,10277
202502,"2025","01","Andalucía","18","Granada",0,128943,5273,19041,27288,5465,28775,42777,21445,4974,13399,78170,10599
202503,"2025","01","Andalucía","18","Granada",0,128725,5427,19323,27451,5508,28311,42391,21250,5035,13412,77877,10811
202504,"2025","01","Andalucía","18","Granada",0,123718,5019,18204,26608,5056,27080,41442,19945,4864,13218,74805,10534
202505,"2025","01","Andalucía","18","Granada",0,123516,4846,17941,26674,4961,27130,41621,20776,4860,13061,73971,10482
202506,"2025","01","Andalucía","18","Granada",0,124432,4876,17956,26715,4924,27265,42373,21679,4790,13216,74126,10249
202507,"2025","01","Andalucía","18","Granada",0,126051,4931,18612,27080,4870,27643,42588,21631,4782,13584,75401,10270
202508,"2025","01","Andalucía","18","Granada",0,126590,4917,18837,27335,4818,27863,42532,20961,4856,14001,76366,10034
202509,"2025","01","Andalucía","18","Granada",0,125289,5152,18595,26872,5190,27338,41795,19955,4964,13654,75898,10436
202510,"2025","01","Andalucía","18","Granada",0,125970,5293,18635,26812,5314,27448,42142,19945,4982,13581,76550,10531
202511,"2025","01","Andalucía","18","Granada",0,124006,5161,17859,25998,5334,27351,41971,18253,4957,13062,76872,10505
202501,"2025","08","Castilla - La Mancha","19","Guadalajara",0,20332,763,2555,4413,629,4301,7002,310,1348,1117,16094,1056
202502,"2025","08","Castilla - La Mancha","19","Guadalajara",0,21236,865,2679,4519,754,4552,7215,333,1379,1076,16942,1101
202503,"2025","08","Castilla - La Mancha","19","Guadalajara",0,21008,883,2609,4422,788,4485,7170,282,1280,1091,16779,1167
202504,"2025","08","Castilla - La Mancha","19","Guadalajara",0,20202,799,2448,4282,716,4251,7050,193,1305,1061,16077,1150
202505,"2025","08","Castilla - La Mancha","19","Guadalajara",0,19364,725,2300,4147,631,4031,6912,173,1305,1025,15299,1123
202506,"2025","08","Castilla - La Mancha","19","Guadalajara",0,18954,678,2204,3981,582,3888,7013,217,1273,1002,14893,1117
202507,"2025","08","Castilla - La Mancha","19","Guadalajara",0,19503,711,2252,4071,628,4044,7249,274,1226,999,15427,1154
202508,"2025","08","Castilla - La Mancha","19","Guadalajara",0,19436,743,2324,4033,622,3984,7164,263,1224,1018,15421,1094
202509,"2025","08","Castilla - La Mancha","19","Guadalajara",0,18813,772,2349,3985,637,3862,6636,273,1241,1042,14794,1123
202510,"2025","08","Castilla - La Mancha","19","Guadalajara",0,19354,798,2442,4156,664,3949,6767,306,1466,1014,15034,1147
202511,"2025","08","Castilla - La Mancha","19","Guadalajara",0,19231,780,2527,4200,587,3798,6713,285,1560,994,14828,1159
202501,"2025","16","País Vasco","20","Gipuzkoa",0,87362,3346,14087,17536,3118,21175,27901,1299,10028,3112,68060,4663
202502,"2025","16","País Vasco","20","Gipuzkoa",0,88190,3441,14234,17513,3261,21422,28106,1201,10090,3142,68790,4793
202503,"2025","16","País Vasco","20","Gipuzkoa",0,88326,3503,14204,17537,3206,21474,28190,1179,10072,3149,68781,4965
202504,"2025","16","País Vasco","20","Gipuzkoa",0,87400,3432,13897,17475,3161,21092,28144,1139,9951,3140,68013,4980
202505,"2025","16","País Vasco","20","Gipuzkoa",0,88529,3603,14062,17696,3278,21327,28356,1117,10081,3164,68810,5183
202506,"2025","16","País Vasco","20","Gipuzkoa",0,88260,3943,13812,17583,3223,21032,28461,1074,10248,3140,68385,5223
202507,"2025","16","País Vasco","20","Gipuzkoa",0,88937,4075,13862,17605,3285,21198,28701,1053,10357,3089,69197,5053
202508,"2025","16","País Vasco","20","Gipuzkoa",0,88213,3594,13704,17529,3093,21382,28694,984,10145,3040,69097,4773
