"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior"
201702,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,214740,7938,35958,49054,7379,50490,63921,10101,35097,19079,137427,13036
201703,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,210794,7918,34300,48383,7311,49296,63586,9846,35604,18588,133472,13284
201704,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,205422,7443,32546,47895,6899,47507,63132,9332,36325,18306,128228,13231
201705,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,198333,7055,30495,46360,6642,45872,61909,8934,34154,17813,124371,13061
201706,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,194948,6686,29088,45199,6276,44924,62775,9146,32633,17355,122926,12888
201707,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,194129,6388,29095,45213,5916,44659,62858,9332,32467,17489,122342,12499
201708,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,200109,6322,31151,47524,5835,45492,63785,9313,36996,18403,123409,11988
201709,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,197993,6916,30603,46739,6345,45339,62051,8848,35366,17648,124135,11996
201710,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,198710,6968,30806,46633,6524,45885,61894,8622,35148,17251,125725,11964
201711,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,201019,7265,31574,46529,6627,46841,62183,8825,33139,16930,130087,12038
201712,"2017","10","Comunitat Valenciana","03","Alicante/Alacant",0,199907,7105,31736,46530,6301,46118,62117,9146,33204,16995,128829,11733
201701,"2017","01","Andalucía","04","Almería",0,79679,3185,15596,17768,3213,20681,19236,14066,3214,7813,47534,7052
201702,"2017","01","Andalucía","04","Almería",0,80394,3293,15711,17709,3357,20921,19403,14534,3239,7718,47595,7308
201703,"2017","01","Andalucía","04","Almería",0,80831,3321,15720,17670,3493,21164,19463,15139,3276,7516,47371,7529
201704,"2017","01","Andalucía","04","Almería",0,79327,3104,15235,17293,3455,20900,19340,15440,3185,7218,46003,7481
201705,"2017","01","Andalucía","04","Almería",0,80574,2953,15635,17254,3413,21454,19865,17297,3103,6860,46135,7179
201706,"2017","01","Andalucía","04","Almería",0,90813,2996,18842,18460,3533,24654,22328,22207,3135,6683,51804,6984
201707,"2017","01","Andalucía","04","Almería",0,97228,3121,20925,19846,3497,26154,23685,24502,3269,6767,55908,6782
201708,"2017","01","Andalucía","04","Almería",0,99069,3190,21237,20324,3689,26727,23902,23622,3380,7080,58154,6833
201709,"2017","01","Andalucía","04","Almería",0,91540,3398,18529,18917,3904,24829,21963,19391,3267,6954,54841,7087
201710,"2017","01","Andalucía","04","Almería",0,83723,3369,15999,17647,3625,22615,20468,15907,3089,6802,50777,7148
201711,"2017","01","Andalucía","04","Almería",0,79763,3336,14957,17012,3473,21235,19750,14258,2982,6691,48669,7163
201712,"2017","01","Andalucía","04","Almería",0,77549,3132,14632,17072,3216,20223,19274,13918,2969,6758,47089,6815
201701,"2017","07","Castilla y León","05","Ávila",0,17483,786,3011,4360,734,4154,4438,1415,1126,2295,10860,1787
201702,"2017","07","Castilla y León","05","Ávila",0,17464,813,2987,4340,724,4160,4440,1327,1160,2272,10912,1793
201703,"2017","07","Castilla y León","05","Ávila",0,17451,826,2844,4450,723,4067,4541,1219,1144,2432,10843,1813
201704,"2017","07","Castilla y León","05","Ávila",0,16861,776,2616,4337,665,3954,4513,1098,1085,2313,10563,1802
201705,"2017","07","Castilla y León","05","Ávila",0,16499,735,2499,4243,649,3892,4481,1035,1052,2224,10404,1784
201706,"2017","07","Castilla y León","05","Ávila",0,15798,722,2296,3997,642,3699,4442,967,997,2063,10004,1767
201707,"2017","07","Castilla y León","05","Ávila",0,15153,629,2133,3792,581,3641,4377,917,927,1959,9688,1662
201708,"2017","07","Castilla y León","05","Ávila",0,14930,589,2089,3726,556,3644,4326,882,927,1952,9582,1587
201709,"2017","07","Castilla y León","05","Ávila",0,15296,657,2197,3665,625,3765,4387,857,929,1884,10020,1606
201710,"2017","07","Castilla y León","05","Ávila",0,15510,685,2268,3748,623,3782,4404,1116,925,1802,10072,1595
201711,"2017","07","Castilla y León","05","Ávila",0,15957,714,2387,3808,649,3883,4516,1288,927,1829,10315,1598
201712,"2017","07","Castilla y León","05","Ávila",0,15760,681,2452,3886,594,3761,4386,1221,1010,1894,10106,1529
201701,"2017","11","Extremadura","06","Badajoz",0,119566,6658,19559,23466,6433,30657,32793,25735,5976,8946,71534,7375
201702,"2017","11","Extremadura","06","Badajoz",0,117852,6424,18927,23298,6220,30257,32726,24230,5885,9296,71128,7313
201703,"2017","11","Extremadura","06","Badajoz",0,116513,6383,18535,23208,5997,29715,32675,23663,5783,9435,70338,7294
201704,"2017","11","Extremadura","06","Badajoz",0,109560,5788,16565,21780,5682,27926,31819,19922,5538,9185,67589,7326
201705,"2017","11","Extremadura","06","Badajoz",0,104419,5525,15444,20886,5456,26161,30947,17497,5242,8881,65526,7273
201706,"2017","11","Extremadura","06","Badajoz",0,103202,5495,14810,20744,5426,25690,31037,17611,5000,8839,64198,7554
201707,"2017","11","Extremadura","06","Badajoz",0,104385,5524,15096,21171,5407,25919,31268,19502,4718,8836,63778,7551
201708,"2017","11","Extremadura","06","Badajoz",0,104218,5221,14846,20707,5531,26486,31427,20153,4715,8414,63588,7348
201709,"2017","11","Extremadura","06","Badajoz",0,110454,5929,16262,21878,5992,28184,32209,24027,5304,8139,65594,7390
201710,"2017","11","Extremadura","06","Badajoz",0,113948,6149,17085,22232,6277,29345,32860,25573,5615,7868,67533,7359
201711,"2017","11","Extremadura","06","Badajoz",0,112635,5891,16525,21705,6168,29134,33212,24586,5419,7686,67955,6989
201712,"2017","11","Extremadura","06","Badajoz",0,111297,5612,16385,21936,5741,28483,33140,24065,5396,8088,67238,6510
201701,"2017","04","Balears, Illes","07","Balears, Illes",0,131248,5440,27484,25644,5234,35422,32024,1453,4338,7498,115025,2934
201702,"2017","04","Balears, Illes","07","Balears, Illes",0,121373,5313,24070,23285,5237,33256,30212,1395,4097,6946,105735,3200
201703,"2017","04","Balears, Illes","07","Balears, Illes",0,105210,4741,19858,20312,4755,28835,26709,1333,3864,6617,90060,3336
201704,"2017","04","Balears, Illes","07","Balears, Illes",0,79576,3558,14008,16422,3679,21032,20877,1183,3399,6421,65263,3310
201705,"2017","04","Balears, Illes","07","Balears, Illes",0,60404,2472,10085,13691,2663,14919,16574,1064,2970,6413,46841,3116
201706,"2017","04","Balears, Illes","07","Balears, Illes",0,56879,2244,9492,13271,2349,13604,15919,1014,2978,6697,43124,3066
201707,"2017","04","Balears, Illes","07","Balears, Illes",0,56764,2164,9742,13295,2149,13516,15898,956,3113,7229,42481,2985
201708,"2017","04","Balears, Illes","07","Balears, Illes",0,57819,2280,10349,13575,2187,13689,15739,996,3376,7979,42625,2843
201709,"2017","04","Balears, Illes","07","Balears, Illes",0,60357,2921,10882,13673,2769,14512,15600,1079,3418,7470,45332,3058
201710,"2017","04","Balears, Illes","07","Balears, Illes",0,78589,4172,15424,15848,4016,20422,18707,1233,3566,7033,63685,3072
201711,"2017","04","Balears, Illes","07","Balears, Illes",0,120211,5841,24852,22612,5595,32332,28979,1306,3726,6503,105636,3040
201712,"2017","04","Balears, Illes","07","Balears, Illes",0,128750,5865,27118,24718,5423,34224,31402,1310,3935,6783,113901,2821
201701,"2017","09","Cataluña","08","Barcelona",0,407056,14903,72552,99056,12964,87190,120391,4943,53026,34479,289051,25557
201702,"2017","09","Cataluña","08","Barcelona",0,407147,16052,71965,97800,13820,87232,120278,5193,52161,34002,288616,27175
201703,"2017","09","Cataluña","08","Barcelona",0,402613,16070,70145,96367,13914,86376,119741,4897,51274,33434,285142,27866
201704,"2017","09","Cataluña","08","Barcelona",0,388069,15147,66140,93520,12986,82966,117310,4618,49378,32613,274136,27324
201705,"2017","09","Cataluña","08","Barcelona",0,378093,14268,62785,91122,12589,81276,116053,4039,47977,31764,267200,27113
201706,"2017","09","Cataluña","08","Barcelona",0,373672,14006,59271,88118,12353,80544,119380,3962,46559,30549,265770,26832
201707,"2017","09","Cataluña","08","Barcelona",0,374228,13354,58000,86276,12095,82132,122371,3909,45796,29862,268709,25952
201708,"2017","09","Cataluña","08","Barcelona",0,381953,12811,60322,87472,11942,85861,123545,3589,46556,30368,277391,24049
201709,"2017","09","Cataluña","08","Barcelona",0,373918,13759,59814,87172,12999,83261,116913,4120,46206,30056,267805,25731
201710,"2017","09","Cataluña","08","Barcelona",0,376845,14257,61995,87966,13456,83966,115205,4553,46224,30209,269662,26197
201711,"2017","09","Cataluña","08","Barcelona",0,383085,15005,64293,88939,13843,84933,116072,4699,45997,30131,275282,26976
201712,"2017","09","Cataluña","08","Barcelona",0,375461,13727,63672,88866,12339,82346,114511,4570,45377,30279,269939,25296
201701,"2017","07","Castilla y León","09","Burgos",0,30165,1155,5153,7156,1131,7058,8512,1885,4884,2533,18866,1997
201702,"2017","07","Castilla y León","09","Burgos",0,29502,1175,4829,6859,1121,7001,8517,1709,4295,2501,18966,2031
201703,"2017","07","Castilla y León","09","Burgos",0,29029,1191,4676,6726,1094,6819,8523,1663,4122,2413,18775,2056
201704,"2017","07","Castilla y León","09","Burgos",0,27928,1140,4392,6526,1034,6517,8319,1619,3971,2330,17968,2040
201705,"2017","07","Castilla y León","09","Burgos",0,26998,1070,4085,6254,1018,6378,8193,1450,3923,2184,17530,1911
201706,"2017","07","Castilla y León","09","Burgos",0,25665,1085,3707,5831,962,5957,8123,1280,3638,2013,16802,1932
201707,"2017","07","Castilla y León","09","Burgos",0,25326,983,3646,5695,896,5911,8195,1356,3516,1888,16685,1881
201708,"2017","07","Castilla y León","09","Burgos",0,25227,999,3759,5633,884,5847,8105,1403,3521,1888,16621,1794
201709,"2017","07","Castilla y León","09","Burgos",0,25012,995,3527,5417,1009,6008,8056,1105,3462,1831,16826,1788
201710,"2017","07","Castilla y León","09","Burgos",0,25576,973,3724,5602,1005,6194,8078,1571,3495,1817,16960,1733
201711,"2017","07","Castilla y León","09","Burgos",0,25585,938,3703,5681,991,6174,8098,1517,3466,1822,17132,1648
201712,"2017","07","Castilla y León","09","Burgos",0,25631,908,3906,5991,881,5928,8017,1590,3508,1953,17024,1556
201701,"2017","11","Extremadura","10","Cáceres",0,67661,3684,11894,15367,3253,15970,17493,13692,4058,8543,37598,3770
201702,"2017","11","Extremadura","10","Cáceres",0,66604,3585,11603,15137,3185,15708,17386,13165,3999,8672,37012,3756
201703,"2017","11","Extremadura","10","Cáceres",0,64381,3419,11000,14702,3108,15018,17134,12495,3797,8600,35680,3809
201704,"2017","11","Extremadura","10","Cáceres",0,61826,3289,10174,14259,2976,14424,16704,11611,3656,8363,34324,3872
201705,"2017","11","Extremadura","10","Cáceres",0,57819,3141,8886,13336,2892,13507,16057,10188,3397,7480,32847,3907
201706,"2017","11","Extremadura","10","Cáceres",0,56473,3036,8339,12841,2853,13190,16214,10664,3258,7173,31429,3949
201707,"2017","11","Extremadura","10","Cáceres",0,58106,2996,8881,13442,2821,13422,16544,11966,3272,7122,31831,3915
201708,"2017","11","Extremadura","10","Cáceres",0,58334,2897,9022,13656,2737,13533,16489,11975,3289,7084,32203,3783
201709,"2017","11","Extremadura","10","Cáceres",0,59349,3114,9200,13447,2964,14159,16465,11323,3322,6913,33853,3938
201710,"2017","11","Extremadura","10","Cáceres",0,60732,3221,9586,13600,3031,14548,16746,11961,3489,6844,34537,3901
201711,"2017","11","Extremadura","10","Cáceres",0,61546,3283,9697,13839,2967,14637,17123,12769,3403,6700,34970,3704
201712,"2017","11","Extremadura","10","Cáceres",0,61831,3132,10076,14139,2792,14504,17188,13056,3452,7063,34773,3487
201701,"2017","01","Andalucía","11","Cádiz",0,215728,9528,40238,44499,9144,56609,55710,17507,13385,21342,136365,27129
201702,"2017","01","Andalucía","11","Cádiz",0,215143,9848,39493,44047,9363,56415,55977,17736,13110,21259,135481,27557
201703,"2017","01","Andalucía","11","Cádiz",0,212203,9882,38000,43321,9473,55813,55714,16867,12901,20819,133461,28155
201704,"2017","01","Andalucía","11","Cádiz",0,202939,9335,35404,41877,8956,52745,54622,15242,12699,20462,126748,27788
201705,"2017","01","Andalucía","11","Cádiz",0,194241,8642,32646,40475,8344,50376,53758,14079,12188,19559,121352,27063
201706,"2017","01","Andalucía","11","Cádiz",0,191013,8458,31121,39882,8214,49375,53963,15843,11831,18990,117765,26584
201707,"2017","01","Andalucía","11","Cádiz",0,189718,8391,30736,40099,7932,48375,54185,18733,11734,19012,114300,25939
201708,"2017","01","Andalucía","11","Cádiz",0,190280,8207,30817,40167,8001,48896,54192,18577,11693,19090,115285,25635
201709,"2017","01","Andalucía","11","Cádiz",0,195514,8876,32440,40705,8672,50417,54404,18533,11697,18830,120410,26044
201710,"2017","01","Andalucía","11","Cádiz",0,201300,9304,34234,41211,9090,52364,55097,18743,11838,18642,125714,26363
201711,"2017","01","Andalucía","11","Cádiz",0,204359,9422,34870,41113,9154,53901,55899,17626,11763,18096,130572,26302
201712,"2017","01","Andalucía","11","Cádiz",0,201675,8922,34918,41653,8459,52195,55528,16543,11989,18961,128953,25229
201701,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,59819,2640,10152,13523,2616,15461,15427,3428,7101,4826,40300,4164
201702,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,61792,2796,10412,13692,2773,16042,16077,4029,7103,4704,41637,4319
201703,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,63175,2933,10387,13897,2772,16286,16900,4554,7212,4703,42277,4429
201704,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,61927,2789,9820,13621,2643,15802,17252,4356,7086,4641,41404,4440
201705,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,61439,2785,9238,13276,2630,15713,17797,4360,6746,4519,41410,4404
201706,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,60477,2531,8784,12959,2529,15332,18342,4408,6557,4391,40765,4356
201707,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,60031,2492,8548,12764,2497,15139,18591,4306,6395,4430,40560,4340
201708,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,60589,2411,8959,12862,2470,15271,18616,4030,6589,4559,41236,4175
201709,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,59250,2691,8818,12642,2725,15046,17328,3456,6513,4441,40563,4277
201710,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,55627,2584,8459,12147,2653,14201,15583,2758,6404,4277,37985,4203
201711,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,54367,2527,8328,11985,2571,13839,15117,2660,6350,4085,37178,4094
201712,"2017","10","Comunitat Valenciana","12","Castellón/Castelló",0,53776,2419,8500,11977,2419,13488,14973,2832,6471,4026,36499,3948
201701,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,66650,3352,11085,12768,3839,18624,16982,8049,5639,6313,40882,5767
201702,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,66877,3491,11289,12977,3738,18421,16961,9165,5571,6131,40338,5672
201703,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,66772,3537,11190,12923,3676,18346,17100,9442,5566,5906,40148,5710
201704,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,66027,3536,11008,12832,3632,18018,17001,9289,5462,5850,39634,5792
201705,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,64044,3419,10161,12252,3631,17642,16939,8456,5264,5510,38955,5859
201706,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,62116,3399,9754,11826,3636,16809,16692,8056,5189,5378,37509,5984
201707,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,62030,3257,9782,11703,3485,17087,16716,7839,5113,5311,37948,5819
201708,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,60960,3050,9545,11396,3442,16920,16607,6740,5211,5529,37808,5672
201709,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,59732,3019,9158,10931,3485,16830,16309,6591,5018,5083,37388,5652
201710,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,61760,3315,9738,11278,3601,17312,16516,8426,5146,4885,37752,5551
201711,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,61955,3223,9550,11159,3571,17681,16771,7844,5244,4932,38495,5440
201712,"2017","08","Castilla - La Mancha","13","Ciudad Real",0,61246,2876,9399,11321,3352,17431,16867,7081,5369,5397,38183,5216
201701,"2017","01","Andalucía","14","Córdoba",0,118831,5213,17762,23415,6167,29036,37238,24215,9217,14088,60328,10983
201702,"2017","01","Andalucía","14","Córdoba",0,125284,5703,19228,24517,6351,30592,38893,30621,9095,14168,60299,11101
201703,"2017","01","Andalucía","14","Córdoba",0,131662,6248,20774,25737,6425,31934,40544,36142,9089,14964,60216,11251
201704,"2017","01","Andalucía","14","Córdoba",0,131867,6278,20697,26061,6289,31623,40919,36990,8975,15699,59049,11154
201705,"2017","01","Andalucía","14","Córdoba",0,128387,5793,19494,25882,5980,30720,40518,34125,8854,16517,58055,10836
201706,"2017","01","Andalucía","14","Córdoba",0,130464,6003,19868,26362,6056,30886,41289,34299,8693,17665,58848,10959
201707,"2017","01","Andalucía","14","Córdoba",0,133888,6173,20832,27279,5970,31445,42189,36584,8813,18204,59423,10864
201708,"2017","01","Andalucía","14","Córdoba",0,135717,6358,21179,27383,6218,32263,42316,36015,9206,18098,61301,11097
201709,"2017","01","Andalucía","14","Córdoba",0,133214,6417,20322,26517,6552,31595,41811,34180,9091,17031,61575,11337
201710,"2017","01","Andalucía","14","Córdoba",0,129995,6167,19377,25627,6436,31053,41335,32001,8761,16070,61932,11231
201711,"2017","01","Andalucía","14","Córdoba",0,124477,5691,17778,24383,6331,29876,40418,28790,8461,15154,61056,11016
201712,"2017","01","Andalucía","14","Córdoba",0,111048,4706,15041,21651,5616,26634,37400,21255,8328,14000,57281,10184
201701,"2017","12","Galicia","15","Coruña, A",0,104201,3441,19159,25185,3316,25602,27498,3313,13139,11363,67246,9140
201702,"2017","12","Galicia","15","Coruña, A",0,104228,3597,19045,25038,3399,25652,27497,3204,12961,11202,67452,9409
201703,"2017","12","Galicia","15","Coruña, A",0,102304,3623,18082,24370,3512,25448,27269,2909,11842,10731,67213,9609
201704,"2017","12","Galicia","15","Coruña, A",0,100896,3611,17543,24046,3436,25066,27194,2790,11888,10561,66014,9643
201705,"2017","12","Galicia","15","Coruña, A",0,98676,3628,17041,23625,3351,24257,26774,2801,11533,10061,64622,9659
201706,"2017","12","Galicia","15","Coruña, A",0,96317,3704,15975,22979,3373,23609,26677,2748,11088,9533,63058,9890
201707,"2017","12","Galicia","15","Coruña, A",0,93351,3366,15009,22323,3196,23060,26397,2526,10543,9112,61520,9650
201708,"2017","12","Galicia","15","Coruña, A",0,92636,3257,14837,22118,3135,22986,26303,2488,10596,8934,61231,9387
201709,"2017","12","Galicia","15","Coruña, A",0,93863,3503,15175,21984,3475,23401,26325,2452,10877,8721,62278,9535
201710,"2017","12","Galicia","15","Coruña, A",0,94776,3571,15604,22041,3528,23495,26537,2562,10934,8601,63163,9516
201711,"2017","12","Galicia","15","Coruña, A",0,95704,3578,15886,22208,3471,23717,26844,2608,10972,8663,64017,9444
201712,"2017","12","Galicia","15","Coruña, A",0,97161,3344,16438,22968,3189,23806,27416,2986,12529,9221,63334,9091
201701,"2017","08","Castilla - La Mancha","16","Cuenca",0,19959,823,3438,4495,805,5197,5201,2685,1465,1695,12850,1264
201702,"2017","08","Castilla - La Mancha","16","Cuenca",0,19854,795,3358,4442,783,5166,5310,2737,1464,1617,12787,1249
201703,"2017","08","Castilla - La Mancha","16","Cuenca",0,19658,784,3289,4387,800,5097,5301,2788,1605,1561,12438,1266
201704,"2017","08","Castilla - La Mancha","16","Cuenca",0,19168,723,3135,4366,756,4930,5258,2826,1578,1477,12052,1235
201705,"2017","08","Castilla - La Mancha","16","Cuenca",0,18477,673,2874,4194,713,4831,5192,2648,1515,1367,11746,1201
201706,"2017","08","Castilla - La Mancha","16","Cuenca",0,17550,691,2701,3948,702,4512,4996,2528,1344,1290,11135,1253
201707,"2017","08","Castilla - La Mancha","16","Cuenca",0,17640,675,2762,3889,676,4633,5005,2481,1312,1255,11369,1223
201708,"2017","08","Castilla - La Mancha","16","Cuenca",0,17557,665,2773,3866,661,4646,4946,2424,1313,1289,11354,1177
201709,"2017","08","Castilla - La Mancha","16","Cuenca",0,17563,682,2740,3785,687,4768,4901,2307,1277,1240,11566,1173
201710,"2017","08","Castilla - La Mancha","16","Cuenca",0,18130,731,2879,3917,731,4846,5026,2479,1390,1217,11856,1188
201711,"2017","08","Castilla - La Mancha","16","Cuenca",0,18097,732,2807,3872,725,4881,5080,2311,1372,1236,12022,1156
201712,"2017","08","Castilla - La Mancha","16","Cuenca",0,18004,702,2870,3955,665,4736,5076,2281,1460,1364,11768,1131
201701,"2017","09","Cataluña","17","Girona",0,63967,2769,12315,15188,2414,14727,16554,2429,5449,5402,47565,3122
201702,"2017","09","Cataluña","17","Girona",0,63453,2869,12068,14856,2578,14609,16473,2626,5438,5255,46776,3358
201703,"2017","09","Cataluña","17","Girona",0,59140,2694,10768,13983,2468,13636,15591,2368,5371,5051,42878,3472
201704,"2017","09","Cataluña","17","Girona",0,51548,2263,8986,12705,2052,11606,13936,2214,5084,4796,36021,3433
201705,"2017","09","Cataluña","17","Girona",0,48228,1982,8071,12040,1803,10962,13370,1914,4900,4657,33403,3354
201706,"2017","09","Cataluña","17","Girona",0,45387,1654,7165,11199,1565,10307,13497,1647,4655,4546,31301,3238
201707,"2017","09","Cataluña","17","Girona",0,44660,1443,7065,11109,1344,10147,13552,1639,4618,4764,30656,2983
201708,"2017","09","Cataluña","17","Girona",0,45497,1404,7473,11274,1313,10510,13523,1542,4773,5037,31422,2723
201709,"2017","09","Cataluña","17","Girona",0,48203,2020,8234,11601,1885,11220,13243,1512,4728,4913,34144,2906
201710,"2017","09","Cataluña","17","Girona",0,54791,2459,9996,12732,2325,12822,14457,2036,4876,4803,40025,3051
201711,"2017","09","Cataluña","17","Girona",0,61032,2779,11543,13788,2572,14312,16038,2274,4840,4720,46078,3120
201712,"2017","09","Cataluña","17","Girona",0,61208,2572,11738,14156,2353,14143,16246,2560,4880,4857,45913,2998
201701,"2017","01","Andalucía","18","Granada",0,129489,5320,22934,27627,5596,32975,35037,22706,6395,17044,72238,11106
201702,"2017","01","Andalucía","18","Granada",0,132778,5647,24084,28453,5731,33346,35517,26289,6417,16882,71972,11218
201703,"2017","01","Andalucía","18","Granada",0,131838,5724,23912,28354,5603,32737,35508,26675,6330,16874,70569,11390
201704,"2017","01","Andalucía","18","Granada",0,128497,5434,23072,27941,5400,31597,35053,25695,6193,16914,68377,11318
201705,"2017","01","Andalucía","18","Granada",0,126784,5207,22225,27673,5242,31391,35046,25069,6067,16913,67585,11150
201706,"2017","01","Andalucía","18","Granada",0,129651,5402,22672,28060,5321,32253,35943,27193,5991,17645,67649,11173
201707,"2017","01","Andalucía","18","Granada",0,131126,5406,22832,28256,5237,32696,36699,27743,5895,17663,68775,11050
201708,"2017","01","Andalucía","18","Granada",0,132583,5485,23560,28507,5347,33066,36618,27038,6138,17907,70402,11098
201709,"2017","01","Andalucía","18","Granada",0,133600,5834,23648,28404,5765,33415,36534,26356,6179,17681,71882,11502
201710,"2017","01","Andalucía","18","Granada",0,134864,6034,23993,28557,6013,33618,36649,26870,6286,17615,72581,11512
201711,"2017","01","Andalucía","18","Granada",0,134483,5943,23551,28209,6024,33850,36906,25875,6230,17202,73681,11495
201712,"2017","01","Andalucía","18","Granada",0,125570,5119,21123,26486,5451,31816,35575,21827,5999,16616,70308,10820
