"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior"
201302,"2013","07","Castilla y León","05","Ávila",0,23725,1540,5363,5351,1257,5762,4452,1769,1800,4769,12886,2501
201303,"2013","07","Castilla y León","05","Ávila",0,24078,1525,5404,5493,1269,5806,4581,1714,1782,5005,13063,2514
201304,"2013","07","Castilla y León","05","Ávila",0,23566,1481,5160,5368,1263,5721,4573,1616,1751,4765,12886,2548
201301,"2013","11","Extremadura","06","Badajoz",0,143835,10148,29530,26290,9001,37299,31567,27607,9100,16139,79382,11607
201302,"2013","11","Extremadura","06","Badajoz",0,144066,10128,29495,26614,8946,37164,31719,26829,9056,16477,80110,11594
201303,"2013","11","Extremadura","06","Badajoz",0,145685,10214,30300,27316,8940,36961,31954,27044,9199,17106,80498,11838
201304,"2013","11","Extremadura","06","Badajoz",0,139426,9618,27833,25810,8766,35991,31408,22474,8992,16619,79641,11700
201301,"2013","04","Balears, Illes","07","Balears, Illes",0,159291,7198,39689,30627,6685,43218,31874,1635,6990,16800,129921,3945
201302,"2013","04","Balears, Illes","07","Balears, Illes",0,152532,7093,37504,29039,6647,41792,30457,1680,6847,16359,123568,4078
201303,"2013","04","Balears, Illes","07","Balears, Illes",0,142087,6901,34401,27189,6532,38477,28587,1696,6761,16072,113267,4291
201304,"2013","04","Balears, Illes","07","Balears, Illes",0,123935,6309,29720,24599,6038,33037,24232,1738,6418,15925,95424,4430
201301,"2013","09","Cataluña","08","Barcelona",0,631174,24898,163097,139827,20054,145176,138122,6706,114905,80014,398096,31453
201302,"2013","09","Cataluña","08","Barcelona",0,635122,25750,163853,140535,20710,145461,138813,6823,114418,80243,401373,32265
201303,"2013","09","Cataluña","08","Barcelona",0,632877,25446,162401,140543,20689,144820,138978,6689,113306,79931,400449,32502
201304,"2013","09","Cataluña","08","Barcelona",0,628103,24827,160047,140343,20379,143389,139118,6517,111799,79156,398171,32460
201301,"2013","07","Castilla y León","09","Burgos",0,42002,2056,10119,8799,1786,10578,8664,2190,7584,6041,23404,2783
201302,"2013","07","Castilla y León","09","Burgos",0,42533,2052,10175,8957,1811,10699,8839,2044,7649,6141,23915,2784
201303,"2013","07","Castilla y León","09","Burgos",0,42419,2084,10131,8972,1795,10540,8897,2025,7625,6061,23872,2836
201304,"2013","07","Castilla y León","09","Burgos",0,42023,2053,9822,8864,1808,10489,8987,1968,7575,5799,23795,2886
201301,"2013","11","Extremadura","10","Cáceres",0,79193,5209,16896,16522,4410,19648,16508,13121,5636,15233,40749,4454
201302,"2013","11","Extremadura","10","Cáceres",0,79074,5231,16767,16487,4467,19498,16624,12827,5538,15382,40737,4590
201303,"2013","11","Extremadura","10","Cáceres",0,78788,5234,16648,16712,4449,19107,16638,12638,5580,15712,40113,4745
201304,"2013","11","Extremadura","10","Cáceres",0,77546,5092,16381,16487,4319,18771,16496,12026,5409,15622,39735,4754
201301,"2013","01","Andalucía","11","Cádiz",0,259211,13323,60857,47910,12951,68287,55883,23748,20207,38973,139320,36963
201302,"2013","01","Andalucía","11","Cádiz",0,261680,13890,60977,48066,13573,68991,56183,23414,20198,38708,141823,37537
201303,"2013","01","Andalucía","11","Cádiz",0,259859,13972,60730,48160,13345,67854,55798,22702,20521,38724,140503,37409
201304,"2013","01","Andalucía","11","Cádiz",0,255436,13754,58771,47207,13278,66996,55430,20507,20384,37631,139487,37427
201301,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,85640,4414,23139,17601,3828,22779,13879,4834,13764,11730,50462,4850
201302,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,88581,4658,23770,17905,4016,23569,14663,5570,13772,11790,52471,4978
201303,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,89016,4673,23504,18140,3989,23544,15166,5869,13674,11798,52649,5026
201304,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,90241,4738,23306,18156,4091,23958,15992,6108,13524,11675,53695,5239
201301,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,86325,6176,20762,15308,5629,23532,14918,11075,8928,12376,47320,6626
201302,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,87407,6390,20974,15489,5706,23740,15108,11026,9028,12207,48322,6824
201303,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,87826,6420,21148,15613,5672,23757,15216,10841,9244,12413,48417,6911
201304,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,86031,6166,20295,15319,5587,23419,15245,10318,8861,12036,47952,6864
201301,"2013","01","Andalucía","14","Córdoba",0,152602,8979,31259,28132,8467,38167,37598,38392,15455,18745,65204,14806
201302,"2013","01","Andalucía","14","Córdoba",0,161234,9583,33405,29337,8794,40506,39609,45143,15403,19451,66343,14894
201303,"2013","01","Andalucía","14","Córdoba",0,165902,9940,34821,30667,8826,41198,40450,47334,15811,21054,66850,14853
201304,"2013","01","Andalucía","14","Córdoba",0,165171,9752,34106,30498,8863,41295,40657,45805,15609,21918,66885,14954
201301,"2013","12","Galicia","15","Coruña, A",0,141447,6264,34655,30066,5287,37019,28156,3835,21275,22266,82121,11950
201302,"2013","12","Galicia","15","Coruña, A",0,143229,6384,34996,30480,5389,37550,28430,3749,21521,22206,83746,12007
201303,"2013","12","Galicia","15","Coruña, A",0,143256,6348,34566,30559,5407,37560,28816,3795,21538,22063,83755,12105
201304,"2013","12","Galicia","15","Coruña, A",0,142176,6267,34045,30472,5393,37275,28724,3897,20950,21709,83517,12103
201301,"2013","08","Castilla - La Mancha","16","Cuenca",0,27820,1538,6858,5454,1395,7597,4978,3967,2607,3726,15868,1652
201302,"2013","08","Castilla - La Mancha","16","Cuenca",0,28095,1577,6871,5581,1389,7603,5074,4058,2620,3782,15929,1706
201303,"2013","08","Castilla - La Mancha","16","Cuenca",0,28070,1634,6765,5606,1388,7571,5106,3875,2748,3861,15857,1729
201304,"2013","08","Castilla - La Mancha","16","Cuenca",0,27688,1597,6581,5600,1354,7438,5118,3781,2725,3734,15727,1721
201301,"2013","09","Cataluña","17","Girona",0,88825,3994,23718,19054,3277,21249,17533,3062,11483,12804,57605,3871
201302,"2013","09","Cataluña","17","Girona",0,88733,4109,23732,19018,3302,21096,17476,3166,11543,12746,57326,3952
201303,"2013","09","Cataluña","17","Girona",0,84232,3752,22519,18403,3105,19873,16580,3070,11357,12562,53213,4030
201304,"2013","09","Cataluña","17","Girona",0,80035,3390,21182,17951,2878,18744,15890,3007,10979,12214,49854,3981
201301,"2013","01","Andalucía","18","Granada",0,159916,7887,37712,30922,7830,42085,33480,29768,9574,28472,78197,13905
201302,"2013","01","Andalucía","18","Granada",0,164366,8478,38860,31536,8123,43062,34307,32529,9640,28698,79359,14140
201303,"2013","01","Andalucía","18","Granada",0,165241,8658,39006,31939,8223,42925,34490,33030,9595,29136,79121,14359
201304,"2013","01","Andalucía","18","Granada",0,161420,8416,37745,31373,7926,41818,34142,30490,9519,28462,78559,14390
201301,"2013","08","Castilla - La Mancha","19","Guadalajara",0,32156,1475,8371,6075,1441,9342,5452,1073,3428,4030,21965,1660
201302,"2013","08","Castilla - La Mancha","19","Guadalajara",0,32876,1588,8537,6190,1494,9504,5563,1079,3487,4061,22500,1749
201303,"2013","08","Castilla - La Mancha","19","Guadalajara",0,32556,1587,8347,6176,1494,9400,5552,827,3484,4064,22384,1797
201304,"2013","08","Castilla - La Mancha","19","Guadalajara",0,32111,1561,8137,6157,1503,9170,5583,715,3524,3953,22146,1773
201301,"2013","16","País Vasco","20","Gipuzkoa",0,70406,2875,16847,13153,2602,19440,15489,1297,12343,5988,46500,4278
201302,"2013","16","País Vasco","20","Gipuzkoa",0,70800,2925,16909,13140,2686,19591,15549,1082,12369,6017,46979,4353
201303,"2013","16","País Vasco","20","Gipuzkoa",0,70309,2903,16767,13103,2655,19418,15463,973,12226,6050,46651,4409
201304,"2013","16","País Vasco","20","Gipuzkoa",0,70368,2886,16699,13149,2595,19414,15625,987,12039,5968,46879,4495
201301,"2013","01","Andalucía","21","Huelva",0,98383,5066,22738,18507,4928,27216,19928,26034,6090,13149,45723,7387
201302,"2013","01","Andalucía","21","Huelva",0,92224,4900,21445,18038,4653,24284,18904,20867,6090,12712,45061,7494
201303,"2013","01","Andalucía","21","Huelva",0,89329,4809,20718,18074,4454,22911,18363,18653,6277,12484,44409,7506
201304,"2013","01","Andalucía","21","Huelva",0,83149,4333,18770,17381,4127,20976,17562,15786,6052,11702,42219,7390
201301,"2013","02","Aragón","22","Huesca",0,22041,1116,5605,4369,922,6226,3803,2176,2453,3012,13301,1099
201302,"2013","02","Aragón","22","Huesca",0,22266,1144,5638,4427,929,6239,3889,2104,2479,3029,13517,1137
201303,"2013","02","Aragón","22","Huesca",0,21998,1140,5581,4425,922,6066,3864,2070,2521,3028,13222,1157
201304,"2013","02","Aragón","22","Huesca",0,22196,1150,5663,4493,912,6117,3861,1994,2494,2961,13568,1179
201301,"2013","01","Andalucía","23","Jaén",0,118730,7264,25538,23010,6927,29248,26743,43722,9818,9912,44854,10424
201302,"2013","01","Andalucía","23","Jaén",0,128189,8216,27741,24257,7280,31722,28973,50380,10203,10265,46781,10560
201303,"2013","01","Andalucía","23","Jaén",0,131950,8650,28943,25175,7352,32225,29605,50393,10437,11379,49048,10693
201304,"2013","01","Andalucía","23","Jaén",0,129184,8399,27653,24829,7287,31734,29282,46076,10333,11711,50353,10711
201301,"2013","07","Castilla y León","24","León",0,62595,3042,15077,15559,2497,14617,11803,2103,12755,8777,33544,5416
201302,"2013","07","Castilla y León","24","León",0,64358,3217,15635,15949,2607,14942,12008,2108,13295,8963,34384,5608
201303,"2013","07","Castilla y León","24","León",0,65645,3254,16442,16362,2580,14964,12043,2098,13783,9301,34765,5698
201304,"2013","07","Castilla y León","24","León",0,65375,3152,16268,16310,2520,15079,12046,2000,13745,8982,34952,5696
201301,"2013","09","Cataluña","25","Lleida",0,42976,1940,12297,9254,1558,10611,7316,4974,5162,6460,24515,1865
201302,"2013","09","Cataluña","25","Lleida",0,43106,1925,12316,9340,1604,10508,7413,5016,5157,6443,24601,1889
201303,"2013","09","Cataluña","25","Lleida",0,43165,1919,12290,9452,1646,10366,7492,5025,5194,6471,24550,1925
201304,"2013","09","Cataluña","25","Lleida",0,43344,1833,12158,9488,1626,10598,7641,4930,5091,6319,25068,1936
201301,"2013","17","Rioja, La","26","Rioja, La",0,35032,1770,8819,6761,1508,9023,7151,3117,6891,4027,18974,2023
201302,"2013","17","Rioja, La","26","Rioja, La",0,35740,1847,8983,6916,1563,9204,7227,3303,6928,4121,19253,2135
201303,"2013","17","Rioja, La","26","Rioja, La",0,35977,1880,8995,7032,1530,9265,7275,3369,7018,4178,19227,2185
201304,"2013","17","Rioja, La","26","Rioja, La",0,35170,1773,8750,6951,1491,8974,7231,3200,6927,4070,18821,2152
201301,"2013","12","Galicia","27","Lugo",0,36973,1926,8719,8367,1656,9830,6475,1782,4030,5664,22134,3363
201302,"2013","12","Galicia","27","Lugo",0,37643,1976,8902,8511,1716,9964,6574,1773,4221,5744,22515,3390
201303,"2013","12","Galicia","27","Lugo",0,37706,1997,8900,8573,1690,9968,6578,1775,4334,5736,22421,3440
201304,"2013","12","Galicia","27","Lugo",0,37521,1940,8753,8617,1666,9946,6599,1702,4327,5583,22463,3446
201301,"2013","13","Madrid, Comunidad de","28","Madrid",0,681093,30126,170024,135089,26550,180334,138970,5667,57142,85665,504871,27748
201302,"2013","13","Madrid, Comunidad de","28","Madrid",0,690596,31189,172340,136636,27610,182505,140316,5757,57761,86156,512354,28568
201303,"2013","13","Madrid, Comunidad de","28","Madrid",0,693563,31258,172770,138536,27560,182119,141320,5734,59195,86432,513067,29135
201304,"2013","13","Madrid, Comunidad de","28","Madrid",0,693451,31136,171655,139460,27608,181499,142093,5624,59122,85778,513489,29438
201301,"2013","01","Andalucía","29","Málaga",0,269544,12834,63617,51741,12361,70311,58680,17156,15743,45855,163556,27234
201302,"2013","01","Andalucía","29","Málaga",0,274654,13505,64895,52350,12940,71378,59586,18888,15947,46173,165864,27782
201303,"2013","01","Andalucía","29","Málaga",0,273973,13787,64384,52468,12909,70782,59643,20056,15825,46535,163549,28008
201304,"2013","01","Andalucía","29","Málaga",0,271912,13859,63248,52188,12995,70156,59466,20130,15977,45764,161525,28516
201301,"2013","14","Murcia, Región de","30","Murcia",0,205480,10604,53777,36594,9742,57601,37162,20588,24677,28875,117898,13442
201302,"2013","14","Murcia, Región de","30","Murcia",0,206923,10815,53981,36917,10126,57655,37429,20674,24689,28855,118945,13760
201303,"2013","14","Murcia, Región de","30","Murcia",0,205747,10661,53205,37120,10128,57106,37527,20228,24845,28733,117900,14041
201304,"2013","14","Murcia, Región de","30","Murcia",0,202796,10367,51785,36721,10197,56325,37401,19184,24609,28342,116502,14159
201301,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,71566,3489,17713,13090,3096,18962,15216,3051,13415,7639,44067,3394
201302,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,72674,3632,18037,13229,3228,19187,15361,3205,13661,7786,44504,3518
201303,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,72592,3688,17996,13338,3122,19041,15407,3347,13725,7838,44076,3606
201304,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,70463,3562,17143,13103,3043,18479,15133,3224,12828,7580,43184,3647
201301,"2013","12","Galicia","32","Ourense",0,39758,2035,8441,8911,1645,9549,9177,1775,6111,5475,22691,3706
201302,"2013","12","Galicia","32","Ourense",0,40143,2054,8518,9061,1682,9628,9200,1741,6210,5554,22922,3716
201303,"2013","12","Galicia","32","Ourense",0,40239,2046,8538,9129,1714,9555,9257,1739,6285,5549,22904,3762
201304,"2013","12","Galicia","32","Ourense",0,40253,2025,8497,9144,1730,9570,9287,1698,6330,5452,23004,3769
201301,"2013","03","Asturias, Principado de","33","Asturias",0,142584,6008,36294,33041,5237,35941,26063,2048,23694,19284,87825,9733
201302,"2013","03","Asturias, Principado de","33","Asturias",0,143264,5965,36371,33295,5259,36148,26226,2025,23643,19420,88264,9912
201303,"2013","03","Asturias, Principado de","33","Asturias",0,142974,6064,36215,33485,5217,35824,26169,2068,23659,19538,87653,10056
201304,"2013","03","Asturias, Principado de","33","Asturias",0,142381,6189,35756,33371,5269,35547,26249,2054,23208,19362,87527,10230
201301,"2013","07","Castilla y León","34","Palencia",0,19942,1220,4532,4344,1020,4924,3902,1182,2696,2757,11530,1777
201302,"2013","07","Castilla y León","34","Palencia",0,20251,1258,4562,4421,1037,5029,3944,1179,2723,2766,11788,1795
201303,"2013","07","Castilla y León","34","Palencia",0,20114,1242,4527,4418,1026,4986,3915,1184,2641,2740,11753,1796
201304,"2013","07","Castilla y León","34","Palencia",0,19775,1201,4388,4372,1026,4852,3936,1151,2613,2688,11535,1788
201301,"2013","05","Canarias","35","Palmas, Las",0,174813,6900,41350,36840,6855,45866,37002,5141,8300,25539,126101,9732
201302,"2013","05","Canarias","35","Palmas, Las",0,175804,6929,41584,37136,6934,46074,37147,5172,8309,25608,126882,9833
201303,"2013","05","Canarias","35","Palmas, Las",0,177116,6916,41806,37578,6925,46545,37346,5147,8298,25538,128130,10003
201304,"2013","05","Canarias","35","Palmas, Las",0,180582,7008,42292,38012,7104,47885,38281,5803,8333,25061,131118,10267
201301,"2013","12","Galicia","36","Pontevedra",0,144331,6708,36083,28276,5919,37882,29463,5204,24310,20047,82442,12328
201302,"2013","12","Galicia","36","Pontevedra",0,146424,6858,36521,28685,6006,38531,29823,5129,24653,20127,84145,12370
201303,"2013","12","Galicia","36","Pontevedra",0,147051,6900,36505,28848,6069,38572,30157,5217,24961,20188,84166,12519
201304,"2013","12","Galicia","36","Pontevedra",0,146904,6914,36279,28947,6013,38553,30198,5126,24875,19876,84403,12624
201301,"2013","07","Castilla y León","37","Salamanca",0,45766,2549,9756,9341,2306,11698,10116,1552,3943,6741,28689,4841
201302,"2013","07","Castilla y León","37","Salamanca",0,46418,2666,9863,9412,2356,11911,10210,1513,4041,6789,29183,4892
201303,"2013","07","Castilla y León","37","Salamanca",0,46296,2583,9805,9420,2321,11851,10316,1464,4299,6658,28971,4904
201304,"2013","07","Castilla y León","37","Salamanca",0,45611,2449,9547,9345,2324,11608,10338,1433,4263,6491,28543,4881
201301,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,155548,5562,39322,34567,5248,40373,30476,4770,7343,26836,109018,7581
201302,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,156810,5650,39586,34854,5373,40647,30700,4754,7345,26909,110081,7721
201303,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,157365,5631,39537,35069,5411,40737,30980,4792,7394,26855,110453,7871
201304,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,159620,5719,39781,35478,5427,41686,31529,4950,7341,26721,112567,8041
201301,"2013","06","Cantabria","39","Cantabria",0,75730,3392,21438,16187,2855,18996,12862,1508,9482,12121,48144,4475
201302,"2013","06","Cantabria","39","Cantabria",0,77075,3458,21675,16626,2932,19384,13000,1287,10050,12277,48907,4554
201303,"2013","06","Cantabria","39","Cantabria",0,76446,3412,21383,16648,2893,19097,13013,1255,9870,12295,48423,4603
201304,"2013","06","Cantabria","39","Cantabria",0,76127,3453,21213,16696,2943,18845,12977,1221,10011,12103,48115,4677
201301,"2013","07","Castilla y León","40","Segovia",0,16754,946,4149,3670,778,4327,2884,1873,1791,2412,9510,1168
201302,"2013","07","Castilla y León","40","Segovia",0,16978,993,4177,3699,804,4369,2936,1704,1832,2434,9801,1207
201303,"2013","07","Castilla y León","40","Segovia",0,17027,982,4204,3710,835,4340,2956,1639,1830,2483,9851,1224
201304,"2013","07","Castilla y León","40","Segovia",0,16880,967,4078,3670,850,4375,2940,1615,1819,2386,9820,1240
201301,"2013","01","Andalucía","41","Sevilla",0,367160,19505,84308,64903,18019,98663,81762,65209,29751,52253,185672,34275
201302,"2013","01","Andalucía","41","Sevilla",0,376636,20929,86330,65905,18774,101356,83342,68935,29853,52820,189879,35149
201303,"2013","01","Andalucía","41","Sevilla",0,377062,20964,86430,66579,18812,100758,83519,68236,29604,53663,190058,35501
201304,"2013","01","Andalucía","41","Sevilla",0,368431,20530,82764,65621,18376,98364,82776,63927,28985,52188,187927,35404
201301,"2013","07","Castilla y León","42","Soria",0,9842,589,2456,2009,435,2620,1733,637,2329,1108,5206,562
201302,"2013","07","Castilla y León","42","Soria",0,9991,601,2459,2059,459,2634,1779,579,2395,1127,5307,583
201303,"2013","07","Castilla y León","42","Soria",0,9993,578,2451,2087,467,2630,1780,592,2467,1093,5251,590
201304,"2013","07","Castilla y León","42","Soria",0,9860,580,2390,2047,460,2608,1775,553,2455,1073,5174,605
201301,"2013","09","Cataluña","43","Tarragona",0,103858,4667,27739,21588,4186,25659,20019,4983,12667,15445,66314,4449
201302,"2013","09","Cataluña","43","Tarragona",0,104613,4881,27674,21642,4361,25846,20209,5197,12437,15342,66945,4692
201303,"2013","09","Cataluña","43","Tarragona",0,100732,4750,26792,21421,4103,24337,19329,5133,12557,15255,63058,4729
201304,"2013","09","Cataluña","43","Tarragona",0,96620,4468,25420,20956,3825,23175,18776,4783,12257,14983,59865,4732
201301,"2013","02","Aragón","44","Teruel",0,16359,977,4255,3543,836,4244,2504,1322,2854,2436,9077,670
201302,"2013","02","Aragón","44","Teruel",0,16491,995,4310,3600,855,4210,2521,1205,2906,2519,9164,697
201303,"2013","02","Aragón","44","Teruel",0,16240,981,4234,3574,844,4084,2523,1174,2907,2461,8989,709
201304,"2013","02","Aragón","44","Teruel",0,16200,972,4181,3575,868,4046,2558,1070,2948,2387,9050,745
201301,"2013","08","Castilla - La Mancha","45","Toledo",0,111371,6325,27469,21059,5556,31135,19827,7689,15895,16626,64967,6194
201302,"2013","08","Castilla - La Mancha","45","Toledo",0,112978,6594,27754,21385,5788,31410,20047,8153,15919,16593,65865,6448
201303,"2013","08","Castilla - La Mancha","45","Toledo",0,112845,6605,27494,21566,5688,31205,20287,8048,15989,16739,65496,6573
201304,"2013","08","Castilla - La Mancha","45","Toledo",0,111551,6424,26907,21457,5606,30776,20381,7806,15790,16421,64847,6687
201301,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,364172,17537,91930,74389,15644,93835,70837,14667,55055,45603,230020,18827
201302,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,370284,18132,92952,75680,16029,95023,72468,15614,55629,45616,234230,19195
201303,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,370770,18010,92809,76552,15711,94372,73316,16437,55980,45473,233622,19258
201304,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,375586,18408,93106,77425,16077,95574,74996,18232,55472,44960,237267,19655
201301,"2013","07","Castilla y León","47","Valladolid",0,64141,3304,15459,12469,2764,16680,13465,4722,6772,8448,38096,6103
201302,"2013","07","Castilla y León","47","Valladolid",0,64829,3400,15510,12607,2806,16931,13575,4657,6742,8491,38757,6182
201303,"2013","07","Castilla y León","47","Valladolid",0,64938,3436,15438,12717,2773,16922,13652,4652,6834,8426,38820,6206
201304,"2013","07","Castilla y León","47","Valladolid",0,64456,3398,15003,12744,2771,16797,13743,4544,6695,8180,38728,6309
201301,"2013","16","País Vasco","48","Bizkaia",0,134512,5457,34605,25773,4737,36578,27362,2359,18476,15479,86678,11520
201302,"2013","16","País Vasco","48","Bizkaia",0,136202,5567,34975,26027,4874,37133,27626,2271,18422,15743,88111,11655
201303,"2013","16","País Vasco","48","Bizkaia",0,136494,5647,35057,26054,4832,37080,27824,2198,18243,15932,88297,11824
201304,"2013","16","País Vasco","48","Bizkaia",0,136318,5600,34778,26106,4763,37044,28027,2171,17984,15842,88454,11867
201301,"2013","07","Castilla y León","49","Zamora",0,23728,1302,5423,5448,1067,5751,4737,1711,2266,4352,13134,2265
201302,"2013","07","Castilla y León","49","Zamora",0,24048,1342,5461,5497,1101,5795,4852,1714,2315,4345,13370,2304
201303,"2013","07","Castilla y León","49","Zamora",0,23722,1301,5350,5373,1075,5774,4849,1648,2325,4196,13243,2310
201304,"2013","07","Castilla y León","49","Zamora",0,23472,1248,5273,5312,1090,5739,4810,1615,2308,4035,13198,2316
201301,"2013","02","Aragón","50","Zaragoza",0,116526,6054,29775,22215,5486,30551,22445,5520,18807,13339,70793,8067
201302,"2013","02","Aragón","50","Zaragoza",0,119036,6257,30352,22744,5649,31228,22806,5568,19461,13443,72240,8324
201303,"2013","02","Aragón","50","Zaragoza",0,120073,6354,30436,23292,5658,31324,23009,5719,20326,13455,72131,8442
201304,"2013","02","Aragón","50","Zaragoza",0,121153,6333,30741,23658,5643,31517,23261,5471,21079,13482,72592,8529
201301,"2013","18","Ceuta","51","Ceuta",0,15183,1372,2946,2114,1574,4482,2695,85,595,1146,10255,3102
201302,"2013","18","Ceuta","51","Ceuta",0,14627,1382,2862,1927,1596,4296,2564,81,599,1055,9830,3062
201303,"2013","18","Ceuta","51","Ceuta",0,14835,1413,2903,1967,1610,4361,2581,79,601,1087,9921,3147
201304,"2013","18","Ceuta","51","Ceuta",0,14880,1443,2920,1945,1634,4375,2563,79,609,1085,9924,3183
201301,"2013","19","Melilla","52","Melilla",0,16051,1509,2940,2397,1772,4514,2919,149,315,1577,10594,3416
201302,"2013","19","Melilla","52","Melilla",0,15650,1480,2891,2377,1722,4328,2852,149,306,1542,10288,3365
201303,"2013","19","Melilla","52","Melilla",0,15248,1471,2780,2329,1709,4174,2785,147,303,1521,9916,3361
201304,"2013","19","Melilla","52","Melilla",0,15352,1514,2774,2337,1771,4160,2796,142,290,1535,9893,3492
