Municipios;Sexo;Periodo;Total
02001 Abengibre;Total;2024;759
02001 Abengibre;Total;2023;760
02001 Abengibre;Total;2022;739
02001 Abengibre;Total;2021;748
02001 Abengibre;Total;2020;761
02001 Abengibre;Total;2019;790
02001 Abengibre;Total;2018;757
02001 Abengibre;Total;2017;748
02001 Abengibre;Total;2016;761
02001 Abengibre;Total;2015;782
02001 Abengibre;Total;2014;775
02001 Abengibre;Total;2013;819
02001 Abengibre;Total;2012;888
02001 Abengibre;Total;2011;902
02001 Abengibre;Total;2010;932
02001 Abengibre;Total;2009;930
02001 Abengibre;Total;2008;940
02001 Abengibre;Total;2007;965
02001 Abengibre;Total;2006;960
02001 Abengibre;Total;2005;977
02001 Abengibre;Total;2004;977
02001 Abengibre;Total;2003;959
02001 Abengibre;Total;2002;972
02001 Abengibre;Total;2001;987
02001 Abengibre;Total;2000;976
02001 Abengibre;Total;1999;996
02001 Abengibre;Total;1998;1.007
02001 Abengibre;Total;1997;""
02001 Abengibre;Total;1996;1.019
02001 Abengibre;Hombres;2024;374
02001 Abengibre;Hombres;2023;369
02001 Abengibre;Hombres;2022;363
02001 Abengibre;Hombres;2021;365
02001 Abengibre;Hombres;2020;365
02001 Abengibre;Hombres;2019;379
02001 Abengibre;Hombres;2018;363
02001 Abengibre;Hombres;2017;359
02001 Abengibre;Hombres;2016;366
02001 Abengibre;Hombres;2015;386
02001 Abengibre;Hombres;2014;383
02001 Abengibre;Hombres;2013;409
02001 Abengibre;Hombres;2012;447
02001 Abengibre;Hombres;2011;457
02001 Abengibre;Hombres;2010;475
02001 Abengibre;Hombres;2009;473
02001 Abengibre;Hombres;2008;478
02001 Abengibre;Hombres;2007;490
02001 Abengibre;Hombres;2006;476
02001 Abengibre;Hombres;2005;483
02001 Abengibre;Hombres;2004;483
02001 Abengibre;Hombres;2003;480
02001 Abengibre;Hombres;2002;478
02001 Abengibre;Hombres;2001;487
02001 Abengibre;Hombres;2000;479
02001 Abengibre;Hombres;1999;493
02001 Abengibre;Hombres;1998;499
02001 Abengibre;Hombres;1997;""
02001 Abengibre;Hombres;1996;506
02001 Abengibre;Mujeres;2024;385
02001 Abengibre;Mujeres;2023;391
02001 Abengibre;Mujeres;2022;376
02001 Abengibre;Mujeres;2021;383
02001 Abengibre;Mujeres;2020;396
02001 Abengibre;Mujeres;2019;411
02001 Abengibre;Mujeres;2018;394
02001 Abengibre;Mujeres;2017;389
02001 Abengibre;Mujeres;2016;395
02001 Abengibre;Mujeres;2015;396
02001 Abengibre;Mujeres;2014;392
02001 Abengibre;Mujeres;2013;410
02001 Abengibre;Mujeres;2012;441
02001 Abengibre;Mujeres;2011;445
02001 Abengibre;Mujeres;2010;457
02001 Abengibre;Mujeres;2009;457
02001 Abengibre;Mujeres;2008;462
02001 Abengibre;Mujeres;2007;475
02001 Abengibre;Mujeres;2006;484
02001 Abengibre;Mujeres;2005;494
02001 Abengibre;Mujeres;2004;494
02001 Abengibre;Mujeres;2003;479
02001 Abengibre;Mujeres;2002;494
02001 Abengibre;Mujeres;2001;500
02001 Abengibre;Mujeres;2000;497
02001 Abengibre;Mujeres;1999;503
02001 Abengibre;Mujeres;1998;508
02001 Abengibre;Mujeres;1997;""
02001 Abengibre;Mujeres;1996;513
02002 Alatoz;Total;2024;497
02002 Alatoz;Total;2023;491
02002 Alatoz;Total;2022;496
02002 Alatoz;Total;2021;496
02002 Alatoz;Total;2020;506
02002 Alatoz;Total;2019;519
02002 Alatoz;Total;2018;529
02002 Alatoz;Total;2017;555
02002 Alatoz;Total;2016;582
02002 Alatoz;Total;2015;610
02002 Alatoz;Total;2014;580
02002 Alatoz;Total;2013;572
02002 Alatoz;Total;2012;599
02002 Alatoz;Total;2011;604
02002 Alatoz;Total;2010;599
02002 Alatoz;Total;2009;591
02002 Alatoz;Total;2008;590
02002 Alatoz;Total;2007;585
02002 Alatoz;Total;2006;592
02002 Alatoz;Total;2005;603
02002 Alatoz;Total;2004;603
02002 Alatoz;Total;2003;625
02002 Alatoz;Total;2002;633
