Municipios;Sexo;Periodo;Total
24001 Acebedo;Total;2024;184
24001 Acebedo;Total;2023;182
24001 Acebedo;Total;2022;185
24001 Acebedo;Total;2021;185
24001 Acebedo;Total;2020;184
24001 Acebedo;Total;2019;187
24001 Acebedo;Total;2018;202
24001 Acebedo;Total;2017;205
24001 Acebedo;Total;2016;215
24001 Acebedo;Total;2015;225
24001 Acebedo;Total;2014;222
24001 Acebedo;Total;2013;230
24001 Acebedo;Total;2012;256
24001 Acebedo;Total;2011;264
24001 Acebedo;Total;2010;264
24001 Acebedo;Total;2009;267
24001 Acebedo;Total;2008;269
24001 Acebedo;Total;2007;278
24001 Acebedo;Total;2006;276
24001 Acebedo;Total;2005;273
24001 Acebedo;Total;2004;277
24001 Acebedo;Total;2003;280
24001 Acebedo;Total;2002;282
24001 Acebedo;Total;2001;290
24001 Acebedo;Total;2000;284
24001 Acebedo;Total;1999;287
24001 Acebedo;Total;1998;291
24001 Acebedo;Total;1997;""
24001 Acebedo;Total;1996;305
24001 Acebedo;Hombres;2024;103
24001 Acebedo;Hombres;2023;102
24001 Acebedo;Hombres;2022;103
24001 Acebedo;Hombres;2021;106
24001 Acebedo;Hombres;2020;108
24001 Acebedo;Hombres;2019;107
24001 Acebedo;Hombres;2018;117
24001 Acebedo;Hombres;2017;117
24001 Acebedo;Hombres;2016;126
24001 Acebedo;Hombres;2015;132
24001 Acebedo;Hombres;2014;132
24001 Acebedo;Hombres;2013;134
24001 Acebedo;Hombres;2012;156
24001 Acebedo;Hombres;2011;162
24001 Acebedo;Hombres;2010;161
24001 Acebedo;Hombres;2009;164
24001 Acebedo;Hombres;2008;162
24001 Acebedo;Hombres;2007;162
24001 Acebedo;Hombres;2006;157
24001 Acebedo;Hombres;2005;153
24001 Acebedo;Hombres;2004;153
24001 Acebedo;Hombres;2003;151
24001 Acebedo;Hombres;2002;157
24001 Acebedo;Hombres;2001;158
24001 Acebedo;Hombres;2000;155
24001 Acebedo;Hombres;1999;156
24001 Acebedo;Hombres;1998;156
24001 Acebedo;Hombres;1997;""
24001 Acebedo;Hombres;1996;165
24001 Acebedo;Mujeres;2024;81
24001 Acebedo;Mujeres;2023;80
24001 Acebedo;Mujeres;2022;82
24001 Acebedo;Mujeres;2021;79
24001 Acebedo;Mujeres;2020;76
24001 Acebedo;Mujeres;2019;80
24001 Acebedo;Mujeres;2018;85
24001 Acebedo;Mujeres;2017;88
24001 Acebedo;Mujeres;2016;89
24001 Acebedo;Mujeres;2015;93
24001 Acebedo;Mujeres;2014;90
24001 Acebedo;Mujeres;2013;96
24001 Acebedo;Mujeres;2012;100
24001 Acebedo;Mujeres;2011;102
24001 Acebedo;Mujeres;2010;103
24001 Acebedo;Mujeres;2009;103
24001 Acebedo;Mujeres;2008;107
24001 Acebedo;Mujeres;2007;116
24001 Acebedo;Mujeres;2006;119
24001 Acebedo;Mujeres;2005;120
24001 Acebedo;Mujeres;2004;124
24001 Acebedo;Mujeres;2003;129
24001 Acebedo;Mujeres;2002;125
24001 Acebedo;Mujeres;2001;132
24001 Acebedo;Mujeres;2000;129
24001 Acebedo;Mujeres;1999;131
24001 Acebedo;Mujeres;1998;135
24001 Acebedo;Mujeres;1997;""
24001 Acebedo;Mujeres;1996;140
24002 Algadefe;Total;2024;301
24002 Algadefe;Total;2023;290
24002 Algadefe;Total;2022;285
24002 Algadefe;Total;2021;283
24002 Algadefe;Total;2020;278
24002 Algadefe;Total;2019;289
24002 Algadefe;Total;2018;286
24002 Algadefe;Total;2017;284
24002 Algadefe;Total;2016;279
24002 Algadefe;Total;2015;284
24002 Algadefe;Total;2014;300
24002 Algadefe;Total;2013;307
24002 Algadefe;Total;2012;303
24002 Algadefe;Total;2011;315
24002 Algadefe;Total;2010;315
24002 Algadefe;Total;2009;325
24002 Algadefe;Total;2008;328
24002 Algadefe;Total;2007;324
24002 Algadefe;Total;2006;324
24002 Algadefe;Total;2005;323
24002 Algadefe;Total;2004;337
24002 Algadefe;Total;2003;335
24002 Algadefe;Total;2002;344
24002 Algadefe;Total;2001;362
24002 Algadefe;Total;2000;371
24002 Algadefe;Total;1999;382
24002 Algadefe;Total;1998;382
24002 Algadefe;Total;1997;""
24002 Algadefe;Total;1996;388
24002 Algadefe;Hombres;2024;157
24002 Algadefe;Hombres;2023;150
24002 Algadefe;Hombres;2022;147
24002 Algadefe;Hombres;2021;150
24002 Algadefe;Hombres;2020;143
24002 Algadefe;Hombres;2019;151
24002 Algadefe;Hombres;2018;145
24002 Algadefe;Hombres;2017;145
24002 Algadefe;Hombres;2016;143
24002 Algadefe;Hombres;2015;144
24002 Algadefe;Hombres;2014;153
24002 Algadefe;Hombres;2013;157
24002 Algadefe;Hombres;2012;157
24002 Algadefe;Hombres;2011;163
24002 Algadefe;Hombres;2010;161
24002 Algadefe;Hombres;2009;166
24002 Algadefe;Hombres;2008;171
24002 Algadefe;Hombres;2007;169
24002 Algadefe;Hombres;2006;166
24002 Algadefe;Hombres;2005;158
24002 Algadefe;Hombres;2004;166
24002 Algadefe;Hombres;2003;170
24002 Algadefe;Hombres;2002;174
24002 Algadefe;Hombres;2001;183
24002 Algadefe;Hombres;2000;187
24002 Algadefe;Hombres;1999;196
24002 Algadefe;Hombres;1998;196
24002 Algadefe;Hombres;1997;""
24002 Algadefe;Hombres;1996;199
24002 Algadefe;Mujeres;2024;144
24002 Algadefe;Mujeres;2023;140
24002 Algadefe;Mujeres;2022;138
24002 Algadefe;Mujeres;2021;133
24002 Algadefe;Mujeres;2020;135
24002 Algadefe;Mujeres;2019;138
24002 Algadefe;Mujeres;2018;141
24002 Algadefe;Mujeres;2017;139
24002 Algadefe;Mujeres;2016;136
24002 Algadefe;Mujeres;2015;140
24002 Algadefe;Mujeres;2014;147
24002 Algadefe;Mujeres;2013;150
24002 Algadefe;Mujeres;2012;146
24002 Algadefe;Mujeres;2011;152
24002 Algadefe;Mujeres;2010;154
24002 Algadefe;Mujeres;2009;159
24002 Algadefe;Mujeres;2008;157
24002 Algadefe;Mujeres;2007;155
24002 Algadefe;Mujeres;2006;158
24002 Algadefe;Mujeres;2005;165
24002 Algadefe;Mujeres;2004;171
24002 Algadefe;Mujeres;2003;165
24002 Algadefe;Mujeres;2002;170
24002 Algadefe;Mujeres;2001;179
24002 Algadefe;Mujeres;2000;184
24002 Algadefe;Mujeres;1999;186
24002 Algadefe;Mujeres;1998;186
24002 Algadefe;Mujeres;1997;""
24002 Algadefe;Mujeres;1996;189
24003 Alija del Infantado;Total;2024;573
24003 Alija del Infantado;Total;2023;593
24003 Alija del Infantado;Total;2022;569
24003 Alija del Infantado;Total;2021;594
24003 Alija del Infantado;Total;2020;629
24003 Alija del Infantado;Total;2019;647
24003 Alija del Infantado;Total;2018;671
24003 Alija del Infantado;Total;2017;687
24003 Alija del Infantado;Total;2016;696
24003 Alija del Infantado;Total;2015;715
24003 Alija del Infantado;Total;2014;758
24003 Alija del Infantado;Total;2013;760
24003 Alija del Infantado;Total;2012;798
24003 Alija del Infantado;Total;2011;827
24003 Alija del Infantado;Total;2010;843
24003 Alija del Infantado;Total;2009;809
24003 Alija del Infantado;Total;2008;860
24003 Alija del Infantado;Total;2007;893
24003 Alija del Infantado;Total;2006;900
24003 Alija del Infantado;Total;2005;883
24003 Alija del Infantado;Total;2004;905
24003 Alija del Infantado;Total;2003;935
24003 Alija del Infantado;Total;2002;949
24003 Alija del Infantado;Total;2001;941
24003 Alija del Infantado;Total;2000;962
24003 Alija del Infantado;Total;1999;1.006
24003 Alija del Infantado;Total;1998;1.006
24003 Alija del Infantado;Total;1997;""
24003 Alija del Infantado;Total;1996;1.051
24003 Alija del Infantado;Hombres;2024;291
24003 Alija del Infantado;Hombres;2023;302
24003 Alija del Infantado;Hombres;2022;302
24003 Alija del Infantado;Hombres;2021;313
24003 Alija del Infantado;Hombres;2020;323
24003 Alija del Infantado;Hombres;2019;323
24003 Alija del Infantado;Hombres;2018;338
24003 Alija del Infantado;Hombres;2017;346
24003 Alija del Infantado;Hombres;2016;351
24003 Alija del Infantado;Hombres;2015;363
24003 Alija del Infantado;Hombres;2014;384
24003 Alija del Infantado;Hombres;2013;383
24003 Alija del Infantado;Hombres;2012;398
24003 Alija del Infantado;Hombres;2011;419
24003 Alija del Infantado;Hombres;2010;423
24003 Alija del Infantado;Hombres;2009;417
24003 Alija del Infantado;Hombres;2008;443
24003 Alija del Infantado;Hombres;2007;458
24003 Alija del Infantado;Hombres;2006;459
24003 Alija del Infantado;Hombres;2005;448
24003 Alija del Infantado;Hombres;2004;453
24003 Alija del Infantado;Hombres;2003;463
24003 Alija del Infantado;Hombres;2002;477
24003 Alija del Infantado;Hombres;2001;476
24003 Alija del Infantado;Hombres;2000;484
24003 Alija del Infantado;Hombres;1999;503
24003 Alija del Infantado;Hombres;1998;503
24003 Alija del Infantado;Hombres;1997;""
24003 Alija del Infantado;Hombres;1996;524
24003 Alija del Infantado;Mujeres;2024;282
24003 Alija del Infantado;Mujeres;2023;291
24003 Alija del Infantado;Mujeres;2022;267
24003 Alija del Infantado;Mujeres;2021;281
24003 Alija del Infantado;Mujeres;2020;306
24003 Alija del Infantado;Mujeres;2019;324
24003 Alija del Infantado;Mujeres;2018;333
24003 Alija del Infantado;Mujeres;2017;341
24003 Alija del Infantado;Mujeres;2016;345
24003 Alija del Infantado;Mujeres;2015;352
24003 Alija del Infantado;Mujeres;2014;374
24003 Alija del Infantado;Mujeres;2013;377
24003 Alija del Infantado;Mujeres;2012;400
24003 Alija del Infantado;Mujeres;2011;408
24003 Alija del Infantado;Mujeres;2010;420
24003 Alija del Infantado;Mujeres;2009;392
24003 Alija del Infantado;Mujeres;2008;417
24003 Alija del Infantado;Mujeres;2007;435
24003 Alija del Infantado;Mujeres;2006;441
24003 Alija del Infantado;Mujeres;2005;435
24003 Alija del Infantado;Mujeres;2004;452
24003 Alija del Infantado;Mujeres;2003;472
24003 Alija del Infantado;Mujeres;2002;472
24003 Alija del Infantado;Mujeres;2001;465
24003 Alija del Infantado;Mujeres;2000;478
24003 Alija del Infantado;Mujeres;1999;503
24003 Alija del Infantado;Mujeres;1998;503
24003 Alija del Infantado;Mujeres;1997;""
24003 Alija del Infantado;Mujeres;1996;527
24004 Almanza;Total;2024;609
24004 Almanza;Total;2023;626
24004 Almanza;Total;2022;603
24004 Almanza;Total;2021;596
24004 Almanza;Total;2020;581
24004 Almanza;Total;2019;574
24004 Almanza;Total;2018;558
24004 Almanza;Total;2017;553
24004 Almanza;Total;2016;563
24004 Almanza;Total;2015;596
24004 Almanza;Total;2014;580
24004 Almanza;Total;2013;601
24004 Almanza;Total;2012;623
24004 Almanza;Total;2011;615
24004 Almanza;Total;2010;609
24004 Almanza;Total;2009;609
24004 Almanza;Total;2008;640
24004 Almanza;Total;2007;640
24004 Almanza;Total;2006;664
24004 Almanza;Total;2005;642
24004 Almanza;Total;2004;666
24004 Almanza;Total;2003;692
24004 Almanza;Total;2002;701
24004 Almanza;Total;2001;725
24004 Almanza;Total;2000;733
24004 Almanza;Total;1999;776
24004 Almanza;Total;1998;776
24004 Almanza;Total;1997;""
24004 Almanza;Total;1996;807
24004 Almanza;Hombres;2024;343
24004 Almanza;Hombres;2023;350
24004 Almanza;Hombres;2022;344
24004 Almanza;Hombres;2021;342
24004 Almanza;Hombres;2020;335
24004 Almanza;Hombres;2019;327
24004 Almanza;Hombres;2018;321
24004 Almanza;Hombres;2017;318
24004 Almanza;Hombres;2016;323
24004 Almanza;Hombres;2015;349
24004 Almanza;Hombres;2014;328
24004 Almanza;Hombres;2013;342
24004 Almanza;Hombres;2012;353
24004 Almanza;Hombres;2011;345
24004 Almanza;Hombres;2010;336
24004 Almanza;Hombres;2009;333
24004 Almanza;Hombres;2008;355
24004 Almanza;Hombres;2007;351
24004 Almanza;Hombres;2006;378
24004 Almanza;Hombres;2005;356
24004 Almanza;Hombres;2004;369
24004 Almanza;Hombres;2003;378
24004 Almanza;Hombres;2002;381
24004 Almanza;Hombres;2001;387
24004 Almanza;Hombres;2000;391
24004 Almanza;Hombres;1999;411
24004 Almanza;Hombres;1998;411
24004 Almanza;Hombres;1997;""
24004 Almanza;Hombres;1996;423
24004 Almanza;Mujeres;2024;266
24004 Almanza;Mujeres;2023;276
24004 Almanza;Mujeres;2022;259
24004 Almanza;Mujeres;2021;254
24004 Almanza;Mujeres;2020;246
24004 Almanza;Mujeres;2019;247
24004 Almanza;Mujeres;2018;237
24004 Almanza;Mujeres;2017;235
24004 Almanza;Mujeres;2016;240
24004 Almanza;Mujeres;2015;247
24004 Almanza;Mujeres;2014;252
24004 Almanza;Mujeres;2013;259
24004 Almanza;Mujeres;2012;270
24004 Almanza;Mujeres;2011;270
24004 Almanza;Mujeres;2010;273
24004 Almanza;Mujeres;2009;276
24004 Almanza;Mujeres;2008;285
24004 Almanza;Mujeres;2007;289
24004 Almanza;Mujeres;2006;286
24004 Almanza;Mujeres;2005;286
24004 Almanza;Mujeres;2004;297
24004 Almanza;Mujeres;2003;314
24004 Almanza;Mujeres;2002;320
24004 Almanza;Mujeres;2001;338
24004 Almanza;Mujeres;2000;342
24004 Almanza;Mujeres;1999;365
24004 Almanza;Mujeres;1998;365
24004 Almanza;Mujeres;1997;""
24004 Almanza;Mujeres;1996;384
24005 Antigua, La;Total;2024;328
24005 Antigua, La;Total;2023;331
24005 Antigua, La;Total;2022;333
24005 Antigua, La;Total;2021;351
24005 Antigua, La;Total;2020;358
24005 Antigua, La;Total;2019;360
24005 Antigua, La;Total;2018;377
24005 Antigua, La;Total;2017;395
24005 Antigua, La;Total;2016;403
24005 Antigua, La;Total;2015;418
24005 Antigua, La;Total;2014;430
24005 Antigua, La;Total;2013;447
24005 Antigua, La;Total;2012;455
24005 Antigua, La;Total;2011;467
24005 Antigua, La;Total;2010;483
24005 Antigua, La;Total;2009;504
24005 Antigua, La;Total;2008;513
24005 Antigua, La;Total;2007;524
24005 Antigua, La;Total;2006;543
24005 Antigua, La;Total;2005;547
24005 Antigua, La;Total;2004;557
24005 Antigua, La;Total;2003;587
24005 Antigua, La;Total;2002;606
24005 Antigua, La;Total;2001;616
24005 Antigua, La;Total;2000;625
24005 Antigua, La;Total;1999;638
24005 Antigua, La;Total;1998;638
24005 Antigua, La;Total;1997;""
24005 Antigua, La;Total;1996;668
24005 Antigua, La;Hombres;2024;185
24005 Antigua, La;Hombres;2023;192
24005 Antigua, La;Hombres;2022;191
24005 Antigua, La;Hombres;2021;199
24005 Antigua, La;Hombres;2020;207
24005 Antigua, La;Hombres;2019;208
24005 Antigua, La;Hombres;2018;220
24005 Antigua, La;Hombres;2017;229
24005 Antigua, La;Hombres;2016;232
24005 Antigua, La;Hombres;2015;239
24005 Antigua, La;Hombres;2014;242
24005 Antigua, La;Hombres;2013;253
24005 Antigua, La;Hombres;2012;258
24005 Antigua, La;Hombres;2011;261
24005 Antigua, La;Hombres;2010;268
24005 Antigua, La;Hombres;2009;284
24005 Antigua, La;Hombres;2008;287
24005 Antigua, La;Hombres;2007;288
24005 Antigua, La;Hombres;2006;299
24005 Antigua, La;Hombres;2005;297
24005 Antigua, La;Hombres;2004;301
24005 Antigua, La;Hombres;2003;311
24005 Antigua, La;Hombres;2002;318
24005 Antigua, La;Hombres;2001;330
24005 Antigua, La;Hombres;2000;332
24005 Antigua, La;Hombres;1999;336
24005 Antigua, La;Hombres;1998;336
24005 Antigua, La;Hombres;1997;""
24005 Antigua, La;Hombres;1996;349
24005 Antigua, La;Mujeres;2024;143
24005 Antigua, La;Mujeres;2023;139
24005 Antigua, La;Mujeres;2022;142
24005 Antigua, La;Mujeres;2021;152
24005 Antigua, La;Mujeres;2020;151
24005 Antigua, La;Mujeres;2019;152
24005 Antigua, La;Mujeres;2018;157
24005 Antigua, La;Mujeres;2017;166
24005 Antigua, La;Mujeres;2016;171
24005 Antigua, La;Mujeres;2015;179
24005 Antigua, La;Mujeres;2014;188
24005 Antigua, La;Mujeres;2013;194
24005 Antigua, La;Mujeres;2012;197
24005 Antigua, La;Mujeres;2011;206
24005 Antigua, La;Mujeres;2010;215
24005 Antigua, La;Mujeres;2009;220
24005 Antigua, La;Mujeres;2008;226
24005 Antigua, La;Mujeres;2007;236
24005 Antigua, La;Mujeres;2006;244
24005 Antigua, La;Mujeres;2005;250
24005 Antigua, La;Mujeres;2004;256
24005 Antigua, La;Mujeres;2003;276
24005 Antigua, La;Mujeres;2002;288
24005 Antigua, La;Mujeres;2001;286
24005 Antigua, La;Mujeres;2000;293
24005 Antigua, La;Mujeres;1999;302
24005 Antigua, La;Mujeres;1998;302
24005 Antigua, La;Mujeres;1997;""
24005 Antigua, La;Mujeres;1996;319
24006 Ardón;Total;2024;550
24006 Ardón;Total;2023;558
24006 Ardón;Total;2022;569
24006 Ardón;Total;2021;562
24006 Ardón;Total;2020;560
24006 Ardón;Total;2019;560
24006 Ardón;Total;2018;533
24006 Ardón;Total;2017;548
24006 Ardón;Total;2016;563
24006 Ardón;Total;2015;596
24006 Ardón;Total;2014;611
24006 Ardón;Total;2013;617
24006 Ardón;Total;2012;614
24006 Ardón;Total;2011;609
24006 Ardón;Total;2010;613
24006 Ardón;Total;2009;629
24006 Ardón;Total;2008;643
24006 Ardón;Total;2007;655
24006 Ardón;Total;2006;657
24006 Ardón;Total;2005;666
24006 Ardón;Total;2004;659
24006 Ardón;Total;2003;688
24006 Ardón;Total;2002;705
24006 Ardón;Total;2001;720
24006 Ardón;Total;2000;683
24006 Ardón;Total;1999;697
24006 Ardón;Total;1998;697
24006 Ardón;Total;1997;""
24006 Ardón;Total;1996;728
24006 Ardón;Hombres;2024;302
24006 Ardón;Hombres;2023;308
24006 Ardón;Hombres;2022;312
24006 Ardón;Hombres;2021;298
24006 Ardón;Hombres;2020;302
24006 Ardón;Hombres;2019;303
24006 Ardón;Hombres;2018;292
24006 Ardón;Hombres;2017;302
24006 Ardón;Hombres;2016;303
24006 Ardón;Hombres;2015;314
24006 Ardón;Hombres;2014;321
24006 Ardón;Hombres;2013;323
