Municipios;Sexo;Periodo;Total
12004 Alcalà de Xivert;Total;2013;8.208
12004 Alcalà de Xivert;Total;2012;8.218
12004 Alcalà de Xivert;Total;2011;8.175
12004 Alcalà de Xivert;Total;2010;7.860
12004 Alcalà de Xivert;Total;2009;7.926
12004 Alcalà de Xivert;Total;2008;7.884
12004 Alcalà de Xivert;Total;2007;7.358
12004 Alcalà de Xivert;Total;2006;7.074
12004 Alcalà de Xivert;Total;2005;6.752
12004 Alcalà de Xivert;Total;2004;6.449
12004 Alcalà de Xivert;Total;2003;6.324
12004 Alcalà de Xivert;Total;2002;6.164
12004 Alcalà de Xivert;Total;2001;5.750
12004 Alcalà de Xivert;Total;2000;5.456
12004 Alcalà de Xivert;Total;1999;5.150
12004 Alcalà de Xivert;Total;1998;4.902
12004 Alcalà de Xivert;Total;1997;""
12004 Alcalà de Xivert;Total;1996;4.915
12004 Alcalà de Xivert;Hombres;2024;3.631
12004 Alcalà de Xivert;Hombres;2023;3.620
12004 Alcalà de Xivert;Hombres;2022;3.487
12004 Alcalà de Xivert;Hombres;2021;3.427
12004 Alcalà de Xivert;Hombres;2020;3.407
12004 Alcalà de Xivert;Hombres;2019;3.412
12004 Alcalà de Xivert;Hombres;2018;3.440
12004 Alcalà de Xivert;Hombres;2017;3.481
12004 Alcalà de Xivert;Hombres;2016;3.512
12004 Alcalà de Xivert;Hombres;2015;3.687
12004 Alcalà de Xivert;Hombres;2014;3.694
12004 Alcalà de Xivert;Hombres;2013;4.214
12004 Alcalà de Xivert;Hombres;2012;4.237
12004 Alcalà de Xivert;Hombres;2011;4.191
12004 Alcalà de Xivert;Hombres;2010;4.013
12004 Alcalà de Xivert;Hombres;2009;4.087
12004 Alcalà de Xivert;Hombres;2008;4.052
12004 Alcalà de Xivert;Hombres;2007;3.763
12004 Alcalà de Xivert;Hombres;2006;3.656
12004 Alcalà de Xivert;Hombres;2005;3.483
12004 Alcalà de Xivert;Hombres;2004;3.294
12004 Alcalà de Xivert;Hombres;2003;3.278
12004 Alcalà de Xivert;Hombres;2002;3.221
12004 Alcalà de Xivert;Hombres;2001;2.962
12004 Alcalà de Xivert;Hombres;2000;2.757
12004 Alcalà de Xivert;Hombres;1999;2.568
12004 Alcalà de Xivert;Hombres;1998;2.422
12004 Alcalà de Xivert;Hombres;1997;""
12004 Alcalà de Xivert;Hombres;1996;2.469
12004 Alcalà de Xivert;Mujeres;2024;3.545
12004 Alcalà de Xivert;Mujeres;2023;3.540
12004 Alcalà de Xivert;Mujeres;2022;3.344
12004 Alcalà de Xivert;Mujeres;2021;3.264
12004 Alcalà de Xivert;Mujeres;2020;3.231
12004 Alcalà de Xivert;Mujeres;2019;3.268
12004 Alcalà de Xivert;Mujeres;2018;3.239
12004 Alcalà de Xivert;Mujeres;2017;3.315
12004 Alcalà de Xivert;Mujeres;2016;3.381
12004 Alcalà de Xivert;Mujeres;2015;3.568
12004 Alcalà de Xivert;Mujeres;2014;3.539
12004 Alcalà de Xivert;Mujeres;2013;3.994
12004 Alcalà de Xivert;Mujeres;2012;3.981
12004 Alcalà de Xivert;Mujeres;2011;3.984
12004 Alcalà de Xivert;Mujeres;2010;3.847
12004 Alcalà de Xivert;Mujeres;2009;3.839
12004 Alcalà de Xivert;Mujeres;2008;3.832
12004 Alcalà de Xivert;Mujeres;2007;3.595
12004 Alcalà de Xivert;Mujeres;2006;3.418
12004 Alcalà de Xivert;Mujeres;2005;3.269
12004 Alcalà de Xivert;Mujeres;2004;3.155
12004 Alcalà de Xivert;Mujeres;2003;3.046
12004 Alcalà de Xivert;Mujeres;2002;2.943
12004 Alcalà de Xivert;Mujeres;2001;2.788
12004 Alcalà de Xivert;Mujeres;2000;2.699
12004 Alcalà de Xivert;Mujeres;1999;2.582
12004 Alcalà de Xivert;Mujeres;1998;2.480
12004 Alcalà de Xivert;Mujeres;1997;""
12004 Alcalà de Xivert;Mujeres;1996;2.446
12005 Alcora, l';Total;2024;10.581
12005 Alcora, l';Total;2023;10.526
12005 Alcora, l';Total;2022;10.468
12005 Alcora, l';Total;2021;10.428
12005 Alcora, l';Total;2020;10.417
12005 Alcora, l';Total;2019;10.405
12005 Alcora, l';Total;2018;10.430
12005 Alcora, l';Total;2017;10.502
12005 Alcora, l';Total;2016;10.535
12005 Alcora, l';Total;2015;10.591
12005 Alcora, l';Total;2014;10.672
12005 Alcora, l';Total;2013;10.797
12005 Alcora, l';Total;2012;10.821
12005 Alcora, l';Total;2011;10.856
12005 Alcora, l';Total;2010;11.029
12005 Alcora, l';Total;2009;11.150
12005 Alcora, l';Total;2008;11.068
12005 Alcora, l';Total;2007;10.765
12005 Alcora, l';Total;2006;10.535
12005 Alcora, l';Total;2005;10.297
12005 Alcora, l';Total;2004;10.084
12005 Alcora, l';Total;2003;9.925
12005 Alcora, l';Total;2002;9.575
12005 Alcora, l';Total;2001;9.251
12005 Alcora, l';Total;2000;9.106
12005 Alcora, l';Total;1999;8.935
12005 Alcora, l';Total;1998;8.788
12005 Alcora, l';Total;1997;""
12005 Alcora, l';Total;1996;8.662
12005 Alcora, l';Hombres;2024;5.296
12005 Alcora, l';Hombres;2023;5.268
12005 Alcora, l';Hombres;2022;5.266
12005 Alcora, l';Hombres;2021;5.280
12005 Alcora, l';Hombres;2020;5.266
12005 Alcora, l';Hombres;2019;5.255
12005 Alcora, l';Hombres;2018;5.262
12005 Alcora, l';Hombres;2017;5.305
12005 Alcora, l';Hombres;2016;5.342
12005 Alcora, l';Hombres;2015;5.372
12005 Alcora, l';Hombres;2014;5.404
12005 Alcora, l';Hombres;2013;5.467
12005 Alcora, l';Hombres;2012;5.455
12005 Alcora, l';Hombres;2011;5.487
12005 Alcora, l';Hombres;2010;5.608
12005 Alcora, l';Hombres;2009;5.683
12005 Alcora, l';Hombres;2008;5.638
12005 Alcora, l';Hombres;2007;5.489
12005 Alcora, l';Hombres;2006;5.368
12005 Alcora, l';Hombres;2005;5.252
12005 Alcora, l';Hombres;2004;5.147
12005 Alcora, l';Hombres;2003;5.048
12005 Alcora, l';Hombres;2002;4.858
12005 Alcora, l';Hombres;2001;4.691
12005 Alcora, l';Hombres;2000;4.636
12005 Alcora, l';Hombres;1999;4.549
12005 Alcora, l';Hombres;1998;4.473
12005 Alcora, l';Hombres;1997;""
12005 Alcora, l';Hombres;1996;4.404
12005 Alcora, l';Mujeres;2024;5.285
12005 Alcora, l';Mujeres;2023;5.258
12005 Alcora, l';Mujeres;2022;5.202
12005 Alcora, l';Mujeres;2021;5.148
12005 Alcora, l';Mujeres;2020;5.151
12005 Alcora, l';Mujeres;2019;5.150
12005 Alcora, l';Mujeres;2018;5.168
12005 Alcora, l';Mujeres;2017;5.197
12005 Alcora, l';Mujeres;2016;5.193
12005 Alcora, l';Mujeres;2015;5.219
12005 Alcora, l';Mujeres;2014;5.268
12005 Alcora, l';Mujeres;2013;5.330
12005 Alcora, l';Mujeres;2012;5.366
12005 Alcora, l';Mujeres;2011;5.369
12005 Alcora, l';Mujeres;2010;5.421
12005 Alcora, l';Mujeres;2009;5.467
12005 Alcora, l';Mujeres;2008;5.430
12005 Alcora, l';Mujeres;2007;5.276
12005 Alcora, l';Mujeres;2006;5.167
12005 Alcora, l';Mujeres;2005;5.045
12005 Alcora, l';Mujeres;2004;4.937
12005 Alcora, l';Mujeres;2003;4.877
12005 Alcora, l';Mujeres;2002;4.717
12005 Alcora, l';Mujeres;2001;4.560
12005 Alcora, l';Mujeres;2000;4.470
12005 Alcora, l';Mujeres;1999;4.386
12005 Alcora, l';Mujeres;1998;4.315
12005 Alcora, l';Mujeres;1997;""
12005 Alcora, l';Mujeres;1996;4.258
12006 Alcudia de Veo;Total;2024;213
12006 Alcudia de Veo;Total;2023;203
12006 Alcudia de Veo;Total;2022;195
12006 Alcudia de Veo;Total;2021;196
12006 Alcudia de Veo;Total;2020;188
12006 Alcudia de Veo;Total;2019;190
12006 Alcudia de Veo;Total;2018;201
12006 Alcudia de Veo;Total;2017;204
12006 Alcudia de Veo;Total;2016;201
12006 Alcudia de Veo;Total;2015;209
12006 Alcudia de Veo;Total;2014;218
12006 Alcudia de Veo;Total;2013;214
12006 Alcudia de Veo;Total;2012;221
12006 Alcudia de Veo;Total;2011;229
12006 Alcudia de Veo;Total;2010;225
12006 Alcudia de Veo;Total;2009;211
12006 Alcudia de Veo;Total;2008;212
12006 Alcudia de Veo;Total;2007;228
12006 Alcudia de Veo;Total;2006;211
12006 Alcudia de Veo;Total;2005;205
12006 Alcudia de Veo;Total;2004;204
12006 Alcudia de Veo;Total;2003;201
12006 Alcudia de Veo;Total;2002;203
12006 Alcudia de Veo;Total;2001;214
12006 Alcudia de Veo;Total;2000;220
12006 Alcudia de Veo;Total;1999;172
12006 Alcudia de Veo;Total;1998;177
12006 Alcudia de Veo;Total;1997;""
12006 Alcudia de Veo;Total;1996;181
12006 Alcudia de Veo;Hombres;2024;114
12006 Alcudia de Veo;Hombres;2023;109
12006 Alcudia de Veo;Hombres;2022;105
12006 Alcudia de Veo;Hombres;2021;107
12006 Alcudia de Veo;Hombres;2020;102
12006 Alcudia de Veo;Hombres;2019;103
12006 Alcudia de Veo;Hombres;2018;108
12006 Alcudia de Veo;Hombres;2017;106
12006 Alcudia de Veo;Hombres;2016;107
12006 Alcudia de Veo;Hombres;2015;113
12006 Alcudia de Veo;Hombres;2014;116
12006 Alcudia de Veo;Hombres;2013;112
12006 Alcudia de Veo;Hombres;2012;113
12006 Alcudia de Veo;Hombres;2011;116
12006 Alcudia de Veo;Hombres;2010;112
12006 Alcudia de Veo;Hombres;2009;106
12006 Alcudia de Veo;Hombres;2008;102
12006 Alcudia de Veo;Hombres;2007;107
12006 Alcudia de Veo;Hombres;2006;99
12006 Alcudia de Veo;Hombres;2005;100
12006 Alcudia de Veo;Hombres;2004;100
12006 Alcudia de Veo;Hombres;2003;98
12006 Alcudia de Veo;Hombres;2002;98
12006 Alcudia de Veo;Hombres;2001;106
12006 Alcudia de Veo;Hombres;2000;110
12006 Alcudia de Veo;Hombres;1999;82
12006 Alcudia de Veo;Hombres;1998;82
12006 Alcudia de Veo;Hombres;1997;""
12006 Alcudia de Veo;Hombres;1996;85
12006 Alcudia de Veo;Mujeres;2024;99
12006 Alcudia de Veo;Mujeres;2023;94
12006 Alcudia de Veo;Mujeres;2022;90
12006 Alcudia de Veo;Mujeres;2021;89
12006 Alcudia de Veo;Mujeres;2020;86
12006 Alcudia de Veo;Mujeres;2019;87
12006 Alcudia de Veo;Mujeres;2018;93
12006 Alcudia de Veo;Mujeres;2017;98
12006 Alcudia de Veo;Mujeres;2016;94
12006 Alcudia de Veo;Mujeres;2015;96
12006 Alcudia de Veo;Mujeres;2014;102
12006 Alcudia de Veo;Mujeres;2013;102
12006 Alcudia de Veo;Mujeres;2012;108
12006 Alcudia de Veo;Mujeres;2011;113
12006 Alcudia de Veo;Mujeres;2010;113
12006 Alcudia de Veo;Mujeres;2009;105
12006 Alcudia de Veo;Mujeres;2008;110
12006 Alcudia de Veo;Mujeres;2007;121
12006 Alcudia de Veo;Mujeres;2006;112
12006 Alcudia de Veo;Mujeres;2005;105
12006 Alcudia de Veo;Mujeres;2004;104
12006 Alcudia de Veo;Mujeres;2003;103
12006 Alcudia de Veo;Mujeres;2002;105
12006 Alcudia de Veo;Mujeres;2001;108
12006 Alcudia de Veo;Mujeres;2000;110
12006 Alcudia de Veo;Mujeres;1999;90
12006 Alcudia de Veo;Mujeres;1998;95
12006 Alcudia de Veo;Mujeres;1997;""
12006 Alcudia de Veo;Mujeres;1996;96
12007 Alfondeguilla;Total;2024;870
12007 Alfondeguilla;Total;2023;873
12007 Alfondeguilla;Total;2022;877
12007 Alfondeguilla;Total;2021;870
12007 Alfondeguilla;Total;2020;862
12007 Alfondeguilla;Total;2019;866
12007 Alfondeguilla;Total;2018;862
12007 Alfondeguilla;Total;2017;870
12007 Alfondeguilla;Total;2016;894
12007 Alfondeguilla;Total;2015;901
12007 Alfondeguilla;Total;2014;893
12007 Alfondeguilla;Total;2013;876
12007 Alfondeguilla;Total;2012;872
12007 Alfondeguilla;Total;2011;881
12007 Alfondeguilla;Total;2010;874
12007 Alfondeguilla;Total;2009;860
12007 Alfondeguilla;Total;2008;886
12007 Alfondeguilla;Total;2007;902
12007 Alfondeguilla;Total;2006;893
12007 Alfondeguilla;Total;2005;899
12007 Alfondeguilla;Total;2004;871
12007 Alfondeguilla;Total;2003;883
12007 Alfondeguilla;Total;2002;905
12007 Alfondeguilla;Total;2001;908
12007 Alfondeguilla;Total;2000;908
12007 Alfondeguilla;Total;1999;910
12007 Alfondeguilla;Total;1998;919
12007 Alfondeguilla;Total;1997;""
12007 Alfondeguilla;Total;1996;922
12007 Alfondeguilla;Hombres;2024;426
12007 Alfondeguilla;Hombres;2023;434
12007 Alfondeguilla;Hombres;2022;435
12007 Alfondeguilla;Hombres;2021;432
12007 Alfondeguilla;Hombres;2020;435
12007 Alfondeguilla;Hombres;2019;440
12007 Alfondeguilla;Hombres;2018;438
12007 Alfondeguilla;Hombres;2017;441
12007 Alfondeguilla;Hombres;2016;449
12007 Alfondeguilla;Hombres;2015;456
12007 Alfondeguilla;Hombres;2014;447
12007 Alfondeguilla;Hombres;2013;438
12007 Alfondeguilla;Hombres;2012;441
12007 Alfondeguilla;Hombres;2011;443
12007 Alfondeguilla;Hombres;2010;433
12007 Alfondeguilla;Hombres;2009;422
12007 Alfondeguilla;Hombres;2008;431
12007 Alfondeguilla;Hombres;2007;441
12007 Alfondeguilla;Hombres;2006;432
12007 Alfondeguilla;Hombres;2005;445
12007 Alfondeguilla;Hombres;2004;437
12007 Alfondeguilla;Hombres;2003;440
12007 Alfondeguilla;Hombres;2002;447
12007 Alfondeguilla;Hombres;2001;450
12007 Alfondeguilla;Hombres;2000;448
12007 Alfondeguilla;Hombres;1999;445
12007 Alfondeguilla;Hombres;1998;453
12007 Alfondeguilla;Hombres;1997;""
12007 Alfondeguilla;Hombres;1996;451
12007 Alfondeguilla;Mujeres;2024;444
12007 Alfondeguilla;Mujeres;2023;439
12007 Alfondeguilla;Mujeres;2022;442
12007 Alfondeguilla;Mujeres;2021;438
12007 Alfondeguilla;Mujeres;2020;427
12007 Alfondeguilla;Mujeres;2019;426
12007 Alfondeguilla;Mujeres;2018;424
12007 Alfondeguilla;Mujeres;2017;429
12007 Alfondeguilla;Mujeres;2016;445
12007 Alfondeguilla;Mujeres;2015;445
12007 Alfondeguilla;Mujeres;2014;446
12007 Alfondeguilla;Mujeres;2013;438
12007 Alfondeguilla;Mujeres;2012;431
12007 Alfondeguilla;Mujeres;2011;438
12007 Alfondeguilla;Mujeres;2010;441
12007 Alfondeguilla;Mujeres;2009;438
12007 Alfondeguilla;Mujeres;2008;455
12007 Alfondeguilla;Mujeres;2007;461
12007 Alfondeguilla;Mujeres;2006;461
12007 Alfondeguilla;Mujeres;2005;454
12007 Alfondeguilla;Mujeres;2004;434
12007 Alfondeguilla;Mujeres;2003;443
12007 Alfondeguilla;Mujeres;2002;458
12007 Alfondeguilla;Mujeres;2001;458
12007 Alfondeguilla;Mujeres;2000;460
12007 Alfondeguilla;Mujeres;1999;465
12007 Alfondeguilla;Mujeres;1998;466
12007 Alfondeguilla;Mujeres;1997;""
12007 Alfondeguilla;Mujeres;1996;471
12008 Algimia de Almonacid;Total;2024;258
12008 Algimia de Almonacid;Total;2023;249
12008 Algimia de Almonacid;Total;2022;247
12008 Algimia de Almonacid;Total;2021;240
12008 Algimia de Almonacid;Total;2020;262
12008 Algimia de Almonacid;Total;2019;263
12008 Algimia de Almonacid;Total;2018;259
12008 Algimia de Almonacid;Total;2017;268
12008 Algimia de Almonacid;Total;2016;265
12008 Algimia de Almonacid;Total;2015;281
12008 Algimia de Almonacid;Total;2014;292
12008 Algimia de Almonacid;Total;2013;301
12008 Algimia de Almonacid;Total;2012;312
12008 Algimia de Almonacid;Total;2011;315
12008 Algimia de Almonacid;Total;2010;326
12008 Algimia de Almonacid;Total;2009;328
12008 Algimia de Almonacid;Total;2008;321
12008 Algimia de Almonacid;Total;2007;303
12008 Algimia de Almonacid;Total;2006;286
12008 Algimia de Almonacid;Total;2005;282
12008 Algimia de Almonacid;Total;2004;269
12008 Algimia de Almonacid;Total;2003;267
12008 Algimia de Almonacid;Total;2002;284
12008 Algimia de Almonacid;Total;2001;288
12008 Algimia de Almonacid;Total;2000;278
12008 Algimia de Almonacid;Total;1999;287
12008 Algimia de Almonacid;Total;1998;288
12008 Algimia de Almonacid;Total;1997;""
12008 Algimia de Almonacid;Total;1996;313
12008 Algimia de Almonacid;Hombres;2024;139
12008 Algimia de Almonacid;Hombres;2023;137
12008 Algimia de Almonacid;Hombres;2022;135
12008 Algimia de Almonacid;Hombres;2021;136
12008 Algimia de Almonacid;Hombres;2020;146
12008 Algimia de Almonacid;Hombres;2019;149
12008 Algimia de Almonacid;Hombres;2018;146
12008 Algimia de Almonacid;Hombres;2017;147
12008 Algimia de Almonacid;Hombres;2016;150
12008 Algimia de Almonacid;Hombres;2015;161
12008 Algimia de Almonacid;Hombres;2014;171
12008 Algimia de Almonacid;Hombres;2013;175
12008 Algimia de Almonacid;Hombres;2012;176
12008 Algimia de Almonacid;Hombres;2011;177
12008 Algimia de Almonacid;Hombres;2010;185
12008 Algimia de Almonacid;Hombres;2009;181
12008 Algimia de Almonacid;Hombres;2008;176
12008 Algimia de Almonacid;Hombres;2007;166
12008 Algimia de Almonacid;Hombres;2006;162
12008 Algimia de Almonacid;Hombres;2005;161
12008 Algimia de Almonacid;Hombres;2004;159
12008 Algimia de Almonacid;Hombres;2003;157
12008 Algimia de Almonacid;Hombres;2002;164
12008 Algimia de Almonacid;Hombres;2001;168
12008 Algimia de Almonacid;Hombres;2000;161
12008 Algimia de Almonacid;Hombres;1999;163
12008 Algimia de Almonacid;Hombres;1998;162
12008 Algimia de Almonacid;Hombres;1997;""
12008 Algimia de Almonacid;Hombres;1996;178
12008 Algimia de Almonacid;Mujeres;2024;119
12008 Algimia de Almonacid;Mujeres;2023;112
12008 Algimia de Almonacid;Mujeres;2022;112
12008 Algimia de Almonacid;Mujeres;2021;104
12008 Algimia de Almonacid;Mujeres;2020;116
12008 Algimia de Almonacid;Mujeres;2019;114
12008 Algimia de Almonacid;Mujeres;2018;113
12008 Algimia de Almonacid;Mujeres;2017;121
12008 Algimia de Almonacid;Mujeres;2016;115
12008 Algimia de Almonacid;Mujeres;2015;120
12008 Algimia de Almonacid;Mujeres;2014;121
12008 Algimia de Almonacid;Mujeres;2013;126
12008 Algimia de Almonacid;Mujeres;2012;136
12008 Algimia de Almonacid;Mujeres;2011;138
12008 Algimia de Almonacid;Mujeres;2010;141
12008 Algimia de Almonacid;Mujeres;2009;147
12008 Algimia de Almonacid;Mujeres;2008;145
12008 Algimia de Almonacid;Mujeres;2007;137
12008 Algimia de Almonacid;Mujeres;2006;124
12008 Algimia de Almonacid;Mujeres;2005;121
12008 Algimia de Almonacid;Mujeres;2004;110
12008 Algimia de Almonacid;Mujeres;2003;110
12008 Algimia de Almonacid;Mujeres;2002;120
12008 Algimia de Almonacid;Mujeres;2001;120
12008 Algimia de Almonacid;Mujeres;2000;117
12008 Algimia de Almonacid;Mujeres;1999;124
12008 Algimia de Almonacid;Mujeres;1998;126
12008 Algimia de Almonacid;Mujeres;1997;""
12008 Algimia de Almonacid;Mujeres;1996;135
12009 Almassora;Total;2024;28.497
12009 Almassora;Total;2023;27.989
12009 Almassora;Total;2022;27.383
12009 Almassora;Total;2021;26.878
12009 Almassora;Total;2020;26.742
12009 Almassora;Total;2019;26.270
12009 Almassora;Total;2018;25.831
12009 Almassora;Total;2017;25.648
12009 Almassora;Total;2016;25.632
12009 Almassora;Total;2015;25.488
12009 Almassora;Total;2014;25.566
12009 Almassora;Total;2013;26.186
12009 Almassora;Total;2012;26.137
12009 Almassora;Total;2011;25.945
12009 Almassora;Total;2010;25.628
12009 Almassora;Total;2009;24.963
12009 Almassora;Total;2008;23.891
12009 Almassora;Total;2007;21.772
12009 Almassora;Total;2006;20.597
12009 Almassora;Total;2005;19.688
12009 Almassora;Total;2004;18.961
12009 Almassora;Total;2003;18.385
12009 Almassora;Total;2002;17.644
12009 Almassora;Total;2001;17.124
12009 Almassora;Total;2000;16.897
12009 Almassora;Total;1999;16.609
12009 Almassora;Total;1998;16.465
12009 Almassora;Total;1997;""
12009 Almassora;Total;1996;16.306
12009 Almassora;Hombres;2024;14.302
12009 Almassora;Hombres;2023;14.011
12009 Almassora;Hombres;2022;13.735
12009 Almassora;Hombres;2021;13.485
12009 Almassora;Hombres;2020;13.459
12009 Almassora;Hombres;2019;13.224
12009 Almassora;Hombres;2018;12.984
12009 Almassora;Hombres;2017;12.869
12009 Almassora;Hombres;2016;12.875
12009 Almassora;Hombres;2015;12.785
12009 Almassora;Hombres;2014;12.833
12009 Almassora;Hombres;2013;13.227
12009 Almassora;Hombres;2012;13.215
12009 Almassora;Hombres;2011;13.101
12009 Almassora;Hombres;2010;12.968
12009 Almassora;Hombres;2009;12.645
12009 Almassora;Hombres;2008;12.057
12009 Almassora;Hombres;2007;10.916
12009 Almassora;Hombres;2006;10.288
12009 Almassora;Hombres;2005;9.845
12009 Almassora;Hombres;2004;9.456
12009 Almassora;Hombres;2003;9.165
12009 Almassora;Hombres;2002;8.808
12009 Almassora;Hombres;2001;8.545
12009 Almassora;Hombres;2000;8.400
12009 Almassora;Hombres;1999;8.228
12009 Almassora;Hombres;1998;8.134
12009 Almassora;Hombres;1997;""
12009 Almassora;Hombres;1996;8.054
12009 Almassora;Mujeres;2024;14.195
12009 Almassora;Mujeres;2023;13.978
12009 Almassora;Mujeres;2022;13.648
12009 Almassora;Mujeres;2021;13.393
12009 Almassora;Mujeres;2020;13.283
12009 Almassora;Mujeres;2019;13.046
12009 Almassora;Mujeres;2018;12.847
12009 Almassora;Mujeres;2017;12.779
12009 Almassora;Mujeres;2016;12.757
12009 Almassora;Mujeres;2015;12.703
12009 Almassora;Mujeres;2014;12.733
12009 Almassora;Mujeres;2013;12.959
12009 Almassora;Mujeres;2012;12.922
12009 Almassora;Mujeres;2011;12.844
12009 Almassora;Mujeres;2010;12.660
12009 Almassora;Mujeres;2009;12.318
12009 Almassora;Mujeres;2008;11.834
12009 Almassora;Mujeres;2007;10.856
12009 Almassora;Mujeres;2006;10.309
12009 Almassora;Mujeres;2005;9.843
12009 Almassora;Mujeres;2004;9.505
12009 Almassora;Mujeres;2003;9.220
12009 Almassora;Mujeres;2002;8.836
12009 Almassora;Mujeres;2001;8.579
12009 Almassora;Mujeres;2000;8.497
12009 Almassora;Mujeres;1999;8.381
12009 Almassora;Mujeres;1998;8.331
12009 Almassora;Mujeres;1997;""
12009 Almassora;Mujeres;1996;8.252
12010 Almedíjar;Total;2024;288
12010 Almedíjar;Total;2023;280
12010 Almedíjar;Total;2022;269
12010 Almedíjar;Total;2021;254
12010 Almedíjar;Total;2020;244
12010 Almedíjar;Total;2019;254
12010 Almedíjar;Total;2018;256
12010 Almedíjar;Total;2017;270
12010 Almedíjar;Total;2016;281
12010 Almedíjar;Total;2015;275
12010 Almedíjar;Total;2014;261
12010 Almedíjar;Total;2013;278
12010 Almedíjar;Total;2012;297
12010 Almedíjar;Total;2011;306
12010 Almedíjar;Total;2010;267
12010 Almedíjar;Total;2009;252
12010 Almedíjar;Total;2008;256
12010 Almedíjar;Total;2007;268
12010 Almedíjar;Total;2006;272
12010 Almedíjar;Total;2005;276
12010 Almedíjar;Total;2004;270
12010 Almedíjar;Total;2003;274
12010 Almedíjar;Total;2002;281
12010 Almedíjar;Total;2001;273
12010 Almedíjar;Total;2000;275
12010 Almedíjar;Total;1999;274
