Municipios;Sexo;Periodo;Total
34001 Abarca de Campos;Total;2024;38
34001 Abarca de Campos;Total;2023;42
34001 Abarca de Campos;Total;2022;43
34001 Abarca de Campos;Total;2021;45
34001 Abarca de Campos;Total;2020;45
34001 Abarca de Campos;Total;2019;44
34001 Abarca de Campos;Total;2018;42
34001 Abarca de Campos;Total;2017;43
34001 Abarca de Campos;Total;2016;36
34001 Abarca de Campos;Total;2015;43
34001 Abarca de Campos;Total;2014;42
34001 Abarca de Campos;Total;2013;38
34001 Abarca de Campos;Total;2012;39
34001 Abarca de Campos;Total;2011;39
34001 Abarca de Campos;Total;2010;38
34001 Abarca de Campos;Total;2009;41
34001 Abarca de Campos;Total;2008;41
34001 Abarca de Campos;Total;2007;42
34001 Abarca de Campos;Total;2006;44
34001 Abarca de Campos;Total;2005;46
34001 Abarca de Campos;Total;2004;47
34001 Abarca de Campos;Total;2003;48
34001 Abarca de Campos;Total;2002;50
34001 Abarca de Campos;Total;2001;49
34001 Abarca de Campos;Total;2000;50
34001 Abarca de Campos;Total;1999;49
34001 Abarca de Campos;Total;1998;48
34001 Abarca de Campos;Total;1997;""
34001 Abarca de Campos;Total;1996;51
34001 Abarca de Campos;Hombres;2024;23
34001 Abarca de Campos;Hombres;2023;25
34001 Abarca de Campos;Hombres;2022;25
34001 Abarca de Campos;Hombres;2021;28
34001 Abarca de Campos;Hombres;2020;27
34001 Abarca de Campos;Hombres;2019;27
34001 Abarca de Campos;Hombres;2018;26
34001 Abarca de Campos;Hombres;2017;27
34001 Abarca de Campos;Hombres;2016;23
34001 Abarca de Campos;Hombres;2015;26
34001 Abarca de Campos;Hombres;2014;24
34001 Abarca de Campos;Hombres;2013;22
34001 Abarca de Campos;Hombres;2012;23
34001 Abarca de Campos;Hombres;2011;22
34001 Abarca de Campos;Hombres;2010;22
34001 Abarca de Campos;Hombres;2009;24
34001 Abarca de Campos;Hombres;2008;24
34001 Abarca de Campos;Hombres;2007;24
34001 Abarca de Campos;Hombres;2006;25
34001 Abarca de Campos;Hombres;2005;26
34001 Abarca de Campos;Hombres;2004;28
34001 Abarca de Campos;Hombres;2003;27
34001 Abarca de Campos;Hombres;2002;27
34001 Abarca de Campos;Hombres;2001;26
34001 Abarca de Campos;Hombres;2000;26
34001 Abarca de Campos;Hombres;1999;25
34001 Abarca de Campos;Hombres;1998;25
34001 Abarca de Campos;Hombres;1997;""
34001 Abarca de Campos;Hombres;1996;25
34001 Abarca de Campos;Mujeres;2024;15
34001 Abarca de Campos;Mujeres;2023;17
34001 Abarca de Campos;Mujeres;2022;18
34001 Abarca de Campos;Mujeres;2021;17
34001 Abarca de Campos;Mujeres;2020;18
34001 Abarca de Campos;Mujeres;2019;17
34001 Abarca de Campos;Mujeres;2018;16
34001 Abarca de Campos;Mujeres;2017;16
34001 Abarca de Campos;Mujeres;2016;13
34001 Abarca de Campos;Mujeres;2015;17
34001 Abarca de Campos;Mujeres;2014;18
34001 Abarca de Campos;Mujeres;2013;16
34001 Abarca de Campos;Mujeres;2012;16
34001 Abarca de Campos;Mujeres;2011;17
34001 Abarca de Campos;Mujeres;2010;16
34001 Abarca de Campos;Mujeres;2009;17
34001 Abarca de Campos;Mujeres;2008;17
34001 Abarca de Campos;Mujeres;2007;18
34001 Abarca de Campos;Mujeres;2006;19
34001 Abarca de Campos;Mujeres;2005;20
34001 Abarca de Campos;Mujeres;2004;19
34001 Abarca de Campos;Mujeres;2003;21
34001 Abarca de Campos;Mujeres;2002;23
34001 Abarca de Campos;Mujeres;2001;23
34001 Abarca de Campos;Mujeres;2000;24
34001 Abarca de Campos;Mujeres;1999;24
34001 Abarca de Campos;Mujeres;1998;23
34001 Abarca de Campos;Mujeres;1997;""
34001 Abarca de Campos;Mujeres;1996;26
34003 Abia de las Torres;Total;2024;170
34003 Abia de las Torres;Total;2023;167
34003 Abia de las Torres;Total;2022;169
34003 Abia de las Torres;Total;2021;167
34003 Abia de las Torres;Total;2020;170
34003 Abia de las Torres;Total;2019;165
34003 Abia de las Torres;Total;2018;164
34003 Abia de las Torres;Total;2017;174
34003 Abia de las Torres;Total;2016;181
34003 Abia de las Torres;Total;2015;184
34003 Abia de las Torres;Total;2014;184
34003 Abia de las Torres;Total;2013;177
34003 Abia de las Torres;Total;2012;180
34003 Abia de las Torres;Total;2011;179
34003 Abia de las Torres;Total;2010;178
34003 Abia de las Torres;Total;2009;176
34003 Abia de las Torres;Total;2008;175
34003 Abia de las Torres;Total;2007;166
34003 Abia de las Torres;Total;2006;173
34003 Abia de las Torres;Total;2005;182
34003 Abia de las Torres;Total;2004;186
34003 Abia de las Torres;Total;2003;192
34003 Abia de las Torres;Total;2002;201
34003 Abia de las Torres;Total;2001;204
34003 Abia de las Torres;Total;2000;204
34003 Abia de las Torres;Total;1999;216
34003 Abia de las Torres;Total;1998;222
34003 Abia de las Torres;Total;1997;""
34003 Abia de las Torres;Total;1996;233
34003 Abia de las Torres;Hombres;2024;92
34003 Abia de las Torres;Hombres;2023;90
34003 Abia de las Torres;Hombres;2022;93
34003 Abia de las Torres;Hombres;2021;90
34003 Abia de las Torres;Hombres;2020;92
34003 Abia de las Torres;Hombres;2019;89
34003 Abia de las Torres;Hombres;2018;91
34003 Abia de las Torres;Hombres;2017;95
34003 Abia de las Torres;Hombres;2016;100
34003 Abia de las Torres;Hombres;2015;101
34003 Abia de las Torres;Hombres;2014;99
34003 Abia de las Torres;Hombres;2013;100
34003 Abia de las Torres;Hombres;2012;103
34003 Abia de las Torres;Hombres;2011;102
34003 Abia de las Torres;Hombres;2010;99
34003 Abia de las Torres;Hombres;2009;96
34003 Abia de las Torres;Hombres;2008;95
34003 Abia de las Torres;Hombres;2007;86
34003 Abia de las Torres;Hombres;2006;90
34003 Abia de las Torres;Hombres;2005;94
34003 Abia de las Torres;Hombres;2004;96
34003 Abia de las Torres;Hombres;2003;98
34003 Abia de las Torres;Hombres;2002;101
34003 Abia de las Torres;Hombres;2001;103
34003 Abia de las Torres;Hombres;2000;103
34003 Abia de las Torres;Hombres;1999;110
34003 Abia de las Torres;Hombres;1998;111
34003 Abia de las Torres;Hombres;1997;""
34003 Abia de las Torres;Hombres;1996;117
34003 Abia de las Torres;Mujeres;2024;78
34003 Abia de las Torres;Mujeres;2023;77
34003 Abia de las Torres;Mujeres;2022;76
34003 Abia de las Torres;Mujeres;2021;77
34003 Abia de las Torres;Mujeres;2020;78
34003 Abia de las Torres;Mujeres;2019;76
34003 Abia de las Torres;Mujeres;2018;73
34003 Abia de las Torres;Mujeres;2017;79
34003 Abia de las Torres;Mujeres;2016;81
34003 Abia de las Torres;Mujeres;2015;83
34003 Abia de las Torres;Mujeres;2014;85
34003 Abia de las Torres;Mujeres;2013;77
34003 Abia de las Torres;Mujeres;2012;77
34003 Abia de las Torres;Mujeres;2011;77
34003 Abia de las Torres;Mujeres;2010;79
34003 Abia de las Torres;Mujeres;2009;80
34003 Abia de las Torres;Mujeres;2008;80
34003 Abia de las Torres;Mujeres;2007;80
34003 Abia de las Torres;Mujeres;2006;83
34003 Abia de las Torres;Mujeres;2005;88
34003 Abia de las Torres;Mujeres;2004;90
34003 Abia de las Torres;Mujeres;2003;94
34003 Abia de las Torres;Mujeres;2002;100
34003 Abia de las Torres;Mujeres;2001;101
34003 Abia de las Torres;Mujeres;2000;101
34003 Abia de las Torres;Mujeres;1999;106
34003 Abia de las Torres;Mujeres;1998;111
34003 Abia de las Torres;Mujeres;1997;""
34003 Abia de las Torres;Mujeres;1996;116
34004 Aguilar de Campoo;Total;2024;6.823
34004 Aguilar de Campoo;Total;2023;6.733
34004 Aguilar de Campoo;Total;2022;6.646
34004 Aguilar de Campoo;Total;2021;6.711
34004 Aguilar de Campoo;Total;2020;6.749
34004 Aguilar de Campoo;Total;2019;6.744
34004 Aguilar de Campoo;Total;2018;6.842
34004 Aguilar de Campoo;Total;2017;6.916
34004 Aguilar de Campoo;Total;2016;6.979
34004 Aguilar de Campoo;Total;2015;7.033
34004 Aguilar de Campoo;Total;2014;7.088
34004 Aguilar de Campoo;Total;2013;7.160
34004 Aguilar de Campoo;Total;2012;7.203
34004 Aguilar de Campoo;Total;2011;7.226
34004 Aguilar de Campoo;Total;2010;7.221
34004 Aguilar de Campoo;Total;2009;7.242
34004 Aguilar de Campoo;Total;2008;7.196
34004 Aguilar de Campoo;Total;2007;7.263
34004 Aguilar de Campoo;Total;2006;7.303
34004 Aguilar de Campoo;Total;2005;7.308
34004 Aguilar de Campoo;Total;2004;7.346
34004 Aguilar de Campoo;Total;2003;7.426
34004 Aguilar de Campoo;Total;2002;7.565
34004 Aguilar de Campoo;Total;2001;7.589
34004 Aguilar de Campoo;Total;2000;7.643
34004 Aguilar de Campoo;Total;1999;7.734
34004 Aguilar de Campoo;Total;1998;7.734
34004 Aguilar de Campoo;Total;1997;""
34004 Aguilar de Campoo;Total;1996;7.741
34004 Aguilar de Campoo;Hombres;2024;3.304
34004 Aguilar de Campoo;Hombres;2023;3.246
34004 Aguilar de Campoo;Hombres;2022;3.219
34004 Aguilar de Campoo;Hombres;2021;3.232
34004 Aguilar de Campoo;Hombres;2020;3.262
34004 Aguilar de Campoo;Hombres;2019;3.262
34004 Aguilar de Campoo;Hombres;2018;3.312
34004 Aguilar de Campoo;Hombres;2017;3.362
34004 Aguilar de Campoo;Hombres;2016;3.394
34004 Aguilar de Campoo;Hombres;2015;3.421
34004 Aguilar de Campoo;Hombres;2014;3.444
34004 Aguilar de Campoo;Hombres;2013;3.489
34004 Aguilar de Campoo;Hombres;2012;3.495
34004 Aguilar de Campoo;Hombres;2011;3.505
34004 Aguilar de Campoo;Hombres;2010;3.527
34004 Aguilar de Campoo;Hombres;2009;3.515
34004 Aguilar de Campoo;Hombres;2008;3.489
34004 Aguilar de Campoo;Hombres;2007;3.537
34004 Aguilar de Campoo;Hombres;2006;3.559
34004 Aguilar de Campoo;Hombres;2005;3.554
34004 Aguilar de Campoo;Hombres;2004;3.575
34004 Aguilar de Campoo;Hombres;2003;3.624
34004 Aguilar de Campoo;Hombres;2002;3.688
34004 Aguilar de Campoo;Hombres;2001;3.713
34004 Aguilar de Campoo;Hombres;2000;3.730
34004 Aguilar de Campoo;Hombres;1999;3.799
34004 Aguilar de Campoo;Hombres;1998;3.799
34004 Aguilar de Campoo;Hombres;1997;""
34004 Aguilar de Campoo;Hombres;1996;3.841
34004 Aguilar de Campoo;Mujeres;2024;3.519
34004 Aguilar de Campoo;Mujeres;2023;3.487
34004 Aguilar de Campoo;Mujeres;2022;3.427
34004 Aguilar de Campoo;Mujeres;2021;3.479
34004 Aguilar de Campoo;Mujeres;2020;3.487
34004 Aguilar de Campoo;Mujeres;2019;3.482
34004 Aguilar de Campoo;Mujeres;2018;3.530
34004 Aguilar de Campoo;Mujeres;2017;3.554
34004 Aguilar de Campoo;Mujeres;2016;3.585
34004 Aguilar de Campoo;Mujeres;2015;3.612
34004 Aguilar de Campoo;Mujeres;2014;3.644
34004 Aguilar de Campoo;Mujeres;2013;3.671
34004 Aguilar de Campoo;Mujeres;2012;3.708
34004 Aguilar de Campoo;Mujeres;2011;3.721
34004 Aguilar de Campoo;Mujeres;2010;3.694
34004 Aguilar de Campoo;Mujeres;2009;3.727
34004 Aguilar de Campoo;Mujeres;2008;3.707
34004 Aguilar de Campoo;Mujeres;2007;3.726
34004 Aguilar de Campoo;Mujeres;2006;3.744
34004 Aguilar de Campoo;Mujeres;2005;3.754
34004 Aguilar de Campoo;Mujeres;2004;3.771
34004 Aguilar de Campoo;Mujeres;2003;3.802
34004 Aguilar de Campoo;Mujeres;2002;3.877
34004 Aguilar de Campoo;Mujeres;2001;3.876
