Municipios;Sexo;Periodo;Total
31003 Abaurregaina/Abaurrea Alta;Mujeres;2004;61
31003 Abaurregaina/Abaurrea Alta;Mujeres;2003;61
31003 Abaurregaina/Abaurrea Alta;Mujeres;2002;66
31003 Abaurregaina/Abaurrea Alta;Mujeres;2001;67
31003 Abaurregaina/Abaurrea Alta;Mujeres;2000;67
31003 Abaurregaina/Abaurrea Alta;Mujeres;1999;69
31003 Abaurregaina/Abaurrea Alta;Mujeres;1998;76
31003 Abaurregaina/Abaurrea Alta;Mujeres;1997;""
31003 Abaurregaina/Abaurrea Alta;Mujeres;1996;81
31004 Abaurrepea/Abaurrea Baja;Total;2024;29
31004 Abaurrepea/Abaurrea Baja;Total;2023;29
31004 Abaurrepea/Abaurrea Baja;Total;2022;31
31004 Abaurrepea/Abaurrea Baja;Total;2021;29
31004 Abaurrepea/Abaurrea Baja;Total;2020;31
31004 Abaurrepea/Abaurrea Baja;Total;2019;32
31004 Abaurrepea/Abaurrea Baja;Total;2018;33
31004 Abaurrepea/Abaurrea Baja;Total;2017;34
31004 Abaurrepea/Abaurrea Baja;Total;2016;35
31004 Abaurrepea/Abaurrea Baja;Total;2015;35
31004 Abaurrepea/Abaurrea Baja;Total;2014;38
31004 Abaurrepea/Abaurrea Baja;Total;2013;38
31004 Abaurrepea/Abaurrea Baja;Total;2012;39
31004 Abaurrepea/Abaurrea Baja;Total;2011;40
31004 Abaurrepea/Abaurrea Baja;Total;2010;41
31004 Abaurrepea/Abaurrea Baja;Total;2009;41
31004 Abaurrepea/Abaurrea Baja;Total;2008;41
31004 Abaurrepea/Abaurrea Baja;Total;2007;39
31004 Abaurrepea/Abaurrea Baja;Total;2006;40
31004 Abaurrepea/Abaurrea Baja;Total;2005;41
31004 Abaurrepea/Abaurrea Baja;Total;2004;42
31004 Abaurrepea/Abaurrea Baja;Total;2003;44
31004 Abaurrepea/Abaurrea Baja;Total;2002;46
31004 Abaurrepea/Abaurrea Baja;Total;2001;49
31004 Abaurrepea/Abaurrea Baja;Total;2000;47
31004 Abaurrepea/Abaurrea Baja;Total;1999;47
31004 Abaurrepea/Abaurrea Baja;Total;1998;45
31004 Abaurrepea/Abaurrea Baja;Total;1997;""
31004 Abaurrepea/Abaurrea Baja;Total;1996;48
31004 Abaurrepea/Abaurrea Baja;Hombres;2024;18
31004 Abaurrepea/Abaurrea Baja;Hombres;2023;18
31004 Abaurrepea/Abaurrea Baja;Hombres;2022;19
31004 Abaurrepea/Abaurrea Baja;Hombres;2021;19
31004 Abaurrepea/Abaurrea Baja;Hombres;2020;18
31004 Abaurrepea/Abaurrea Baja;Hombres;2019;19
31004 Abaurrepea/Abaurrea Baja;Hombres;2018;20
31004 Abaurrepea/Abaurrea Baja;Hombres;2017;21
31004 Abaurrepea/Abaurrea Baja;Hombres;2016;22
31004 Abaurrepea/Abaurrea Baja;Hombres;2015;22
31004 Abaurrepea/Abaurrea Baja;Hombres;2014;26
31004 Abaurrepea/Abaurrea Baja;Hombres;2013;26
31004 Abaurrepea/Abaurrea Baja;Hombres;2012;26
31004 Abaurrepea/Abaurrea Baja;Hombres;2011;27
31004 Abaurrepea/Abaurrea Baja;Hombres;2010;28
31004 Abaurrepea/Abaurrea Baja;Hombres;2009;29
31004 Abaurrepea/Abaurrea Baja;Hombres;2008;29
31004 Abaurrepea/Abaurrea Baja;Hombres;2007;26
31004 Abaurrepea/Abaurrea Baja;Hombres;2006;28
31004 Abaurrepea/Abaurrea Baja;Hombres;2005;29
31004 Abaurrepea/Abaurrea Baja;Hombres;2004;30
31004 Abaurrepea/Abaurrea Baja;Hombres;2003;32
31004 Abaurrepea/Abaurrea Baja;Hombres;2002;33
31004 Abaurrepea/Abaurrea Baja;Hombres;2001;34
31004 Abaurrepea/Abaurrea Baja;Hombres;2000;33
31004 Abaurrepea/Abaurrea Baja;Hombres;1999;33
31004 Abaurrepea/Abaurrea Baja;Hombres;1998;32
31004 Abaurrepea/Abaurrea Baja;Hombres;1997;""
31004 Abaurrepea/Abaurrea Baja;Hombres;1996;33
31004 Abaurrepea/Abaurrea Baja;Mujeres;2024;11
31004 Abaurrepea/Abaurrea Baja;Mujeres;2023;11
31004 Abaurrepea/Abaurrea Baja;Mujeres;2022;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2021;10
31004 Abaurrepea/Abaurrea Baja;Mujeres;2020;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2019;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2018;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2017;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2016;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2015;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2014;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2013;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2012;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2011;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2010;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2009;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2008;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2007;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2006;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2005;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2004;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2003;12
31004 Abaurrepea/Abaurrea Baja;Mujeres;2002;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;2001;15
31004 Abaurrepea/Abaurrea Baja;Mujeres;2000;14
31004 Abaurrepea/Abaurrea Baja;Mujeres;1999;14
31004 Abaurrepea/Abaurrea Baja;Mujeres;1998;13
31004 Abaurrepea/Abaurrea Baja;Mujeres;1997;""
31004 Abaurrepea/Abaurrea Baja;Mujeres;1996;15
31005 Aberin;Total;2024;383
31005 Aberin;Total;2023;368
31005 Aberin;Total;2022;371
31005 Aberin;Total;2021;346
31005 Aberin;Total;2020;340
31005 Aberin;Total;2019;359
31005 Aberin;Total;2018;356
31005 Aberin;Total;2017;358
31005 Aberin;Total;2016;376
31005 Aberin;Total;2015;376
31005 Aberin;Total;2014;382
31005 Aberin;Total;2013;390
31005 Aberin;Total;2012;392
31005 Aberin;Total;2011;383
31005 Aberin;Total;2010;365
31005 Aberin;Total;2009;368
31005 Aberin;Total;2008;351
31005 Aberin;Total;2007;343
31005 Aberin;Total;2006;331
31005 Aberin;Total;2005;328
31005 Aberin;Total;2004;327
31005 Aberin;Total;2003;344
31005 Aberin;Total;2002;355
31005 Aberin;Total;2001;356
31005 Aberin;Total;2000;362
31005 Aberin;Total;1999;361
31005 Aberin;Total;1998;353
31005 Aberin;Total;1997;""
31005 Aberin;Total;1996;365
31005 Aberin;Hombres;2024;203
31005 Aberin;Hombres;2023;197
31005 Aberin;Hombres;2022;201
31005 Aberin;Hombres;2021;187
31005 Aberin;Hombres;2020;181
31005 Aberin;Hombres;2019;193
31005 Aberin;Hombres;2018;193
31005 Aberin;Hombres;2017;195
31005 Aberin;Hombres;2016;203
31005 Aberin;Hombres;2015;204
31005 Aberin;Hombres;2014;208
31005 Aberin;Hombres;2013;210
31005 Aberin;Hombres;2012;209
31005 Aberin;Hombres;2011;206
31005 Aberin;Hombres;2010;199
31005 Aberin;Hombres;2009;198
31005 Aberin;Hombres;2008;184
31005 Aberin;Hombres;2007;182
31005 Aberin;Hombres;2006;176
31005 Aberin;Hombres;2005;175
31005 Aberin;Hombres;2004;175
31005 Aberin;Hombres;2003;189
31005 Aberin;Hombres;2002;188
31005 Aberin;Hombres;2001;188
31005 Aberin;Hombres;2000;191
31005 Aberin;Hombres;1999;189
31005 Aberin;Hombres;1998;186
31005 Aberin;Hombres;1997;""
31005 Aberin;Hombres;1996;192
31005 Aberin;Mujeres;2024;180
31005 Aberin;Mujeres;2023;171
31005 Aberin;Mujeres;2022;170
31005 Aberin;Mujeres;2021;159
31005 Aberin;Mujeres;2020;159
31005 Aberin;Mujeres;2019;166
31005 Aberin;Mujeres;2018;163
31005 Aberin;Mujeres;2017;163
31005 Aberin;Mujeres;2016;173
31005 Aberin;Mujeres;2015;172
31005 Aberin;Mujeres;2014;174
31005 Aberin;Mujeres;2013;180
31005 Aberin;Mujeres;2012;183
31005 Aberin;Mujeres;2011;177
31005 Aberin;Mujeres;2010;166
31005 Aberin;Mujeres;2009;170
31005 Aberin;Mujeres;2008;167
31005 Aberin;Mujeres;2007;161
31005 Aberin;Mujeres;2006;155
31005 Aberin;Mujeres;2005;153
31005 Aberin;Mujeres;2004;152
31005 Aberin;Mujeres;2003;155
31005 Aberin;Mujeres;2002;167
31005 Aberin;Mujeres;2001;168
31005 Aberin;Mujeres;2000;171
31005 Aberin;Mujeres;1999;172
31005 Aberin;Mujeres;1998;167
31005 Aberin;Mujeres;1997;""
31005 Aberin;Mujeres;1996;173
31006 Ablitas;Total;2024;2.669
31006 Ablitas;Total;2023;2.610
31006 Ablitas;Total;2022;2.557
31006 Ablitas;Total;2021;2.480
31006 Ablitas;Total;2020;2.484
31006 Ablitas;Total;2019;2.481
31006 Ablitas;Total;2018;2.483
31006 Ablitas;Total;2017;2.514
31006 Ablitas;Total;2016;2.494
31006 Ablitas;Total;2015;2.520
31006 Ablitas;Total;2014;2.549
31006 Ablitas;Total;2013;2.632
31006 Ablitas;Total;2012;2.663
31006 Ablitas;Total;2011;2.654
31006 Ablitas;Total;2010;2.629
31006 Ablitas;Total;2009;2.599
31006 Ablitas;Total;2008;2.559
31006 Ablitas;Total;2007;2.459
31006 Ablitas;Total;2006;2.440
31006 Ablitas;Total;2005;2.425
31006 Ablitas;Total;2004;2.417
31006 Ablitas;Total;2003;2.402
31006 Ablitas;Total;2002;2.376
31006 Ablitas;Total;2001;2.339
31006 Ablitas;Total;2000;2.330
31006 Ablitas;Total;1999;2.311
31006 Ablitas;Total;1998;2.255
31006 Ablitas;Total;1997;""
31006 Ablitas;Total;1996;2.231
31006 Ablitas;Hombres;2024;1.354
31006 Ablitas;Hombres;2023;1.319
31006 Ablitas;Hombres;2022;1.290
31006 Ablitas;Hombres;2021;1.252
31006 Ablitas;Hombres;2020;1.261
31006 Ablitas;Hombres;2019;1.252
31006 Ablitas;Hombres;2018;1.260
31006 Ablitas;Hombres;2017;1.276
31006 Ablitas;Hombres;2016;1.270
31006 Ablitas;Hombres;2015;1.288
31006 Ablitas;Hombres;2014;1.302
31006 Ablitas;Hombres;2013;1.337
31006 Ablitas;Hombres;2012;1.360
31006 Ablitas;Hombres;2011;1.351
31006 Ablitas;Hombres;2010;1.336
31006 Ablitas;Hombres;2009;1.330
31006 Ablitas;Hombres;2008;1.303
31006 Ablitas;Hombres;2007;1.249
31006 Ablitas;Hombres;2006;1.248
31006 Ablitas;Hombres;2005;1.244
31006 Ablitas;Hombres;2004;1.245
31006 Ablitas;Hombres;2003;1.246
31006 Ablitas;Hombres;2002;1.225
31006 Ablitas;Hombres;2001;1.208
31006 Ablitas;Hombres;2000;1.197
31006 Ablitas;Hombres;1999;1.180
31006 Ablitas;Hombres;1998;1.155
31006 Ablitas;Hombres;1997;""
31006 Ablitas;Hombres;1996;1.140
31006 Ablitas;Mujeres;2024;1.315
31006 Ablitas;Mujeres;2023;1.291
31006 Ablitas;Mujeres;2022;1.267
31006 Ablitas;Mujeres;2021;1.228
31006 Ablitas;Mujeres;2020;1.223
31006 Ablitas;Mujeres;2019;1.229
31006 Ablitas;Mujeres;2018;1.223
31006 Ablitas;Mujeres;2017;1.238
31006 Ablitas;Mujeres;2016;1.224
31006 Ablitas;Mujeres;2015;1.232
31006 Ablitas;Mujeres;2014;1.247
31006 Ablitas;Mujeres;2013;1.295
31006 Ablitas;Mujeres;2012;1.303
31006 Ablitas;Mujeres;2011;1.303
31006 Ablitas;Mujeres;2010;1.293
31006 Ablitas;Mujeres;2009;1.269
31006 Ablitas;Mujeres;2008;1.256
31006 Ablitas;Mujeres;2007;1.210
31006 Ablitas;Mujeres;2006;1.192
31006 Ablitas;Mujeres;2005;1.181
31006 Ablitas;Mujeres;2004;1.172
31006 Ablitas;Mujeres;2003;1.156
31006 Ablitas;Mujeres;2002;1.151
31006 Ablitas;Mujeres;2001;1.131
31006 Ablitas;Mujeres;2000;1.133
31006 Ablitas;Mujeres;1999;1.131
31006 Ablitas;Mujeres;1998;1.100
31006 Ablitas;Mujeres;1997;""
31006 Ablitas;Mujeres;1996;1.091
31001 Abáigar;Total;2024;86
31001 Abáigar;Total;2023;82
31001 Abáigar;Total;2022;80
31001 Abáigar;Total;2021;84
31001 Abáigar;Total;2020;82
31001 Abáigar;Total;2019;83
31001 Abáigar;Total;2018;87
31001 Abáigar;Total;2017;88
31001 Abáigar;Total;2016;90
31001 Abáigar;Total;2015;97
31001 Abáigar;Total;2014;98
31001 Abáigar;Total;2013;98
31001 Abáigar;Total;2012;101
31001 Abáigar;Total;2011;103
31001 Abáigar;Total;2010;102
31001 Abáigar;Total;2009;102
31001 Abáigar;Total;2008;103
31001 Abáigar;Total;2007;101
31001 Abáigar;Total;2006;104
31001 Abáigar;Total;2005;103
31001 Abáigar;Total;2004;97
31001 Abáigar;Total;2003;92
31001 Abáigar;Total;2002;97
31001 Abáigar;Total;2001;97
31001 Abáigar;Total;2000;97
31001 Abáigar;Total;1999;99
31001 Abáigar;Total;1998;94
31001 Abáigar;Total;1997;""
31001 Abáigar;Total;1996;95
31001 Abáigar;Hombres;2024;49
31001 Abáigar;Hombres;2023;47
31001 Abáigar;Hombres;2022;48
31001 Abáigar;Hombres;2021;49
31001 Abáigar;Hombres;2020;47
31001 Abáigar;Hombres;2019;48
31001 Abáigar;Hombres;2018;51
31001 Abáigar;Hombres;2017;50
31001 Abáigar;Hombres;2016;50
31001 Abáigar;Hombres;2015;49
31001 Abáigar;Hombres;2014;53
31001 Abáigar;Hombres;2013;52
31001 Abáigar;Hombres;2012;52
31001 Abáigar;Hombres;2011;53
31001 Abáigar;Hombres;2010;53
31001 Abáigar;Hombres;2009;54
31001 Abáigar;Hombres;2008;55
31001 Abáigar;Hombres;2007;55
31001 Abáigar;Hombres;2006;57
31001 Abáigar;Hombres;2005;57
31001 Abáigar;Hombres;2004;54
31001 Abáigar;Hombres;2003;52
31001 Abáigar;Hombres;2002;55
31001 Abáigar;Hombres;2001;52
31001 Abáigar;Hombres;2000;53
31001 Abáigar;Hombres;1999;53
31001 Abáigar;Hombres;1998;50
31001 Abáigar;Hombres;1997;""
31001 Abáigar;Hombres;1996;51
31001 Abáigar;Mujeres;2024;37
31001 Abáigar;Mujeres;2023;35
31001 Abáigar;Mujeres;2022;32
31001 Abáigar;Mujeres;2021;35
31001 Abáigar;Mujeres;2020;35
31001 Abáigar;Mujeres;2019;35
31001 Abáigar;Mujeres;2018;36
31001 Abáigar;Mujeres;2017;38
31001 Abáigar;Mujeres;2016;40
31001 Abáigar;Mujeres;2015;48
31001 Abáigar;Mujeres;2014;45
31001 Abáigar;Mujeres;2013;46
31001 Abáigar;Mujeres;2012;49
31001 Abáigar;Mujeres;2011;50
31001 Abáigar;Mujeres;2010;49
31001 Abáigar;Mujeres;2009;48
31001 Abáigar;Mujeres;2008;48
31001 Abáigar;Mujeres;2007;46
31001 Abáigar;Mujeres;2006;47
31001 Abáigar;Mujeres;2005;46
31001 Abáigar;Mujeres;2004;43
31001 Abáigar;Mujeres;2003;40
31001 Abáigar;Mujeres;2002;42
31001 Abáigar;Mujeres;2001;45
31001 Abáigar;Mujeres;2000;44
31001 Abáigar;Mujeres;1999;46
31001 Abáigar;Mujeres;1998;44
31001 Abáigar;Mujeres;1997;""
31001 Abáigar;Mujeres;1996;44
31002 Abárzuza/Abartzuza;Total;2024;518
31002 Abárzuza/Abartzuza;Total;2023;514
31002 Abárzuza/Abartzuza;Total;2022;527
31002 Abárzuza/Abartzuza;Total;2021;538
31002 Abárzuza/Abartzuza;Total;2020;544
31002 Abárzuza/Abartzuza;Total;2019;538
31002 Abárzuza/Abartzuza;Total;2018;550
31002 Abárzuza/Abartzuza;Total;2017;524
31002 Abárzuza/Abartzuza;Total;2016;532
31002 Abárzuza/Abartzuza;Total;2015;556
31002 Abárzuza/Abartzuza;Total;2014;556
31002 Abárzuza/Abartzuza;Total;2013;556
31002 Abárzuza/Abartzuza;Total;2012;548
31002 Abárzuza/Abartzuza;Total;2011;548
31002 Abárzuza/Abartzuza;Total;2010;577
31002 Abárzuza/Abartzuza;Total;2009;574
31002 Abárzuza/Abartzuza;Total;2008;584
31002 Abárzuza/Abartzuza;Total;2007;579
31002 Abárzuza/Abartzuza;Total;2006;563
31002 Abárzuza/Abartzuza;Total;2005;534
31002 Abárzuza/Abartzuza;Total;2004;514
31002 Abárzuza/Abartzuza;Total;2003;522
31002 Abárzuza/Abartzuza;Total;2002;510
31002 Abárzuza/Abartzuza;Total;2001;516
31002 Abárzuza/Abartzuza;Total;2000;514
31002 Abárzuza/Abartzuza;Total;1999;514
31002 Abárzuza/Abartzuza;Total;1998;517
31002 Abárzuza/Abartzuza;Total;1997;""
31002 Abárzuza/Abartzuza;Total;1996;508
31002 Abárzuza/Abartzuza;Hombres;2024;258
31002 Abárzuza/Abartzuza;Hombres;2023;253
31002 Abárzuza/Abartzuza;Hombres;2022;264
31002 Abárzuza/Abartzuza;Hombres;2021;270
31002 Abárzuza/Abartzuza;Hombres;2020;277
31002 Abárzuza/Abartzuza;Hombres;2019;265
31002 Abárzuza/Abartzuza;Hombres;2018;269
31002 Abárzuza/Abartzuza;Hombres;2017;259
31002 Abárzuza/Abartzuza;Hombres;2016;266
31002 Abárzuza/Abartzuza;Hombres;2015;276
31002 Abárzuza/Abartzuza;Hombres;2014;274
31002 Abárzuza/Abartzuza;Hombres;2013;280
31002 Abárzuza/Abartzuza;Hombres;2012;277
31002 Abárzuza/Abartzuza;Hombres;2011;278
31002 Abárzuza/Abartzuza;Hombres;2010;290
31002 Abárzuza/Abartzuza;Hombres;2009;286
31002 Abárzuza/Abartzuza;Hombres;2008;295
31002 Abárzuza/Abartzuza;Hombres;2007;291
31002 Abárzuza/Abartzuza;Hombres;2006;282
31002 Abárzuza/Abartzuza;Hombres;2005;272
31002 Abárzuza/Abartzuza;Hombres;2004;264
31002 Abárzuza/Abartzuza;Hombres;2003;263
31002 Abárzuza/Abartzuza;Hombres;2002;251
31002 Abárzuza/Abartzuza;Hombres;2001;259
31002 Abárzuza/Abartzuza;Hombres;2000;258
31002 Abárzuza/Abartzuza;Hombres;1999;257
31002 Abárzuza/Abartzuza;Hombres;1998;256
31002 Abárzuza/Abartzuza;Hombres;1997;""
31002 Abárzuza/Abartzuza;Hombres;1996;249
31002 Abárzuza/Abartzuza;Mujeres;2024;260
31002 Abárzuza/Abartzuza;Mujeres;2023;261
31002 Abárzuza/Abartzuza;Mujeres;2022;263
31002 Abárzuza/Abartzuza;Mujeres;2021;268
31002 Abárzuza/Abartzuza;Mujeres;2020;267
31002 Abárzuza/Abartzuza;Mujeres;2019;273
31002 Abárzuza/Abartzuza;Mujeres;2018;281
31002 Abárzuza/Abartzuza;Mujeres;2017;265
31002 Abárzuza/Abartzuza;Mujeres;2016;266
31002 Abárzuza/Abartzuza;Mujeres;2015;280
31002 Abárzuza/Abartzuza;Mujeres;2014;282
31002 Abárzuza/Abartzuza;Mujeres;2013;276
31002 Abárzuza/Abartzuza;Mujeres;2012;271
31002 Abárzuza/Abartzuza;Mujeres;2011;270
31002 Abárzuza/Abartzuza;Mujeres;2010;287
31002 Abárzuza/Abartzuza;Mujeres;2009;288
31002 Abárzuza/Abartzuza;Mujeres;2008;289
31002 Abárzuza/Abartzuza;Mujeres;2007;288
31002 Abárzuza/Abartzuza;Mujeres;2006;281
31002 Abárzuza/Abartzuza;Mujeres;2005;262
31002 Abárzuza/Abartzuza;Mujeres;2004;250
31002 Abárzuza/Abartzuza;Mujeres;2003;259
31002 Abárzuza/Abartzuza;Mujeres;2002;259
31002 Abárzuza/Abartzuza;Mujeres;2001;257
31002 Abárzuza/Abartzuza;Mujeres;2000;256
31002 Abárzuza/Abartzuza;Mujeres;1999;257
31002 Abárzuza/Abartzuza;Mujeres;1998;261
31002 Abárzuza/Abartzuza;Mujeres;1997;""
31002 Abárzuza/Abartzuza;Mujeres;1996;259
31007 Adiós;Total;2024;191
31007 Adiós;Total;2023;172
31007 Adiós;Total;2022;165
31007 Adiós;Total;2021;167
31007 Adiós;Total;2020;152
31007 Adiós;Total;2019;155
31007 Adiós;Total;2018;156
31007 Adiós;Total;2017;155
31007 Adiós;Total;2016;155
31007 Adiós;Total;2015;170
31007 Adiós;Total;2014;170
31007 Adiós;Total;2013;183
31007 Adiós;Total;2012;189
31007 Adiós;Total;2011;186
31007 Adiós;Total;2010;179
31007 Adiós;Total;2009;185
31007 Adiós;Total;2008;176
31007 Adiós;Total;2007;174
31007 Adiós;Total;2006;171
31007 Adiós;Total;2005;170
31007 Adiós;Total;2004;154
31007 Adiós;Total;2003;147
31007 Adiós;Total;2002;147
31007 Adiós;Total;2001;142
31007 Adiós;Total;2000;143
31007 Adiós;Total;1999;128
31007 Adiós;Total;1998;128
31007 Adiós;Total;1997;""
31007 Adiós;Total;1996;125
31007 Adiós;Hombres;2024;103
31007 Adiós;Hombres;2023;97
31007 Adiós;Hombres;2022;97
31007 Adiós;Hombres;2021;94
31007 Adiós;Hombres;2020;87
31007 Adiós;Hombres;2019;87
31007 Adiós;Hombres;2018;87
31007 Adiós;Hombres;2017;87
31007 Adiós;Hombres;2016;86
31007 Adiós;Hombres;2015;91
31007 Adiós;Hombres;2014;90
31007 Adiós;Hombres;2013;97
31007 Adiós;Hombres;2012;101
31007 Adiós;Hombres;2011;101
31007 Adiós;Hombres;2010;98
31007 Adiós;Hombres;2009;103
31007 Adiós;Hombres;2008;97
31007 Adiós;Hombres;2007;97
31007 Adiós;Hombres;2006;94
31007 Adiós;Hombres;2005;94
31007 Adiós;Hombres;2004;83
31007 Adiós;Hombres;2003;76
31007 Adiós;Hombres;2002;78
31007 Adiós;Hombres;2001;73
31007 Adiós;Hombres;2000;73
31007 Adiós;Hombres;1999;63
31007 Adiós;Hombres;1998;63
31007 Adiós;Hombres;1997;""
31007 Adiós;Hombres;1996;61
31007 Adiós;Mujeres;2024;88
31007 Adiós;Mujeres;2023;75
31007 Adiós;Mujeres;2022;68
31007 Adiós;Mujeres;2021;73
31007 Adiós;Mujeres;2020;65
31007 Adiós;Mujeres;2019;68
31007 Adiós;Mujeres;2018;69
31007 Adiós;Mujeres;2017;68
31007 Adiós;Mujeres;2016;69
31007 Adiós;Mujeres;2015;79
31007 Adiós;Mujeres;2014;80
31007 Adiós;Mujeres;2013;86
31007 Adiós;Mujeres;2012;88
31007 Adiós;Mujeres;2011;85
31007 Adiós;Mujeres;2010;81
31007 Adiós;Mujeres;2009;82
31007 Adiós;Mujeres;2008;79
31007 Adiós;Mujeres;2007;77
31007 Adiós;Mujeres;2006;77
