Municipios;Sexo;Periodo;Total
09001 Abajas;Total;2024;28
09001 Abajas;Total;2023;28
09001 Abajas;Total;2022;29
09001 Abajas;Total;2021;29
09001 Abajas;Total;2020;31
09001 Abajas;Total;2019;31
09001 Abajas;Total;2018;27
09001 Abajas;Total;2017;27
09001 Abajas;Total;2016;29
09001 Abajas;Total;2015;29
09001 Abajas;Total;2014;29
09001 Abajas;Total;2013;32
09001 Abajas;Total;2012;29
09001 Abajas;Total;2011;29
09001 Abajas;Total;2010;26
09001 Abajas;Total;2009;26
09001 Abajas;Total;2008;30
09001 Abajas;Total;2007;35
09001 Abajas;Total;2006;36
09001 Abajas;Total;2005;39
09001 Abajas;Total;2004;41
09001 Abajas;Total;2003;46
09001 Abajas;Total;2002;55
09001 Abajas;Total;2001;55
09001 Abajas;Total;2000;48
09001 Abajas;Total;1999;30
09001 Abajas;Total;1998;34
09001 Abajas;Total;1997;""
09001 Abajas;Total;1996;37
09001 Abajas;Hombres;2024;17
09001 Abajas;Hombres;2023;18
09001 Abajas;Hombres;2022;19
09001 Abajas;Hombres;2021;19
09001 Abajas;Hombres;2020;20
09001 Abajas;Hombres;2019;21
09001 Abajas;Hombres;2018;19
09001 Abajas;Hombres;2017;19
09001 Abajas;Hombres;2016;19
09001 Abajas;Hombres;2015;18
09001 Abajas;Hombres;2014;18
09001 Abajas;Hombres;2013;18
09001 Abajas;Hombres;2012;18
09001 Abajas;Hombres;2011;18
09001 Abajas;Hombres;2010;16
09001 Abajas;Hombres;2009;16
09001 Abajas;Hombres;2008;16
09001 Abajas;Hombres;2007;17
09001 Abajas;Hombres;2006;18
09001 Abajas;Hombres;2005;21
09001 Abajas;Hombres;2004;22
09001 Abajas;Hombres;2003;25
09001 Abajas;Hombres;2002;27
09001 Abajas;Hombres;2001;27
09001 Abajas;Hombres;2000;26
09001 Abajas;Hombres;1999;15
09001 Abajas;Hombres;1998;16
09001 Abajas;Hombres;1997;""
09001 Abajas;Hombres;1996;18
09001 Abajas;Mujeres;2024;11
09001 Abajas;Mujeres;2023;10
09001 Abajas;Mujeres;2022;10
09001 Abajas;Mujeres;2021;10
09001 Abajas;Mujeres;2020;11
09001 Abajas;Mujeres;2019;10
09001 Abajas;Mujeres;2018;8
09001 Abajas;Mujeres;2017;8
09001 Abajas;Mujeres;2016;10
09001 Abajas;Mujeres;2015;11
