Municipios;Sexo;Periodo;Total
21001 Alájar;Total;2004;750
21001 Alájar;Total;2003;769
21001 Alájar;Total;2002;781
21001 Alájar;Total;2001;789
21001 Alájar;Total;2000;776
21001 Alájar;Total;1999;794
21001 Alájar;Total;1998;774
21001 Alájar;Total;1997;""
21001 Alájar;Total;1996;804
21001 Alájar;Hombres;2024;401
21001 Alájar;Hombres;2023;400
21001 Alájar;Hombres;2022;412
21001 Alájar;Hombres;2021;417
21001 Alájar;Hombres;2020;393
21001 Alájar;Hombres;2019;386
21001 Alájar;Hombres;2018;385
21001 Alájar;Hombres;2017;399
21001 Alájar;Hombres;2016;415
21001 Alájar;Hombres;2015;413
21001 Alájar;Hombres;2014;409
21001 Alájar;Hombres;2013;419
21001 Alájar;Hombres;2012;411
21001 Alájar;Hombres;2011;407
21001 Alájar;Hombres;2010;402
21001 Alájar;Hombres;2009;410
21001 Alájar;Hombres;2008;407
21001 Alájar;Hombres;2007;414
21001 Alájar;Hombres;2006;423
21001 Alájar;Hombres;2005;402
21001 Alájar;Hombres;2004;392
21001 Alájar;Hombres;2003;404
21001 Alájar;Hombres;2002;403
21001 Alájar;Hombres;2001;408
21001 Alájar;Hombres;2000;392
21001 Alájar;Hombres;1999;400
21001 Alájar;Hombres;1998;391
21001 Alájar;Hombres;1997;""
21001 Alájar;Hombres;1996;406
21001 Alájar;Mujeres;2024;390
21001 Alájar;Mujeres;2023;380
21001 Alájar;Mujeres;2022;390
21001 Alájar;Mujeres;2021;397
21001 Alájar;Mujeres;2020;366
21001 Alájar;Mujeres;2019;370
21001 Alájar;Mujeres;2018;378
21001 Alájar;Mujeres;2017;378
21001 Alájar;Mujeres;2016;399
21001 Alájar;Mujeres;2015;400
21001 Alájar;Mujeres;2014;389
21001 Alájar;Mujeres;2013;386
21001 Alájar;Mujeres;2012;392
21001 Alájar;Mujeres;2011;391
21001 Alájar;Mujeres;2010;404
21001 Alájar;Mujeres;2009;398
21001 Alájar;Mujeres;2008;395
21001 Alájar;Mujeres;2007;397
21001 Alájar;Mujeres;2006;398
21001 Alájar;Mujeres;2005;369
21001 Alájar;Mujeres;2004;358
21001 Alájar;Mujeres;2003;365
21001 Alájar;Mujeres;2002;378
21001 Alájar;Mujeres;2001;381
21001 Alájar;Mujeres;2000;384
21001 Alájar;Mujeres;1999;394
21001 Alájar;Mujeres;1998;383
21001 Alájar;Mujeres;1997;""
21001 Alájar;Mujeres;1996;398
21007 Aracena;Total;2024;8.392
21007 Aracena;Total;2023;8.340
21007 Aracena;Total;2022;8.240
21007 Aracena;Total;2021;8.215
21007 Aracena;Total;2020;8.255
21007 Aracena;Total;2019;8.107
21007 Aracena;Total;2018;8.040
21007 Aracena;Total;2017;8.048
21007 Aracena;Total;2016;7.929
21007 Aracena;Total;2015;7.972
21007 Aracena;Total;2014;7.859
21007 Aracena;Total;2013;7.900
21007 Aracena;Total;2012;7.814
21007 Aracena;Total;2011;7.812
21007 Aracena;Total;2010;7.739
21007 Aracena;Total;2009;7.612
21007 Aracena;Total;2008;7.468
21007 Aracena;Total;2007;7.351
21007 Aracena;Total;2006;7.228
21007 Aracena;Total;2005;7.152
21007 Aracena;Total;2004;6.979
21007 Aracena;Total;2003;6.939
21007 Aracena;Total;2002;6.720
21007 Aracena;Total;2001;6.672
21007 Aracena;Total;2000;6.756
21007 Aracena;Total;1999;6.672
21007 Aracena;Total;1998;6.683
21007 Aracena;Total;1997;""
21007 Aracena;Total;1996;6.708
21007 Aracena;Hombres;2024;4.132
21007 Aracena;Hombres;2023;4.118
21007 Aracena;Hombres;2022;4.055
21007 Aracena;Hombres;2021;4.051
21007 Aracena;Hombres;2020;4.059
21007 Aracena;Hombres;2019;3.984
21007 Aracena;Hombres;2018;3.959
21007 Aracena;Hombres;2017;3.970
21007 Aracena;Hombres;2016;3.907
21007 Aracena;Hombres;2015;3.935
21007 Aracena;Hombres;2014;3.899
21007 Aracena;Hombres;2013;3.908
21007 Aracena;Hombres;2012;3.851
21007 Aracena;Hombres;2011;3.866
21007 Aracena;Hombres;2010;3.845
21007 Aracena;Hombres;2009;3.757
21007 Aracena;Hombres;2008;3.684
21007 Aracena;Hombres;2007;3.635
21007 Aracena;Hombres;2006;3.557
21007 Aracena;Hombres;2005;3.497
21007 Aracena;Hombres;2004;3.414
21007 Aracena;Hombres;2003;3.404
21007 Aracena;Hombres;2002;3.293
21007 Aracena;Hombres;2001;3.254
21007 Aracena;Hombres;2000;3.287
21007 Aracena;Hombres;1999;3.274
21007 Aracena;Hombres;1998;3.279
21007 Aracena;Hombres;1997;""
21007 Aracena;Hombres;1996;3.292
21007 Aracena;Mujeres;2024;4.260
21007 Aracena;Mujeres;2023;4.222
21007 Aracena;Mujeres;2022;4.185
21007 Aracena;Mujeres;2021;4.164
21007 Aracena;Mujeres;2020;4.196
21007 Aracena;Mujeres;2019;4.123
21007 Aracena;Mujeres;2018;4.081
21007 Aracena;Mujeres;2017;4.078
21007 Aracena;Mujeres;2016;4.022
21007 Aracena;Mujeres;2015;4.037
21007 Aracena;Mujeres;2014;3.960
21007 Aracena;Mujeres;2013;3.992
21007 Aracena;Mujeres;2012;3.963
21007 Aracena;Mujeres;2011;3.946
21007 Aracena;Mujeres;2010;3.894
21007 Aracena;Mujeres;2009;3.855
21007 Aracena;Mujeres;2008;3.784
21007 Aracena;Mujeres;2007;3.716
21007 Aracena;Mujeres;2006;3.671
21007 Aracena;Mujeres;2005;3.655
21007 Aracena;Mujeres;2004;3.565
21007 Aracena;Mujeres;2003;3.535
21007 Aracena;Mujeres;2002;3.427
21007 Aracena;Mujeres;2001;3.418
21007 Aracena;Mujeres;2000;3.469
21007 Aracena;Mujeres;1999;3.398
21007 Aracena;Mujeres;1998;3.404
21007 Aracena;Mujeres;1997;""
21007 Aracena;Mujeres;1996;3.416
21008 Aroche;Total;2024;2.997
21008 Aroche;Total;2023;3.030
21008 Aroche;Total;2022;3.024
21008 Aroche;Total;2021;3.046
21008 Aroche;Total;2020;3.054
21008 Aroche;Total;2019;3.073
21008 Aroche;Total;2018;3.109
21008 Aroche;Total;2017;3.131
21008 Aroche;Total;2016;3.157
21008 Aroche;Total;2015;3.183
21008 Aroche;Total;2014;3.205
21008 Aroche;Total;2013;3.233
21008 Aroche;Total;2012;3.258
21008 Aroche;Total;2011;3.282
21008 Aroche;Total;2010;3.206
21008 Aroche;Total;2009;3.113
21008 Aroche;Total;2008;3.214
21008 Aroche;Total;2007;3.306
21008 Aroche;Total;2006;3.211
21008 Aroche;Total;2005;3.319
21008 Aroche;Total;2004;3.360
21008 Aroche;Total;2003;3.396
21008 Aroche;Total;2002;3.384
21008 Aroche;Total;2001;3.446
21008 Aroche;Total;2000;3.503
21008 Aroche;Total;1999;3.517
21008 Aroche;Total;1998;3.542
21008 Aroche;Total;1997;""
21008 Aroche;Total;1996;3.581
21008 Aroche;Hombres;2024;1.493
21008 Aroche;Hombres;2023;1.510
21008 Aroche;Hombres;2022;1.511
21008 Aroche;Hombres;2021;1.519
21008 Aroche;Hombres;2020;1.522
21008 Aroche;Hombres;2019;1.528
21008 Aroche;Hombres;2018;1.553
21008 Aroche;Hombres;2017;1.573
21008 Aroche;Hombres;2016;1.586
21008 Aroche;Hombres;2015;1.599
21008 Aroche;Hombres;2014;1.605
21008 Aroche;Hombres;2013;1.614
21008 Aroche;Hombres;2012;1.624
21008 Aroche;Hombres;2011;1.641
21008 Aroche;Hombres;2010;1.596
21008 Aroche;Hombres;2009;1.539
21008 Aroche;Hombres;2008;1.587
21008 Aroche;Hombres;2007;1.632
21008 Aroche;Hombres;2006;1.577
21008 Aroche;Hombres;2005;1.634
21008 Aroche;Hombres;2004;1.656
21008 Aroche;Hombres;2003;1.679
21008 Aroche;Hombres;2002;1.674
21008 Aroche;Hombres;2001;1.703
21008 Aroche;Hombres;2000;1.738
21008 Aroche;Hombres;1999;1.745
21008 Aroche;Hombres;1998;1.755
21008 Aroche;Hombres;1997;""
21008 Aroche;Hombres;1996;1.771
21008 Aroche;Mujeres;2024;1.504
21008 Aroche;Mujeres;2023;1.520
21008 Aroche;Mujeres;2022;1.513
21008 Aroche;Mujeres;2021;1.527
21008 Aroche;Mujeres;2020;1.532
21008 Aroche;Mujeres;2019;1.545
21008 Aroche;Mujeres;2018;1.556
21008 Aroche;Mujeres;2017;1.558
21008 Aroche;Mujeres;2016;1.571
21008 Aroche;Mujeres;2015;1.584
21008 Aroche;Mujeres;2014;1.600
21008 Aroche;Mujeres;2013;1.619
21008 Aroche;Mujeres;2012;1.634
21008 Aroche;Mujeres;2011;1.641
21008 Aroche;Mujeres;2010;1.610
21008 Aroche;Mujeres;2009;1.574
21008 Aroche;Mujeres;2008;1.627
21008 Aroche;Mujeres;2007;1.674
21008 Aroche;Mujeres;2006;1.634
21008 Aroche;Mujeres;2005;1.685
21008 Aroche;Mujeres;2004;1.704
21008 Aroche;Mujeres;2003;1.717
21008 Aroche;Mujeres;2002;1.710
21008 Aroche;Mujeres;2001;1.743
21008 Aroche;Mujeres;2000;1.765
21008 Aroche;Mujeres;1999;1.772
21008 Aroche;Mujeres;1998;1.787
21008 Aroche;Mujeres;1997;""
21008 Aroche;Mujeres;1996;1.810
21009 Arroyomolinos de León;Total;2024;925
21009 Arroyomolinos de León;Total;2023;943
