Municipios;Sexo;Periodo;Total
45001 Ajofrín;Total;2024;2.350
45001 Ajofrín;Total;2023;2.340
45001 Ajofrín;Total;2022;2.290
45001 Ajofrín;Total;2021;2.236
45001 Ajofrín;Total;2020;2.259
45001 Ajofrín;Total;2019;2.264
45001 Ajofrín;Total;2018;2.244
45001 Ajofrín;Total;2017;2.245
45001 Ajofrín;Total;2016;2.267
45001 Ajofrín;Total;2015;2.314
45001 Ajofrín;Total;2014;2.336
45001 Ajofrín;Total;2013;2.359
45001 Ajofrín;Total;2012;2.288
45001 Ajofrín;Total;2011;2.309
45001 Ajofrín;Total;2010;2.292
45001 Ajofrín;Total;2009;2.290
45001 Ajofrín;Total;2008;2.328
45001 Ajofrín;Total;2007;2.297
45001 Ajofrín;Total;2006;2.279
45001 Ajofrín;Total;2005;2.226
45001 Ajofrín;Total;2004;2.171
45001 Ajofrín;Total;2003;2.150
45001 Ajofrín;Total;2002;2.174
45001 Ajofrín;Total;2001;2.185
45001 Ajofrín;Total;2000;2.173
45001 Ajofrín;Total;1999;2.149
45001 Ajofrín;Total;1998;2.155
45001 Ajofrín;Total;1997;""
45001 Ajofrín;Total;1996;2.162
45001 Ajofrín;Hombres;2024;1.173
45001 Ajofrín;Hombres;2023;1.180
45001 Ajofrín;Hombres;2022;1.157
45001 Ajofrín;Hombres;2021;1.128
45001 Ajofrín;Hombres;2020;1.133
45001 Ajofrín;Hombres;2019;1.135
45001 Ajofrín;Hombres;2018;1.116
45001 Ajofrín;Hombres;2017;1.114
45001 Ajofrín;Hombres;2016;1.133
45001 Ajofrín;Hombres;2015;1.165
45001 Ajofrín;Hombres;2014;1.160
45001 Ajofrín;Hombres;2013;1.180
45001 Ajofrín;Hombres;2012;1.160
45001 Ajofrín;Hombres;2011;1.171
45001 Ajofrín;Hombres;2010;1.182
45001 Ajofrín;Hombres;2009;1.187
45001 Ajofrín;Hombres;2008;1.215
45001 Ajofrín;Hombres;2007;1.187
45001 Ajofrín;Hombres;2006;1.173
45001 Ajofrín;Hombres;2005;1.151
45001 Ajofrín;Hombres;2004;1.125
45001 Ajofrín;Hombres;2003;1.112
45001 Ajofrín;Hombres;2002;1.125
45001 Ajofrín;Hombres;2001;1.140
45001 Ajofrín;Hombres;2000;1.124
45001 Ajofrín;Hombres;1999;1.115
45001 Ajofrín;Hombres;1998;1.114
45001 Ajofrín;Hombres;1997;""
45001 Ajofrín;Hombres;1996;1.100
45001 Ajofrín;Mujeres;2024;1.177
45001 Ajofrín;Mujeres;2023;1.160
45001 Ajofrín;Mujeres;2022;1.133
45001 Ajofrín;Mujeres;2021;1.108
45001 Ajofrín;Mujeres;2020;1.126
45001 Ajofrín;Mujeres;2019;1.129
45001 Ajofrín;Mujeres;2018;1.128
45001 Ajofrín;Mujeres;2017;1.131
45001 Ajofrín;Mujeres;2016;1.134
45001 Ajofrín;Mujeres;2015;1.149
45001 Ajofrín;Mujeres;2014;1.176
45001 Ajofrín;Mujeres;2013;1.179
45001 Ajofrín;Mujeres;2012;1.128
45001 Ajofrín;Mujeres;2011;1.138
45001 Ajofrín;Mujeres;2010;1.110
45001 Ajofrín;Mujeres;2009;1.103
45001 Ajofrín;Mujeres;2008;1.113
45001 Ajofrín;Mujeres;2007;1.110
45001 Ajofrín;Mujeres;2006;1.106
45001 Ajofrín;Mujeres;2005;1.075
45001 Ajofrín;Mujeres;2004;1.046
45001 Ajofrín;Mujeres;2003;1.038
45001 Ajofrín;Mujeres;2002;1.049
45001 Ajofrín;Mujeres;2001;1.045
45001 Ajofrín;Mujeres;2000;1.049
45001 Ajofrín;Mujeres;1999;1.034
45001 Ajofrín;Mujeres;1998;1.041
45001 Ajofrín;Mujeres;1997;""
45001 Ajofrín;Mujeres;1996;1.062
45002 Alameda de la Sagra;Total;2024;4.239
45002 Alameda de la Sagra;Total;2023;4.149
45002 Alameda de la Sagra;Total;2022;3.908
45002 Alameda de la Sagra;Total;2021;3.757
45002 Alameda de la Sagra;Total;2020;3.734
45002 Alameda de la Sagra;Total;2019;3.623
45002 Alameda de la Sagra;Total;2018;3.562
45002 Alameda de la Sagra;Total;2017;3.534
45002 Alameda de la Sagra;Total;2016;3.561
45002 Alameda de la Sagra;Total;2015;3.478
45002 Alameda de la Sagra;Total;2014;3.509
45002 Alameda de la Sagra;Total;2013;3.518
45002 Alameda de la Sagra;Total;2012;3.511
45002 Alameda de la Sagra;Total;2011;3.487
45002 Alameda de la Sagra;Total;2010;3.405
45002 Alameda de la Sagra;Total;2009;3.385
45002 Alameda de la Sagra;Total;2008;3.324
45002 Alameda de la Sagra;Total;2007;3.242
45002 Alameda de la Sagra;Total;2006;3.183
45002 Alameda de la Sagra;Total;2005;3.120
45002 Alameda de la Sagra;Total;2004;3.006
45002 Alameda de la Sagra;Total;2003;2.918
45002 Alameda de la Sagra;Total;2002;2.890
45002 Alameda de la Sagra;Total;2001;2.841
45002 Alameda de la Sagra;Total;2000;2.846
45002 Alameda de la Sagra;Total;1999;2.823
45002 Alameda de la Sagra;Total;1998;2.823
45002 Alameda de la Sagra;Total;1997;""
45002 Alameda de la Sagra;Total;1996;2.797
45002 Alameda de la Sagra;Hombres;2024;2.239
45002 Alameda de la Sagra;Hombres;2023;2.181
45002 Alameda de la Sagra;Hombres;2022;2.036
45002 Alameda de la Sagra;Hombres;2021;1.960
45002 Alameda de la Sagra;Hombres;2020;1.948
45002 Alameda de la Sagra;Hombres;2019;1.912
45002 Alameda de la Sagra;Hombres;2018;1.874
45002 Alameda de la Sagra;Hombres;2017;1.848
45002 Alameda de la Sagra;Hombres;2016;1.864
45002 Alameda de la Sagra;Hombres;2015;1.817
45002 Alameda de la Sagra;Hombres;2014;1.831
45002 Alameda de la Sagra;Hombres;2013;1.825
45002 Alameda de la Sagra;Hombres;2012;1.829
45002 Alameda de la Sagra;Hombres;2011;1.835
45002 Alameda de la Sagra;Hombres;2010;1.797
45002 Alameda de la Sagra;Hombres;2009;1.799
45002 Alameda de la Sagra;Hombres;2008;1.760
45002 Alameda de la Sagra;Hombres;2007;1.708
45002 Alameda de la Sagra;Hombres;2006;1.692
45002 Alameda de la Sagra;Hombres;2005;1.653
45002 Alameda de la Sagra;Hombres;2004;1.588
45002 Alameda de la Sagra;Hombres;2003;1.538
45002 Alameda de la Sagra;Hombres;2002;1.531
45002 Alameda de la Sagra;Hombres;2001;1.516
45002 Alameda de la Sagra;Hombres;2000;1.510
45002 Alameda de la Sagra;Hombres;1999;1.483
45002 Alameda de la Sagra;Hombres;1998;1.483
45002 Alameda de la Sagra;Hombres;1997;""
45002 Alameda de la Sagra;Hombres;1996;1.468
45002 Alameda de la Sagra;Mujeres;2024;2.000
45002 Alameda de la Sagra;Mujeres;2023;1.968
45002 Alameda de la Sagra;Mujeres;2022;1.872
45002 Alameda de la Sagra;Mujeres;2021;1.797
45002 Alameda de la Sagra;Mujeres;2020;1.786
45002 Alameda de la Sagra;Mujeres;2019;1.711
45002 Alameda de la Sagra;Mujeres;2018;1.688
45002 Alameda de la Sagra;Mujeres;2017;1.686
45002 Alameda de la Sagra;Mujeres;2016;1.697
45002 Alameda de la Sagra;Mujeres;2015;1.661
45002 Alameda de la Sagra;Mujeres;2014;1.678
45002 Alameda de la Sagra;Mujeres;2013;1.693
45002 Alameda de la Sagra;Mujeres;2012;1.682
45002 Alameda de la Sagra;Mujeres;2011;1.652
45002 Alameda de la Sagra;Mujeres;2010;1.608
45002 Alameda de la Sagra;Mujeres;2009;1.586
45002 Alameda de la Sagra;Mujeres;2008;1.564
45002 Alameda de la Sagra;Mujeres;2007;1.534
45002 Alameda de la Sagra;Mujeres;2006;1.491
45002 Alameda de la Sagra;Mujeres;2005;1.467
45002 Alameda de la Sagra;Mujeres;2004;1.418
45002 Alameda de la Sagra;Mujeres;2003;1.380
45002 Alameda de la Sagra;Mujeres;2002;1.359
45002 Alameda de la Sagra;Mujeres;2001;1.325
45002 Alameda de la Sagra;Mujeres;2000;1.336
45002 Alameda de la Sagra;Mujeres;1999;1.340
45002 Alameda de la Sagra;Mujeres;1998;1.340
45002 Alameda de la Sagra;Mujeres;1997;""
45002 Alameda de la Sagra;Mujeres;1996;1.329
45003 Albarreal de Tajo;Total;2024;762
45003 Albarreal de Tajo;Total;2023;735
45003 Albarreal de Tajo;Total;2022;692
45003 Albarreal de Tajo;Total;2021;708
45003 Albarreal de Tajo;Total;2020;679
45003 Albarreal de Tajo;Total;2019;683
45003 Albarreal de Tajo;Total;2018;692
45003 Albarreal de Tajo;Total;2017;702
45003 Albarreal de Tajo;Total;2016;701
45003 Albarreal de Tajo;Total;2015;713
45003 Albarreal de Tajo;Total;2014;734
45003 Albarreal de Tajo;Total;2013;722
45003 Albarreal de Tajo;Total;2012;743
45003 Albarreal de Tajo;Total;2011;742
45003 Albarreal de Tajo;Total;2010;725
45003 Albarreal de Tajo;Total;2009;718
45003 Albarreal de Tajo;Total;2008;709
45003 Albarreal de Tajo;Total;2007;662
45003 Albarreal de Tajo;Total;2006;659
45003 Albarreal de Tajo;Total;2005;662
45003 Albarreal de Tajo;Total;2004;657
45003 Albarreal de Tajo;Total;2003;641
45003 Albarreal de Tajo;Total;2002;638
45003 Albarreal de Tajo;Total;2001;630
45003 Albarreal de Tajo;Total;2000;612
45003 Albarreal de Tajo;Total;1999;618
45003 Albarreal de Tajo;Total;1998;605
45003 Albarreal de Tajo;Total;1997;""
45003 Albarreal de Tajo;Total;1996;594
45003 Albarreal de Tajo;Hombres;2024;385
45003 Albarreal de Tajo;Hombres;2023;375
45003 Albarreal de Tajo;Hombres;2022;362
45003 Albarreal de Tajo;Hombres;2021;371
45003 Albarreal de Tajo;Hombres;2020;348
45003 Albarreal de Tajo;Hombres;2019;353
45003 Albarreal de Tajo;Hombres;2018;359
45003 Albarreal de Tajo;Hombres;2017;364
45003 Albarreal de Tajo;Hombres;2016;365
45003 Albarreal de Tajo;Hombres;2015;372
45003 Albarreal de Tajo;Hombres;2014;385
45003 Albarreal de Tajo;Hombres;2013;384
45003 Albarreal de Tajo;Hombres;2012;389
45003 Albarreal de Tajo;Hombres;2011;386
45003 Albarreal de Tajo;Hombres;2010;378
45003 Albarreal de Tajo;Hombres;2009;369
45003 Albarreal de Tajo;Hombres;2008;362
45003 Albarreal de Tajo;Hombres;2007;336
45003 Albarreal de Tajo;Hombres;2006;338
45003 Albarreal de Tajo;Hombres;2005;333
