Municipios;Sexo;Periodo;Total
04005 Alboloduy;Hombres;2002;365
04005 Alboloduy;Hombres;2001;378
04005 Alboloduy;Hombres;2000;386
04005 Alboloduy;Hombres;1999;384
04005 Alboloduy;Hombres;1998;385
04005 Alboloduy;Hombres;1997;""
04005 Alboloduy;Hombres;1996;385
04005 Alboloduy;Mujeres;2024;301
04005 Alboloduy;Mujeres;2023;303
04005 Alboloduy;Mujeres;2022;316
04005 Alboloduy;Mujeres;2021;315
04005 Alboloduy;Mujeres;2020;313
04005 Alboloduy;Mujeres;2019;314
04005 Alboloduy;Mujeres;2018;314
04005 Alboloduy;Mujeres;2017;311
04005 Alboloduy;Mujeres;2016;314
04005 Alboloduy;Mujeres;2015;339
04005 Alboloduy;Mujeres;2014;330
04005 Alboloduy;Mujeres;2013;327
04005 Alboloduy;Mujeres;2012;340
04005 Alboloduy;Mujeres;2011;349
04005 Alboloduy;Mujeres;2010;335
04005 Alboloduy;Mujeres;2009;340
04005 Alboloduy;Mujeres;2008;358
04005 Alboloduy;Mujeres;2007;374
04005 Alboloduy;Mujeres;2006;376
04005 Alboloduy;Mujeres;2005;386
04005 Alboloduy;Mujeres;2004;397
04005 Alboloduy;Mujeres;2003;398
04005 Alboloduy;Mujeres;2002;400
04005 Alboloduy;Mujeres;2001;422
04005 Alboloduy;Mujeres;2000;426
04005 Alboloduy;Mujeres;1999;427
04005 Alboloduy;Mujeres;1998;428
04005 Alboloduy;Mujeres;1997;""
04005 Alboloduy;Mujeres;1996;432
04006 Albox;Total;2024;12.408
04006 Albox;Total;2023;12.311
04006 Albox;Total;2022;12.087
04006 Albox;Total;2021;12.070
04006 Albox;Total;2020;12.083
04006 Albox;Total;2019;11.805
04006 Albox;Total;2018;11.696
04006 Albox;Total;2017;11.481
04006 Albox;Total;2016;11.144
04006 Albox;Total;2015;11.429
04006 Albox;Total;2014;11.715
04006 Albox;Total;2013;10.409
04006 Albox;Total;2012;10.821
04006 Albox;Total;2011;11.091
04006 Albox;Total;2010;11.042
04006 Albox;Total;2009;11.178
04006 Albox;Total;2008;11.427
04006 Albox;Total;2007;11.166
04006 Albox;Total;2006;11.000
04006 Albox;Total;2005;11.271
04006 Albox;Total;2004;10.680
04006 Albox;Total;2003;10.409
04006 Albox;Total;2002;9.974
04006 Albox;Total;2001;9.661
04006 Albox;Total;2000;9.599
04006 Albox;Total;1999;9.671
04006 Albox;Total;1998;9.471
04006 Albox;Total;1997;""
04006 Albox;Total;1996;9.456
04006 Albox;Hombres;2024;6.336
04006 Albox;Hombres;2023;6.276
04006 Albox;Hombres;2022;6.172
04006 Albox;Hombres;2021;6.186
04006 Albox;Hombres;2020;6.188
04006 Albox;Hombres;2019;6.031
04006 Albox;Hombres;2018;6.023
04006 Albox;Hombres;2017;5.873
04006 Albox;Hombres;2016;5.664
04006 Albox;Hombres;2015;5.828
04006 Albox;Hombres;2014;6.026
04006 Albox;Hombres;2013;5.292
04006 Albox;Hombres;2012;5.489
04006 Albox;Hombres;2011;5.644
04006 Albox;Hombres;2010;5.627
04006 Albox;Hombres;2009;5.731
04006 Albox;Hombres;2008;5.962
04006 Albox;Hombres;2007;5.863
04006 Albox;Hombres;2006;5.816
04006 Albox;Hombres;2005;6.055
04006 Albox;Hombres;2004;5.661
04006 Albox;Hombres;2003;5.460
04006 Albox;Hombres;2002;5.165
04006 Albox;Hombres;2001;4.850
04006 Albox;Hombres;2000;4.801
04006 Albox;Hombres;1999;4.845
04006 Albox;Hombres;1998;4.754
04006 Albox;Hombres;1997;""
04006 Albox;Hombres;1996;4.730
04006 Albox;Mujeres;2024;6.072
04006 Albox;Mujeres;2023;6.035
04006 Albox;Mujeres;2022;5.915
04006 Albox;Mujeres;2021;5.884
04006 Albox;Mujeres;2020;5.895
04006 Albox;Mujeres;2019;5.774
04006 Albox;Mujeres;2018;5.673
04006 Albox;Mujeres;2017;5.608
04006 Albox;Mujeres;2016;5.480
04006 Albox;Mujeres;2015;5.601
04006 Albox;Mujeres;2014;5.689
04006 Albox;Mujeres;2013;5.117
04006 Albox;Mujeres;2012;5.332
04006 Albox;Mujeres;2011;5.447
04006 Albox;Mujeres;2010;5.415
04006 Albox;Mujeres;2009;5.447
04006 Albox;Mujeres;2008;5.465
04006 Albox;Mujeres;2007;5.303
04006 Albox;Mujeres;2006;5.184
04006 Albox;Mujeres;2005;5.216
04006 Albox;Mujeres;2004;5.019
04006 Albox;Mujeres;2003;4.949
04006 Albox;Mujeres;2002;4.809
04006 Albox;Mujeres;2001;4.811
04006 Albox;Mujeres;2000;4.798
04006 Albox;Mujeres;1999;4.826
04006 Albox;Mujeres;1998;4.717
04006 Albox;Mujeres;1997;""
04006 Albox;Mujeres;1996;4.726
04007 Alcolea;Total;2024;829
04007 Alcolea;Total;2023;803
04007 Alcolea;Total;2022;831
04007 Alcolea;Total;2021;849
04007 Alcolea;Total;2020;844
04007 Alcolea;Total;2019;825
04007 Alcolea;Total;2018;814
04007 Alcolea;Total;2017;811
04007 Alcolea;Total;2016;815
04007 Alcolea;Total;2015;812
04007 Alcolea;Total;2014;861
04007 Alcolea;Total;2013;850
04007 Alcolea;Total;2012;895
04007 Alcolea;Total;2011;916
04007 Alcolea;Total;2010;902
04007 Alcolea;Total;2009;908
04007 Alcolea;Total;2008;927
04007 Alcolea;Total;2007;957
04007 Alcolea;Total;2006;967
04007 Alcolea;Total;2005;966
04007 Alcolea;Total;2004;1.009
04007 Alcolea;Total;2003;1.018
04007 Alcolea;Total;2002;923
04007 Alcolea;Total;2001;906
04007 Alcolea;Total;2000;903
04007 Alcolea;Total;1999;856
04007 Alcolea;Total;1998;849
04007 Alcolea;Total;1997;""
04007 Alcolea;Total;1996;858
04007 Alcolea;Hombres;2024;432
04007 Alcolea;Hombres;2023;418
04007 Alcolea;Hombres;2022;431
04007 Alcolea;Hombres;2021;438
04007 Alcolea;Hombres;2020;435
04007 Alcolea;Hombres;2019;428
04007 Alcolea;Hombres;2018;417
04007 Alcolea;Hombres;2017;416
04007 Alcolea;Hombres;2016;428
04007 Alcolea;Hombres;2015;423
04007 Alcolea;Hombres;2014;448
04007 Alcolea;Hombres;2013;445
04007 Alcolea;Hombres;2012;476
04007 Alcolea;Hombres;2011;492
04007 Alcolea;Hombres;2010;487
04007 Alcolea;Hombres;2009;486
04007 Alcolea;Hombres;2008;487
04007 Alcolea;Hombres;2007;502
04007 Alcolea;Hombres;2006;502
04007 Alcolea;Hombres;2005;496
04007 Alcolea;Hombres;2004;518
04007 Alcolea;Hombres;2003;522
04007 Alcolea;Hombres;2002;468
04007 Alcolea;Hombres;2001;455
04007 Alcolea;Hombres;2000;455
04007 Alcolea;Hombres;1999;431
04007 Alcolea;Hombres;1998;427
04007 Alcolea;Hombres;1997;""
04007 Alcolea;Hombres;1996;440
04007 Alcolea;Mujeres;2024;397
04007 Alcolea;Mujeres;2023;385
04007 Alcolea;Mujeres;2022;400
04007 Alcolea;Mujeres;2021;411
04007 Alcolea;Mujeres;2020;409
04007 Alcolea;Mujeres;2019;397
04007 Alcolea;Mujeres;2018;397
04007 Alcolea;Mujeres;2017;395
04007 Alcolea;Mujeres;2016;387
04007 Alcolea;Mujeres;2015;389
04007 Alcolea;Mujeres;2014;413
04007 Alcolea;Mujeres;2013;405
04007 Alcolea;Mujeres;2012;419
04007 Alcolea;Mujeres;2011;424
04007 Alcolea;Mujeres;2010;415
04007 Alcolea;Mujeres;2009;422
04007 Alcolea;Mujeres;2008;440
04007 Alcolea;Mujeres;2007;455
04007 Alcolea;Mujeres;2006;465
04007 Alcolea;Mujeres;2005;470
04007 Alcolea;Mujeres;2004;491
04007 Alcolea;Mujeres;2003;496
04007 Alcolea;Mujeres;2002;455
04007 Alcolea;Mujeres;2001;451
04007 Alcolea;Mujeres;2000;448
04007 Alcolea;Mujeres;1999;425
04007 Alcolea;Mujeres;1998;422
04007 Alcolea;Mujeres;1997;""
04007 Alcolea;Mujeres;1996;418
04009 Alcudia de Monteagud;Total;2024;128
04009 Alcudia de Monteagud;Total;2023;132
04009 Alcudia de Monteagud;Total;2022;133
04009 Alcudia de Monteagud;Total;2021;129
04009 Alcudia de Monteagud;Total;2020;138
04009 Alcudia de Monteagud;Total;2019;152
04009 Alcudia de Monteagud;Total;2018;135
04009 Alcudia de Monteagud;Total;2017;148
04009 Alcudia de Monteagud;Total;2016;158
04009 Alcudia de Monteagud;Total;2015;168
04009 Alcudia de Monteagud;Total;2014;140
04009 Alcudia de Monteagud;Total;2013;141
04009 Alcudia de Monteagud;Total;2012;151
04009 Alcudia de Monteagud;Total;2011;161
04009 Alcudia de Monteagud;Total;2010;144
04009 Alcudia de Monteagud;Total;2009;141
04009 Alcudia de Monteagud;Total;2008;148
04009 Alcudia de Monteagud;Total;2007;154
04009 Alcudia de Monteagud;Total;2006;142
04009 Alcudia de Monteagud;Total;2005;158
04009 Alcudia de Monteagud;Total;2004;166
04009 Alcudia de Monteagud;Total;2003;152
04009 Alcudia de Monteagud;Total;2002;190
04009 Alcudia de Monteagud;Total;2001;193
04009 Alcudia de Monteagud;Total;2000;209
04009 Alcudia de Monteagud;Total;1999;194
04009 Alcudia de Monteagud;Total;1998;159
04009 Alcudia de Monteagud;Total;1997;""
04009 Alcudia de Monteagud;Total;1996;183
04009 Alcudia de Monteagud;Hombres;2024;66
04009 Alcudia de Monteagud;Hombres;2023;68
04009 Alcudia de Monteagud;Hombres;2022;69
04009 Alcudia de Monteagud;Hombres;2021;69
04009 Alcudia de Monteagud;Hombres;2020;71
04009 Alcudia de Monteagud;Hombres;2019;73
04009 Alcudia de Monteagud;Hombres;2018;59
04009 Alcudia de Monteagud;Hombres;2017;68
04009 Alcudia de Monteagud;Hombres;2016;75
04009 Alcudia de Monteagud;Hombres;2015;83
04009 Alcudia de Monteagud;Hombres;2014;73
04009 Alcudia de Monteagud;Hombres;2013;74
04009 Alcudia de Monteagud;Hombres;2012;76
04009 Alcudia de Monteagud;Hombres;2011;80
04009 Alcudia de Monteagud;Hombres;2010;70
04009 Alcudia de Monteagud;Hombres;2009;74
04009 Alcudia de Monteagud;Hombres;2008;74
04009 Alcudia de Monteagud;Hombres;2007;73
04009 Alcudia de Monteagud;Hombres;2006;68
04009 Alcudia de Monteagud;Hombres;2005;76
04009 Alcudia de Monteagud;Hombres;2004;84
04009 Alcudia de Monteagud;Hombres;2003;76
04009 Alcudia de Monteagud;Hombres;2002;94
04009 Alcudia de Monteagud;Hombres;2001;98
04009 Alcudia de Monteagud;Hombres;2000;102
04009 Alcudia de Monteagud;Hombres;1999;92
04009 Alcudia de Monteagud;Hombres;1998;75
04009 Alcudia de Monteagud;Hombres;1997;""
04009 Alcudia de Monteagud;Hombres;1996;85
04009 Alcudia de Monteagud;Mujeres;2024;62
04009 Alcudia de Monteagud;Mujeres;2023;64
04009 Alcudia de Monteagud;Mujeres;2022;64
04009 Alcudia de Monteagud;Mujeres;2021;60
04009 Alcudia de Monteagud;Mujeres;2020;67
04009 Alcudia de Monteagud;Mujeres;2019;79
04009 Alcudia de Monteagud;Mujeres;2018;76
04009 Alcudia de Monteagud;Mujeres;2017;80
04009 Alcudia de Monteagud;Mujeres;2016;83
04009 Alcudia de Monteagud;Mujeres;2015;85
04009 Alcudia de Monteagud;Mujeres;2014;67
04009 Alcudia de Monteagud;Mujeres;2013;67
04009 Alcudia de Monteagud;Mujeres;2012;75
04009 Alcudia de Monteagud;Mujeres;2011;81
04009 Alcudia de Monteagud;Mujeres;2010;74
04009 Alcudia de Monteagud;Mujeres;2009;67
04009 Alcudia de Monteagud;Mujeres;2008;74
04009 Alcudia de Monteagud;Mujeres;2007;81
04009 Alcudia de Monteagud;Mujeres;2006;74
04009 Alcudia de Monteagud;Mujeres;2005;82
04009 Alcudia de Monteagud;Mujeres;2004;82
04009 Alcudia de Monteagud;Mujeres;2003;76
04009 Alcudia de Monteagud;Mujeres;2002;96
04009 Alcudia de Monteagud;Mujeres;2001;95
04009 Alcudia de Monteagud;Mujeres;2000;107
04009 Alcudia de Monteagud;Mujeres;1999;102
04009 Alcudia de Monteagud;Mujeres;1998;84
04009 Alcudia de Monteagud;Mujeres;1997;""
04009 Alcudia de Monteagud;Mujeres;1996;98
04008 Alcóntar;Total;2024;557
04008 Alcóntar;Total;2023;560
04008 Alcóntar;Total;2022;538
04008 Alcóntar;Total;2021;542
04008 Alcóntar;Total;2020;514
04008 Alcóntar;Total;2019;505
04008 Alcóntar;Total;2018;528
04008 Alcóntar;Total;2017;577
04008 Alcóntar;Total;2016;572
04008 Alcóntar;Total;2015;570
04008 Alcóntar;Total;2014;578
04008 Alcóntar;Total;2013;618
04008 Alcóntar;Total;2012;624
04008 Alcóntar;Total;2011;605
04008 Alcóntar;Total;2010;598
04008 Alcóntar;Total;2009;603
04008 Alcóntar;Total;2008;597
04008 Alcóntar;Total;2007;611
04008 Alcóntar;Total;2006;617
04008 Alcóntar;Total;2005;647
04008 Alcóntar;Total;2004;650
04008 Alcóntar;Total;2003;627
04008 Alcóntar;Total;2002;647
04008 Alcóntar;Total;2001;656
