Municipios;Sexo;Periodo;Total
27001 Abadín;Total;2024;2.217
27001 Abadín;Total;2023;2.203
27001 Abadín;Total;2022;2.259
27001 Abadín;Total;2021;2.297
27001 Abadín;Total;2020;2.322
27001 Abadín;Total;2019;2.367
27001 Abadín;Total;2018;2.428
27001 Abadín;Total;2017;2.490
27001 Abadín;Total;2016;2.559
27001 Abadín;Total;2015;2.612
27001 Abadín;Total;2014;2.646
27001 Abadín;Total;2013;2.721
27001 Abadín;Total;2012;2.760
27001 Abadín;Total;2011;2.811
27001 Abadín;Total;2010;2.858
27001 Abadín;Total;2009;2.896
27001 Abadín;Total;2008;2.988
27001 Abadín;Total;2007;3.065
27001 Abadín;Total;2006;3.141
27001 Abadín;Total;2005;3.201
27001 Abadín;Total;2004;3.256
27001 Abadín;Total;2003;3.326
27001 Abadín;Total;2002;3.342
27001 Abadín;Total;2001;3.432
27001 Abadín;Total;2000;3.516
27001 Abadín;Total;1999;3.531
27001 Abadín;Total;1998;3.582
27001 Abadín;Total;1997;""
27001 Abadín;Total;1996;3.647
27001 Abadín;Hombres;2024;1.103
27001 Abadín;Hombres;2023;1.078
27001 Abadín;Hombres;2022;1.112
27001 Abadín;Hombres;2021;1.144
27001 Abadín;Hombres;2020;1.144
27001 Abadín;Hombres;2019;1.157
27001 Abadín;Hombres;2018;1.195
27001 Abadín;Hombres;2017;1.231
27001 Abadín;Hombres;2016;1.260
27001 Abadín;Hombres;2015;1.280
27001 Abadín;Hombres;2014;1.296
27001 Abadín;Hombres;2013;1.340
27001 Abadín;Hombres;2012;1.359
27001 Abadín;Hombres;2011;1.375
27001 Abadín;Hombres;2010;1.391
27001 Abadín;Hombres;2009;1.405
27001 Abadín;Hombres;2008;1.444
27001 Abadín;Hombres;2007;1.485
27001 Abadín;Hombres;2006;1.511
27001 Abadín;Hombres;2005;1.538
27001 Abadín;Hombres;2004;1.565
27001 Abadín;Hombres;2003;1.594
27001 Abadín;Hombres;2002;1.596
27001 Abadín;Hombres;2001;1.639
27001 Abadín;Hombres;2000;1.668
27001 Abadín;Hombres;1999;1.663
27001 Abadín;Hombres;1998;1.686
27001 Abadín;Hombres;1997;""
27001 Abadín;Hombres;1996;1.718
27001 Abadín;Mujeres;2024;1.114
27001 Abadín;Mujeres;2023;1.125
27001 Abadín;Mujeres;2022;1.147
27001 Abadín;Mujeres;2021;1.153
27001 Abadín;Mujeres;2020;1.178
27001 Abadín;Mujeres;2019;1.210
27001 Abadín;Mujeres;2018;1.233
27001 Abadín;Mujeres;2017;1.259
27001 Abadín;Mujeres;2016;1.299
