Municipios;Sexo;Periodo;Total
26002 Agoncillo;Total;2024;1.314
26002 Agoncillo;Total;2023;1.228
26002 Agoncillo;Total;2022;1.175
26002 Agoncillo;Total;2021;1.153
26002 Agoncillo;Total;2020;1.096
26002 Agoncillo;Total;2019;1.102
26002 Agoncillo;Total;2018;1.105
26002 Agoncillo;Total;2017;1.072
26002 Agoncillo;Total;2016;1.103
26002 Agoncillo;Total;2015;1.123
26002 Agoncillo;Total;2014;1.173
26002 Agoncillo;Total;2013;1.161
26002 Agoncillo;Total;2012;1.164
26002 Agoncillo;Total;2011;1.159
26002 Agoncillo;Total;2010;1.102
26002 Agoncillo;Total;2009;1.191
26002 Agoncillo;Total;2008;1.141
26002 Agoncillo;Total;2007;1.137
26002 Agoncillo;Total;2006;1.138
26002 Agoncillo;Total;2005;1.007
26002 Agoncillo;Total;2004;955
26002 Agoncillo;Total;2003;947
26002 Agoncillo;Total;2002;930
26002 Agoncillo;Total;2001;900
26002 Agoncillo;Total;2000;875
26002 Agoncillo;Total;1999;892
26002 Agoncillo;Total;1998;879
26002 Agoncillo;Total;1997;""
26002 Agoncillo;Total;1996;885
26002 Agoncillo;Hombres;2024;720
26002 Agoncillo;Hombres;2023;665
26002 Agoncillo;Hombres;2022;648
26002 Agoncillo;Hombres;2021;636
26002 Agoncillo;Hombres;2020;605
26002 Agoncillo;Hombres;2019;606
26002 Agoncillo;Hombres;2018;599
26002 Agoncillo;Hombres;2017;582
26002 Agoncillo;Hombres;2016;608
26002 Agoncillo;Hombres;2015;634
26002 Agoncillo;Hombres;2014;662
26002 Agoncillo;Hombres;2013;657
26002 Agoncillo;Hombres;2012;657
26002 Agoncillo;Hombres;2011;650
26002 Agoncillo;Hombres;2010;616
26002 Agoncillo;Hombres;2009;684
26002 Agoncillo;Hombres;2008;645
26002 Agoncillo;Hombres;2007;630
26002 Agoncillo;Hombres;2006;626
26002 Agoncillo;Hombres;2005;539
26002 Agoncillo;Hombres;2004;504
26002 Agoncillo;Hombres;2003;498
26002 Agoncillo;Hombres;2002;485
26002 Agoncillo;Hombres;2001;471
26002 Agoncillo;Hombres;2000;458
26002 Agoncillo;Hombres;1999;467
26002 Agoncillo;Hombres;1998;460
26002 Agoncillo;Hombres;1997;""
26002 Agoncillo;Hombres;1996;461
26002 Agoncillo;Mujeres;2024;594
26002 Agoncillo;Mujeres;2023;563
26002 Agoncillo;Mujeres;2022;527
26002 Agoncillo;Mujeres;2021;517
26002 Agoncillo;Mujeres;2020;491
26002 Agoncillo;Mujeres;2019;496
26002 Agoncillo;Mujeres;2018;506
26002 Agoncillo;Mujeres;2017;490
26002 Agoncillo;Mujeres;2016;495
26002 Agoncillo;Mujeres;2015;489
26002 Agoncillo;Mujeres;2014;511
26002 Agoncillo;Mujeres;2013;504
26002 Agoncillo;Mujeres;2012;507
26002 Agoncillo;Mujeres;2011;509
26002 Agoncillo;Mujeres;2010;486
26002 Agoncillo;Mujeres;2009;507
26002 Agoncillo;Mujeres;2008;496
26002 Agoncillo;Mujeres;2007;507
26002 Agoncillo;Mujeres;2006;512
26002 Agoncillo;Mujeres;2005;468
26002 Agoncillo;Mujeres;2004;451
26002 Agoncillo;Mujeres;2003;449
26002 Agoncillo;Mujeres;2002;445
26002 Agoncillo;Mujeres;2001;429
26002 Agoncillo;Mujeres;2000;417
26002 Agoncillo;Mujeres;1999;425
26002 Agoncillo;Mujeres;1998;419
26002 Agoncillo;Mujeres;1997;""
26002 Agoncillo;Mujeres;1996;424
26003 Aguilar del Río Alhama;Total;2024;426
26003 Aguilar del Río Alhama;Total;2023;428
26003 Aguilar del Río Alhama;Total;2022;442
26003 Aguilar del Río Alhama;Total;2021;457
