Municipios;Sexo;Periodo;Total
35001 Agaete;Total;2024;5.670
35001 Agaete;Total;2023;5.568
35001 Agaete;Total;2022;5.633
35001 Agaete;Total;2021;5.695
35001 Agaete;Total;2020;5.599
35001 Agaete;Total;2019;5.586
35001 Agaete;Total;2018;5.573
35001 Agaete;Total;2017;5.526
35001 Agaete;Total;2016;5.558
35001 Agaete;Total;2015;5.618
35001 Agaete;Total;2014;5.656
35001 Agaete;Total;2013;5.796
35001 Agaete;Total;2012;5.767
35001 Agaete;Total;2011;5.776
35001 Agaete;Total;2010;5.748
35001 Agaete;Total;2009;5.782
35001 Agaete;Total;2008;5.765
35001 Agaete;Total;2007;5.710
35001 Agaete;Total;2006;5.638
35001 Agaete;Total;2005;5.606
35001 Agaete;Total;2004;5.511
35001 Agaete;Total;2003;5.635
35001 Agaete;Total;2002;5.649
35001 Agaete;Total;2001;5.613
35001 Agaete;Total;2000;5.665
35001 Agaete;Total;1999;5.789
35001 Agaete;Total;1998;5.712
35001 Agaete;Total;1997;""
35001 Agaete;Total;1996;6.028
35001 Agaete;Hombres;2024;2.841
35001 Agaete;Hombres;2023;2.802
35001 Agaete;Hombres;2022;2.841
35001 Agaete;Hombres;2021;2.856
35001 Agaete;Hombres;2020;2.800
35001 Agaete;Hombres;2019;2.792
35001 Agaete;Hombres;2018;2.783
35001 Agaete;Hombres;2017;2.757
35001 Agaete;Hombres;2016;2.766
35001 Agaete;Hombres;2015;2.813
35001 Agaete;Hombres;2014;2.832
35001 Agaete;Hombres;2013;2.908
35001 Agaete;Hombres;2012;2.906
35001 Agaete;Hombres;2011;2.917
35001 Agaete;Hombres;2010;2.893
35001 Agaete;Hombres;2009;2.903
35001 Agaete;Hombres;2008;2.930
35001 Agaete;Hombres;2007;2.899
35001 Agaete;Hombres;2006;2.878
35001 Agaete;Hombres;2005;2.858
35001 Agaete;Hombres;2004;2.816
35001 Agaete;Hombres;2003;2.879
35001 Agaete;Hombres;2002;2.889
35001 Agaete;Hombres;2001;2.853
35001 Agaete;Hombres;2000;2.882
35001 Agaete;Hombres;1999;2.963
35001 Agaete;Hombres;1998;2.916
35001 Agaete;Hombres;1997;""
35001 Agaete;Hombres;1996;3.052
35001 Agaete;Mujeres;2024;2.829
35001 Agaete;Mujeres;2023;2.766
35001 Agaete;Mujeres;2022;2.792
35001 Agaete;Mujeres;2021;2.839
35001 Agaete;Mujeres;2020;2.799
35001 Agaete;Mujeres;2019;2.794
35001 Agaete;Mujeres;2018;2.790
35001 Agaete;Mujeres;2017;2.769
35001 Agaete;Mujeres;2016;2.792
35001 Agaete;Mujeres;2015;2.805
35001 Agaete;Mujeres;2014;2.824
35001 Agaete;Mujeres;2013;2.888
35001 Agaete;Mujeres;2012;2.861
35001 Agaete;Mujeres;2011;2.859
35001 Agaete;Mujeres;2010;2.855
35001 Agaete;Mujeres;2009;2.879
35001 Agaete;Mujeres;2008;2.835
35001 Agaete;Mujeres;2007;2.811
35001 Agaete;Mujeres;2006;2.760
35001 Agaete;Mujeres;2005;2.748
35001 Agaete;Mujeres;2004;2.695
35001 Agaete;Mujeres;2003;2.756
35001 Agaete;Mujeres;2002;2.760
35001 Agaete;Mujeres;2001;2.760
35001 Agaete;Mujeres;2000;2.783
35001 Agaete;Mujeres;1999;2.826
35001 Agaete;Mujeres;1998;2.796
35001 Agaete;Mujeres;1997;""
35001 Agaete;Mujeres;1996;2.976
35002 Agüimes;Total;2024;33.179
35002 Agüimes;Total;2023;32.643
35002 Agüimes;Total;2022;32.067
35002 Agüimes;Total;2021;32.105
35002 Agüimes;Total;2020;31.914
35002 Agüimes;Total;2019;31.619
35002 Agüimes;Total;2018;31.152
35002 Agüimes;Total;2017;30.882
35002 Agüimes;Total;2016;30.742
35002 Agüimes;Total;2015;30.294
35002 Agüimes;Total;2014;30.244
35002 Agüimes;Total;2013;30.214
35002 Agüimes;Total;2012;29.912
35002 Agüimes;Total;2011;29.767
35002 Agüimes;Total;2010;29.431
35002 Agüimes;Total;2009;28.924
35002 Agüimes;Total;2008;28.224
35002 Agüimes;Total;2007;27.310
35002 Agüimes;Total;2006;26.593
35002 Agüimes;Total;2005;25.541
35002 Agüimes;Total;2004;24.460
35002 Agüimes;Total;2003;23.572
35002 Agüimes;Total;2002;22.567
35002 Agüimes;Total;2001;21.512
35002 Agüimes;Total;2000;20.692
35002 Agüimes;Total;1999;19.933
35002 Agüimes;Total;1998;19.305
35002 Agüimes;Total;1997;""
35002 Agüimes;Total;1996;18.284
35002 Agüimes;Hombres;2024;16.662
35002 Agüimes;Hombres;2023;16.422
35002 Agüimes;Hombres;2022;16.164
35002 Agüimes;Hombres;2021;16.197
35002 Agüimes;Hombres;2020;16.120
35002 Agüimes;Hombres;2019;15.984
35002 Agüimes;Hombres;2018;15.777
35002 Agüimes;Hombres;2017;15.668
35002 Agüimes;Hombres;2016;15.574
35002 Agüimes;Hombres;2015;15.351
35002 Agüimes;Hombres;2014;15.300
35002 Agüimes;Hombres;2013;15.278
35002 Agüimes;Hombres;2012;15.175
35002 Agüimes;Hombres;2011;15.129
35002 Agüimes;Hombres;2010;15.027
35002 Agüimes;Hombres;2009;14.814
35002 Agüimes;Hombres;2008;14.443
35002 Agüimes;Hombres;2007;13.969
35002 Agüimes;Hombres;2006;13.672
35002 Agüimes;Hombres;2005;13.165
35002 Agüimes;Hombres;2004;12.621
35002 Agüimes;Hombres;2003;12.178
35002 Agüimes;Hombres;2002;11.645
35002 Agüimes;Hombres;2001;11.050
35002 Agüimes;Hombres;2000;10.558
35002 Agüimes;Hombres;1999;10.160
35002 Agüimes;Hombres;1998;9.802
35002 Agüimes;Hombres;1997;""
35002 Agüimes;Hombres;1996;9.290
35002 Agüimes;Mujeres;2024;16.517
35002 Agüimes;Mujeres;2023;16.221
35002 Agüimes;Mujeres;2022;15.903
35002 Agüimes;Mujeres;2021;15.908
35002 Agüimes;Mujeres;2020;15.794
35002 Agüimes;Mujeres;2019;15.635
35002 Agüimes;Mujeres;2018;15.375
35002 Agüimes;Mujeres;2017;15.214
35002 Agüimes;Mujeres;2016;15.168
35002 Agüimes;Mujeres;2015;14.943
35002 Agüimes;Mujeres;2014;14.944
35002 Agüimes;Mujeres;2013;14.936
35002 Agüimes;Mujeres;2012;14.737
35002 Agüimes;Mujeres;2011;14.638
35002 Agüimes;Mujeres;2010;14.404
35002 Agüimes;Mujeres;2009;14.110
35002 Agüimes;Mujeres;2008;13.781
35002 Agüimes;Mujeres;2007;13.341
35002 Agüimes;Mujeres;2006;12.921
35002 Agüimes;Mujeres;2005;12.376
35002 Agüimes;Mujeres;2004;11.839
35002 Agüimes;Mujeres;2003;11.394
35002 Agüimes;Mujeres;2002;10.922
35002 Agüimes;Mujeres;2001;10.462
35002 Agüimes;Mujeres;2000;10.134
35002 Agüimes;Mujeres;1999;9.773
35002 Agüimes;Mujeres;1998;9.503
35002 Agüimes;Mujeres;1997;""
35002 Agüimes;Mujeres;1996;8.994
35020 Aldea de San Nicolás, La;Total;2024;7.449
35020 Aldea de San Nicolás, La;Total;2023;7.506
35020 Aldea de San Nicolás, La;Total;2022;7.536
35020 Aldea de San Nicolás, La;Total;2021;7.516
35020 Aldea de San Nicolás, La;Total;2020;7.508
35020 Aldea de San Nicolás, La;Total;2019;7.504
35020 Aldea de San Nicolás, La;Total;2018;7.608
35020 Aldea de San Nicolás, La;Total;2017;7.613
35020 Aldea de San Nicolás, La;Total;2016;7.741
35020 Aldea de San Nicolás, La;Total;2015;7.969
35020 Aldea de San Nicolás, La;Total;2014;8.225
35020 Aldea de San Nicolás, La;Total;2013;8.228
35020 Aldea de San Nicolás, La;Total;2012;8.633
35020 Aldea de San Nicolás, La;Total;2011;8.626
35020 Aldea de San Nicolás, La;Total;2010;8.623
35020 Aldea de San Nicolás, La;Total;2009;8.539
35020 Aldea de San Nicolás, La;Total;2008;8.403
35020 Aldea de San Nicolás, La;Total;2007;8.431
35020 Aldea de San Nicolás, La;Total;2006;8.409
35020 Aldea de San Nicolás, La;Total;2005;8.299
35020 Aldea de San Nicolás, La;Total;2004;7.988
35020 Aldea de San Nicolás, La;Total;2003;8.089
35020 Aldea de San Nicolás, La;Total;2002;8.063
35020 Aldea de San Nicolás, La;Total;2001;8.055
35020 Aldea de San Nicolás, La;Total;2000;8.070
35020 Aldea de San Nicolás, La;Total;1999;8.073
35020 Aldea de San Nicolás, La;Total;1998;8.091
35020 Aldea de San Nicolás, La;Total;1997;""
35020 Aldea de San Nicolás, La;Total;1996;8.082
35020 Aldea de San Nicolás, La;Hombres;2024;3.841
35020 Aldea de San Nicolás, La;Hombres;2023;3.893
35020 Aldea de San Nicolás, La;Hombres;2022;3.895
35020 Aldea de San Nicolás, La;Hombres;2021;3.867
35020 Aldea de San Nicolás, La;Hombres;2020;3.839
35020 Aldea de San Nicolás, La;Hombres;2019;3.846
35020 Aldea de San Nicolás, La;Hombres;2018;3.882
35020 Aldea de San Nicolás, La;Hombres;2017;3.894
35020 Aldea de San Nicolás, La;Hombres;2016;3.946
35020 Aldea de San Nicolás, La;Hombres;2015;4.036
35020 Aldea de San Nicolás, La;Hombres;2014;4.160
35020 Aldea de San Nicolás, La;Hombres;2013;4.159
35020 Aldea de San Nicolás, La;Hombres;2012;4.378
35020 Aldea de San Nicolás, La;Hombres;2011;4.376
35020 Aldea de San Nicolás, La;Hombres;2010;4.365
35020 Aldea de San Nicolás, La;Hombres;2009;4.299
35020 Aldea de San Nicolás, La;Hombres;2008;4.241
35020 Aldea de San Nicolás, La;Hombres;2007;4.301
35020 Aldea de San Nicolás, La;Hombres;2006;4.345
35020 Aldea de San Nicolás, La;Hombres;2005;4.260
35020 Aldea de San Nicolás, La;Hombres;2004;4.036
35020 Aldea de San Nicolás, La;Hombres;2003;4.091
35020 Aldea de San Nicolás, La;Hombres;2002;4.073
35020 Aldea de San Nicolás, La;Hombres;2001;4.061
35020 Aldea de San Nicolás, La;Hombres;2000;4.084
35020 Aldea de San Nicolás, La;Hombres;1999;4.081
35020 Aldea de San Nicolás, La;Hombres;1998;4.074
35020 Aldea de San Nicolás, La;Hombres;1997;""
35020 Aldea de San Nicolás, La;Hombres;1996;4.056
35020 Aldea de San Nicolás, La;Mujeres;2024;3.608
35020 Aldea de San Nicolás, La;Mujeres;2023;3.613
35020 Aldea de San Nicolás, La;Mujeres;2022;3.641
35020 Aldea de San Nicolás, La;Mujeres;2021;3.649
35020 Aldea de San Nicolás, La;Mujeres;2020;3.669
35020 Aldea de San Nicolás, La;Mujeres;2019;3.658
35020 Aldea de San Nicolás, La;Mujeres;2018;3.726
35020 Aldea de San Nicolás, La;Mujeres;2017;3.719
35020 Aldea de San Nicolás, La;Mujeres;2016;3.795
35020 Aldea de San Nicolás, La;Mujeres;2015;3.933
35020 Aldea de San Nicolás, La;Mujeres;2014;4.065
35020 Aldea de San Nicolás, La;Mujeres;2013;4.069
35020 Aldea de San Nicolás, La;Mujeres;2012;4.255
35020 Aldea de San Nicolás, La;Mujeres;2011;4.250
35020 Aldea de San Nicolás, La;Mujeres;2010;4.258
35020 Aldea de San Nicolás, La;Mujeres;2009;4.240
35020 Aldea de San Nicolás, La;Mujeres;2008;4.162
35020 Aldea de San Nicolás, La;Mujeres;2007;4.130
35020 Aldea de San Nicolás, La;Mujeres;2006;4.064
35020 Aldea de San Nicolás, La;Mujeres;2005;4.039
35020 Aldea de San Nicolás, La;Mujeres;2004;3.952
35020 Aldea de San Nicolás, La;Mujeres;2003;3.998
35020 Aldea de San Nicolás, La;Mujeres;2002;3.990
35020 Aldea de San Nicolás, La;Mujeres;2001;3.994
35020 Aldea de San Nicolás, La;Mujeres;2000;3.986
35020 Aldea de San Nicolás, La;Mujeres;1999;3.992
35020 Aldea de San Nicolás, La;Mujeres;1998;4.017
35020 Aldea de San Nicolás, La;Mujeres;1997;""
35020 Aldea de San Nicolás, La;Mujeres;1996;4.026
35003 Antigua;Total;2024;13.832
35003 Antigua;Total;2023;13.523
35003 Antigua;Total;2022;12.940
35003 Antigua;Total;2021;12.783
35003 Antigua;Total;2020;12.972
35003 Antigua;Total;2019;12.461
35003 Antigua;Total;2018;11.948
35003 Antigua;Total;2017;11.405
35003 Antigua;Total;2016;10.834
35003 Antigua;Total;2015;11.024
35003 Antigua;Total;2014;11.643
35003 Antigua;Total;2013;11.629
35003 Antigua;Total;2012;11.172
35003 Antigua;Total;2011;10.600
35003 Antigua;Total;2010;10.458
35003 Antigua;Total;2009;10.371
35003 Antigua;Total;2008;9.715
35003 Antigua;Total;2007;9.204
35003 Antigua;Total;2006;8.206
35003 Antigua;Total;2005;7.578
35003 Antigua;Total;2004;6.853
35003 Antigua;Total;2003;6.587
35003 Antigua;Total;2002;6.543
35003 Antigua;Total;2001;5.722
35003 Antigua;Total;2000;4.821
35003 Antigua;Total;1999;4.240
35003 Antigua;Total;1998;3.617
35003 Antigua;Total;1997;""
35003 Antigua;Total;1996;3.004
35003 Antigua;Hombres;2024;7.205
35003 Antigua;Hombres;2023;7.094
35003 Antigua;Hombres;2022;6.801
35003 Antigua;Hombres;2021;6.716
35003 Antigua;Hombres;2020;6.845
35003 Antigua;Hombres;2019;6.601
35003 Antigua;Hombres;2018;6.370
35003 Antigua;Hombres;2017;6.096
35003 Antigua;Hombres;2016;5.795
35003 Antigua;Hombres;2015;5.875
35003 Antigua;Hombres;2014;6.238
35003 Antigua;Hombres;2013;6.250
35003 Antigua;Hombres;2012;6.030
35003 Antigua;Hombres;2011;5.754
35003 Antigua;Hombres;2010;5.690
35003 Antigua;Hombres;2009;5.639
35003 Antigua;Hombres;2008;5.302
35003 Antigua;Hombres;2007;5.074
35003 Antigua;Hombres;2006;4.538
35003 Antigua;Hombres;2005;4.257
35003 Antigua;Hombres;2004;3.883
35003 Antigua;Hombres;2003;3.740
35003 Antigua;Hombres;2002;3.711
35003 Antigua;Hombres;2001;3.226
35003 Antigua;Hombres;2000;2.670
35003 Antigua;Hombres;1999;2.337
35003 Antigua;Hombres;1998;1.942
35003 Antigua;Hombres;1997;""
35003 Antigua;Hombres;1996;1.577
35003 Antigua;Mujeres;2024;6.627
35003 Antigua;Mujeres;2023;6.429
35003 Antigua;Mujeres;2022;6.139
35003 Antigua;Mujeres;2021;6.067
35003 Antigua;Mujeres;2020;6.127
35003 Antigua;Mujeres;2019;5.860
35003 Antigua;Mujeres;2018;5.578
35003 Antigua;Mujeres;2017;5.309
35003 Antigua;Mujeres;2016;5.039
35003 Antigua;Mujeres;2015;5.149
35003 Antigua;Mujeres;2014;5.405
35003 Antigua;Mujeres;2013;5.379
35003 Antigua;Mujeres;2012;5.142
35003 Antigua;Mujeres;2011;4.846
35003 Antigua;Mujeres;2010;4.768
35003 Antigua;Mujeres;2009;4.732
35003 Antigua;Mujeres;2008;4.413
35003 Antigua;Mujeres;2007;4.130
35003 Antigua;Mujeres;2006;3.668
35003 Antigua;Mujeres;2005;3.321
35003 Antigua;Mujeres;2004;2.970
35003 Antigua;Mujeres;2003;2.847
35003 Antigua;Mujeres;2002;2.832
35003 Antigua;Mujeres;2001;2.496
35003 Antigua;Mujeres;2000;2.151
35003 Antigua;Mujeres;1999;1.903
35003 Antigua;Mujeres;1998;1.675
35003 Antigua;Mujeres;1997;""
35003 Antigua;Mujeres;1996;1.427
35004 Arrecife;Total;2024;68.169
35004 Arrecife;Total;2023;64.826
35004 Arrecife;Total;2022;63.750
35004 Arrecife;Total;2021;64.497
35004 Arrecife;Total;2020;64.645
35004 Arrecife;Total;2019;62.988
35004 Arrecife;Total;2018;61.351
35004 Arrecife;Total;2017;59.771
35004 Arrecife;Total;2016;58.537
35004 Arrecife;Total;2015;56.940
35004 Arrecife;Total;2014;56.880
35004 Arrecife;Total;2013;55.673
35004 Arrecife;Total;2012;56.284
35004 Arrecife;Total;2011;57.357
35004 Arrecife;Total;2010;58.156
35004 Arrecife;Total;2009;59.127
35004 Arrecife;Total;2008;59.040
35004 Arrecife;Total;2007;56.834
35004 Arrecife;Total;2006;55.203
35004 Arrecife;Total;2005;53.920
35004 Arrecife;Total;2004;51.633
35004 Arrecife;Total;2003;50.785
35004 Arrecife;Total;2002;48.253
35004 Arrecife;Total;2001;45.549
35004 Arrecife;Total;2000;43.711
35004 Arrecife;Total;1999;42.231
35004 Arrecife;Total;1998;40.770
35004 Arrecife;Total;1997;""
35004 Arrecife;Total;1996;38.091
