Municipios;Sexo;Periodo;Total
39001 Alfoz de Lloredo;Total;2024;2.499
39001 Alfoz de Lloredo;Total;2023;2.471
39001 Alfoz de Lloredo;Total;2022;2.466
39001 Alfoz de Lloredo;Total;2021;2.437
39001 Alfoz de Lloredo;Total;2020;2.394
39001 Alfoz de Lloredo;Total;2019;2.416
39001 Alfoz de Lloredo;Total;2018;2.408
39001 Alfoz de Lloredo;Total;2017;2.446
39001 Alfoz de Lloredo;Total;2016;2.466
39001 Alfoz de Lloredo;Total;2015;2.485
39001 Alfoz de Lloredo;Total;2014;2.499
39001 Alfoz de Lloredo;Total;2013;2.530
39001 Alfoz de Lloredo;Total;2012;2.514
39001 Alfoz de Lloredo;Total;2011;2.484
39001 Alfoz de Lloredo;Total;2010;2.493
39001 Alfoz de Lloredo;Total;2009;2.496
39001 Alfoz de Lloredo;Total;2008;2.502
39001 Alfoz de Lloredo;Total;2007;2.529
39001 Alfoz de Lloredo;Total;2006;2.560
39001 Alfoz de Lloredo;Total;2005;2.600
39001 Alfoz de Lloredo;Total;2004;2.590
39001 Alfoz de Lloredo;Total;2003;2.583
39001 Alfoz de Lloredo;Total;2002;2.593
39001 Alfoz de Lloredo;Total;2001;2.590
39001 Alfoz de Lloredo;Total;2000;2.614
39001 Alfoz de Lloredo;Total;1999;2.608
39001 Alfoz de Lloredo;Total;1998;2.608
39001 Alfoz de Lloredo;Total;1997;""
39001 Alfoz de Lloredo;Total;1996;2.646
39001 Alfoz de Lloredo;Hombres;2024;1.290
39001 Alfoz de Lloredo;Hombres;2023;1.276
39001 Alfoz de Lloredo;Hombres;2022;1.284
39001 Alfoz de Lloredo;Hombres;2021;1.263
39001 Alfoz de Lloredo;Hombres;2020;1.238
39001 Alfoz de Lloredo;Hombres;2019;1.249
39001 Alfoz de Lloredo;Hombres;2018;1.233
39001 Alfoz de Lloredo;Hombres;2017;1.254
39001 Alfoz de Lloredo;Hombres;2016;1.260
39001 Alfoz de Lloredo;Hombres;2015;1.269
39001 Alfoz de Lloredo;Hombres;2014;1.277
39001 Alfoz de Lloredo;Hombres;2013;1.292
39001 Alfoz de Lloredo;Hombres;2012;1.277
39001 Alfoz de Lloredo;Hombres;2011;1.263
39001 Alfoz de Lloredo;Hombres;2010;1.260
39001 Alfoz de Lloredo;Hombres;2009;1.258
39001 Alfoz de Lloredo;Hombres;2008;1.276
39001 Alfoz de Lloredo;Hombres;2007;1.288
39001 Alfoz de Lloredo;Hombres;2006;1.302
39001 Alfoz de Lloredo;Hombres;2005;1.327
39001 Alfoz de Lloredo;Hombres;2004;1.321
39001 Alfoz de Lloredo;Hombres;2003;1.322
39001 Alfoz de Lloredo;Hombres;2002;1.326
39001 Alfoz de Lloredo;Hombres;2001;1.320
39001 Alfoz de Lloredo;Hombres;2000;1.327
39001 Alfoz de Lloredo;Hombres;1999;1.332
39001 Alfoz de Lloredo;Hombres;1998;1.332
39001 Alfoz de Lloredo;Hombres;1997;""
39001 Alfoz de Lloredo;Hombres;1996;1.348
39001 Alfoz de Lloredo;Mujeres;2024;1.209
39001 Alfoz de Lloredo;Mujeres;2023;1.195
39001 Alfoz de Lloredo;Mujeres;2022;1.182
39001 Alfoz de Lloredo;Mujeres;2021;1.174
39001 Alfoz de Lloredo;Mujeres;2020;1.156
39001 Alfoz de Lloredo;Mujeres;2019;1.167
39001 Alfoz de Lloredo;Mujeres;2018;1.175
39001 Alfoz de Lloredo;Mujeres;2017;1.192
39001 Alfoz de Lloredo;Mujeres;2016;1.206
39001 Alfoz de Lloredo;Mujeres;2015;1.216
39001 Alfoz de Lloredo;Mujeres;2014;1.222
39001 Alfoz de Lloredo;Mujeres;2013;1.238
39001 Alfoz de Lloredo;Mujeres;2012;1.237
39001 Alfoz de Lloredo;Mujeres;2011;1.221
39001 Alfoz de Lloredo;Mujeres;2010;1.233
39001 Alfoz de Lloredo;Mujeres;2009;1.238
39001 Alfoz de Lloredo;Mujeres;2008;1.226
39001 Alfoz de Lloredo;Mujeres;2007;1.241
39001 Alfoz de Lloredo;Mujeres;2006;1.258
39001 Alfoz de Lloredo;Mujeres;2005;1.273
39001 Alfoz de Lloredo;Mujeres;2004;1.269
39001 Alfoz de Lloredo;Mujeres;2003;1.261
39001 Alfoz de Lloredo;Mujeres;2002;1.267
39001 Alfoz de Lloredo;Mujeres;2001;1.270
39001 Alfoz de Lloredo;Mujeres;2000;1.287
39001 Alfoz de Lloredo;Mujeres;1999;1.276
39001 Alfoz de Lloredo;Mujeres;1998;1.276
39001 Alfoz de Lloredo;Mujeres;1997;""
39001 Alfoz de Lloredo;Mujeres;1996;1.298
39002 Ampuero;Total;2024;4.477
39002 Ampuero;Total;2023;4.455
