Municipios;Sexo;Periodo;Total
46002 Ador;Total;2018;1.393
46002 Ador;Total;2017;1.400
46002 Ador;Total;2016;1.437
46002 Ador;Total;2015;1.374
46002 Ador;Total;2014;1.411
46002 Ador;Total;2013;1.416
46002 Ador;Total;2012;1.440
46002 Ador;Total;2011;1.542
46002 Ador;Total;2010;1.510
46002 Ador;Total;2009;1.474
46002 Ador;Total;2008;1.513
46002 Ador;Total;2007;1.463
46002 Ador;Total;2006;1.398
46002 Ador;Total;2005;1.385
46002 Ador;Total;2004;1.346
46002 Ador;Total;2003;1.273
46002 Ador;Total;2002;1.216
46002 Ador;Total;2001;1.206
46002 Ador;Total;2000;1.178
46002 Ador;Total;1999;1.140
46002 Ador;Total;1998;1.125
46002 Ador;Total;1997;""
46002 Ador;Total;1996;1.117
46002 Ador;Hombres;2024;916
46002 Ador;Hombres;2023;890
46002 Ador;Hombres;2022;894
46002 Ador;Hombres;2021;931
46002 Ador;Hombres;2020;919
46002 Ador;Hombres;2019;804
46002 Ador;Hombres;2018;739
46002 Ador;Hombres;2017;745
46002 Ador;Hombres;2016;757
46002 Ador;Hombres;2015;714
46002 Ador;Hombres;2014;739
46002 Ador;Hombres;2013;735
46002 Ador;Hombres;2012;735
46002 Ador;Hombres;2011;792
46002 Ador;Hombres;2010;788
46002 Ador;Hombres;2009;766
46002 Ador;Hombres;2008;782
46002 Ador;Hombres;2007;757
46002 Ador;Hombres;2006;721
46002 Ador;Hombres;2005;708
46002 Ador;Hombres;2004;686
46002 Ador;Hombres;2003;648
46002 Ador;Hombres;2002;614
46002 Ador;Hombres;2001;615
46002 Ador;Hombres;2000;595
46002 Ador;Hombres;1999;573
46002 Ador;Hombres;1998;570
46002 Ador;Hombres;1997;""
46002 Ador;Hombres;1996;565
46002 Ador;Mujeres;2024;813
46002 Ador;Mujeres;2023;809
46002 Ador;Mujeres;2022;812
46002 Ador;Mujeres;2021;841
46002 Ador;Mujeres;2020;811
46002 Ador;Mujeres;2019;704
46002 Ador;Mujeres;2018;654
46002 Ador;Mujeres;2017;655
46002 Ador;Mujeres;2016;680
46002 Ador;Mujeres;2015;660
46002 Ador;Mujeres;2014;672
46002 Ador;Mujeres;2013;681
46002 Ador;Mujeres;2012;705
46002 Ador;Mujeres;2011;750
46002 Ador;Mujeres;2010;722
46002 Ador;Mujeres;2009;708
46002 Ador;Mujeres;2008;731
46002 Ador;Mujeres;2007;706
46002 Ador;Mujeres;2006;677
46002 Ador;Mujeres;2005;677
46002 Ador;Mujeres;2004;660
46002 Ador;Mujeres;2003;625
46002 Ador;Mujeres;2002;602
46002 Ador;Mujeres;2001;591
46002 Ador;Mujeres;2000;583
46002 Ador;Mujeres;1999;567
46002 Ador;Mujeres;1998;555
46002 Ador;Mujeres;1997;""
46002 Ador;Mujeres;1996;552
46004 Agullent;Total;2024;2.416
46004 Agullent;Total;2023;2.400
46004 Agullent;Total;2022;2.361
46004 Agullent;Total;2021;2.369
46004 Agullent;Total;2020;2.388
46004 Agullent;Total;2019;2.410
46004 Agullent;Total;2018;2.413
46004 Agullent;Total;2017;2.387
46004 Agullent;Total;2016;2.395
46004 Agullent;Total;2015;2.402
46004 Agullent;Total;2014;2.435
46004 Agullent;Total;2013;2.428
46004 Agullent;Total;2012;2.465
46004 Agullent;Total;2011;2.479
46004 Agullent;Total;2010;2.463
46004 Agullent;Total;2009;2.449
46004 Agullent;Total;2008;2.418
46004 Agullent;Total;2007;2.364
46004 Agullent;Total;2006;2.334
46004 Agullent;Total;2005;2.319
46004 Agullent;Total;2004;2.352
46004 Agullent;Total;2003;2.290
46004 Agullent;Total;2002;2.289
46004 Agullent;Total;2001;2.250
46004 Agullent;Total;2000;2.223
46004 Agullent;Total;1999;2.213
46004 Agullent;Total;1998;2.204
46004 Agullent;Total;1997;""
46004 Agullent;Total;1996;2.205
46004 Agullent;Hombres;2024;1.202
46004 Agullent;Hombres;2023;1.193
46004 Agullent;Hombres;2022;1.174
46004 Agullent;Hombres;2021;1.184
46004 Agullent;Hombres;2020;1.186
46004 Agullent;Hombres;2019;1.191
46004 Agullent;Hombres;2018;1.203
46004 Agullent;Hombres;2017;1.189
46004 Agullent;Hombres;2016;1.188
46004 Agullent;Hombres;2015;1.184
46004 Agullent;Hombres;2014;1.194
46004 Agullent;Hombres;2013;1.193
46004 Agullent;Hombres;2012;1.218
46004 Agullent;Hombres;2011;1.222
46004 Agullent;Hombres;2010;1.213
46004 Agullent;Hombres;2009;1.199
46004 Agullent;Hombres;2008;1.177
46004 Agullent;Hombres;2007;1.154
46004 Agullent;Hombres;2006;1.136
46004 Agullent;Hombres;2005;1.134
46004 Agullent;Hombres;2004;1.153
46004 Agullent;Hombres;2003;1.118
46004 Agullent;Hombres;2002;1.116
46004 Agullent;Hombres;2001;1.096
46004 Agullent;Hombres;2000;1.075
46004 Agullent;Hombres;1999;1.073
46004 Agullent;Hombres;1998;1.064
46004 Agullent;Hombres;1997;""
46004 Agullent;Hombres;1996;1.061
46004 Agullent;Mujeres;2024;1.214
46004 Agullent;Mujeres;2023;1.207
46004 Agullent;Mujeres;2022;1.187
46004 Agullent;Mujeres;2021;1.185
46004 Agullent;Mujeres;2020;1.202
46004 Agullent;Mujeres;2019;1.219
46004 Agullent;Mujeres;2018;1.210
46004 Agullent;Mujeres;2017;1.198
46004 Agullent;Mujeres;2016;1.207
46004 Agullent;Mujeres;2015;1.218
46004 Agullent;Mujeres;2014;1.241
46004 Agullent;Mujeres;2013;1.235
46004 Agullent;Mujeres;2012;1.247
46004 Agullent;Mujeres;2011;1.257
46004 Agullent;Mujeres;2010;1.250
46004 Agullent;Mujeres;2009;1.250
46004 Agullent;Mujeres;2008;1.241
46004 Agullent;Mujeres;2007;1.210
46004 Agullent;Mujeres;2006;1.198
46004 Agullent;Mujeres;2005;1.185
46004 Agullent;Mujeres;2004;1.199
46004 Agullent;Mujeres;2003;1.172
46004 Agullent;Mujeres;2002;1.173
46004 Agullent;Mujeres;2001;1.154
46004 Agullent;Mujeres;2000;1.148
46004 Agullent;Mujeres;1999;1.140
46004 Agullent;Mujeres;1998;1.140
46004 Agullent;Mujeres;1997;""
46004 Agullent;Mujeres;1996;1.144
46042 Aielo de Malferit;Total;2024;4.599
46042 Aielo de Malferit;Total;2023;4.601
46042 Aielo de Malferit;Total;2022;4.589
46042 Aielo de Malferit;Total;2021;4.592
46042 Aielo de Malferit;Total;2020;4.625
46042 Aielo de Malferit;Total;2019;4.618
46042 Aielo de Malferit;Total;2018;4.646
46042 Aielo de Malferit;Total;2017;4.706
46042 Aielo de Malferit;Total;2016;4.724
46042 Aielo de Malferit;Total;2015;4.705
46042 Aielo de Malferit;Total;2014;4.657
46042 Aielo de Malferit;Total;2013;4.638
46042 Aielo de Malferit;Total;2012;4.743
46042 Aielo de Malferit;Total;2011;4.809
46042 Aielo de Malferit;Total;2010;4.726
46042 Aielo de Malferit;Total;2009;4.679
46042 Aielo de Malferit;Total;2008;4.637
46042 Aielo de Malferit;Total;2007;4.532
46042 Aielo de Malferit;Total;2006;4.502
46042 Aielo de Malferit;Total;2005;4.387
46042 Aielo de Malferit;Total;2004;4.320
46042 Aielo de Malferit;Total;2003;4.283
46042 Aielo de Malferit;Total;2002;4.233
46042 Aielo de Malferit;Total;2001;4.085
46042 Aielo de Malferit;Total;2000;3.984
46042 Aielo de Malferit;Total;1999;3.961
46042 Aielo de Malferit;Total;1998;3.953
46042 Aielo de Malferit;Total;1997;""
46042 Aielo de Malferit;Total;1996;3.924
46042 Aielo de Malferit;Hombres;2024;2.313
46042 Aielo de Malferit;Hombres;2023;2.323
46042 Aielo de Malferit;Hombres;2022;2.317
46042 Aielo de Malferit;Hombres;2021;2.320
46042 Aielo de Malferit;Hombres;2020;2.326
46042 Aielo de Malferit;Hombres;2019;2.324
46042 Aielo de Malferit;Hombres;2018;2.327
46042 Aielo de Malferit;Hombres;2017;2.352
46042 Aielo de Malferit;Hombres;2016;2.356
46042 Aielo de Malferit;Hombres;2015;2.349
46042 Aielo de Malferit;Hombres;2014;2.325
46042 Aielo de Malferit;Hombres;2013;2.308
46042 Aielo de Malferit;Hombres;2012;2.359
46042 Aielo de Malferit;Hombres;2011;2.403
46042 Aielo de Malferit;Hombres;2010;2.364
46042 Aielo de Malferit;Hombres;2009;2.339
46042 Aielo de Malferit;Hombres;2008;2.311
46042 Aielo de Malferit;Hombres;2007;2.247
46042 Aielo de Malferit;Hombres;2006;2.222
46042 Aielo de Malferit;Hombres;2005;2.160
46042 Aielo de Malferit;Hombres;2004;2.144
46042 Aielo de Malferit;Hombres;2003;2.123
46042 Aielo de Malferit;Hombres;2002;2.104
46042 Aielo de Malferit;Hombres;2001;1.998
46042 Aielo de Malferit;Hombres;2000;1.956
46042 Aielo de Malferit;Hombres;1999;1.949
46042 Aielo de Malferit;Hombres;1998;1.949
46042 Aielo de Malferit;Hombres;1997;""
46042 Aielo de Malferit;Hombres;1996;1.939
46042 Aielo de Malferit;Mujeres;2024;2.286
46042 Aielo de Malferit;Mujeres;2023;2.278
46042 Aielo de Malferit;Mujeres;2022;2.272
46042 Aielo de Malferit;Mujeres;2021;2.272
46042 Aielo de Malferit;Mujeres;2020;2.299
46042 Aielo de Malferit;Mujeres;2019;2.294
46042 Aielo de Malferit;Mujeres;2018;2.319
46042 Aielo de Malferit;Mujeres;2017;2.354
46042 Aielo de Malferit;Mujeres;2016;2.368
46042 Aielo de Malferit;Mujeres;2015;2.356
46042 Aielo de Malferit;Mujeres;2014;2.332
46042 Aielo de Malferit;Mujeres;2013;2.330
46042 Aielo de Malferit;Mujeres;2012;2.384
46042 Aielo de Malferit;Mujeres;2011;2.406
46042 Aielo de Malferit;Mujeres;2010;2.362
46042 Aielo de Malferit;Mujeres;2009;2.340
46042 Aielo de Malferit;Mujeres;2008;2.326
46042 Aielo de Malferit;Mujeres;2007;2.285
46042 Aielo de Malferit;Mujeres;2006;2.280
46042 Aielo de Malferit;Mujeres;2005;2.227
46042 Aielo de Malferit;Mujeres;2004;2.176
46042 Aielo de Malferit;Mujeres;2003;2.160
46042 Aielo de Malferit;Mujeres;2002;2.129
46042 Aielo de Malferit;Mujeres;2001;2.087
46042 Aielo de Malferit;Mujeres;2000;2.028
46042 Aielo de Malferit;Mujeres;1999;2.012
46042 Aielo de Malferit;Mujeres;1998;2.004
46042 Aielo de Malferit;Mujeres;1997;""
46042 Aielo de Malferit;Mujeres;1996;1.985
46043 Aielo de Rugat;Total;2024;160
46043 Aielo de Rugat;Total;2023;163
46043 Aielo de Rugat;Total;2022;166
46043 Aielo de Rugat;Total;2021;160
46043 Aielo de Rugat;Total;2020;160
46043 Aielo de Rugat;Total;2019;155
46043 Aielo de Rugat;Total;2018;155
46043 Aielo de Rugat;Total;2017;160
46043 Aielo de Rugat;Total;2016;168
46043 Aielo de Rugat;Total;2015;173
46043 Aielo de Rugat;Total;2014;166
46043 Aielo de Rugat;Total;2013;174
46043 Aielo de Rugat;Total;2012;190
46043 Aielo de Rugat;Total;2011;194
46043 Aielo de Rugat;Total;2010;183
46043 Aielo de Rugat;Total;2009;189
46043 Aielo de Rugat;Total;2008;188
46043 Aielo de Rugat;Total;2007;197
46043 Aielo de Rugat;Total;2006;202
46043 Aielo de Rugat;Total;2005;209
46043 Aielo de Rugat;Total;2004;207
46043 Aielo de Rugat;Total;2003;209
46043 Aielo de Rugat;Total;2002;207
46043 Aielo de Rugat;Total;2001;206
46043 Aielo de Rugat;Total;2000;208
46043 Aielo de Rugat;Total;1999;193
46043 Aielo de Rugat;Total;1998;193
46043 Aielo de Rugat;Total;1997;""
46043 Aielo de Rugat;Total;1996;196
46043 Aielo de Rugat;Hombres;2024;87
46043 Aielo de Rugat;Hombres;2023;88
46043 Aielo de Rugat;Hombres;2022;89
46043 Aielo de Rugat;Hombres;2021;88
46043 Aielo de Rugat;Hombres;2020;88
46043 Aielo de Rugat;Hombres;2019;85
46043 Aielo de Rugat;Hombres;2018;84
46043 Aielo de Rugat;Hombres;2017;86
46043 Aielo de Rugat;Hombres;2016;89
46043 Aielo de Rugat;Hombres;2015;91
46043 Aielo de Rugat;Hombres;2014;87
46043 Aielo de Rugat;Hombres;2013;91
46043 Aielo de Rugat;Hombres;2012;99
46043 Aielo de Rugat;Hombres;2011;103
46043 Aielo de Rugat;Hombres;2010;100
46043 Aielo de Rugat;Hombres;2009;104
46043 Aielo de Rugat;Hombres;2008;102
46043 Aielo de Rugat;Hombres;2007;106
46043 Aielo de Rugat;Hombres;2006;108
46043 Aielo de Rugat;Hombres;2005;113
46043 Aielo de Rugat;Hombres;2004;109
46043 Aielo de Rugat;Hombres;2003;111
46043 Aielo de Rugat;Hombres;2002;109
46043 Aielo de Rugat;Hombres;2001;110
46043 Aielo de Rugat;Hombres;2000;110
46043 Aielo de Rugat;Hombres;1999;103
46043 Aielo de Rugat;Hombres;1998;101
46043 Aielo de Rugat;Hombres;1997;""
46043 Aielo de Rugat;Hombres;1996;103
46043 Aielo de Rugat;Mujeres;2024;73
46043 Aielo de Rugat;Mujeres;2023;75
46043 Aielo de Rugat;Mujeres;2022;77
46043 Aielo de Rugat;Mujeres;2021;72
46043 Aielo de Rugat;Mujeres;2020;72
46043 Aielo de Rugat;Mujeres;2019;70
46043 Aielo de Rugat;Mujeres;2018;71
46043 Aielo de Rugat;Mujeres;2017;74
46043 Aielo de Rugat;Mujeres;2016;79
46043 Aielo de Rugat;Mujeres;2015;82
46043 Aielo de Rugat;Mujeres;2014;79
46043 Aielo de Rugat;Mujeres;2013;83
46043 Aielo de Rugat;Mujeres;2012;91
46043 Aielo de Rugat;Mujeres;2011;91
46043 Aielo de Rugat;Mujeres;2010;83
46043 Aielo de Rugat;Mujeres;2009;85
46043 Aielo de Rugat;Mujeres;2008;86
46043 Aielo de Rugat;Mujeres;2007;91
46043 Aielo de Rugat;Mujeres;2006;94
46043 Aielo de Rugat;Mujeres;2005;96
46043 Aielo de Rugat;Mujeres;2004;98
46043 Aielo de Rugat;Mujeres;2003;98
46043 Aielo de Rugat;Mujeres;2002;98
46043 Aielo de Rugat;Mujeres;2001;96
46043 Aielo de Rugat;Mujeres;2000;98
46043 Aielo de Rugat;Mujeres;1999;90
46043 Aielo de Rugat;Mujeres;1998;92
46043 Aielo de Rugat;Mujeres;1997;""
46043 Aielo de Rugat;Mujeres;1996;93
46005 Alaquàs;Total;2024;30.022
46005 Alaquàs;Total;2023;29.825
46005 Alaquàs;Total;2022;29.537
46005 Alaquàs;Total;2021;29.649
46005 Alaquàs;Total;2020;29.711
46005 Alaquàs;Total;2019;29.561
46005 Alaquàs;Total;2018;29.341
46005 Alaquàs;Total;2017;29.474
46005 Alaquàs;Total;2016;29.660
46005 Alaquàs;Total;2015;29.838
46005 Alaquàs;Total;2014;29.964
46005 Alaquàs;Total;2013;30.273
46005 Alaquàs;Total;2012;30.202
46005 Alaquàs;Total;2011;30.235
46005 Alaquàs;Total;2010;30.270
46005 Alaquàs;Total;2009;30.392
46005 Alaquàs;Total;2008;30.297
46005 Alaquàs;Total;2007;30.177
46005 Alaquàs;Total;2006;30.104
46005 Alaquàs;Total;2005;29.695
46005 Alaquàs;Total;2004;29.279
46005 Alaquàs;Total;2003;28.804
46005 Alaquàs;Total;2002;28.309
46005 Alaquàs;Total;2001;27.522
46005 Alaquàs;Total;2000;26.939
46005 Alaquàs;Total;1999;26.179
46005 Alaquàs;Total;1998;25.925
46005 Alaquàs;Total;1997;""
46005 Alaquàs;Total;1996;25.514
46005 Alaquàs;Hombres;2024;14.621
46005 Alaquàs;Hombres;2023;14.492
46005 Alaquàs;Hombres;2022;14.432
46005 Alaquàs;Hombres;2021;14.501
46005 Alaquàs;Hombres;2020;14.560
46005 Alaquàs;Hombres;2019;14.527
46005 Alaquàs;Hombres;2018;14.382
46005 Alaquàs;Hombres;2017;14.455
46005 Alaquàs;Hombres;2016;14.582
46005 Alaquàs;Hombres;2015;14.654
46005 Alaquàs;Hombres;2014;14.738
46005 Alaquàs;Hombres;2013;14.955
46005 Alaquàs;Hombres;2012;14.965
46005 Alaquàs;Hombres;2011;14.952
46005 Alaquàs;Hombres;2010;15.006
46005 Alaquàs;Hombres;2009;15.123
46005 Alaquàs;Hombres;2008;15.079
46005 Alaquàs;Hombres;2007;14.971
46005 Alaquàs;Hombres;2006;14.988
46005 Alaquàs;Hombres;2005;14.856
46005 Alaquàs;Hombres;2004;14.671
46005 Alaquàs;Hombres;2003;14.434
46005 Alaquàs;Hombres;2002;14.126
46005 Alaquàs;Hombres;2001;13.683
46005 Alaquàs;Hombres;2000;13.331
46005 Alaquàs;Hombres;1999;13.005
46005 Alaquàs;Hombres;1998;12.869
46005 Alaquàs;Hombres;1997;""
46005 Alaquàs;Hombres;1996;12.660
46005 Alaquàs;Mujeres;2024;15.401
46005 Alaquàs;Mujeres;2023;15.333
46005 Alaquàs;Mujeres;2022;15.105
46005 Alaquàs;Mujeres;2021;15.148
46005 Alaquàs;Mujeres;2020;15.151
46005 Alaquàs;Mujeres;2019;15.034
46005 Alaquàs;Mujeres;2018;14.959
46005 Alaquàs;Mujeres;2017;15.019
46005 Alaquàs;Mujeres;2016;15.078
46005 Alaquàs;Mujeres;2015;15.184
46005 Alaquàs;Mujeres;2014;15.226
46005 Alaquàs;Mujeres;2013;15.318
46005 Alaquàs;Mujeres;2012;15.237
46005 Alaquàs;Mujeres;2011;15.283
46005 Alaquàs;Mujeres;2010;15.264
46005 Alaquàs;Mujeres;2009;15.269
46005 Alaquàs;Mujeres;2008;15.218
46005 Alaquàs;Mujeres;2007;15.206
46005 Alaquàs;Mujeres;2006;15.116
46005 Alaquàs;Mujeres;2005;14.839
46005 Alaquàs;Mujeres;2004;14.608
46005 Alaquàs;Mujeres;2003;14.370
46005 Alaquàs;Mujeres;2002;14.183
46005 Alaquàs;Mujeres;2001;13.839
46005 Alaquàs;Mujeres;2000;13.608
46005 Alaquàs;Mujeres;1999;13.174
46005 Alaquàs;Mujeres;1998;13.056
46005 Alaquàs;Mujeres;1997;""
46005 Alaquàs;Mujeres;1996;12.854
46006 Albaida;Total;2024;6.235
46006 Albaida;Total;2023;6.102
46006 Albaida;Total;2022;5.989
46006 Albaida;Total;2021;5.975
46006 Albaida;Total;2020;5.914
46006 Albaida;Total;2019;5.900
46006 Albaida;Total;2018;5.908
46006 Albaida;Total;2017;5.946
46006 Albaida;Total;2016;5.933
46006 Albaida;Total;2015;5.987
46006 Albaida;Total;2014;6.031
46006 Albaida;Total;2013;6.078
46006 Albaida;Total;2012;6.162
46006 Albaida;Total;2011;6.178
46006 Albaida;Total;2010;6.335
46006 Albaida;Total;2009;6.449
46006 Albaida;Total;2008;6.420
46006 Albaida;Total;2007;6.269
46006 Albaida;Total;2006;6.273
46006 Albaida;Total;2005;6.264
46006 Albaida;Total;2004;6.257
46006 Albaida;Total;2003;6.168
46006 Albaida;Total;2002;6.044
46006 Albaida;Total;2001;5.918
46006 Albaida;Total;2000;5.828
46006 Albaida;Total;1999;5.810
46006 Albaida;Total;1998;5.782
46006 Albaida;Total;1997;""
46006 Albaida;Total;1996;5.793
46006 Albaida;Hombres;2024;3.071
46006 Albaida;Hombres;2023;3.013
46006 Albaida;Hombres;2022;2.967
46006 Albaida;Hombres;2021;2.962
46006 Albaida;Hombres;2020;2.916
46006 Albaida;Hombres;2019;2.921
46006 Albaida;Hombres;2018;2.933
46006 Albaida;Hombres;2017;2.944
46006 Albaida;Hombres;2016;2.923
46006 Albaida;Hombres;2015;2.957
46006 Albaida;Hombres;2014;2.989
46006 Albaida;Hombres;2013;3.015
46006 Albaida;Hombres;2012;3.063
46006 Albaida;Hombres;2011;3.072
46006 Albaida;Hombres;2010;3.142
46006 Albaida;Hombres;2009;3.208
46006 Albaida;Hombres;2008;3.213
46006 Albaida;Hombres;2007;3.114
46006 Albaida;Hombres;2006;3.118
46006 Albaida;Hombres;2005;3.109
46006 Albaida;Hombres;2004;3.108
46006 Albaida;Hombres;2003;3.068
46006 Albaida;Hombres;2002;2.994
46006 Albaida;Hombres;2001;2.927
46006 Albaida;Hombres;2000;2.874
46006 Albaida;Hombres;1999;2.851
46006 Albaida;Hombres;1998;2.844
46006 Albaida;Hombres;1997;""
46006 Albaida;Hombres;1996;2.843
46006 Albaida;Mujeres;2024;3.164
46006 Albaida;Mujeres;2023;3.089
46006 Albaida;Mujeres;2022;3.022
46006 Albaida;Mujeres;2021;3.013
46006 Albaida;Mujeres;2020;2.998
46006 Albaida;Mujeres;2019;2.979
46006 Albaida;Mujeres;2018;2.975
46006 Albaida;Mujeres;2017;3.002
46006 Albaida;Mujeres;2016;3.010
46006 Albaida;Mujeres;2015;3.030
46006 Albaida;Mujeres;2014;3.042
46006 Albaida;Mujeres;2013;3.063
46006 Albaida;Mujeres;2012;3.099
46006 Albaida;Mujeres;2011;3.106
46006 Albaida;Mujeres;2010;3.193
46006 Albaida;Mujeres;2009;3.241
46006 Albaida;Mujeres;2008;3.207
46006 Albaida;Mujeres;2007;3.155
46006 Albaida;Mujeres;2006;3.155
46006 Albaida;Mujeres;2005;3.155
46006 Albaida;Mujeres;2004;3.149
46006 Albaida;Mujeres;2003;3.100
46006 Albaida;Mujeres;2002;3.050
46006 Albaida;Mujeres;2001;2.991
46006 Albaida;Mujeres;2000;2.954
46006 Albaida;Mujeres;1999;2.959
46006 Albaida;Mujeres;1998;2.938
46006 Albaida;Mujeres;1997;""
46006 Albaida;Mujeres;1996;2.950
46007 Albal;Total;2024;17.038
46007 Albal;Total;2023;17.024
46007 Albal;Total;2022;16.845
46007 Albal;Total;2021;16.646
46007 Albal;Total;2020;16.577
46007 Albal;Total;2019;16.399
46007 Albal;Total;2018;16.270
46007 Albal;Total;2017;16.244
46007 Albal;Total;2016;16.136
46007 Albal;Total;2015;16.029
46007 Albal;Total;2014;15.935
46007 Albal;Total;2013;15.893
46007 Albal;Total;2012;15.721
46007 Albal;Total;2011;15.594
46007 Albal;Total;2010;15.618
46007 Albal;Total;2009;15.443
46007 Albal;Total;2008;15.084
46007 Albal;Total;2007;14.840
46007 Albal;Total;2006;14.505
46007 Albal;Total;2005;14.061
46007 Albal;Total;2004;13.534
46007 Albal;Total;2003;13.009
46007 Albal;Total;2002;12.302
46007 Albal;Total;2001;12.453
46007 Albal;Total;2000;11.973
46007 Albal;Total;1999;11.578
46007 Albal;Total;1998;11.239
46007 Albal;Total;1997;""
46007 Albal;Total;1996;10.523
46007 Albal;Hombres;2024;8.508
46007 Albal;Hombres;2023;8.501
46007 Albal;Hombres;2022;8.440
46007 Albal;Hombres;2021;8.319
46007 Albal;Hombres;2020;8.293
46007 Albal;Hombres;2019;8.213
46007 Albal;Hombres;2018;8.138
46007 Albal;Hombres;2017;8.135
46007 Albal;Hombres;2016;8.072
46007 Albal;Hombres;2015;8.006
46007 Albal;Hombres;2014;7.945
46007 Albal;Hombres;2013;7.926
46007 Albal;Hombres;2012;7.907
46007 Albal;Hombres;2011;7.864
46007 Albal;Hombres;2010;7.876
46007 Albal;Hombres;2009;7.794
46007 Albal;Hombres;2008;7.639
46007 Albal;Hombres;2007;7.507
46007 Albal;Hombres;2006;7.323
46007 Albal;Hombres;2005;7.062
46007 Albal;Hombres;2004;6.795
46007 Albal;Hombres;2003;6.543
46007 Albal;Hombres;2002;6.153
46007 Albal;Hombres;2001;6.223
46007 Albal;Hombres;2000;5.964
46007 Albal;Hombres;1999;5.757
46007 Albal;Hombres;1998;5.586
46007 Albal;Hombres;1997;""
46007 Albal;Hombres;1996;5.228
46007 Albal;Mujeres;2024;8.530
46007 Albal;Mujeres;2023;8.523
46007 Albal;Mujeres;2022;8.405
46007 Albal;Mujeres;2021;8.327
46007 Albal;Mujeres;2020;8.284
46007 Albal;Mujeres;2019;8.186
46007 Albal;Mujeres;2018;8.132
46007 Albal;Mujeres;2017;8.109
46007 Albal;Mujeres;2016;8.064
46007 Albal;Mujeres;2015;8.023
46007 Albal;Mujeres;2014;7.990
46007 Albal;Mujeres;2013;7.967
46007 Albal;Mujeres;2012;7.814
46007 Albal;Mujeres;2011;7.730
46007 Albal;Mujeres;2010;7.742
46007 Albal;Mujeres;2009;7.649
