Municipios;Sexo;Periodo;Total
10001 Abadía;Total;2024;331
10001 Abadía;Total;2023;338
10001 Abadía;Total;2022;340
10001 Abadía;Total;2021;359
10001 Abadía;Total;2020;336
10001 Abadía;Total;2019;331
10001 Abadía;Total;2018;335
10001 Abadía;Total;2017;337
10001 Abadía;Total;2016;334
10001 Abadía;Total;2015;336
10001 Abadía;Total;2014;324
10001 Abadía;Total;2013;333
10001 Abadía;Total;2012;330
10001 Abadía;Total;2011;328
10001 Abadía;Total;2010;326
10001 Abadía;Total;2009;325
10001 Abadía;Total;2008;317
10001 Abadía;Total;2007;321
10001 Abadía;Total;2006;272
10001 Abadía;Total;2005;277
10001 Abadía;Total;2004;288
10001 Abadía;Total;2003;290
10001 Abadía;Total;2002;297
10001 Abadía;Total;2001;282
10001 Abadía;Total;2000;276
10001 Abadía;Total;1999;271
10001 Abadía;Total;1998;278
10001 Abadía;Total;1997;""
10001 Abadía;Total;1996;283
10001 Abadía;Hombres;2024;183
10001 Abadía;Hombres;2023;185
10001 Abadía;Hombres;2022;185
10001 Abadía;Hombres;2021;193
10001 Abadía;Hombres;2020;183
10001 Abadía;Hombres;2019;184
10001 Abadía;Hombres;2018;189
10001 Abadía;Hombres;2017;189
10001 Abadía;Hombres;2016;189
10001 Abadía;Hombres;2015;188
10001 Abadía;Hombres;2014;182
10001 Abadía;Hombres;2013;187
10001 Abadía;Hombres;2012;182
10001 Abadía;Hombres;2011;181
10001 Abadía;Hombres;2010;176
10001 Abadía;Hombres;2009;175
10001 Abadía;Hombres;2008;172
10001 Abadía;Hombres;2007;177
10001 Abadía;Hombres;2006;152
10001 Abadía;Hombres;2005;157
10001 Abadía;Hombres;2004;162
10001 Abadía;Hombres;2003;164
10001 Abadía;Hombres;2002;169
10001 Abadía;Hombres;2001;164
10001 Abadía;Hombres;2000;158
10001 Abadía;Hombres;1999;152
10001 Abadía;Hombres;1998;156
10001 Abadía;Hombres;1997;""
10001 Abadía;Hombres;1996;160
10001 Abadía;Mujeres;2024;148
10001 Abadía;Mujeres;2023;153
10001 Abadía;Mujeres;2022;155
10001 Abadía;Mujeres;2021;166
10001 Abadía;Mujeres;2020;153
