Municipios;Sexo;Periodo;Total
05001 Adanero;Total;2024;208
05001 Adanero;Total;2023;204
05001 Adanero;Total;2022;214
05001 Adanero;Total;2021;196
05001 Adanero;Total;2020;211
05001 Adanero;Total;2019;196
05001 Adanero;Total;2018;202
05001 Adanero;Total;2017;211
05001 Adanero;Total;2016;220
05001 Adanero;Total;2015;231
05001 Adanero;Total;2014;204
05001 Adanero;Total;2013;216
05001 Adanero;Total;2012;266
05001 Adanero;Total;2011;292
05001 Adanero;Total;2010;283
05001 Adanero;Total;2009;295
05001 Adanero;Total;2008;306
05001 Adanero;Total;2007;304
05001 Adanero;Total;2006;326
05001 Adanero;Total;2005;363
05001 Adanero;Total;2004;322
05001 Adanero;Total;2003;323
05001 Adanero;Total;2002;354
05001 Adanero;Total;2001;339
05001 Adanero;Total;2000;341
05001 Adanero;Total;1999;370
05001 Adanero;Total;1998;321
05001 Adanero;Total;1997;""
05001 Adanero;Total;1996;332
05001 Adanero;Hombres;2024;120
05001 Adanero;Hombres;2023;115
05001 Adanero;Hombres;2022;114
05001 Adanero;Hombres;2021;106
05001 Adanero;Hombres;2020;116
05001 Adanero;Hombres;2019;111
05001 Adanero;Hombres;2018;113
05001 Adanero;Hombres;2017;117
05001 Adanero;Hombres;2016;117
05001 Adanero;Hombres;2015;127
05001 Adanero;Hombres;2014;110
05001 Adanero;Hombres;2013;115
05001 Adanero;Hombres;2012;138
05001 Adanero;Hombres;2011;149
05001 Adanero;Hombres;2010;145
05001 Adanero;Hombres;2009;152
05001 Adanero;Hombres;2008;155
05001 Adanero;Hombres;2007;152
05001 Adanero;Hombres;2006;161
05001 Adanero;Hombres;2005;187
05001 Adanero;Hombres;2004;172
05001 Adanero;Hombres;2003;172
05001 Adanero;Hombres;2002;189
05001 Adanero;Hombres;2001;185
05001 Adanero;Hombres;2000;189
05001 Adanero;Hombres;1999;211
05001 Adanero;Hombres;1998;169
05001 Adanero;Hombres;1997;""
05001 Adanero;Hombres;1996;179
05001 Adanero;Mujeres;2024;88
05001 Adanero;Mujeres;2023;89
05001 Adanero;Mujeres;2022;100
05001 Adanero;Mujeres;2021;90
05001 Adanero;Mujeres;2020;95
05001 Adanero;Mujeres;2019;85
05001 Adanero;Mujeres;2018;89
05001 Adanero;Mujeres;2017;94
05001 Adanero;Mujeres;2016;103
05001 Adanero;Mujeres;2015;104
05001 Adanero;Mujeres;2014;94
05001 Adanero;Mujeres;2013;101
05001 Adanero;Mujeres;2012;128
05001 Adanero;Mujeres;2011;143
05001 Adanero;Mujeres;2010;138
05001 Adanero;Mujeres;2009;143
05001 Adanero;Mujeres;2008;151
05001 Adanero;Mujeres;2007;152
