Municipios;Sexo;Periodo;Total
11001 Alcalá de los Gazules;Total;2024;5.223
11001 Alcalá de los Gazules;Total;2023;5.205
11001 Alcalá de los Gazules;Total;2022;5.227
11001 Alcalá de los Gazules;Total;2021;5.245
11001 Alcalá de los Gazules;Total;2020;5.226
11001 Alcalá de los Gazules;Total;2019;5.219
11001 Alcalá de los Gazules;Total;2018;5.242
11001 Alcalá de los Gazules;Total;2017;5.258
11001 Alcalá de los Gazules;Total;2016;5.316
11001 Alcalá de los Gazules;Total;2015;5.326
11001 Alcalá de los Gazules;Total;2014;5.377
11001 Alcalá de los Gazules;Total;2013;5.439
11001 Alcalá de los Gazules;Total;2012;5.500
11001 Alcalá de los Gazules;Total;2011;5.549
11001 Alcalá de los Gazules;Total;2010;5.592
11001 Alcalá de los Gazules;Total;2009;5.619
11001 Alcalá de los Gazules;Total;2008;5.660
11001 Alcalá de los Gazules;Total;2007;5.673
11001 Alcalá de los Gazules;Total;2006;5.650
11001 Alcalá de los Gazules;Total;2005;5.633
11001 Alcalá de los Gazules;Total;2004;5.590
11001 Alcalá de los Gazules;Total;2003;5.491
11001 Alcalá de los Gazules;Total;2002;5.565
11001 Alcalá de los Gazules;Total;2001;5.596
11001 Alcalá de los Gazules;Total;2000;5.563
11001 Alcalá de los Gazules;Total;1999;5.575
11001 Alcalá de los Gazules;Total;1998;5.578
11001 Alcalá de los Gazules;Total;1997;""
11001 Alcalá de los Gazules;Total;1996;5.689
11001 Alcalá de los Gazules;Hombres;2024;2.683
11001 Alcalá de los Gazules;Hombres;2023;2.672
11001 Alcalá de los Gazules;Hombres;2022;2.672
11001 Alcalá de los Gazules;Hombres;2021;2.697
11001 Alcalá de los Gazules;Hombres;2020;2.691
11001 Alcalá de los Gazules;Hombres;2019;2.684
11001 Alcalá de los Gazules;Hombres;2018;2.701
11001 Alcalá de los Gazules;Hombres;2017;2.715
11001 Alcalá de los Gazules;Hombres;2016;2.736
11001 Alcalá de los Gazules;Hombres;2015;2.734
11001 Alcalá de los Gazules;Hombres;2014;2.750
11001 Alcalá de los Gazules;Hombres;2013;2.789
11001 Alcalá de los Gazules;Hombres;2012;2.818
11001 Alcalá de los Gazules;Hombres;2011;2.827
11001 Alcalá de los Gazules;Hombres;2010;2.851
11001 Alcalá de los Gazules;Hombres;2009;2.852
11001 Alcalá de los Gazules;Hombres;2008;2.891
11001 Alcalá de los Gazules;Hombres;2007;2.900
11001 Alcalá de los Gazules;Hombres;2006;2.881
11001 Alcalá de los Gazules;Hombres;2005;2.885
11001 Alcalá de los Gazules;Hombres;2004;2.883
11001 Alcalá de los Gazules;Hombres;2003;2.825
11001 Alcalá de los Gazules;Hombres;2002;2.868
11001 Alcalá de los Gazules;Hombres;2001;2.886
11001 Alcalá de los Gazules;Hombres;2000;2.880
11001 Alcalá de los Gazules;Hombres;1999;2.897
11001 Alcalá de los Gazules;Hombres;1998;2.894
11001 Alcalá de los Gazules;Hombres;1997;""
11001 Alcalá de los Gazules;Hombres;1996;2.937
11001 Alcalá de los Gazules;Mujeres;2024;2.540
11001 Alcalá de los Gazules;Mujeres;2023;2.533
11001 Alcalá de los Gazules;Mujeres;2022;2.555
11001 Alcalá de los Gazules;Mujeres;2021;2.548
11001 Alcalá de los Gazules;Mujeres;2020;2.535
11001 Alcalá de los Gazules;Mujeres;2019;2.535
11001 Alcalá de los Gazules;Mujeres;2018;2.541
11001 Alcalá de los Gazules;Mujeres;2017;2.543
11001 Alcalá de los Gazules;Mujeres;2016;2.580
11001 Alcalá de los Gazules;Mujeres;2015;2.592
11001 Alcalá de los Gazules;Mujeres;2014;2.627
11001 Alcalá de los Gazules;Mujeres;2013;2.650
11001 Alcalá de los Gazules;Mujeres;2012;2.682
11001 Alcalá de los Gazules;Mujeres;2011;2.722
11001 Alcalá de los Gazules;Mujeres;2010;2.741
11001 Alcalá de los Gazules;Mujeres;2009;2.767
11001 Alcalá de los Gazules;Mujeres;2008;2.769
11001 Alcalá de los Gazules;Mujeres;2007;2.773
11001 Alcalá de los Gazules;Mujeres;2006;2.769
11001 Alcalá de los Gazules;Mujeres;2005;2.748
11001 Alcalá de los Gazules;Mujeres;2004;2.707
11001 Alcalá de los Gazules;Mujeres;2003;2.666
11001 Alcalá de los Gazules;Mujeres;2002;2.697
11001 Alcalá de los Gazules;Mujeres;2001;2.710
11001 Alcalá de los Gazules;Mujeres;2000;2.683
11001 Alcalá de los Gazules;Mujeres;1999;2.678
11001 Alcalá de los Gazules;Mujeres;1998;2.684
11001 Alcalá de los Gazules;Mujeres;1997;""
11001 Alcalá de los Gazules;Mujeres;1996;2.752
11002 Alcalá del Valle;Total;2024;4.936
11002 Alcalá del Valle;Total;2023;4.995
11002 Alcalá del Valle;Total;2022;4.982
11002 Alcalá del Valle;Total;2021;5.031
11002 Alcalá del Valle;Total;2020;5.043
11002 Alcalá del Valle;Total;2019;5.046
11002 Alcalá del Valle;Total;2018;5.123
11002 Alcalá del Valle;Total;2017;5.150
11002 Alcalá del Valle;Total;2016;5.174
11002 Alcalá del Valle;Total;2015;5.224
11002 Alcalá del Valle;Total;2014;5.221
11002 Alcalá del Valle;Total;2013;5.261
11002 Alcalá del Valle;Total;2012;5.262
11002 Alcalá del Valle;Total;2011;5.294
11002 Alcalá del Valle;Total;2010;5.319
11002 Alcalá del Valle;Total;2009;5.300
11002 Alcalá del Valle;Total;2008;5.363
11002 Alcalá del Valle;Total;2007;5.372
11002 Alcalá del Valle;Total;2006;5.382
11002 Alcalá del Valle;Total;2005;5.355
11002 Alcalá del Valle;Total;2004;5.325
11002 Alcalá del Valle;Total;2003;5.329
11002 Alcalá del Valle;Total;2002;5.278
