Municipios;Sexo;Periodo;Total
43001 Aiguamúrcia;Total;2024;957
43001 Aiguamúrcia;Total;2023;974
43001 Aiguamúrcia;Total;2022;961
43001 Aiguamúrcia;Total;2021;960
43001 Aiguamúrcia;Total;2020;930
43001 Aiguamúrcia;Total;2019;901
43001 Aiguamúrcia;Total;2018;893
43001 Aiguamúrcia;Total;2017;893
43001 Aiguamúrcia;Total;2016;903
43001 Aiguamúrcia;Total;2015;912
43001 Aiguamúrcia;Total;2014;909
43001 Aiguamúrcia;Total;2013;918
43001 Aiguamúrcia;Total;2012;906
43001 Aiguamúrcia;Total;2011;917
43001 Aiguamúrcia;Total;2010;914
43001 Aiguamúrcia;Total;2009;906
43001 Aiguamúrcia;Total;2008;886
43001 Aiguamúrcia;Total;2007;864
43001 Aiguamúrcia;Total;2006;797
43001 Aiguamúrcia;Total;2005;719
43001 Aiguamúrcia;Total;2004;690
43001 Aiguamúrcia;Total;2003;672
43001 Aiguamúrcia;Total;2002;671
43001 Aiguamúrcia;Total;2001;651
43001 Aiguamúrcia;Total;2000;652
43001 Aiguamúrcia;Total;1999;643
43001 Aiguamúrcia;Total;1998;627
43001 Aiguamúrcia;Total;1997;""
43001 Aiguamúrcia;Total;1996;614
43001 Aiguamúrcia;Hombres;2024;502
43001 Aiguamúrcia;Hombres;2023;506
43001 Aiguamúrcia;Hombres;2022;497
43001 Aiguamúrcia;Hombres;2021;495
43001 Aiguamúrcia;Hombres;2020;483
43001 Aiguamúrcia;Hombres;2019;465
43001 Aiguamúrcia;Hombres;2018;457
43001 Aiguamúrcia;Hombres;2017;460
43001 Aiguamúrcia;Hombres;2016;476
43001 Aiguamúrcia;Hombres;2015;486
43001 Aiguamúrcia;Hombres;2014;487
43001 Aiguamúrcia;Hombres;2013;486
43001 Aiguamúrcia;Hombres;2012;473
43001 Aiguamúrcia;Hombres;2011;479
43001 Aiguamúrcia;Hombres;2010;482
43001 Aiguamúrcia;Hombres;2009;480
43001 Aiguamúrcia;Hombres;2008;472
43001 Aiguamúrcia;Hombres;2007;460
43001 Aiguamúrcia;Hombres;2006;429
43001 Aiguamúrcia;Hombres;2005;392
43001 Aiguamúrcia;Hombres;2004;373
43001 Aiguamúrcia;Hombres;2003;355
43001 Aiguamúrcia;Hombres;2002;351
43001 Aiguamúrcia;Hombres;2001;337
43001 Aiguamúrcia;Hombres;2000;339
43001 Aiguamúrcia;Hombres;1999;329
43001 Aiguamúrcia;Hombres;1998;313
43001 Aiguamúrcia;Hombres;1997;""
43001 Aiguamúrcia;Hombres;1996;310
43001 Aiguamúrcia;Mujeres;2024;455
43001 Aiguamúrcia;Mujeres;2023;468
43001 Aiguamúrcia;Mujeres;2022;464
43001 Aiguamúrcia;Mujeres;2021;465
43001 Aiguamúrcia;Mujeres;2020;447
43001 Aiguamúrcia;Mujeres;2019;436
43001 Aiguamúrcia;Mujeres;2018;436
43001 Aiguamúrcia;Mujeres;2017;433
43001 Aiguamúrcia;Mujeres;2016;427
43001 Aiguamúrcia;Mujeres;2015;426
43001 Aiguamúrcia;Mujeres;2014;422
43001 Aiguamúrcia;Mujeres;2013;432
43001 Aiguamúrcia;Mujeres;2012;433
43001 Aiguamúrcia;Mujeres;2011;438
43001 Aiguamúrcia;Mujeres;2010;432
43001 Aiguamúrcia;Mujeres;2009;426
43001 Aiguamúrcia;Mujeres;2008;414
43001 Aiguamúrcia;Mujeres;2007;404
43001 Aiguamúrcia;Mujeres;2006;368
43001 Aiguamúrcia;Mujeres;2005;327
43001 Aiguamúrcia;Mujeres;2004;317
43001 Aiguamúrcia;Mujeres;2003;317
43001 Aiguamúrcia;Mujeres;2002;320
43001 Aiguamúrcia;Mujeres;2001;314
43001 Aiguamúrcia;Mujeres;2000;313
43001 Aiguamúrcia;Mujeres;1999;314
43001 Aiguamúrcia;Mujeres;1998;314
43001 Aiguamúrcia;Mujeres;1997;""
43001 Aiguamúrcia;Mujeres;1996;304
43002 Albinyana;Total;2024;2.677
43002 Albinyana;Total;2023;2.666
43002 Albinyana;Total;2022;2.581
43002 Albinyana;Total;2021;2.504
43002 Albinyana;Total;2020;2.468
43002 Albinyana;Total;2019;2.438
43002 Albinyana;Total;2018;2.371
43002 Albinyana;Total;2017;2.340
43002 Albinyana;Total;2016;2.303
43002 Albinyana;Total;2015;2.320
43002 Albinyana;Total;2014;2.335
43002 Albinyana;Total;2013;2.354
43002 Albinyana;Total;2012;2.367
43002 Albinyana;Total;2011;2.347
43002 Albinyana;Total;2010;2.314
43002 Albinyana;Total;2009;2.275
43002 Albinyana;Total;2008;2.292
43002 Albinyana;Total;2007;2.200
43002 Albinyana;Total;2006;2.140
43002 Albinyana;Total;2005;2.036
43002 Albinyana;Total;2004;1.926
43002 Albinyana;Total;2003;1.780
43002 Albinyana;Total;2002;1.695
43002 Albinyana;Total;2001;1.570
43002 Albinyana;Total;2000;1.380
43002 Albinyana;Total;1999;1.296
43002 Albinyana;Total;1998;1.184
43002 Albinyana;Total;1997;""
43002 Albinyana;Total;1996;1.077
43002 Albinyana;Hombres;2024;1.380
43002 Albinyana;Hombres;2023;1.362
43002 Albinyana;Hombres;2022;1.324
43002 Albinyana;Hombres;2021;1.294
43002 Albinyana;Hombres;2020;1.273
43002 Albinyana;Hombres;2019;1.243
43002 Albinyana;Hombres;2018;1.202
43002 Albinyana;Hombres;2017;1.185
43002 Albinyana;Hombres;2016;1.167
43002 Albinyana;Hombres;2015;1.171
43002 Albinyana;Hombres;2014;1.181
43002 Albinyana;Hombres;2013;1.178
43002 Albinyana;Hombres;2012;1.186
43002 Albinyana;Hombres;2011;1.180
43002 Albinyana;Hombres;2010;1.163
43002 Albinyana;Hombres;2009;1.146
43002 Albinyana;Hombres;2008;1.159
43002 Albinyana;Hombres;2007;1.119
43002 Albinyana;Hombres;2006;1.104
43002 Albinyana;Hombres;2005;1.041
43002 Albinyana;Hombres;2004;986
43002 Albinyana;Hombres;2003;913
43002 Albinyana;Hombres;2002;884
43002 Albinyana;Hombres;2001;822
43002 Albinyana;Hombres;2000;718
43002 Albinyana;Hombres;1999;667
43002 Albinyana;Hombres;1998;603
43002 Albinyana;Hombres;1997;""
43002 Albinyana;Hombres;1996;553
43002 Albinyana;Mujeres;2024;1.297
43002 Albinyana;Mujeres;2023;1.304
43002 Albinyana;Mujeres;2022;1.257
43002 Albinyana;Mujeres;2021;1.210
43002 Albinyana;Mujeres;2020;1.195
43002 Albinyana;Mujeres;2019;1.195
43002 Albinyana;Mujeres;2018;1.169
43002 Albinyana;Mujeres;2017;1.155
43002 Albinyana;Mujeres;2016;1.136
43002 Albinyana;Mujeres;2015;1.149
43002 Albinyana;Mujeres;2014;1.154
43002 Albinyana;Mujeres;2013;1.176
43002 Albinyana;Mujeres;2012;1.181
43002 Albinyana;Mujeres;2011;1.167
43002 Albinyana;Mujeres;2010;1.151
43002 Albinyana;Mujeres;2009;1.129
43002 Albinyana;Mujeres;2008;1.133
43002 Albinyana;Mujeres;2007;1.081
43002 Albinyana;Mujeres;2006;1.036
43002 Albinyana;Mujeres;2005;995
43002 Albinyana;Mujeres;2004;940
43002 Albinyana;Mujeres;2003;867
43002 Albinyana;Mujeres;2002;811
43002 Albinyana;Mujeres;2001;748
43002 Albinyana;Mujeres;2000;662
43002 Albinyana;Mujeres;1999;629
43002 Albinyana;Mujeres;1998;581
43002 Albinyana;Mujeres;1997;""
43002 Albinyana;Mujeres;1996;524
43003 Albiol, L';Total;2024;537
43003 Albiol, L';Total;2023;535
43003 Albiol, L';Total;2022;528
43003 Albiol, L';Total;2021;515
43003 Albiol, L';Total;2020;500
43003 Albiol, L';Total;2019;485
43003 Albiol, L';Total;2018;464
43003 Albiol, L';Total;2017;479
43003 Albiol, L';Total;2016;459
43003 Albiol, L';Total;2015;448
43003 Albiol, L';Total;2014;458
43003 Albiol, L';Total;2013;469
43003 Albiol, L';Total;2012;459
43003 Albiol, L';Total;2011;451
43003 Albiol, L';Total;2010;418
43003 Albiol, L';Total;2009;405
43003 Albiol, L';Total;2008;415
43003 Albiol, L';Total;2007;377
43003 Albiol, L';Total;2006;348
43003 Albiol, L';Total;2005;333
43003 Albiol, L';Total;2004;288
43003 Albiol, L';Total;2003;230
43003 Albiol, L';Total;2002;214
43003 Albiol, L';Total;2001;177
43003 Albiol, L';Total;2000;175
43003 Albiol, L';Total;1999;159
43003 Albiol, L';Total;1998;144
43003 Albiol, L';Total;1997;""
43003 Albiol, L';Total;1996;144
43003 Albiol, L';Hombres;2024;285
43003 Albiol, L';Hombres;2023;288
43003 Albiol, L';Hombres;2022;282
43003 Albiol, L';Hombres;2021;278
43003 Albiol, L';Hombres;2020;272
43003 Albiol, L';Hombres;2019;253
43003 Albiol, L';Hombres;2018;238
43003 Albiol, L';Hombres;2017;247
43003 Albiol, L';Hombres;2016;235
43003 Albiol, L';Hombres;2015;228
43003 Albiol, L';Hombres;2014;234
43003 Albiol, L';Hombres;2013;238
43003 Albiol, L';Hombres;2012;232
43003 Albiol, L';Hombres;2011;225
43003 Albiol, L';Hombres;2010;214
43003 Albiol, L';Hombres;2009;210
43003 Albiol, L';Hombres;2008;216
43003 Albiol, L';Hombres;2007;196
43003 Albiol, L';Hombres;2006;184
43003 Albiol, L';Hombres;2005;173
43003 Albiol, L';Hombres;2004;148
43003 Albiol, L';Hombres;2003;121
43003 Albiol, L';Hombres;2002;118
43003 Albiol, L';Hombres;2001;98
43003 Albiol, L';Hombres;2000;96
43003 Albiol, L';Hombres;1999;83
43003 Albiol, L';Hombres;1998;73
43003 Albiol, L';Hombres;1997;""
43003 Albiol, L';Hombres;1996;74
43003 Albiol, L';Mujeres;2024;252
43003 Albiol, L';Mujeres;2023;247
43003 Albiol, L';Mujeres;2022;246
43003 Albiol, L';Mujeres;2021;237
43003 Albiol, L';Mujeres;2020;228
43003 Albiol, L';Mujeres;2019;232
43003 Albiol, L';Mujeres;2018;226
43003 Albiol, L';Mujeres;2017;232
43003 Albiol, L';Mujeres;2016;224
43003 Albiol, L';Mujeres;2015;220
43003 Albiol, L';Mujeres;2014;224
43003 Albiol, L';Mujeres;2013;231
43003 Albiol, L';Mujeres;2012;227
43003 Albiol, L';Mujeres;2011;226
43003 Albiol, L';Mujeres;2010;204
43003 Albiol, L';Mujeres;2009;195
43003 Albiol, L';Mujeres;2008;199
43003 Albiol, L';Mujeres;2007;181
43003 Albiol, L';Mujeres;2006;164
43003 Albiol, L';Mujeres;2005;160
43003 Albiol, L';Mujeres;2004;140
43003 Albiol, L';Mujeres;2003;109
43003 Albiol, L';Mujeres;2002;96
43003 Albiol, L';Mujeres;2001;79
43003 Albiol, L';Mujeres;2000;79
43003 Albiol, L';Mujeres;1999;76
43003 Albiol, L';Mujeres;1998;71
43003 Albiol, L';Mujeres;1997;""
43003 Albiol, L';Mujeres;1996;70
43004 Alcanar;Total;2024;9.943
43004 Alcanar;Total;2023;9.827
43004 Alcanar;Total;2022;9.612
43004 Alcanar;Total;2021;9.579
43004 Alcanar;Total;2020;9.434
43004 Alcanar;Total;2019;9.418
43004 Alcanar;Total;2018;9.402
43004 Alcanar;Total;2017;9.393
43004 Alcanar;Total;2016;9.494
43004 Alcanar;Total;2015;9.603
43004 Alcanar;Total;2014;9.637
43004 Alcanar;Total;2013;10.389
43004 Alcanar;Total;2012;10.658
43004 Alcanar;Total;2011;10.601
43004 Alcanar;Total;2010;10.545
43004 Alcanar;Total;2009;10.570
43004 Alcanar;Total;2008;10.510
43004 Alcanar;Total;2007;9.969
43004 Alcanar;Total;2006;9.620
43004 Alcanar;Total;2005;9.311
43004 Alcanar;Total;2004;8.868
43004 Alcanar;Total;2003;8.738
43004 Alcanar;Total;2002;8.390
43004 Alcanar;Total;2001;8.175
43004 Alcanar;Total;2000;7.878
43004 Alcanar;Total;1999;7.801
43004 Alcanar;Total;1998;7.711
43004 Alcanar;Total;1997;""
43004 Alcanar;Total;1996;7.727
43004 Alcanar;Hombres;2024;5.024
43004 Alcanar;Hombres;2023;4.965
