Municipios;Sexo;Periodo;Total
38002 Agulo;Total;2007;1.174
38002 Agulo;Total;2006;1.166
38002 Agulo;Total;2005;1.207
38002 Agulo;Total;2004;1.221
38002 Agulo;Total;2003;1.189
38002 Agulo;Total;2002;1.136
38002 Agulo;Total;2001;1.159
38002 Agulo;Total;2000;1.143
38002 Agulo;Total;1999;1.100
38002 Agulo;Total;1998;1.090
38002 Agulo;Total;1997;""
38002 Agulo;Total;1996;1.157
38002 Agulo;Hombres;2024;559
38002 Agulo;Hombres;2023;555
38002 Agulo;Hombres;2022;545
38002 Agulo;Hombres;2021;547
38002 Agulo;Hombres;2020;556
38002 Agulo;Hombres;2019;547
38002 Agulo;Hombres;2018;545
38002 Agulo;Hombres;2017;538
38002 Agulo;Hombres;2016;552
38002 Agulo;Hombres;2015;555
38002 Agulo;Hombres;2014;548
38002 Agulo;Hombres;2013;554
38002 Agulo;Hombres;2012;592
38002 Agulo;Hombres;2011;608
38002 Agulo;Hombres;2010;593
38002 Agulo;Hombres;2009;599
38002 Agulo;Hombres;2008;589
38002 Agulo;Hombres;2007;576
38002 Agulo;Hombres;2006;576
38002 Agulo;Hombres;2005;589
38002 Agulo;Hombres;2004;599
38002 Agulo;Hombres;2003;579
38002 Agulo;Hombres;2002;563
38002 Agulo;Hombres;2001;569
38002 Agulo;Hombres;2000;563
38002 Agulo;Hombres;1999;547
38002 Agulo;Hombres;1998;538
38002 Agulo;Hombres;1997;""
38002 Agulo;Hombres;1996;571
38002 Agulo;Mujeres;2024;549
38002 Agulo;Mujeres;2023;558
38002 Agulo;Mujeres;2022;540
38002 Agulo;Mujeres;2021;552
38002 Agulo;Mujeres;2020;554
38002 Agulo;Mujeres;2019;549
38002 Agulo;Mujeres;2018;522
38002 Agulo;Mujeres;2017;528
38002 Agulo;Mujeres;2016;522
38002 Agulo;Mujeres;2015;526
38002 Agulo;Mujeres;2014;538
38002 Agulo;Mujeres;2013;546
38002 Agulo;Mujeres;2012;572
38002 Agulo;Mujeres;2011;594
38002 Agulo;Mujeres;2010;587
38002 Agulo;Mujeres;2009;601
38002 Agulo;Mujeres;2008;598
38002 Agulo;Mujeres;2007;598
38002 Agulo;Mujeres;2006;590
38002 Agulo;Mujeres;2005;618
38002 Agulo;Mujeres;2004;622
38002 Agulo;Mujeres;2003;610
38002 Agulo;Mujeres;2002;573
38002 Agulo;Mujeres;2001;590
38002 Agulo;Mujeres;2000;580
38002 Agulo;Mujeres;1999;553
38002 Agulo;Mujeres;1998;552
38002 Agulo;Mujeres;1997;""
38002 Agulo;Mujeres;1996;586
38003 Alajeró;Total;2024;2.071
38003 Alajeró;Total;2023;2.056
38003 Alajeró;Total;2022;2.029
38003 Alajeró;Total;2021;2.047
38003 Alajeró;Total;2020;2.026
38003 Alajeró;Total;2019;2.017
38003 Alajeró;Total;2018;2.006
38003 Alajeró;Total;2017;1.983
38003 Alajeró;Total;2016;1.971
38003 Alajeró;Total;2015;2.025
38003 Alajeró;Total;2014;1.954
38003 Alajeró;Total;2013;2.066
38003 Alajeró;Total;2012;2.039
38003 Alajeró;Total;2011;2.016
38003 Alajeró;Total;2010;2.048
38003 Alajeró;Total;2009;2.110
38003 Alajeró;Total;2008;2.146
38003 Alajeró;Total;2007;2.142
38003 Alajeró;Total;2006;2.054
38003 Alajeró;Total;2005;1.954
38003 Alajeró;Total;2004;1.894
38003 Alajeró;Total;2003;1.726
38003 Alajeró;Total;2002;1.533
38003 Alajeró;Total;2001;1.406
38003 Alajeró;Total;2000;1.343
38003 Alajeró;Total;1999;1.267
38003 Alajeró;Total;1998;1.206
38003 Alajeró;Total;1997;""
38003 Alajeró;Total;1996;1.155
38003 Alajeró;Hombres;2024;1.087
38003 Alajeró;Hombres;2023;1.084
38003 Alajeró;Hombres;2022;1.078
38003 Alajeró;Hombres;2021;1.080
38003 Alajeró;Hombres;2020;1.068
38003 Alajeró;Hombres;2019;1.061
38003 Alajeró;Hombres;2018;1.060
38003 Alajeró;Hombres;2017;1.060
38003 Alajeró;Hombres;2016;1.050
38003 Alajeró;Hombres;2015;1.072
38003 Alajeró;Hombres;2014;1.039
38003 Alajeró;Hombres;2013;1.105
38003 Alajeró;Hombres;2012;1.086
38003 Alajeró;Hombres;2011;1.083
38003 Alajeró;Hombres;2010;1.093
38003 Alajeró;Hombres;2009;1.141
38003 Alajeró;Hombres;2008;1.167
38003 Alajeró;Hombres;2007;1.174
38003 Alajeró;Hombres;2006;1.108
38003 Alajeró;Hombres;2005;1.042
38003 Alajeró;Hombres;2004;1.014
38003 Alajeró;Hombres;2003;915
38003 Alajeró;Hombres;2002;823
38003 Alajeró;Hombres;2001;759
38003 Alajeró;Hombres;2000;719
38003 Alajeró;Hombres;1999;670
38003 Alajeró;Hombres;1998;636
38003 Alajeró;Hombres;1997;""
38003 Alajeró;Hombres;1996;601
38003 Alajeró;Mujeres;2024;984
38003 Alajeró;Mujeres;2023;972
38003 Alajeró;Mujeres;2022;951
38003 Alajeró;Mujeres;2021;967
38003 Alajeró;Mujeres;2020;958
38003 Alajeró;Mujeres;2019;956
38003 Alajeró;Mujeres;2018;946
38003 Alajeró;Mujeres;2017;923
38003 Alajeró;Mujeres;2016;921
38003 Alajeró;Mujeres;2015;953
38003 Alajeró;Mujeres;2014;915
38003 Alajeró;Mujeres;2013;961
38003 Alajeró;Mujeres;2012;953
38003 Alajeró;Mujeres;2011;933
38003 Alajeró;Mujeres;2010;955
38003 Alajeró;Mujeres;2009;969
38003 Alajeró;Mujeres;2008;979
38003 Alajeró;Mujeres;2007;968
38003 Alajeró;Mujeres;2006;946
38003 Alajeró;Mujeres;2005;912
38003 Alajeró;Mujeres;2004;880
38003 Alajeró;Mujeres;2003;811
38003 Alajeró;Mujeres;2002;710
38003 Alajeró;Mujeres;2001;647
38003 Alajeró;Mujeres;2000;624
38003 Alajeró;Mujeres;1999;597
38003 Alajeró;Mujeres;1998;570
38003 Alajeró;Mujeres;1997;""
38003 Alajeró;Mujeres;1996;554
38004 Arafo;Total;2024;5.776
38004 Arafo;Total;2023;5.712
38004 Arafo;Total;2022;5.623
38004 Arafo;Total;2021;5.604
38004 Arafo;Total;2020;5.593
38004 Arafo;Total;2019;5.551
38004 Arafo;Total;2018;5.562
38004 Arafo;Total;2017;5.531
38004 Arafo;Total;2016;5.458
38004 Arafo;Total;2015;5.499
38004 Arafo;Total;2014;5.464
38004 Arafo;Total;2013;5.497
38004 Arafo;Total;2012;5.507
38004 Arafo;Total;2011;5.536
38004 Arafo;Total;2010;5.543
38004 Arafo;Total;2009;5.502
38004 Arafo;Total;2008;5.346
38004 Arafo;Total;2007;5.310
38004 Arafo;Total;2006;5.257
38004 Arafo;Total;2005;5.276
38004 Arafo;Total;2004;5.256
38004 Arafo;Total;2003;5.122
38004 Arafo;Total;2002;5.156
38004 Arafo;Total;2001;5.012
38004 Arafo;Total;2000;4.802
38004 Arafo;Total;1999;4.669
38004 Arafo;Total;1998;4.536
38004 Arafo;Total;1997;""
38004 Arafo;Total;1996;4.667
38004 Arafo;Hombres;2024;2.901
38004 Arafo;Hombres;2023;2.878
38004 Arafo;Hombres;2022;2.823
38004 Arafo;Hombres;2021;2.794
38004 Arafo;Hombres;2020;2.769
38004 Arafo;Hombres;2019;2.731
38004 Arafo;Hombres;2018;2.733
38004 Arafo;Hombres;2017;2.721
38004 Arafo;Hombres;2016;2.683
38004 Arafo;Hombres;2015;2.726
38004 Arafo;Hombres;2014;2.704
38004 Arafo;Hombres;2013;2.716
38004 Arafo;Hombres;2012;2.719
38004 Arafo;Hombres;2011;2.753
38004 Arafo;Hombres;2010;2.731
38004 Arafo;Hombres;2009;2.697
38004 Arafo;Hombres;2008;2.603
38004 Arafo;Hombres;2007;2.568
38004 Arafo;Hombres;2006;2.533
38004 Arafo;Hombres;2005;2.558
38004 Arafo;Hombres;2004;2.555
38004 Arafo;Hombres;2003;2.486
38004 Arafo;Hombres;2002;2.475
38004 Arafo;Hombres;2001;2.417
38004 Arafo;Hombres;2000;2.322
38004 Arafo;Hombres;1999;2.254
38004 Arafo;Hombres;1998;2.198
38004 Arafo;Hombres;1997;""
38004 Arafo;Hombres;1996;2.262
38004 Arafo;Mujeres;2024;2.875
38004 Arafo;Mujeres;2023;2.834
38004 Arafo;Mujeres;2022;2.800
38004 Arafo;Mujeres;2021;2.810
38004 Arafo;Mujeres;2020;2.824
38004 Arafo;Mujeres;2019;2.820
38004 Arafo;Mujeres;2018;2.829
38004 Arafo;Mujeres;2017;2.810
38004 Arafo;Mujeres;2016;2.775
38004 Arafo;Mujeres;2015;2.773
38004 Arafo;Mujeres;2014;2.760
38004 Arafo;Mujeres;2013;2.781
38004 Arafo;Mujeres;2012;2.788
38004 Arafo;Mujeres;2011;2.783
38004 Arafo;Mujeres;2010;2.812
38004 Arafo;Mujeres;2009;2.805
38004 Arafo;Mujeres;2008;2.743
38004 Arafo;Mujeres;2007;2.742
38004 Arafo;Mujeres;2006;2.724
38004 Arafo;Mujeres;2005;2.718
38004 Arafo;Mujeres;2004;2.701
38004 Arafo;Mujeres;2003;2.636
38004 Arafo;Mujeres;2002;2.681
38004 Arafo;Mujeres;2001;2.595
38004 Arafo;Mujeres;2000;2.480
38004 Arafo;Mujeres;1999;2.415
38004 Arafo;Mujeres;1998;2.338
38004 Arafo;Mujeres;1997;""
38004 Arafo;Mujeres;1996;2.405
38005 Arico;Total;2024;9.120
38005 Arico;Total;2023;9.020
38005 Arico;Total;2022;8.754
38005 Arico;Total;2021;8.234
38005 Arico;Total;2020;8.111
38005 Arico;Total;2019;7.988
38005 Arico;Total;2018;7.831
38005 Arico;Total;2017;7.594
38005 Arico;Total;2016;7.423
38005 Arico;Total;2015;7.327
38005 Arico;Total;2014;7.670
38005 Arico;Total;2013;7.392
38005 Arico;Total;2012;8.090
38005 Arico;Total;2011;7.924
38005 Arico;Total;2010;7.891
38005 Arico;Total;2009;7.850
38005 Arico;Total;2008;7.698
38005 Arico;Total;2007;7.565
38005 Arico;Total;2006;7.104
38005 Arico;Total;2005;7.159
38005 Arico;Total;2004;7.005
38005 Arico;Total;2003;6.928
38005 Arico;Total;2002;6.653
38005 Arico;Total;2001;6.234
38005 Arico;Total;2000;5.644
38005 Arico;Total;1999;5.115
38005 Arico;Total;1998;5.053
38005 Arico;Total;1997;""
38005 Arico;Total;1996;5.064
38005 Arico;Hombres;2024;4.715
38005 Arico;Hombres;2023;4.640
38005 Arico;Hombres;2022;4.485
38005 Arico;Hombres;2021;4.235
38005 Arico;Hombres;2020;4.171
38005 Arico;Hombres;2019;4.151
38005 Arico;Hombres;2018;4.092
38005 Arico;Hombres;2017;3.960
38005 Arico;Hombres;2016;3.848
38005 Arico;Hombres;2015;3.825
38005 Arico;Hombres;2014;4.005
38005 Arico;Hombres;2013;3.825
38005 Arico;Hombres;2012;4.154
38005 Arico;Hombres;2011;4.070
38005 Arico;Hombres;2010;4.073
38005 Arico;Hombres;2009;4.044
38005 Arico;Hombres;2008;3.946
38005 Arico;Hombres;2007;3.884
38005 Arico;Hombres;2006;3.670
38005 Arico;Hombres;2005;3.705
38005 Arico;Hombres;2004;3.645
38005 Arico;Hombres;2003;3.590
38005 Arico;Hombres;2002;3.420
38005 Arico;Hombres;2001;3.200
38005 Arico;Hombres;2000;2.902
38005 Arico;Hombres;1999;2.620
38005 Arico;Hombres;1998;2.586
38005 Arico;Hombres;1997;""
38005 Arico;Hombres;1996;2.592
38005 Arico;Mujeres;2024;4.405
38005 Arico;Mujeres;2023;4.380
38005 Arico;Mujeres;2022;4.269
38005 Arico;Mujeres;2021;3.999
38005 Arico;Mujeres;2020;3.940
38005 Arico;Mujeres;2019;3.837
38005 Arico;Mujeres;2018;3.739
38005 Arico;Mujeres;2017;3.634
38005 Arico;Mujeres;2016;3.575
38005 Arico;Mujeres;2015;3.502
38005 Arico;Mujeres;2014;3.665
38005 Arico;Mujeres;2013;3.567
38005 Arico;Mujeres;2012;3.936
38005 Arico;Mujeres;2011;3.854
38005 Arico;Mujeres;2010;3.818
38005 Arico;Mujeres;2009;3.806
38005 Arico;Mujeres;2008;3.752
38005 Arico;Mujeres;2007;3.681
38005 Arico;Mujeres;2006;3.434
38005 Arico;Mujeres;2005;3.454
38005 Arico;Mujeres;2004;3.360
38005 Arico;Mujeres;2003;3.338
38005 Arico;Mujeres;2002;3.233
38005 Arico;Mujeres;2001;3.034
38005 Arico;Mujeres;2000;2.742
38005 Arico;Mujeres;1999;2.495
38005 Arico;Mujeres;1998;2.467
38005 Arico;Mujeres;1997;""
38005 Arico;Mujeres;1996;2.472
38006 Arona;Total;2024;86.624
38006 Arona;Total;2023;85.249
38006 Arona;Total;2022;82.982
38006 Arona;Total;2021;82.563
38006 Arona;Total;2020;82.777
38006 Arona;Total;2019;81.216
38006 Arona;Total;2018;79.448
38006 Arona;Total;2017;78.930
38006 Arona;Total;2016;79.172
38006 Arona;Total;2015;79.928
38006 Arona;Total;2014;79.890
38006 Arona;Total;2013;80.987
38006 Arona;Total;2012;77.718
38006 Arona;Total;2011;75.339
38006 Arona;Total;2010;79.377
38006 Arona;Total;2009;78.614
38006 Arona;Total;2008;75.903
38006 Arona;Total;2007;72.328
38006 Arona;Total;2006;69.100
38006 Arona;Total;2005;65.550
38006 Arona;Total;2004;59.395
38006 Arona;Total;2003;57.445
38006 Arona;Total;2002;52.572
38006 Arona;Total;2001;43.259
38006 Arona;Total;2000;38.416
38006 Arona;Total;1999;29.792
38006 Arona;Total;1998;26.312
38006 Arona;Total;1997;""
38006 Arona;Total;1996;28.208
38006 Arona;Hombres;2024;43.674
38006 Arona;Hombres;2023;42.981
38006 Arona;Hombres;2022;41.920
38006 Arona;Hombres;2021;41.804
38006 Arona;Hombres;2020;42.033
38006 Arona;Hombres;2019;41.283
38006 Arona;Hombres;2018;40.638
38006 Arona;Hombres;2017;40.358
38006 Arona;Hombres;2016;40.470
38006 Arona;Hombres;2015;40.919
38006 Arona;Hombres;2014;40.893
38006 Arona;Hombres;2013;41.695
38006 Arona;Hombres;2012;40.061
38006 Arona;Hombres;2011;38.836
38006 Arona;Hombres;2010;41.097
38006 Arona;Hombres;2009;40.879
38006 Arona;Hombres;2008;39.479
38006 Arona;Hombres;2007;37.621
38006 Arona;Hombres;2006;36.072
38006 Arona;Hombres;2005;34.305
38006 Arona;Hombres;2004;30.875
38006 Arona;Hombres;2003;29.830
38006 Arona;Hombres;2002;27.211
38006 Arona;Hombres;2001;22.220
38006 Arona;Hombres;2000;19.420
38006 Arona;Hombres;1999;14.994
38006 Arona;Hombres;1998;13.161
38006 Arona;Hombres;1997;""
38006 Arona;Hombres;1996;14.115
38006 Arona;Mujeres;2024;42.950
38006 Arona;Mujeres;2023;42.268
38006 Arona;Mujeres;2022;41.062
38006 Arona;Mujeres;2021;40.759
38006 Arona;Mujeres;2020;40.744
38006 Arona;Mujeres;2019;39.933
38006 Arona;Mujeres;2018;38.810
38006 Arona;Mujeres;2017;38.572
38006 Arona;Mujeres;2016;38.702
38006 Arona;Mujeres;2015;39.009
38006 Arona;Mujeres;2014;38.997
38006 Arona;Mujeres;2013;39.292
38006 Arona;Mujeres;2012;37.657
38006 Arona;Mujeres;2011;36.503
38006 Arona;Mujeres;2010;38.280
38006 Arona;Mujeres;2009;37.735
38006 Arona;Mujeres;2008;36.424
38006 Arona;Mujeres;2007;34.707
38006 Arona;Mujeres;2006;33.028
38006 Arona;Mujeres;2005;31.245
38006 Arona;Mujeres;2004;28.520
38006 Arona;Mujeres;2003;27.615
38006 Arona;Mujeres;2002;25.361
38006 Arona;Mujeres;2001;21.039
38006 Arona;Mujeres;2000;18.996
38006 Arona;Mujeres;1999;14.798
38006 Arona;Mujeres;1998;13.151
38006 Arona;Mujeres;1997;""
38006 Arona;Mujeres;1996;14.093
38007 Barlovento;Total;2024;2.014
38007 Barlovento;Total;2023;1.944
38007 Barlovento;Total;2022;1.897
38007 Barlovento;Total;2021;1.921
38007 Barlovento;Total;2020;1.926
38007 Barlovento;Total;2019;1.876
38007 Barlovento;Total;2018;1.855
38007 Barlovento;Total;2017;1.859
38007 Barlovento;Total;2016;1.886
38007 Barlovento;Total;2015;1.910
38007 Barlovento;Total;2014;2.005
38007 Barlovento;Total;2013;2.085
38007 Barlovento;Total;2012;2.085
38007 Barlovento;Total;2011;2.231
38007 Barlovento;Total;2010;2.296
38007 Barlovento;Total;2009;2.363
38007 Barlovento;Total;2008;2.387
38007 Barlovento;Total;2007;2.383
38007 Barlovento;Total;2006;2.506
38007 Barlovento;Total;2005;2.507
38007 Barlovento;Total;2004;2.350
38007 Barlovento;Total;2003;2.367
38007 Barlovento;Total;2002;2.378
38007 Barlovento;Total;2001;2.401
38007 Barlovento;Total;2000;2.398
38007 Barlovento;Total;1999;2.403
38007 Barlovento;Total;1998;2.408
38007 Barlovento;Total;1997;""
38007 Barlovento;Total;1996;2.488
38007 Barlovento;Hombres;2024;1.023
38007 Barlovento;Hombres;2023;983
38007 Barlovento;Hombres;2022;953
38007 Barlovento;Hombres;2021;970
38007 Barlovento;Hombres;2020;981
38007 Barlovento;Hombres;2019;956
38007 Barlovento;Hombres;2018;941
38007 Barlovento;Hombres;2017;948
38007 Barlovento;Hombres;2016;957
38007 Barlovento;Hombres;2015;960
38007 Barlovento;Hombres;2014;1.019
38007 Barlovento;Hombres;2013;1.051
38007 Barlovento;Hombres;2012;1.056
38007 Barlovento;Hombres;2011;1.123
38007 Barlovento;Hombres;2010;1.167
38007 Barlovento;Hombres;2009;1.195
38007 Barlovento;Hombres;2008;1.217
38007 Barlovento;Hombres;2007;1.218
38007 Barlovento;Hombres;2006;1.265
38007 Barlovento;Hombres;2005;1.274
38007 Barlovento;Hombres;2004;1.194
38007 Barlovento;Hombres;2003;1.212
38007 Barlovento;Hombres;2002;1.212
38007 Barlovento;Hombres;2001;1.217
38007 Barlovento;Hombres;2000;1.204
38007 Barlovento;Hombres;1999;1.203
38007 Barlovento;Hombres;1998;1.207
38007 Barlovento;Hombres;1997;""
38007 Barlovento;Hombres;1996;1.250
38007 Barlovento;Mujeres;2024;991
38007 Barlovento;Mujeres;2023;961
38007 Barlovento;Mujeres;2022;944
38007 Barlovento;Mujeres;2021;951
38007 Barlovento;Mujeres;2020;945
38007 Barlovento;Mujeres;2019;920
38007 Barlovento;Mujeres;2018;914
38007 Barlovento;Mujeres;2017;911
38007 Barlovento;Mujeres;2016;929
38007 Barlovento;Mujeres;2015;950
38007 Barlovento;Mujeres;2014;986
38007 Barlovento;Mujeres;2013;1.034
38007 Barlovento;Mujeres;2012;1.029
38007 Barlovento;Mujeres;2011;1.108
38007 Barlovento;Mujeres;2010;1.129
38007 Barlovento;Mujeres;2009;1.168
38007 Barlovento;Mujeres;2008;1.170
38007 Barlovento;Mujeres;2007;1.165
38007 Barlovento;Mujeres;2006;1.241
38007 Barlovento;Mujeres;2005;1.233
38007 Barlovento;Mujeres;2004;1.156
38007 Barlovento;Mujeres;2003;1.155
38007 Barlovento;Mujeres;2002;1.166
38007 Barlovento;Mujeres;2001;1.184
38007 Barlovento;Mujeres;2000;1.194
38007 Barlovento;Mujeres;1999;1.200
38007 Barlovento;Mujeres;1998;1.201
38007 Barlovento;Mujeres;1997;""
38007 Barlovento;Mujeres;1996;1.238
38008 Breña Alta;Total;2024;7.428
38008 Breña Alta;Total;2023;7.305
38008 Breña Alta;Total;2022;7.199
38008 Breña Alta;Total;2021;7.196
38008 Breña Alta;Total;2020;7.247
38008 Breña Alta;Total;2019;7.204
38008 Breña Alta;Total;2018;7.154
38008 Breña Alta;Total;2017;7.061
38008 Breña Alta;Total;2016;7.086
38008 Breña Alta;Total;2015;7.170
38008 Breña Alta;Total;2014;7.293
38008 Breña Alta;Total;2013;7.455
38008 Breña Alta;Total;2012;7.298
38008 Breña Alta;Total;2011;7.344
38008 Breña Alta;Total;2010;7.347
38008 Breña Alta;Total;2009;7.337
38008 Breña Alta;Total;2008;7.279
38008 Breña Alta;Total;2007;7.184
38008 Breña Alta;Total;2006;7.158
38008 Breña Alta;Total;2005;7.039
38008 Breña Alta;Total;2004;6.847
38008 Breña Alta;Total;2003;6.665
38008 Breña Alta;Total;2002;6.396
38008 Breña Alta;Total;2001;6.091
38008 Breña Alta;Total;2000;5.898
38008 Breña Alta;Total;1999;5.866
38008 Breña Alta;Total;1998;5.784
38008 Breña Alta;Total;1997;""
38008 Breña Alta;Total;1996;5.816
38008 Breña Alta;Hombres;2024;3.614
38008 Breña Alta;Hombres;2023;3.560
38008 Breña Alta;Hombres;2022;3.517
38008 Breña Alta;Hombres;2021;3.509
38008 Breña Alta;Hombres;2020;3.530
38008 Breña Alta;Hombres;2019;3.540
38008 Breña Alta;Hombres;2018;3.499
38008 Breña Alta;Hombres;2017;3.466
38008 Breña Alta;Hombres;2016;3.493
38008 Breña Alta;Hombres;2015;3.542
38008 Breña Alta;Hombres;2014;3.600
38008 Breña Alta;Hombres;2013;3.676
38008 Breña Alta;Hombres;2012;3.593
38008 Breña Alta;Hombres;2011;3.630
38008 Breña Alta;Hombres;2010;3.640
38008 Breña Alta;Hombres;2009;3.636
38008 Breña Alta;Hombres;2008;3.610
38008 Breña Alta;Hombres;2007;3.539
38008 Breña Alta;Hombres;2006;3.517
38008 Breña Alta;Hombres;2005;3.483
38008 Breña Alta;Hombres;2004;3.383
38008 Breña Alta;Hombres;2003;3.286
38008 Breña Alta;Hombres;2002;3.165
38008 Breña Alta;Hombres;2001;3.015
38008 Breña Alta;Hombres;2000;2.906
38008 Breña Alta;Hombres;1999;2.895
38008 Breña Alta;Hombres;1998;2.869
38008 Breña Alta;Hombres;1997;""
38008 Breña Alta;Hombres;1996;2.872
38008 Breña Alta;Mujeres;2024;3.814
38008 Breña Alta;Mujeres;2023;3.745
38008 Breña Alta;Mujeres;2022;3.682
38008 Breña Alta;Mujeres;2021;3.687
38008 Breña Alta;Mujeres;2020;3.717
38008 Breña Alta;Mujeres;2019;3.664
38008 Breña Alta;Mujeres;2018;3.655
38008 Breña Alta;Mujeres;2017;3.595
38008 Breña Alta;Mujeres;2016;3.593
38008 Breña Alta;Mujeres;2015;3.628
38008 Breña Alta;Mujeres;2014;3.693
38008 Breña Alta;Mujeres;2013;3.779
38008 Breña Alta;Mujeres;2012;3.705
38008 Breña Alta;Mujeres;2011;3.714
38008 Breña Alta;Mujeres;2010;3.707
38008 Breña Alta;Mujeres;2009;3.701
38008 Breña Alta;Mujeres;2008;3.669
38008 Breña Alta;Mujeres;2007;3.645
38008 Breña Alta;Mujeres;2006;3.641
38008 Breña Alta;Mujeres;2005;3.556
38008 Breña Alta;Mujeres;2004;3.464
38008 Breña Alta;Mujeres;2003;3.379
38008 Breña Alta;Mujeres;2002;3.231
38008 Breña Alta;Mujeres;2001;3.076
38008 Breña Alta;Mujeres;2000;2.992
38008 Breña Alta;Mujeres;1999;2.971
38008 Breña Alta;Mujeres;1998;2.915
38008 Breña Alta;Mujeres;1997;""
38008 Breña Alta;Mujeres;1996;2.944
38009 Breña Baja;Total;2024;6.112
38009 Breña Baja;Total;2023;5.963
38009 Breña Baja;Total;2022;5.885
38009 Breña Baja;Total;2021;5.866
38009 Breña Baja;Total;2020;5.821
38009 Breña Baja;Total;2019;5.690
38009 Breña Baja;Total;2018;5.498
38009 Breña Baja;Total;2017;5.434
38009 Breña Baja;Total;2016;5.377
38009 Breña Baja;Total;2015;5.362
38009 Breña Baja;Total;2014;5.366
38009 Breña Baja;Total;2013;5.523
38009 Breña Baja;Total;2012;5.492
38009 Breña Baja;Total;2011;5.348
38009 Breña Baja;Total;2010;5.259
38009 Breña Baja;Total;2009;5.115
38009 Breña Baja;Total;2008;4.952
38009 Breña Baja;Total;2007;4.708
