Municipios;Sexo;Periodo;Total
20002 Aduna;Mujeres;2023;236
20002 Aduna;Mujeres;2022;227
20002 Aduna;Mujeres;2021;224
20002 Aduna;Mujeres;2020;218
20002 Aduna;Mujeres;2019;216
20002 Aduna;Mujeres;2018;213
20002 Aduna;Mujeres;2017;215
20002 Aduna;Mujeres;2016;213
20002 Aduna;Mujeres;2015;215
20002 Aduna;Mujeres;2014;216
20002 Aduna;Mujeres;2013;212
20002 Aduna;Mujeres;2012;204
20002 Aduna;Mujeres;2011;206
20002 Aduna;Mujeres;2010;192
20002 Aduna;Mujeres;2009;178
20002 Aduna;Mujeres;2008;168
20002 Aduna;Mujeres;2007;168
20002 Aduna;Mujeres;2006;166
20002 Aduna;Mujeres;2005;158
20002 Aduna;Mujeres;2004;154
20002 Aduna;Mujeres;2003;156
20002 Aduna;Mujeres;2002;153
20002 Aduna;Mujeres;2001;150
20002 Aduna;Mujeres;2000;146
20002 Aduna;Mujeres;1999;145
20002 Aduna;Mujeres;1998;143
20002 Aduna;Mujeres;1997;""
20002 Aduna;Mujeres;1996;147
20016 Aia;Total;2024;2.141
20016 Aia;Total;2023;2.136
20016 Aia;Total;2022;2.094
20016 Aia;Total;2021;2.056
20016 Aia;Total;2020;2.039
20016 Aia;Total;2019;2.054
20016 Aia;Total;2018;2.081
20016 Aia;Total;2017;2.083
20016 Aia;Total;2016;2.046
20016 Aia;Total;2015;2.051
20016 Aia;Total;2014;2.039
20016 Aia;Total;2013;2.038
20016 Aia;Total;2012;2.026
20016 Aia;Total;2011;2.002
20016 Aia;Total;2010;2.007
20016 Aia;Total;2009;1.958
20016 Aia;Total;2008;1.854
20016 Aia;Total;2007;1.829
20016 Aia;Total;2006;1.773
20016 Aia;Total;2005;1.750
20016 Aia;Total;2004;1.707
20016 Aia;Total;2003;1.652
20016 Aia;Total;2002;1.643
20016 Aia;Total;2001;1.650
20016 Aia;Total;2000;1.650
20016 Aia;Total;1999;1.663
20016 Aia;Total;1998;1.651
20016 Aia;Total;1997;""
20016 Aia;Total;1996;1.646
20016 Aia;Hombres;2024;1.122
20016 Aia;Hombres;2023;1.124
20016 Aia;Hombres;2022;1.104
20016 Aia;Hombres;2021;1.087
20016 Aia;Hombres;2020;1.078
20016 Aia;Hombres;2019;1.092
20016 Aia;Hombres;2018;1.098
20016 Aia;Hombres;2017;1.112
20016 Aia;Hombres;2016;1.094
20016 Aia;Hombres;2015;1.094
20016 Aia;Hombres;2014;1.087
20016 Aia;Hombres;2013;1.091
20016 Aia;Hombres;2012;1.093
20016 Aia;Hombres;2011;1.087
20016 Aia;Hombres;2010;1.098
20016 Aia;Hombres;2009;1.076
20016 Aia;Hombres;2008;1.005
20016 Aia;Hombres;2007;1.003
20016 Aia;Hombres;2006;975
20016 Aia;Hombres;2005;975
20016 Aia;Hombres;2004;952
20016 Aia;Hombres;2003;912
20016 Aia;Hombres;2002;915
20016 Aia;Hombres;2001;915
20016 Aia;Hombres;2000;916
20016 Aia;Hombres;1999;928
20016 Aia;Hombres;1998;925
20016 Aia;Hombres;1997;""
20016 Aia;Hombres;1996;922
20016 Aia;Mujeres;2024;1.019
20016 Aia;Mujeres;2023;1.012
20016 Aia;Mujeres;2022;990
20016 Aia;Mujeres;2021;969
20016 Aia;Mujeres;2020;961
20016 Aia;Mujeres;2019;962
20016 Aia;Mujeres;2018;983
20016 Aia;Mujeres;2017;971
20016 Aia;Mujeres;2016;952
20016 Aia;Mujeres;2015;957
20016 Aia;Mujeres;2014;952
20016 Aia;Mujeres;2013;947
20016 Aia;Mujeres;2012;933
20016 Aia;Mujeres;2011;915
20016 Aia;Mujeres;2010;909
20016 Aia;Mujeres;2009;882
20016 Aia;Mujeres;2008;849
20016 Aia;Mujeres;2007;826
20016 Aia;Mujeres;2006;798
20016 Aia;Mujeres;2005;775
20016 Aia;Mujeres;2004;755
20016 Aia;Mujeres;2003;740
20016 Aia;Mujeres;2002;728
20016 Aia;Mujeres;2001;735
20016 Aia;Mujeres;2000;734
20016 Aia;Mujeres;1999;735
20016 Aia;Mujeres;1998;726
20016 Aia;Mujeres;1997;""
20016 Aia;Mujeres;1996;724
20003 Aizarnazabal;Total;2024;780
20003 Aizarnazabal;Total;2023;771
20003 Aizarnazabal;Total;2022;774
20003 Aizarnazabal;Total;2021;795
20003 Aizarnazabal;Total;2020;779
20003 Aizarnazabal;Total;2019;772
20003 Aizarnazabal;Total;2018;777
20003 Aizarnazabal;Total;2017;773
20003 Aizarnazabal;Total;2016;775
20003 Aizarnazabal;Total;2015;775
20003 Aizarnazabal;Total;2014;775
20003 Aizarnazabal;Total;2013;770
20003 Aizarnazabal;Total;2012;766
20003 Aizarnazabal;Total;2011;733
20003 Aizarnazabal;Total;2010;708
20003 Aizarnazabal;Total;2009;669
20003 Aizarnazabal;Total;2008;653
20003 Aizarnazabal;Total;2007;638
20003 Aizarnazabal;Total;2006;614
20003 Aizarnazabal;Total;2005;629
20003 Aizarnazabal;Total;2004;579
20003 Aizarnazabal;Total;2003;552
20003 Aizarnazabal;Total;2002;531
20003 Aizarnazabal;Total;2001;533
20003 Aizarnazabal;Total;2000;534
20003 Aizarnazabal;Total;1999;546
20003 Aizarnazabal;Total;1998;543
20003 Aizarnazabal;Total;1997;""
20003 Aizarnazabal;Total;1996;551
20003 Aizarnazabal;Hombres;2024;401
20003 Aizarnazabal;Hombres;2023;394
20003 Aizarnazabal;Hombres;2022;392
20003 Aizarnazabal;Hombres;2021;405
20003 Aizarnazabal;Hombres;2020;395
20003 Aizarnazabal;Hombres;2019;391
20003 Aizarnazabal;Hombres;2018;394
20003 Aizarnazabal;Hombres;2017;395
20003 Aizarnazabal;Hombres;2016;393
20003 Aizarnazabal;Hombres;2015;391
20003 Aizarnazabal;Hombres;2014;389
20003 Aizarnazabal;Hombres;2013;393
20003 Aizarnazabal;Hombres;2012;397
20003 Aizarnazabal;Hombres;2011;386
20003 Aizarnazabal;Hombres;2010;373
20003 Aizarnazabal;Hombres;2009;359
20003 Aizarnazabal;Hombres;2008;355
20003 Aizarnazabal;Hombres;2007;354
20003 Aizarnazabal;Hombres;2006;343
20003 Aizarnazabal;Hombres;2005;353
20003 Aizarnazabal;Hombres;2004;320
20003 Aizarnazabal;Hombres;2003;300
20003 Aizarnazabal;Hombres;2002;288
20003 Aizarnazabal;Hombres;2001;290
20003 Aizarnazabal;Hombres;2000;284
20003 Aizarnazabal;Hombres;1999;293
20003 Aizarnazabal;Hombres;1998;293
20003 Aizarnazabal;Hombres;1997;""
20003 Aizarnazabal;Hombres;1996;293
20003 Aizarnazabal;Mujeres;2024;379
20003 Aizarnazabal;Mujeres;2023;377
20003 Aizarnazabal;Mujeres;2022;382
20003 Aizarnazabal;Mujeres;2021;390
20003 Aizarnazabal;Mujeres;2020;384
20003 Aizarnazabal;Mujeres;2019;381
20003 Aizarnazabal;Mujeres;2018;383
20003 Aizarnazabal;Mujeres;2017;378
20003 Aizarnazabal;Mujeres;2016;382
20003 Aizarnazabal;Mujeres;2015;384
20003 Aizarnazabal;Mujeres;2014;386
20003 Aizarnazabal;Mujeres;2013;377
20003 Aizarnazabal;Mujeres;2012;369
20003 Aizarnazabal;Mujeres;2011;347
20003 Aizarnazabal;Mujeres;2010;335
20003 Aizarnazabal;Mujeres;2009;310
20003 Aizarnazabal;Mujeres;2008;298
20003 Aizarnazabal;Mujeres;2007;284
20003 Aizarnazabal;Mujeres;2006;271
20003 Aizarnazabal;Mujeres;2005;276
20003 Aizarnazabal;Mujeres;2004;259
20003 Aizarnazabal;Mujeres;2003;252
20003 Aizarnazabal;Mujeres;2002;243
20003 Aizarnazabal;Mujeres;2001;243
20003 Aizarnazabal;Mujeres;2000;250
20003 Aizarnazabal;Mujeres;1999;253
20003 Aizarnazabal;Mujeres;1998;250
20003 Aizarnazabal;Mujeres;1997;""
20003 Aizarnazabal;Mujeres;1996;258
20004 Albiztur;Total;2024;324
20004 Albiztur;Total;2023;325
20004 Albiztur;Total;2022;316
20004 Albiztur;Total;2021;316
20004 Albiztur;Total;2020;302
20004 Albiztur;Total;2019;304
20004 Albiztur;Total;2018;309
20004 Albiztur;Total;2017;320
20004 Albiztur;Total;2016;330
20004 Albiztur;Total;2015;320
20004 Albiztur;Total;2014;327
20004 Albiztur;Total;2013;322
20004 Albiztur;Total;2012;316
20004 Albiztur;Total;2011;312
20004 Albiztur;Total;2010;315
20004 Albiztur;Total;2009;312
20004 Albiztur;Total;2008;314
20004 Albiztur;Total;2007;302
20004 Albiztur;Total;2006;293
20004 Albiztur;Total;2005;298
20004 Albiztur;Total;2004;296
20004 Albiztur;Total;2003;293
20004 Albiztur;Total;2002;288
20004 Albiztur;Total;2001;275
20004 Albiztur;Total;2000;291
20004 Albiztur;Total;1999;289
20004 Albiztur;Total;1998;288
20004 Albiztur;Total;1997;""
20004 Albiztur;Total;1996;296
20004 Albiztur;Hombres;2024;170
20004 Albiztur;Hombres;2023;169
20004 Albiztur;Hombres;2022;163
20004 Albiztur;Hombres;2021;160
20004 Albiztur;Hombres;2020;156
20004 Albiztur;Hombres;2019;159
20004 Albiztur;Hombres;2018;160
20004 Albiztur;Hombres;2017;163
20004 Albiztur;Hombres;2016;174
20004 Albiztur;Hombres;2015;167
20004 Albiztur;Hombres;2014;170
20004 Albiztur;Hombres;2013;171
20004 Albiztur;Hombres;2012;165
20004 Albiztur;Hombres;2011;162
20004 Albiztur;Hombres;2010;164
20004 Albiztur;Hombres;2009;159
20004 Albiztur;Hombres;2008;160
20004 Albiztur;Hombres;2007;158
20004 Albiztur;Hombres;2006;154
20004 Albiztur;Hombres;2005;160
20004 Albiztur;Hombres;2004;162
20004 Albiztur;Hombres;2003;159
20004 Albiztur;Hombres;2002;159
20004 Albiztur;Hombres;2001;151
20004 Albiztur;Hombres;2000;162
20004 Albiztur;Hombres;1999;159
20004 Albiztur;Hombres;1998;158
20004 Albiztur;Hombres;1997;""
20004 Albiztur;Hombres;1996;159
20004 Albiztur;Mujeres;2024;154
20004 Albiztur;Mujeres;2023;156
20004 Albiztur;Mujeres;2022;153
20004 Albiztur;Mujeres;2021;156
20004 Albiztur;Mujeres;2020;146
20004 Albiztur;Mujeres;2019;145
20004 Albiztur;Mujeres;2018;149
20004 Albiztur;Mujeres;2017;157
20004 Albiztur;Mujeres;2016;156
20004 Albiztur;Mujeres;2015;153
20004 Albiztur;Mujeres;2014;157
20004 Albiztur;Mujeres;2013;151
20004 Albiztur;Mujeres;2012;151
20004 Albiztur;Mujeres;2011;150
20004 Albiztur;Mujeres;2010;151
20004 Albiztur;Mujeres;2009;153
20004 Albiztur;Mujeres;2008;154
20004 Albiztur;Mujeres;2007;144
20004 Albiztur;Mujeres;2006;139
20004 Albiztur;Mujeres;2005;138
20004 Albiztur;Mujeres;2004;134
20004 Albiztur;Mujeres;2003;134
20004 Albiztur;Mujeres;2002;129
20004 Albiztur;Mujeres;2001;124
20004 Albiztur;Mujeres;2000;129
20004 Albiztur;Mujeres;1999;130
20004 Albiztur;Mujeres;1998;130
20004 Albiztur;Mujeres;1997;""
20004 Albiztur;Mujeres;1996;137
20005 Alegia;Total;2024;1.812
20005 Alegia;Total;2023;1.771
20005 Alegia;Total;2022;1.740
20005 Alegia;Total;2021;1.762
20005 Alegia;Total;2020;1.768
20005 Alegia;Total;2019;1.722
20005 Alegia;Total;2018;1.726
20005 Alegia;Total;2017;1.746
20005 Alegia;Total;2016;1.730
20005 Alegia;Total;2015;1.741
20005 Alegia;Total;2014;1.744
20005 Alegia;Total;2013;1.756
20005 Alegia;Total;2012;1.771
20005 Alegia;Total;2011;1.778
20005 Alegia;Total;2010;1.750
20005 Alegia;Total;2009;1.733
20005 Alegia;Total;2008;1.710
20005 Alegia;Total;2007;1.687
20005 Alegia;Total;2006;1.671
20005 Alegia;Total;2005;1.646
20005 Alegia;Total;2004;1.659
20005 Alegia;Total;2003;1.612
20005 Alegia;Total;2002;1.610
20005 Alegia;Total;2001;1.606
20005 Alegia;Total;2000;1.595
20005 Alegia;Total;1999;1.614
20005 Alegia;Total;1998;1.639
20005 Alegia;Total;1997;""
20005 Alegia;Total;1996;1.662
20005 Alegia;Hombres;2024;940
20005 Alegia;Hombres;2023;923
20005 Alegia;Hombres;2022;901
20005 Alegia;Hombres;2021;910
20005 Alegia;Hombres;2020;909
20005 Alegia;Hombres;2019;890
20005 Alegia;Hombres;2018;884
20005 Alegia;Hombres;2017;896
20005 Alegia;Hombres;2016;882
20005 Alegia;Hombres;2015;889
20005 Alegia;Hombres;2014;887
20005 Alegia;Hombres;2013;892
20005 Alegia;Hombres;2012;902
20005 Alegia;Hombres;2011;910
20005 Alegia;Hombres;2010;895
20005 Alegia;Hombres;2009;893
20005 Alegia;Hombres;2008;869
20005 Alegia;Hombres;2007;854
20005 Alegia;Hombres;2006;852
20005 Alegia;Hombres;2005;842
20005 Alegia;Hombres;2004;848
20005 Alegia;Hombres;2003;829
20005 Alegia;Hombres;2002;826
20005 Alegia;Hombres;2001;828
20005 Alegia;Hombres;2000;813
20005 Alegia;Hombres;1999;832
20005 Alegia;Hombres;1998;835
20005 Alegia;Hombres;1997;""
20005 Alegia;Hombres;1996;854
20005 Alegia;Mujeres;2024;872
20005 Alegia;Mujeres;2023;848
20005 Alegia;Mujeres;2022;839
20005 Alegia;Mujeres;2021;852
20005 Alegia;Mujeres;2020;859
20005 Alegia;Mujeres;2019;832
20005 Alegia;Mujeres;2018;842
20005 Alegia;Mujeres;2017;850
20005 Alegia;Mujeres;2016;848
20005 Alegia;Mujeres;2015;852
20005 Alegia;Mujeres;2014;857
20005 Alegia;Mujeres;2013;864
20005 Alegia;Mujeres;2012;869
20005 Alegia;Mujeres;2011;868
20005 Alegia;Mujeres;2010;855
20005 Alegia;Mujeres;2009;840
20005 Alegia;Mujeres;2008;841
20005 Alegia;Mujeres;2007;833
20005 Alegia;Mujeres;2006;819
20005 Alegia;Mujeres;2005;804
20005 Alegia;Mujeres;2004;811
20005 Alegia;Mujeres;2003;783
20005 Alegia;Mujeres;2002;784
20005 Alegia;Mujeres;2001;778
20005 Alegia;Mujeres;2000;782
20005 Alegia;Mujeres;1999;782
20005 Alegia;Mujeres;1998;804
20005 Alegia;Mujeres;1997;""
20005 Alegia;Mujeres;1996;808
20006 Alkiza;Total;2024;364
20006 Alkiza;Total;2023;371
20006 Alkiza;Total;2022;357
20006 Alkiza;Total;2021;362
20006 Alkiza;Total;2020;371
20006 Alkiza;Total;2019;367
20006 Alkiza;Total;2018;374
20006 Alkiza;Total;2017;367
20006 Alkiza;Total;2016;358
20006 Alkiza;Total;2015;362
20006 Alkiza;Total;2014;373
20006 Alkiza;Total;2013;380
20006 Alkiza;Total;2012;371
20006 Alkiza;Total;2011;357
20006 Alkiza;Total;2010;353
20006 Alkiza;Total;2009;357
20006 Alkiza;Total;2008;347
20006 Alkiza;Total;2007;322
20006 Alkiza;Total;2006;320
20006 Alkiza;Total;2005;301
20006 Alkiza;Total;2004;290
20006 Alkiza;Total;2003;273
20006 Alkiza;Total;2002;266
20006 Alkiza;Total;2001;256
20006 Alkiza;Total;2000;254
20006 Alkiza;Total;1999;261
20006 Alkiza;Total;1998;255
20006 Alkiza;Total;1997;""
20006 Alkiza;Total;1996;260
20006 Alkiza;Hombres;2024;178
20006 Alkiza;Hombres;2023;181
20006 Alkiza;Hombres;2022;175
20006 Alkiza;Hombres;2021;175
20006 Alkiza;Hombres;2020;180
20006 Alkiza;Hombres;2019;178
20006 Alkiza;Hombres;2018;183
20006 Alkiza;Hombres;2017;183
20006 Alkiza;Hombres;2016;180
20006 Alkiza;Hombres;2015;187
20006 Alkiza;Hombres;2014;193
20006 Alkiza;Hombres;2013;198
20006 Alkiza;Hombres;2012;197
20006 Alkiza;Hombres;2011;192
20006 Alkiza;Hombres;2010;191
20006 Alkiza;Hombres;2009;193
20006 Alkiza;Hombres;2008;193
20006 Alkiza;Hombres;2007;180
20006 Alkiza;Hombres;2006;181
20006 Alkiza;Hombres;2005;170
20006 Alkiza;Hombres;2004;166
20006 Alkiza;Hombres;2003;158
20006 Alkiza;Hombres;2002;153
20006 Alkiza;Hombres;2001;145
20006 Alkiza;Hombres;2000;143
20006 Alkiza;Hombres;1999;149
20006 Alkiza;Hombres;1998;146
20006 Alkiza;Hombres;1997;""
20006 Alkiza;Hombres;1996;150
20006 Alkiza;Mujeres;2024;186
20006 Alkiza;Mujeres;2023;190
20006 Alkiza;Mujeres;2022;182
20006 Alkiza;Mujeres;2021;187
20006 Alkiza;Mujeres;2020;191
20006 Alkiza;Mujeres;2019;189
20006 Alkiza;Mujeres;2018;191
20006 Alkiza;Mujeres;2017;184
20006 Alkiza;Mujeres;2016;178
20006 Alkiza;Mujeres;2015;175
20006 Alkiza;Mujeres;2014;180
20006 Alkiza;Mujeres;2013;182
20006 Alkiza;Mujeres;2012;174
20006 Alkiza;Mujeres;2011;165
20006 Alkiza;Mujeres;2010;162
20006 Alkiza;Mujeres;2009;164
20006 Alkiza;Mujeres;2008;154
20006 Alkiza;Mujeres;2007;142
20006 Alkiza;Mujeres;2006;139
20006 Alkiza;Mujeres;2005;131
20006 Alkiza;Mujeres;2004;124
20006 Alkiza;Mujeres;2003;115
20006 Alkiza;Mujeres;2002;113
20006 Alkiza;Mujeres;2001;111
20006 Alkiza;Mujeres;2000;111
20006 Alkiza;Mujeres;1999;112
20006 Alkiza;Mujeres;1998;109
20006 Alkiza;Mujeres;1997;""
20006 Alkiza;Mujeres;1996;110
20906 Altzaga;Total;2024;171
20906 Altzaga;Total;2023;173
20906 Altzaga;Total;2022;178
20906 Altzaga;Total;2021;177
20906 Altzaga;Total;2020;178
20906 Altzaga;Total;2019;183
20906 Altzaga;Total;2018;179
20906 Altzaga;Total;2017;170
20906 Altzaga;Total;2016;171
20906 Altzaga;Total;2015;176
20906 Altzaga;Total;2014;165
20906 Altzaga;Total;2013;164
20906 Altzaga;Total;2012;162
20906 Altzaga;Total;2011;160
20906 Altzaga;Total;2010;159
20906 Altzaga;Total;2009;161
20906 Altzaga;Total;2008;157
20906 Altzaga;Total;2007;156
20906 Altzaga;Total;2006;153
20906 Altzaga;Total;2005;154
20906 Altzaga;Total;2004;148
20906 Altzaga;Total;2003;133
20906 Altzaga;Total;2002;116
20906 Altzaga;Total;2001;109
20906 Altzaga;Total;2000;98
20906 Altzaga;Total;1999;97
20906 Altzaga;Total;1998;97
20906 Altzaga;Total;1997;""
20906 Altzaga;Total;1996;95
20906 Altzaga;Hombres;2024;86
20906 Altzaga;Hombres;2023;85
20906 Altzaga;Hombres;2022;86
20906 Altzaga;Hombres;2021;84
20906 Altzaga;Hombres;2020;86
20906 Altzaga;Hombres;2019;90
20906 Altzaga;Hombres;2018;87
20906 Altzaga;Hombres;2017;82
20906 Altzaga;Hombres;2016;84
20906 Altzaga;Hombres;2015;87
20906 Altzaga;Hombres;2014;83
20906 Altzaga;Hombres;2013;83
20906 Altzaga;Hombres;2012;79
20906 Altzaga;Hombres;2011;82
20906 Altzaga;Hombres;2010;83
20906 Altzaga;Hombres;2009;84
20906 Altzaga;Hombres;2008;82
20906 Altzaga;Hombres;2007;82
20906 Altzaga;Hombres;2006;78
20906 Altzaga;Hombres;2005;77
20906 Altzaga;Hombres;2004;74
20906 Altzaga;Hombres;2003;67
20906 Altzaga;Hombres;2002;58
20906 Altzaga;Hombres;2001;54
20906 Altzaga;Hombres;2000;50
20906 Altzaga;Hombres;1999;50
20906 Altzaga;Hombres;1998;50
20906 Altzaga;Hombres;1997;""
20906 Altzaga;Hombres;1996;49
20906 Altzaga;Mujeres;2024;85
20906 Altzaga;Mujeres;2023;88
20906 Altzaga;Mujeres;2022;92
20906 Altzaga;Mujeres;2021;93
20906 Altzaga;Mujeres;2020;92
20906 Altzaga;Mujeres;2019;93
20906 Altzaga;Mujeres;2018;92
20906 Altzaga;Mujeres;2017;88
20906 Altzaga;Mujeres;2016;87
20906 Altzaga;Mujeres;2015;89
20906 Altzaga;Mujeres;2014;82
20906 Altzaga;Mujeres;2013;81
20906 Altzaga;Mujeres;2012;83
20906 Altzaga;Mujeres;2011;78
20906 Altzaga;Mujeres;2010;76
20906 Altzaga;Mujeres;2009;77
20906 Altzaga;Mujeres;2008;75
20906 Altzaga;Mujeres;2007;74
20906 Altzaga;Mujeres;2006;75
20906 Altzaga;Mujeres;2005;77
20906 Altzaga;Mujeres;2004;74
20906 Altzaga;Mujeres;2003;66
20906 Altzaga;Mujeres;2002;58
20906 Altzaga;Mujeres;2001;55
20906 Altzaga;Mujeres;2000;48
20906 Altzaga;Mujeres;1999;47
20906 Altzaga;Mujeres;1998;47
20906 Altzaga;Mujeres;1997;""
20906 Altzaga;Mujeres;1996;46
20007 Altzo;Total;2024;445
20007 Altzo;Total;2023;448
20007 Altzo;Total;2022;428
20007 Altzo;Total;2021;447
20007 Altzo;Total;2020;460
20007 Altzo;Total;2019;435
20007 Altzo;Total;2018;427
20007 Altzo;Total;2017;427
20007 Altzo;Total;2016;413
20007 Altzo;Total;2015;405
20007 Altzo;Total;2014;400
20007 Altzo;Total;2013;409
20007 Altzo;Total;2012;411
20007 Altzo;Total;2011;405
20007 Altzo;Total;2010;398
20007 Altzo;Total;2009;402
20007 Altzo;Total;2008;400
20007 Altzo;Total;2007;379
20007 Altzo;Total;2006;359
20007 Altzo;Total;2005;359
20007 Altzo;Total;2004;349
20007 Altzo;Total;2003;320
20007 Altzo;Total;2002;316
20007 Altzo;Total;2001;337
20007 Altzo;Total;2000;331
20007 Altzo;Total;1999;338
20007 Altzo;Total;1998;330
20007 Altzo;Total;1997;""
20007 Altzo;Total;1996;321
20007 Altzo;Hombres;2024;234
20007 Altzo;Hombres;2023;237
20007 Altzo;Hombres;2022;224
20007 Altzo;Hombres;2021;229
20007 Altzo;Hombres;2020;237
20007 Altzo;Hombres;2019;226
20007 Altzo;Hombres;2018;223
20007 Altzo;Hombres;2017;220
20007 Altzo;Hombres;2016;213
20007 Altzo;Hombres;2015;208
