"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
201304,"2013","11","Extremadura","10","Cáceres",0,10632,120,5769,72,149,4470,52,2535,361,2222,5514
201301,"2013","01","Andalucía","11","Cádiz",0,30127,430,17085,296,361,11673,282,5374,2501,3441,18811
201302,"2013","01","Andalucía","11","Cádiz",0,27822,324,16562,278,297,10122,239,3770,2693,3648,17711
201303,"2013","01","Andalucía","11","Cádiz",0,27452,388,15467,328,313,10690,266,2919,2270,3110,19153
201304,"2013","01","Andalucía","11","Cádiz",0,35839,394,21148,392,337,13226,342,5472,2679,4315,23373
201301,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,10350,400,5785,198,300,3487,180,397,1097,787,8069
201302,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,8443,333,4552,250,288,2848,172,700,828,663,6252
201303,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,9748,390,5041,213,329,3618,157,466,971,539,7772
201304,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,9716,378,4824,259,298,3780,177,583,983,668,7482
201301,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,9969,254,5905,107,143,3411,149,1770,869,1281,6049
201302,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,7231,207,4220,122,141,2463,78,1119,795,1205,4112
201303,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,7161,530,3895,92,214,2353,77,1097,623,1032,4409
201304,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,9307,250,5680,104,131,3057,85,1201,790,1603,5713
201301,"2013","01","Andalucía","14","Córdoba",0,44999,246,26465,213,229,17676,170,29234,1553,3350,10862
201302,"2013","01","Andalucía","14","Córdoba",0,32189,225,19314,143,230,12160,117,17691,1087,3491,9920
201303,"2013","01","Andalucía","14","Córdoba",0,27110,258,15857,138,240,10464,153,11334,1218,3948,10610
201304,"2013","01","Andalucía","14","Córdoba",0,32090,254,19454,178,261,11771,172,12778,1507,4943,12862
201301,"2013","12","Galicia","15","Coruña, A",0,24192,762,10134,438,643,11787,428,625,3126,1659,18782
201302,"2013","12","Galicia","15","Coruña, A",0,17749,592,8077,366,570,7814,330,688,1427,1492,14142
201303,"2013","12","Galicia","15","Coruña, A",0,18865,571,8763,355,502,8242,432,537,1619,1449,15260
201304,"2013","12","Galicia","15","Coruña, A",0,21959,713,10382,491,518,9424,431,710,1741,1849,17659
201301,"2013","08","Castilla - La Mancha","16","Cuenca",0,2916,105,1426,60,101,1180,44,677,198,250,1791
201302,"2013","08","Castilla - La Mancha","16","Cuenca",0,2345,92,1203,71,81,860,38,446,173,232,1494
201303,"2013","08","Castilla - La Mancha","16","Cuenca",0,2762,424,1136,55,130,980,37,686,168,192,1716
201304,"2013","08","Castilla - La Mancha","16","Cuenca",0,3189,80,1659,77,67,1263,43,496,199,355,2139
201301,"2013","09","Cataluña","17","Girona",0,12491,671,5710,428,505,4816,361,406,1081,995,10009
201302,"2013","09","Cataluña","17","Girona",0,11185,555,5206,373,503,4268,280,234,915,1018,9018
201303,"2013","09","Cataluña","17","Girona",0,13829,918,6020,387,836,5331,337,248,999,1010,11572
201304,"2013","09","Cataluña","17","Girona",0,15631,931,7217,359,747,6027,350,332,949,1141,13209
201301,"2013","01","Andalucía","18","Granada",0,36432,318,20613,228,309,14709,255,18536,1073,2905,13918
201302,"2013","01","Andalucía","18","Granada",0,29297,256,16681,255,335,11582,188,12873,772,3014,12638
201303,"2013","01","Andalucía","18","Granada",0,26317,317,14108,288,455,10869,280,9059,856,2872,13530
201304,"2013","01","Andalucía","18","Granada",0,33248,323,18182,278,429,13831,205,12876,983,3968,15421
201301,"2013","08","Castilla - La Mancha","19","Guadalajara",0,5907,182,3164,176,181,2123,81,64,287,294,5262
201302,"2013","08","Castilla - La Mancha","19","Guadalajara",0,4697,99,2689,184,99,1559,67,97,210,348,4042
201303,"2013","08","Castilla - La Mancha","19","Guadalajara",0,5402,339,2903,99,171,1824,66,390,189,320,4503
201304,"2013","08","Castilla - La Mancha","19","Guadalajara",0,5841,172,3294,133,130,2002,110,451,219,368,4803
201301,"2013","16","País Vasco","20","Gipuzkoa",0,15724,398,6341,274,574,7883,254,47,1651,756,13270
201302,"2013","16","País Vasco","20","Gipuzkoa",0,13424,363,5445,178,450,6815,173,122,1257,605,11440
201303,"2013","16","País Vasco","20","Gipuzkoa",0,14372,326,5862,197,442,7395,150,117,1242,592,12421
201304,"2013","16","País Vasco","20","Gipuzkoa",0,15532,320,6478,197,400,7928,209,65,1372,752,13343
201301,"2013","01","Andalucía","21","Huelva",0,28457,258,14531,125,134,13343,66,15270,1390,1558,10239
201302,"2013","01","Andalucía","21","Huelva",0,35545,163,16766,136,164,18238,78,23887,754,1529,9375
201303,"2013","01","Andalucía","21","Huelva",0,31457,223,15334,201,184,15398,117,18449,692,1406,10910
201304,"2013","01","Andalucía","21","Huelva",0,35373,191,20272,76,140,14587,107,20360,967,1810,12236
201301,"2013","02","Aragón","22","Huesca",0,4166,161,1921,119,142,1745,78,439,284,223,3220
201302,"2013","02","Aragón","22","Huesca",0,3520,131,1711,103,112,1401,62,392,339,232,2557
201303,"2013","02","Aragón","22","Huesca",0,4019,147,1954,125,141,1558,94,614,284,225,2896
201304,"2013","02","Aragón","22","Huesca",0,4734,167,2386,106,130,1843,102,1066,275,348,3045
201301,"2013","01","Andalucía","23","Jaén",0,42163,330,26353,128,157,15128,67,30610,1746,1800,8007
201302,"2013","01","Andalucía","23","Jaén",0,23724,244,15590,85,149,7578,78,12433,1080,2290,7921
201303,"2013","01","Andalucía","23","Jaén",0,20011,192,12424,117,141,7046,91,7907,913,2209,8982
201304,"2013","01","Andalucía","23","Jaén",0,25858,267,16566,111,191,8624,99,8307,1301,3611,12639
201301,"2013","07","Castilla y León","24","León",0,6375,168,2563,180,226,3064,174,107,633,374,5261
201302,"2013","07","Castilla y León","24","León",0,5526,169,2263,148,343,2493,110,112,451,442,4521
201303,"2013","07","Castilla y León","24","León",0,6052,171,2520,156,226,2835,144,133,519,458,4942
201304,"2013","07","Castilla y León","24","León",0,7335,193,3388,192,258,3139,165,177,563,783,5812
201301,"2013","09","Cataluña","25","Lleida",0,8276,381,3878,239,271,3339,168,800,542,553,6381
201302,"2013","09","Cataluña","25","Lleida",0,6231,235,3043,230,187,2369,167,667,483,532,4549
201303,"2013","09","Cataluña","25","Lleida",0,6121,214,2972,169,187,2407,172,612,428,435,4646
201304,"2013","09","Cataluña","25","Lleida",0,7385,283,3999,225,205,2542,131,1245,520,570,5050
201301,"2013","17","Rioja, La","26","Rioja, La",0,6593,221,3084,144,244,2754,146,577,1106,386,4524
201302,"2013","17","Rioja, La","26","Rioja, La",0,5202,192,2377,94,213,2247,79,340,690,347,3825
201303,"2013","17","Rioja, La","26","Rioja, La",0,5516,167,2578,83,210,2396,82,362,636,352,4166
201304,"2013","17","Rioja, La","26","Rioja, La",0,6566,164,3006,96,196,2995,109,458,911,396,4801
201301,"2013","12","Galicia","27","Lugo",0,4842,301,1980,131,195,2107,128,358,286,286,3912
201302,"2013","12","Galicia","27","Lugo",0,3839,206,1519,146,163,1615,190,258,241,218,3122
201303,"2013","12","Galicia","27","Lugo",0,4335,154,1888,105,153,1921,114,247,165,290,3633
201304,"2013","12","Galicia","27","Lugo",0,5466,214,2450,113,152,2371,166,355,286,320,4505
201301,"2013","13","Madrid, Comunidad de","28","Madrid",0,124277,7512,53420,3285,8326,48898,2836,599,5793,10026,107859
201302,"2013","13","Madrid, Comunidad de","28","Madrid",0,117609,7254,51326,2738,8667,45239,2385,403,5277,9962,101967
201303,"2013","13","Madrid, Comunidad de","28","Madrid",0,115847,7301,49935,2866,9065,44143,2537,292,4917,8129,102509
201304,"2013","13","Madrid, Comunidad de","28","Madrid",0,131866,7525,58089,3184,8400,51761,2907,354,5287,10177,116048
201301,"2013","01","Andalucía","29","Málaga",0,42734,694,22800,646,682,17362,550,11698,1756,4586,24694
201302,"2013","01","Andalucía","29","Málaga",0,36903,698,19796,549,749,14626,485,9185,1482,4238,21998
201303,"2013","01","Andalucía","29","Málaga",0,37458,816,19138,582,760,15640,522,5217,1737,3923,26581
201304,"2013","01","Andalucía","29","Málaga",0,44831,814,23621,682,854,18237,623,6165,1624,5039,32003
201301,"2013","14","Murcia, Región de","30","Murcia",0,45365,1338,28718,606,1056,13212,435,6012,3234,2163,33956
201302,"2013","14","Murcia, Región de","30","Murcia",0,40623,1122,25329,754,974,11962,482,5810,2452,2171,30190
201303,"2013","14","Murcia, Región de","30","Murcia",0,44613,1204,28235,761,937,12946,530,7083,2266,2124,33140
201304,"2013","14","Murcia, Región de","30","Murcia",0,58455,1375,37908,661,1037,17044,430,9675,3404,2447,42929
201301,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,18940,354,7950,212,434,9778,212,635,2212,801,15292
201302,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,15738,319,6840,187,396,7859,137,442,1368,683,13245
201303,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,15980,264,6878,218,371,8066,183,461,1407,711,13401
201304,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,20404,281,8913,175,359,10513,163,855,1810,838,16901
201301,"2013","12","Galicia","32","Ourense",0,4134,125,1763,99,140,1907,100,59,611,285,3179
201302,"2013","12","Galicia","32","Ourense",0,3172,134,1348,77,152,1390,71,64,361,344,2403
201303,"2013","12","Galicia","32","Ourense",0,3418,118,1484,90,150,1482,94,55,441,341,2581
201304,"2013","12","Galicia","32","Ourense",0,3918,152,1744,93,156,1655,118,76,567,372,2903
201301,"2013","03","Asturias, Principado de","33","Asturias",0,17781,520,7793,303,556,8284,325,227,1422,998,15134
201302,"2013","03","Asturias, Principado de","33","Asturias",0,15143,470,6911,252,582,6683,245,306,1318,1067,12452
201303,"2013","03","Asturias, Principado de","33","Asturias",0,16959,497,7440,256,547,7907,312,243,1281,1013,14422
201304,"2013","03","Asturias, Principado de","33","Asturias",0,19984,430,9085,266,509,9393,301,219,1412,1216,17137
201301,"2013","07","Castilla y León","34","Palencia",0,3595,107,1631,39,126,1648,44,69,357,155,3014
201302,"2013","07","Castilla y León","34","Palencia",0,2826,70,1368,35,123,1199,31,64,172,150,2440
201303,"2013","07","Castilla y León","34","Palencia",0,3230,59,1540,48,79,1448,56,75,218,132,2805
201304,"2013","07","Castilla y León","34","Palencia",0,3823,58,1882,45,86,1698,54,67,226,163,3367
201301,"2013","05","Canarias","35","Palmas, Las",0,22766,807,10332,568,645,9935,479,307,855,1429,20175
201302,"2013","05","Canarias","35","Palmas, Las",0,20752,834,9401,495,673,8875,474,228,748,1351,18425
201303,"2013","05","Canarias","35","Palmas, Las",0,21068,731,9703,538,671,8986,439,307,716,1348,18697
201304,"2013","05","Canarias","35","Palmas, Las",0,23973,871,11276,598,672,10034,522,234,735,2090,20914
201301,"2013","12","Galicia","36","Pontevedra",0,20773,580,10596,353,528,8327,389,800,2096,1157,16720
201302,"2013","12","Galicia","36","Pontevedra",0,16042,416,8202,276,425,6440,283,704,1517,1052,12769
201303,"2013","12","Galicia","36","Pontevedra",0,16652,367,8563,267,417,6701,337,453,1945,1142,13112
201304,"2013","12","Galicia","36","Pontevedra",0,21373,477,11261,264,482,8606,283,568,1948,1286,17571
201301,"2013","07","Castilla y León","37","Salamanca",0,5557,210,2500,93,190,2466,98,68,482,319,4688
201302,"2013","07","Castilla y León","37","Salamanca",0,5102,216,2373,93,255,2099,66,94,345,346,4317
201303,"2013","07","Castilla y León","37","Salamanca",0,5198,202,2356,81,174,2323,62,99,269,320,4510
201304,"2013","07","Castilla y León","37","Salamanca",0,6601,201,3074,107,185,2937,97,138,346,407,5710
201301,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,19556,563,8212,539,564,9258,420,407,581,1317,17251
201302,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,17986,579,7484,461,540,8496,426,370,425,1297,15894
201303,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,17433,563,7185,530,533,8149,473,313,483,1111,15526
201304,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,20387,652,8579,524,582,9563,487,415,477,1372,18123
201301,"2013","06","Cantabria","39","Cantabria",0,9765,284,4235,195,294,4608,149,89,993,626,8057
201302,"2013","06","Cantabria","39","Cantabria",0,8261,346,3693,155,330,3614,123,163,911,556,6631
201303,"2013","06","Cantabria","39","Cantabria",0,9978,278,4383,181,340,4660,136,186,796,507,8489
201304,"2013","06","Cantabria","39","Cantabria",0,11422,252,5111,202,287,5390,180,107,1076,763,9476
201301,"2013","07","Castilla y León","40","Segovia",0,2577,75,1206,56,75,1118,47,113,129,94,2241
201302,"2013","07","Castilla y León","40","Segovia",0,2406,77,1078,63,98,1055,35,240,117,106,1943
201303,"2013","07","Castilla y León","40","Segovia",0,2605,88,1178,67,100,1132,40,279,94,129,2103
201304,"2013","07","Castilla y León","40","Segovia",0,3136,85,1598,56,81,1270,46,221,127,131,2657
201301,"2013","01","Andalucía","41","Sevilla",0,60530,858,32964,502,888,24903,415,17882,3222,7205,32221
201302,"2013","01","Andalucía","41","Sevilla",0,52050,931,29374,487,949,19965,344,13793,2925,7057,28275
201303,"2013","01","Andalucía","41","Sevilla",0,52767,816,28807,584,732,21399,429,10992,2988,6899,31888
201304,"2013","01","Andalucía","41","Sevilla",0,77211,775,44380,556,809,30251,440,19203,3524,9562,44922
201301,"2013","07","Castilla y León","42","Soria",0,1538,38,716,57,53,657,17,39,240,121,1138
201302,"2013","07","Castilla y León","42","Soria",0,1432,42,678,38,55,604,15,93,125,106,1108
201303,"2013","07","Castilla y León","42","Soria",0,1680,41,732,33,55,790,29,34,129,122,1395
201304,"2013","07","Castilla y León","42","Soria",0,1950,65,886,51,68,857,23,103,165,152,1530
201301,"2013","09","Cataluña","43","Tarragona",0,14456,490,7001,389,452,5786,338,620,1401,1241,11194
201302,"2013","09","Cataluña","43","Tarragona",0,12938,405,6478,338,397,5081,239,559,1391,1194,9794
201303,"2013","09","Cataluña","43","Tarragona",0,14827,591,6769,310,673,6232,252,482,1014,989,12342
201304,"2013","09","Cataluña","43","Tarragona",0,17758,672,8859,310,702,6910,305,970,1316,1196,14276
201301,"2013","02","Aragón","44","Teruel",0,2144,56,1225,64,45,714,40,111,225,182,1626
201302,"2013","02","Aragón","44","Teruel",0,1772,57,980,36,48,627,24,109,123,154,1386
201303,"2013","02","Aragón","44","Teruel",0,2311,81,1231,46,79,841,33,107,153,213,1838
201304,"2013","02","Aragón","44","Teruel",0,2538,82,1409,51,64,890,42,226,171,209,1932
201301,"2013","08","Castilla - La Mancha","45","Toledo",0,11975,397,6781,274,278,4061,184,1983,1104,1030,7858
201302,"2013","08","Castilla - La Mancha","45","Toledo",0,8646,345,4838,179,233,2916,135,695,1024,1019,5908
201303,"2013","08","Castilla - La Mancha","45","Toledo",0,9230,530,4864,230,243,3210,153,739,928,842,6721
201304,"2013","08","Castilla - La Mancha","45","Toledo",0,10818,365,6146,242,247,3662,156,651,1149,1023,7995
201301,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,53207,1655,28087,1117,1338,20152,858,1784,3456,3394,44573
201302,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,49579,1373,27617,938,1348,17605,698,2156,3392,3406,40625
201303,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,52212,1440,27660,930,1325,20106,751,2403,3675,2767,43367
201304,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,50898,1318,27544,861,1155,19357,663,2588,3967,3137,41206
201301,"2013","07","Castilla y León","47","Valladolid",0,10058,252,4671,207,356,4358,214,476,580,576,8426
201302,"2013","07","Castilla y León","47","Valladolid",0,9307,237,4353,181,385,4014,137,504,631,515,7657
201303,"2013","07","Castilla y León","47","Valladolid",0,9636,261,4652,138,324,4070,191,451,527,540,8118
201304,"2013","07","Castilla y León","47","Valladolid",0,12133,283,6324,159,304,4905,158,739,977,693,9724
201301,"2013","16","País Vasco","48","Bizkaia",0,29466,796,12423,390,979,14547,331,184,2313,1596,25373
201302,"2013","16","País Vasco","48","Bizkaia",0,22834,641,9876,295,824,10975,223,217,1739,1456,19422
201303,"2013","16","País Vasco","48","Bizkaia",0,24511,613,10650,306,883,11786,273,116,1845,1311,21239
201304,"2013","16","País Vasco","48","Bizkaia",0,27158,588,12050,283,708,13246,283,110,2151,1704,23193
201301,"2013","07","Castilla y León","49","Zamora",0,2179,86,948,42,80,988,35,147,155,193,1684
201302,"2013","07","Castilla y León","49","Zamora",0,2039,60,1011,47,72,814,35,184,118,259,1478
201303,"2013","07","Castilla y León","49","Zamora",0,2437,82,1252,53,63,956,31,128,152,316,1841
201304,"2013","07","Castilla y León","49","Zamora",0,2736,66,1452,37,62,1084,35,180,205,315,2036
201301,"2013","02","Aragón","50","Zaragoza",0,20261,605,9492,435,668,8647,414,1095,1987,985,16194
201302,"2013","02","Aragón","50","Zaragoza",0,16507,444,7763,382,642,6999,277,898,1348,946,13315
201303,"2013","02","Aragón","50","Zaragoza",0,17580,449,8210,460,636,7416,409,967,1692,889,14032
201304,"2013","02","Aragón","50","Zaragoza",0,20977,532,10391,455,673,8489,437,1759,1818,1164,16236
201301,"2013","18","Ceuta","51","Ceuta",0,1348,44,650,24,30,589,11,2,109,255,982
201302,"2013","18","Ceuta","51","Ceuta",0,2147,43,1033,19,32,1009,11,3,52,225,1867
201303,"2013","18","Ceuta","51","Ceuta",0,998,50,447,41,27,422,11,23,45,204,726
201304,"2013","18","Ceuta","51","Ceuta",0,1048,55,531,32,35,377,18,13,50,226,759
201301,"2013","19","Melilla","52","Melilla",0,1023,26,478,20,13,464,22,0,19,168,836
201302,"2013","19","Melilla","52","Melilla",0,1705,40,753,34,31,829,18,5,20,221,1459
201303,"2013","19","Melilla","52","Melilla",0,1736,33,751,31,32,862,27,1,21,156,1558
201304,"2013","19","Melilla","52","Melilla",0,1616,55,664,29,53,790,25,8,38,204,1366
