"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
201903,"2019","01","Andalucía","14","Córdoba",0,46686,431,28694,423,305,16564,269,22452,2475,4224,17535
201904,"2019","01","Andalucía","14","Córdoba",0,40251,343,23481,412,243,15445,327,14114,2685,4486,18966
201905,"2019","01","Andalucía","14","Córdoba",0,51216,306,30589,420,223,19408,270,19550,2847,5277,23542
201906,"2019","01","Andalucía","14","Córdoba",0,41515,306,23670,559,274,16349,357,13103,2897,4087,21428
201907,"2019","01","Andalucía","14","Córdoba",0,38294,267,22210,440,204,14852,321,9924,3099,3584,21687
201908,"2019","01","Andalucía","14","Córdoba",0,31289,194,19025,282,155,11453,180,10579,2155,3099,15456
201909,"2019","01","Andalucía","14","Córdoba",0,44522,497,24948,1036,574,16754,713,13925,3526,3495,23576
201910,"2019","01","Andalucía","14","Córdoba",0,51774,389,30350,628,439,19504,464,21480,3456,3164,23674
201911,"2019","01","Andalucía","14","Córdoba",0,48513,336,29542,392,380,17579,284,26485,2391,2690,16947
201912,"2019","01","Andalucía","14","Córdoba",0,62941,223,38806,309,220,23113,270,42209,2010,2187,16535
201901,"2019","12","Galicia","15","Coruña, A",0,35709,1191,15675,843,1023,16320,657,824,6058,2030,26797
201902,"2019","12","Galicia","15","Coruña, A",0,30424,960,13902,707,738,13513,604,814,4546,1966,23098
201903,"2019","12","Galicia","15","Coruña, A",0,31076,973,14170,796,785,13686,666,850,3912,1893,24421
201904,"2019","12","Galicia","15","Coruña, A",0,34827,1037,15818,927,787,15584,674,828,4359,1815,27825
201905,"2019","12","Galicia","15","Coruña, A",0,40339,1003,19127,788,803,17873,745,886,5043,2131,32279
201906,"2019","12","Galicia","15","Coruña, A",0,40436,878,19048,844,780,18146,740,887,3562,1706,34281
201907,"2019","12","Galicia","15","Coruña, A",0,50544,1083,23963,911,797,23040,750,1008,5227,1966,42343
201908,"2019","12","Galicia","15","Coruña, A",0,38032,790,18555,640,666,16879,502,857,4624,1644,30907
201909,"2019","12","Galicia","15","Coruña, A",0,42146,1083,18931,1024,1146,19035,927,1432,4678,1859,34177
201910,"2019","12","Galicia","15","Coruña, A",0,44577,1197,20124,1294,1140,19762,1060,971,5230,1929,36447
201911,"2019","12","Galicia","15","Coruña, A",0,32645,821,14775,839,742,14767,701,853,3351,1422,27019
201912,"2019","12","Galicia","15","Coruña, A",0,33076,629,15241,753,616,15162,675,640,2908,889,28639
201901,"2019","08","Castilla - La Mancha","16","Cuenca",0,5715,153,3022,158,105,2163,114,1141,888,354,3332
201902,"2019","08","Castilla - La Mancha","16","Cuenca",0,4765,176,2359,233,142,1725,130,748,851,305,2861
201903,"2019","08","Castilla - La Mancha","16","Cuenca",0,5192,174,2545,216,109,2042,106,782,871,342,3197
201904,"2019","08","Castilla - La Mancha","16","Cuenca",0,5552,217,2660,194,138,2251,92,614,941,318,3679
201905,"2019","08","Castilla - La Mancha","16","Cuenca",0,7854,151,4238,225,107,3020,113,2143,1021,387,4303
201906,"2019","08","Castilla - La Mancha","16","Cuenca",0,13305,283,7442,165,178,5143,94,6485,1378,296,5146
201907,"2019","08","Castilla - La Mancha","16","Cuenca",0,13207,155,7395,220,80,5234,123,5934,1114,432,5727
201908,"2019","08","Castilla - La Mancha","16","Cuenca",0,7315,116,3719,153,113,3114,100,1044,1124,261,4886
201909,"2019","08","Castilla - La Mancha","16","Cuenca",0,12107,191,7297,252,116,4077,174,5584,1430,372,4721
201910,"2019","08","Castilla - La Mancha","16","Cuenca",0,9045,221,4903,228,182,3370,141,2577,1273,362,4833
201911,"2019","08","Castilla - La Mancha","16","Cuenca",0,6168,141,3278,178,81,2396,94,1524,1067,279,3298
201912,"2019","08","Castilla - La Mancha","16","Cuenca",0,5949,86,2963,184,55,2532,129,1056,1077,227,3589
201901,"2019","09","Cataluña","17","Girona",0,23086,1280,10496,711,949,9093,557,411,5162,1597,15916
201902,"2019","09","Cataluña","17","Girona",0,19209,1166,8771,637,877,7275,483,295,4435,1515,12964
201903,"2019","09","Cataluña","17","Girona",0,21518,1427,9543,783,1190,8022,553,392,4598,1422,15106
201904,"2019","09","Cataluña","17","Girona",0,27250,1741,11699,718,1483,11088,521,270,4932,1193,20855
201905,"2019","09","Cataluña","17","Girona",0,27712,1753,12340,825,1511,10625,658,414,5465,1450,20383
201906,"2019","09","Cataluña","17","Girona",0,32439,1706,14770,727,1556,13112,568,602,4973,1218,25646
201907,"2019","09","Cataluña","17","Girona",0,37599,2107,16885,881,1584,15499,643,399,6278,1241,29681
201908,"2019","09","Cataluña","17","Girona",0,22310,822,10954,626,728,8677,503,965,4955,675,15715
201909,"2019","09","Cataluña","17","Girona",0,25439,1229,11561,960,1219,9708,762,1181,5065,1504,17689
201910,"2019","09","Cataluña","17","Girona",0,26287,1569,11247,991,1339,10347,794,549,6290,1433,18015
201911,"2019","09","Cataluña","17","Girona",0,20258,986,8979,727,825,8186,555,391,5147,1221,13499
201912,"2019","09","Cataluña","17","Girona",0,19342,871,8573,637,724,8024,513,268,4448,776,13850
201901,"2019","01","Andalucía","18","Granada",0,54283,1469,33019,459,696,18250,390,27324,2262,3367,21330
201902,"2019","01","Andalucía","18","Granada",0,42466,846,25002,455,542,15297,324,18619,1881,2989,18977
201903,"2019","01","Andalucía","18","Granada",0,47954,665,26718,494,805,18871,401,18309,2118,3743,23784
201904,"2019","01","Andalucía","18","Granada",0,40160,537,20937,538,454,17337,357,11229,2061,3225,23645
201905,"2019","01","Andalucía","18","Granada",0,48031,589,25637,543,407,20429,426,12534,2300,3833,29364
201906,"2019","01","Andalucía","18","Granada",0,44001,526,22936,497,404,19223,415,9998,1994,3174,28835
201907,"2019","01","Andalucía","18","Granada",0,44093,639,22834,526,544,19180,370,9400,2437,2896,29360
201908,"2019","01","Andalucía","18","Granada",0,31733,363,17009,376,268,13469,248,6658,1854,2461,20760
201909,"2019","01","Andalucía","18","Granada",0,43604,844,21441,924,944,18651,800,8586,2327,3168,29523
201910,"2019","01","Andalucía","18","Granada",0,45114,882,22699,693,700,19575,565,9741,2269,2784,30320
201911,"2019","01","Andalucía","18","Granada",0,39249,627,21221,464,492,16051,394,11373,1944,2472,23460
201912,"2019","01","Andalucía","18","Granada",0,52203,841,31812,458,473,18264,355,25227,1864,1633,23479
201901,"2019","08","Castilla - La Mancha","19","Guadalajara",0,14183,230,7416,198,186,6027,126,272,1652,533,11726
201902,"2019","08","Castilla - La Mancha","19","Guadalajara",0,9838,191,5116,171,156,4098,106,291,1427,499,7621
201903,"2019","08","Castilla - La Mancha","19","Guadalajara",0,10017,623,4998,214,360,3671,151,779,1444,448,7346
201904,"2019","08","Castilla - La Mancha","19","Guadalajara",0,10404,444,5328,191,266,4036,139,525,1669,415,7795
201905,"2019","08","Castilla - La Mancha","19","Guadalajara",0,12673,291,6606,182,169,5287,138,274,1668,583,10148
201906,"2019","08","Castilla - La Mancha","19","Guadalajara",0,12995,221,6315,217,188,5906,148,201,1663,448,10683
201907,"2019","08","Castilla - La Mancha","19","Guadalajara",0,14686,258,7354,222,167,6491,194,165,1908,455,12158
201908,"2019","08","Castilla - La Mancha","19","Guadalajara",0,10930,182,5551,168,140,4773,116,100,1690,369,8771
201909,"2019","08","Castilla - La Mancha","19","Guadalajara",0,12929,284,6190,205,248,5846,156,148,1580,487,10714
201910,"2019","08","Castilla - La Mancha","19","Guadalajara",0,13119,268,6312,264,274,5792,209,191,1990,473,10465
201911,"2019","08","Castilla - La Mancha","19","Guadalajara",0,11716,246,5505,178,182,5458,147,101,1566,342,9707
201912,"2019","08","Castilla - La Mancha","19","Guadalajara",0,11490,190,5543,166,119,5295,177,92,1234,188,9976
201901,"2019","16","País Vasco","20","Gipuzkoa",0,24168,900,9581,609,967,11651,460,68,3853,735,19512
201902,"2019","16","País Vasco","20","Gipuzkoa",0,19945,770,7837,403,772,9867,296,118,2762,608,16457
201903,"2019","16","País Vasco","20","Gipuzkoa",0,21708,668,9080,439,793,10419,309,92,3067,545,18004
201904,"2019","16","País Vasco","20","Gipuzkoa",0,22401,702,9159,500,701,11001,338,127,2894,613,18767
201905,"2019","16","País Vasco","20","Gipuzkoa",0,25093,724,10325,621,739,12204,480,155,3406,676,20856
201906,"2019","16","País Vasco","20","Gipuzkoa",0,28633,749,12395,675,796,13512,506,131,3942,814,23746
201907,"2019","16","País Vasco","20","Gipuzkoa",0,28719,806,12426,604,773,13716,394,231,3973,763,23752
201908,"2019","16","País Vasco","20","Gipuzkoa",0,20653,483,8714,328,575,10345,208,135,2333,447,17738
201909,"2019","16","País Vasco","20","Gipuzkoa",0,29691,920,11600,655,1135,14881,500,466,3846,647,24732
201910,"2019","16","País Vasco","20","Gipuzkoa",0,29892,853,11693,662,1011,15173,500,359,3246,710,25577
201911,"2019","16","País Vasco","20","Gipuzkoa",0,22243,722,8492,503,734,11430,362,42,2756,625,18820
201912,"2019","16","País Vasco","20","Gipuzkoa",0,20635,559,7900,435,647,10745,349,50,2479,361,17745
201901,"2019","01","Andalucía","21","Huelva",0,44067,284,24443,207,221,18720,192,25789,2080,2866,13332
201902,"2019","01","Andalucía","21","Huelva",0,48368,386,26001,218,240,21351,172,31994,1310,2301,12763
201903,"2019","01","Andalucía","21","Huelva",0,60408,272,33423,190,190,26209,124,40110,1844,2557,15897
