"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
202503,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,34445,10936,7275,539,7250,7631,490,2311,4335,2699,24939
202504,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,36192,11359,7743,504,7897,7927,461,2954,4513,2495,26053
202505,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,40867,12009,9672,583,8216,9548,524,3338,4775,2747,29842
202506,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,49209,13515,12168,490,9617,12671,477,3833,5418,2508,37304
202507,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,52258,13191,13448,662,10639,13347,629,2622,5127,2589,41767
202508,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,32250,8109,8381,428,5973,8618,431,2561,3392,1508,24602
202509,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,45653,13321,10319,746,9550,10604,787,3319,6269,3607,32269
202510,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,43195,12719,9720,681,8826,10291,633,3648,5040,3159,31183
202511,"2025","10","Comunitat Valenciana","03","Alicante/Alacant",0,37838,10672,8672,636,7556,9174,653,2836,4365,2736,27702
202501,"2025","01","Andalucía","04","Almería",0,18977,6443,3996,388,2979,4634,252,5279,733,1321,11477
202502,"2025","01","Andalucía","04","Almería",0,16280,5689,3398,335,2667,3725,181,4565,546,1030,9962
202503,"2025","01","Andalucía","04","Almería",0,16279,5666,3380,357,2852,3533,230,4588,632,934,9927
202504,"2025","01","Andalucía","04","Almería",0,19609,6936,4398,399,3308,3934,310,5975,635,1079,11718
202505,"2025","01","Andalucía","04","Almería",0,19986,6119,5235,294,3025,4799,236,4505,681,1248,13383
202506,"2025","01","Andalucía","04","Almería",0,22778,6519,5735,306,4118,5631,174,4535,882,1288,15888
202507,"2025","01","Andalucía","04","Almería",0,25016,7057,6214,302,4632,6169,295,5312,827,1274,17411
202508,"2025","01","Andalucía","04","Almería",0,16660,5756,4305,218,2386,3598,119,5153,540,800,9976
202509,"2025","01","Andalucía","04","Almería",0,24800,9824,5063,387,4113,4801,288,8731,839,1481,13587
202510,"2025","01","Andalucía","04","Almería",0,26184,10210,5013,330,4597,5465,222,8880,759,1168,15131
202511,"2025","01","Andalucía","04","Almería",0,23293,8617,4222,321,4427,5170,190,7043,760,1040,14261
202501,"2025","07","Castilla y León","05","Ávila",0,2259,377,616,16,239,772,20,51,616,83,1426
202502,"2025","07","Castilla y León","05","Ávila",0,2272,428,605,23,259,728,26,98,616,85,1363
202503,"2025","07","Castilla y León","05","Ávila",0,2176,373,588,14,269,693,17,74,506,67,1426
202504,"2025","07","Castilla y León","05","Ávila",0,3025,410,874,33,345,1098,21,72,656,94,2092
202505,"2025","07","Castilla y León","05","Ávila",0,2941,467,887,24,335,959,18,137,568,110,2033
202506,"2025","07","Castilla y León","05","Ávila",0,4158,669,1299,20,472,1389,15,249,600,98,3074
202507,"2025","07","Castilla y León","05","Ávila",0,4509,812,1347,32,540,1447,29,451,620,108,3201
202508,"2025","07","Castilla y León","05","Ávila",0,2926,469,974,21,260,950,24,269,490,57,2003
202509,"2025","07","Castilla y León","05","Ávila",0,3507,497,1071,37,347,1191,67,131,825,98,2307
202510,"2025","07","Castilla y León","05","Ávila",0,4281,983,870,49,1013,1033,46,1277,492,97,2284
202511,"2025","07","Castilla y León","05","Ávila",0,2665,426,681,23,547,786,30,318,589,72,1582
202501,"2025","11","Extremadura","06","Badajoz",0,18312,2669,7180,294,1635,5763,279,5448,1029,1394,10132
202502,"2025","11","Extremadura","06","Badajoz",0,16351,2392,6264,257,1678,5039,225,4828,841,1389,8977
202503,"2025","11","Extremadura","06","Badajoz",0,17870,2391,6876,241,1664,6043,176,4132,771,1507,11132
202504,"2025","11","Extremadura","06","Badajoz",0,18330,2610,7068,282,1774,5875,181,6595,757,1250,9407
202505,"2025","11","Extremadura","06","Badajoz",0,24222,2989,9214,248,2500,8647,178,8906,916,1442,12655
202506,"2025","11","Extremadura","06","Badajoz",0,28065,3464,10853,194,2622,10386,148,10284,1020,1579,14892
202507,"2025","11","Extremadura","06","Badajoz",0,27060,2950,10639,200,2357,10384,103,8542,1216,1493,15467
202508,"2025","11","Extremadura","06","Badajoz",0,23349,3079,9649,149,1936,7927,134,9070,1972,1171,10798
202509,"2025","11","Extremadura","06","Badajoz",0,28223,4377,10649,282,3087,9206,152,10993,1665,1267,13972
202510,"2025","11","Extremadura","06","Badajoz",0,29071,4900,10991,259,3182,9043,201,11741,1932,1497,13574
202511,"2025","11","Extremadura","06","Badajoz",0,21345,3290,8425,264,2145,6535,181,8180,1034,1298,10479
202501,"2025","04","Balears, Illes","07","Balears, Illes",0,21396,8641,3395,171,4844,3922,214,119,903,4150,16095
202502,"2025","04","Balears, Illes","07","Balears, Illes",0,23850,9771,3710,155,5737,4138,152,129,1016,4158,18412
202503,"2025","04","Balears, Illes","07","Balears, Illes",0,29241,11742,3954,182,8513,4486,176,116,1081,3463,24415
202504,"2025","04","Balears, Illes","07","Balears, Illes",0,40335,17186,4004,184,14374,4215,186,151,942,2625,36497
202505,"2025","04","Balears, Illes","07","Balears, Illes",0,50368,21060,6008,209,16697,5951,274,162,1024,2907,46112
202506,"2025","04","Balears, Illes","07","Balears, Illes",0,45084,17993,5898,200,14601,6056,163,112,1029,2397,41406
202507,"2025","04","Balears, Illes","07","Balears, Illes",0,42491,15719,6409,165,13014,6846,171,123,924,2436,38862
202508,"2025","04","Balears, Illes","07","Balears, Illes",0,26197,8861,4960,107,6944,4988,137,198,551,1511,23798
202509,"2025","04","Balears, Illes","07","Balears, Illes",0,32596,10895,5837,179,8843,6376,289,79,915,3481,27982
202510,"2025","04","Balears, Illes","07","Balears, Illes",0,28094,9786,4835,196,7202,5643,235,53,911,3816,23138
202511,"2025","04","Balears, Illes","07","Balears, Illes",0,23827,9209,3679,186,5669,4620,239,91,902,3901,18817
202501,"2025","09","Cataluña","08","Barcelona",0,147825,32435,40085,1867,25161,45250,2186,413,20684,6955,119312
202502,"2025","09","Cataluña","08","Barcelona",0,136951,31069,36479,1440,24944,40545,1633,368,17684,6370,112036
202503,"2025","09","Cataluña","08","Barcelona",0,153686,33504,42167,1671,27176,46559,1721,427,19533,6233,127029
202504,"2025","09","Cataluña","08","Barcelona",0,133293,30901,36270,1639,23709,38119,1759,388,18914,5707,107840
202505,"2025","09","Cataluña","08","Barcelona",0,154814,35041,42578,1697,26601,46329,1723,734,20665,6408,126538
202506,"2025","09","Cataluña","08","Barcelona",0,164250,35366,48491,1217,27232,49882,1197,451,20709,5901,136696
202507,"2025","09","Cataluña","08","Barcelona",0,188905,37533,56185,1738,32407,58581,1642,446,25001,6700,156331
202508,"2025","09","Cataluña","08","Barcelona",0,110996,22460,32966,1124,16453,35993,1080,879,14321,3728,91610
202509,"2025","09","Cataluña","08","Barcelona",0,176829,40203,46238,1935,36794,48830,2023,761,23093,6936,145606
202510,"2025","09","Cataluña","08","Barcelona",0,183756,40374,48791,2031,35832,53692,2191,341,22337,7201,153430
202511,"2025","09","Cataluña","08","Barcelona",0,157379,33475,43525,1508,27876,48489,1636,361,18649,6010,131885
202501,"2025","07","Castilla y León","09","Burgos",0,7495,1286,2256,103,1019,2469,123,208,2107,326,4724
202502,"2025","07","Castilla y León","09","Burgos",0,6316,1214,1696,74,1017,1980,70,173,1517,218,4230
202503,"2025","07","Castilla y León","09","Burgos",0,7052,1234,2022,100,1025,2276,120,126,1717,259,4806
202504,"2025","07","Castilla y León","09","Burgos",0,7060,1258,2087,106,989,2143,94,184,1899,245,4581
202505,"2025","07","Castilla y León","09","Burgos",0,8959,1898,2620,90,1235,2624,65,868,2337,299,5257
202506,"2025","07","Castilla y León","09","Burgos",0,10458,1916,3245,102,1278,3361,85,601,2461,302,6848
202507,"2025","07","Castilla y León","09","Burgos",0,11476,1675,3823,121,1303,3963,63,415,2635,347,7830
202508,"2025","07","Castilla y León","09","Burgos",0,7636,1013,2500,88,781,2841,69,84,1664,209,5541
202509,"2025","07","Castilla y León","09","Burgos",0,11456,2448,3263,123,1695,3364,127,1762,2502,357,6604
202510,"2025","07","Castilla y León","09","Burgos",0,10225,2007,2738,149,1684,3092,157,832,2320,287,6594
202511,"2025","07","Castilla y León","09","Burgos",0,7417,1105,2117,101,1160,2493,103,117,1871,234,5052
202501,"2025","11","Extremadura","10","Cáceres",0,7413,1160,2221,94,731,2557,52,1730,510,932,3816
202502,"2025","11","Extremadura","10","Cáceres",0,7433,1141,2362,64,691,2493,53,1856,393,1058,3688
202503,"2025","11","Extremadura","10","Cáceres",0,8233,1507,2279,84,922,2729,49,2099,338,905,4460
202504,"2025","11","Extremadura","10","Cáceres",0,7858,1157,2221,115,819,2770,85,1745,375,783,4516
202505,"2025","11","Extremadura","10","Cáceres",0,10466,1718,3282,87,1092,3594,50,3197,504,804,5514
202506,"2025","11","Extremadura","10","Cáceres",0,12899,2094,4065,46,1380,4584,76,3322,465,666,8080
202507,"2025","11","Extremadura","10","Cáceres",0,11875,1713,3522,65,1314,4526,33,2397,638,790,7705
202508,"2025","11","Extremadura","10","Cáceres",0,8767,1258,2852,61,826,3104,22,1997,838,624,4953
202509,"2025","11","Extremadura","10","Cáceres",0,11059,2016,3346,74,1420,3497,53,3263,612,760,6005
202510,"2025","11","Extremadura","10","Cáceres",0,11916,2046,4133,95,1243,3588,76,3257,1471,796,5982
202511,"2025","11","Extremadura","10","Cáceres",0,8706,1375,2470,121,976,2979,96,2358,447,844,4540
202501,"2025","01","Andalucía","11","Cádiz",0,26748,5406,8989,647,2807,8271,533,2712,2291,2951,18752
202502,"2025","01","Andalucía","11","Cádiz",0,26028,5092,9119,426,2930,8034,324,2339,2457,2587,18596
202503,"2025","01","Andalucía","11","Cádiz",0,26606,5499,8449,527,3449,8214,378,2006,2280,2425,19846
202504,"2025","01","Andalucía","11","Cádiz",0,30018,5964,9387,681,4000,9440,453,2331,2374,2527,22734
202505,"2025","01","Andalucía","11","Cádiz",0,37027,6325,12721,438,4159,12898,405,2972,2452,2605,28923
202506,"2025","01","Andalucía","11","Cádiz",0,41079,7313,13192,495,5627,13936,445,2690,2598,2428,33306
202507,"2025","01","Andalucía","11","Cádiz",0,43326,7448,14146,644,5529,14990,482,2155,2476,2723,35913
202508,"2025","01","Andalucía","11","Cádiz",0,29248,4582,10680,425,2868,10308,303,3155,2087,1797,22148
202509,"2025","01","Andalucía","11","Cádiz",0,31789,5472,10017,689,3995,10921,621,1850,2280,2586,25013
202510,"2025","01","Andalucía","11","Cádiz",0,34044,5528,11326,633,3970,11957,526,4074,2407,2573,24938
202511,"2025","01","Andalucía","11","Cádiz",0,28781,5026,9038,695,3156,10162,589,3346,2155,2349,20880
202501,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,11088,3113,2757,175,1831,2765,163,948,1513,933,7564
202502,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,10392,3030,2389,146,1839,2617,120,820,1281,893,7271
202503,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,11165,3111,2611,223,2054,2779,136,825,1542,723,7929
202504,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,12028,3584,2472,195,2492,2829,113,651,1499,854,8851
202505,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,12585,3839,2647,192,2372,3128,119,857,1622,931,9016
202506,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,16967,4486,4126,156,3377,4318,93,406,1873,901,13576
202507,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,17767,4612,4313,214,3637,4388,139,456,1739,946,14364
202508,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,11244,3138,2695,205,2248,2541,139,370,1104,714,8916
202509,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,14220,3874,3089,326,3058,3264,294,478,1759,1067,10765
202510,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,16616,5772,3185,296,3179,3544,237,2764,1764,1036,10890
202511,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,13783,3995,3183,245,2481,3233,153,2342,1416,926,8864
202501,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,9960,2737,3123,149,1216,2291,125,2678,1296,831,4938
202502,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,9222,2545,2886,151,1166,2118,76,2381,1134,763,4740
202503,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,8395,2087,2391,184,1111,2194,104,1148,1083,679,5273
202504,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,9001,2316,2415,241,1271,2257,153,1210,1176,727,5701
202505,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,11249,2962,3290,130,1566,2859,92,2235,1305,786,6730
202506,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,13039,3060,4066,120,1620,3709,86,2641,1301,769,8086
202507,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,13688,3356,3980,141,1651,4119,76,2502,1610,822,8549
202508,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,10383,2684,3194,106,1140,2896,65,1999,1137,603,6463
202509,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,17817,6295,4658,173,2645,3629,91,7061,1781,912,7886
202510,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,13236,3499,3938,193,1747,3428,109,2929,1433,875,7776
202511,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,11082,3003,3507,180,1371,2511,165,3239,1351,655,5616
202501,"2025","01","Andalucía","14","Córdoba",0,33928,9932,11708,320,4103,7464,203,20439,2229,1594,9539
202502,"2025","01","Andalucía","14","Córdoba",0,26798,7506,9109,247,3310,6269,180,14224,1804,1905,8716
202503,"2025","01","Andalucía","14","Córdoba",0,21072,4781,6983,315,2452,6163,197,6769,2034,2289,9859
202504,"2025","01","Andalucía","14","Córdoba",0,21537,5068,7193,347,2410,6073,255,6252,1925,2608,10659
202505,"2025","01","Andalucía","14","Córdoba",0,24644,4984,8855,264,2578,7567,175,7149,2114,2876,12384
202506,"2025","01","Andalucía","14","Córdoba",0,24355,4483,8692,257,2634,7916,178,5961,2320,2837,13142
202507,"2025","01","Andalucía","14","Córdoba",0,22285,3926,7675,279,2173,7857,175,3709,2131,2618,13706
202508,"2025","01","Andalucía","14","Córdoba",0,17212,3622,6043,210,1693,5265,153,4896,1342,1880,8976
202509,"2025","01","Andalucía","14","Córdoba",0,26482,5677,8496,355,3374,8141,265,6462,2156,2804,14969
202510,"2025","01","Andalucía","14","Córdoba",0,29884,6928,9697,352,3793,8710,214,11046,2319,2462,13979
202511,"2025","01","Andalucía","14","Córdoba",0,33167,9155,11164,377,3835,8147,315,17292,2074,1975,11741
202501,"2025","12","Galicia","15","Coruña, A",0,22341,3813,6781,443,2813,7614,520,518,3570,1257,16770
202502,"2025","12","Galicia","15","Coruña, A",0,19979,3680,6182,350,2675,6480,278,440,2447,1221,15572
202503,"2025","12","Galicia","15","Coruña, A",0,22972,3920,7415,416,2913,7624,366,655,2705,1132,18248
202504,"2025","12","Galicia","15","Coruña, A",0,22216,3756,6903,415,3270,7282,253,534,3050,1122,17291
202505,"2025","12","Galicia","15","Coruña, A",0,26939,3913,9821,375,2807,9386,294,521,2766,1241,22158
202506,"2025","12","Galicia","15","Coruña, A",0,30890,4331,11029,330,3431,11222,245,578,3324,1100,25678
202507,"2025","12","Galicia","15","Coruña, A",0,36617,4710,13470,415,4227,13224,320,714,3317,1517,30830
202508,"2025","12","Galicia","15","Coruña, A",0,24624,3121,9130,311,2445,9055,208,431,2736,1016,20181
202509,"2025","12","Galicia","15","Coruña, A",0,31703,4671,10559,525,4155,11005,424,820,3617,1312,25723
202510,"2025","12","Galicia","15","Coruña, A",0,29727,4534,9414,472,4262,10225,496,561,3618,1242,24075
202511,"2025","12","Galicia","15","Coruña, A",0,25173,3713,8257,401,3153,8889,401,515,2965,1004,20449
202501,"2025","08","Castilla - La Mancha","16","Cuenca",0,3897,1004,963,45,495,994,60,547,761,202,2222
202502,"2025","08","Castilla - La Mancha","16","Cuenca",0,3671,1025,824,32,540,823,15,479,717,183,2046
202503,"2025","08","Castilla - La Mancha","16","Cuenca",0,3645,896,899,49,420,1002,48,392,722,169,2173
202504,"2025","08","Castilla - La Mancha","16","Cuenca",0,3815,894,861,43,484,1077,35,394,620,169,2419
202505,"2025","08","Castilla - La Mancha","16","Cuenca",0,5298,1671,1217,34,760,1252,25,1316,749,208,2819
202506,"2025","08","Castilla - La Mancha","16","Cuenca",0,7706,2646,1510,16,1458,1545,24,3081,778,244,3373
202507,"2025","08","Castilla - La Mancha","16","Cuenca",0,9348,2891,1953,40,1833,1982,31,3747,758,226,4366
202508,"2025","08","Castilla - La Mancha","16","Cuenca",0,4455,848,1307,48,530,1304,35,452,915,164,2737
202509,"2025","08","Castilla - La Mancha","16","Cuenca",0,6892,2138,1767,66,933,1556,38,2329,1181,225,2958
202510,"2025","08","Castilla - La Mancha","16","Cuenca",0,4940,1103,1282,71,665,1382,52,532,880,255,3096
202511,"2025","08","Castilla - La Mancha","16","Cuenca",0,4216,1035,1094,64,522,1125,26,594,1044,209,2189
202501,"2025","09","Cataluña","17","Girona",0,19134,4354,5482,147,3027,5462,136,186,5077,758,12768
202502,"2025","09","Cataluña","17","Girona",0,17844,4675,4780,111,3115,4488,158,168,4693,897,11760
202503,"2025","09","Cataluña","17","Girona",0,19804,4778,5441,76,3634,5230,139,102,4902,869,13623
202504,"2025","09","Cataluña","17","Girona",0,22639,6217,5406,109,5118,5002,162,95,4592,676,16927
202505,"2025","09","Cataluña","17","Girona",0,24022,6201,6323,85,4973,5730,90,161,5293,786,17430
202506,"2025","09","Cataluña","17","Girona",0,30709,8425,7584,88,7077,6849,65,230,5260,676,24146
202507,"2025","09","Cataluña","17","Girona",0,33636,8389,8808,112,7439,8136,89,123,5989,729,26432
202508,"2025","09","Cataluña","17","Girona",0,18625,4133,6079,84,2970,4704,59,497,4232,343,13245
202509,"2025","09","Cataluña","17","Girona",0,24728,5660,7392,146,4697,6078,171,680,5974,881,16881
202510,"2025","09","Cataluña","17","Girona",0,24130,5552,6881,283,4326,6293,228,314,5602,943,16922
202511,"2025","09","Cataluña","17","Girona",0,19629,4181,5917,101,3153,5643,120,189,4896,782,13456
202501,"2025","01","Andalucía","18","Granada",0,30999,8291,9946,306,3798,7905,251,12086,1643,2121,14827
202502,"2025","01","Andalucía","18","Granada",0,25495,6417,8020,225,3051,7017,171,8460,1430,1912,13336
202503,"2025","01","Andalucía","18","Granada",0,23946,5086,6891,266,3609,7282,209,5547,1370,2041,14647
202504,"2025","01","Andalucía","18","Granada",0,23966,5208,6896,261,3516,7290,230,5273,1711,1876,14750
202505,"2025","01","Andalucía","18","Granada",0,26516,5355,7863,269,3431,8758,234,5130,1784,2107,17141
202506,"2025","01","Andalucía","18","Granada",0,27864,5205,8736,241,3520,9464,197,4019,1913,2090,19505
202507,"2025","01","Andalucía","18","Granada",0,28528,4771,9100,296,3620,9932,232,3376,1985,2100,20669
202508,"2025","01","Andalucía","18","Granada",0,18937,3187,6084,210,2126,6587,156,2528,1414,1553,13053
202509,"2025","01","Andalucía","18","Granada",0,28587,5826,7768,361,4851,8910,313,3481,1873,2234,20658
202510,"2025","01","Andalucía","18","Granada",0,29379,6024,8246,353,4133,9757,281,4878,1891,2191,20049
202511,"2025","01","Andalucía","18","Granada",0,28061,6602,8981,368,3264,8077,264,8490,1522,2038,15667
202501,"2025","08","Castilla - La Mancha","19","Guadalajara",0,9372,1245,3292,89,911,3583,67,36,1330,308,7638
202502,"2025","08","Castilla - La Mancha","19","Guadalajara",0,5877,983,2067,48,699,1845,56,19,1148,247,4363
202503,"2025","08","Castilla - La Mancha","19","Guadalajara",0,7293,1217,2550,96,783,2370,70,32,1869,313,4998
202504,"2025","08","Castilla - La Mancha","19","Guadalajara",0,7712,1255,2821,53,810,2542,54,322,1475,208,5599
202505,"2025","08","Castilla - La Mancha","19","Guadalajara",0,9271,1675,3120,63,1149,2971,60,363,1926,287,6591
202506,"2025","08","Castilla - La Mancha","19","Guadalajara",0,11850,1699,4314,47,1442,4042,44,132,1913,250,9461
202507,"2025","08","Castilla - La Mancha","19","Guadalajara",0,10455,1376,4058,74,1226,3396,60,74,1716,291,8238
202508,"2025","08","Castilla - La Mancha","19","Guadalajara",0,6843,1065,2570,74,899,1941,80,30,1276,170,5279
202509,"2025","08","Castilla - La Mancha","19","Guadalajara",0,9579,1639,3406,79,1343,2801,77,99,1475,275,7628
202510,"2025","08","Castilla - La Mancha","19","Guadalajara",0,9375,1597,3221,79,1252,2877,103,40,1404,380,7447
202511,"2025","08","Castilla - La Mancha","19","Guadalajara",0,8865,1353,2921,71,1411,2771,87,32,1295,253,7195
202501,"2025","16","País Vasco","20","Gipuzkoa",0,18611,2055,6176,211,1750,7959,213,41,2775,321,15350
202502,"2025","16","País Vasco","20","Gipuzkoa",0,15789,1836,5167,129,1727,6548,103,116,1912,311,13321
202503,"2025","16","País Vasco","20","Gipuzkoa",0,17611,1853,5901,166,1861,7350,187,26,2252,264,14951
202504,"2025","16","País Vasco","20","Gipuzkoa",0,15187,1627,5224,202,1523,6229,127,37,1848,228,12936
202505,"2025","16","País Vasco","20","Gipuzkoa",0,18385,1943,6480,174,1616,7743,160,41,2411,256,15511
202506,"2025","16","País Vasco","20","Gipuzkoa",0,22694,2477,8464,253,2203,8896,151,83,3064,342,19051
202507,"2025","16","País Vasco","20","Gipuzkoa",0,23645,2509,8423,184,3324,8784,124,127,2774,380,20229
202508,"2025","16","País Vasco","20","Gipuzkoa",0,14115,1461,5222,121,1415,5541,91,59,1717,155,12029
202509,"2025","16","País Vasco","20","Gipuzkoa",0,24100,2986,8058,282,3181,9064,280,676,2963,395,19954
202510,"2025","16","País Vasco","20","Gipuzkoa",0,21158,2281,7064,237,2492,8577,194,39,2557,334,18070
202511,"2025","16","País Vasco","20","Gipuzkoa",0,17099,1684,5868,189,1751,7177,141,24,2028,249,14661
202501,"2025","01","Andalucía","21","Huelva",0,24454,6672,6910,238,4322,5902,185,12149,1261,1605,9314
202502,"2025","01","Andalucía","21","Huelva",0,27654,9839,6324,166,6529,4436,156,17352,759,1394,8025
202503,"2025","01","Andalucía","21","Huelva",0,32005,11439,6876,236,8287,4799,150,21092,876,1284,8642
202504,"2025","01","Andalucía","21","Huelva",0,33384,11266,7744,372,7987,5496,279,20628,883,1423,10313
202505,"2025","01","Andalucía","21","Huelva",0,25034,6085,8707,265,3384,6206,194,10878,911,1337,11789
202506,"2025","01","Andalucía","21","Huelva",0,22893,4960,7718,277,3065,6517,158,6145,1081,1414,14146
202507,"2025","01","Andalucía","21","Huelva",0,22847,4119,7909,200,2840,7344,203,3083,1179,1459,17011
202508,"2025","01","Andalucía","21","Huelva",0,14933,3022,5114,209,1587,4613,138,2355,844,1213,10385
202509,"2025","01","Andalucía","21","Huelva",0,19200,4311,5877,237,2697,5662,162,4761,980,1482,11819
202510,"2025","01","Andalucía","21","Huelva",0,24670,6844,6881,213,4532,5814,189,11417,1180,1362,10558
202511,"2025","01","Andalucía","21","Huelva",0,17878,4356,5731,261,2272,4877,185,6586,982,1232,8982
202501,"2025","02","Aragón","22","Huesca",0,5833,1553,1501,62,757,1527,93,699,743,254,3945
202502,"2025","02","Aragón","22","Huesca",0,4900,1316,1256,31,623,1328,47,537,626,231,3347
202503,"2025","02","Aragón","22","Huesca",0,5033,1106,1384,59,641,1454,42,543,663,242,3399
202504,"2025","02","Aragón","22","Huesca",0,5547,1695,1210,58,854,1303,73,1415,533,181,3260
202505,"2025","02","Aragón","22","Huesca",0,9032,3210,2246,72,1413,1708,58,3993,650,297,3883
202506,"2025","02","Aragón","22","Huesca",0,10220,2551,3148,58,1534,2499,33,3218,834,316,5647
202507,"2025","02","Aragón","22","Huesca",0,9992,2344,3173,58,1541,2366,57,2254,721,334,6432
202508,"2025","02","Aragón","22","Huesca",0,6415,1405,2240,48,680,1688,44,1682,632,173,3798
202509,"2025","02","Aragón","22","Huesca",0,7191,1337,2366,80,952,1995,69,1375,711,293,4590
202510,"2025","02","Aragón","22","Huesca",0,6047,1447,1509,105,796,1704,63,693,863,357,3945
202511,"2025","02","Aragón","22","Huesca",0,4581,1224,1065,60,626,1239,63,488,571,276,3067
