"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
201111,"2011","01","Andalucía","11","Cádiz",0,35577,355,20429,299,190,14042,262,6013,2397,4527,22640
201112,"2011","01","Andalucía","11","Cádiz",0,31243,253,17053,249,169,13295,224,6363,1583,3084,20213
201101,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,10313,297,6161,303,219,3133,200,572,1034,978,7729
201102,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,9067,346,4883,286,245,2993,314,734,1011,1173,6149
201103,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,11129,496,6225,258,319,3609,222,1166,1133,1006,7824
201104,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,10419,355,5203,218,285,4173,185,607,787,924,8101
201105,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,12174,267,6539,293,229,4605,241,653,1082,1142,9297
201106,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,13063,282,6757,275,232,5342,175,383,1211,1062,10407
201107,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,16903,321,8446,280,276,7406,174,801,1127,992,13983
201108,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,11245,328,5662,219,324,4532,180,561,860,849,8975
201109,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,13303,438,7045,283,350,4978,209,896,1180,1096,10131
201110,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,15934,665,8212,227,526,6148,156,2468,980,929,11557
201111,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,16775,454,10079,226,274,5574,168,2718,972,910,12175
201112,"2011","10","Comunitat Valenciana","12","Castellón/Castelló",0,12333,236,7372,180,139,4266,140,1282,821,821,9409
201101,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,10264,233,6018,202,137,3537,137,1761,971,2009,5523
201102,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,9098,240,5648,178,130,2803,99,1183,1032,2153,4730
201103,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,10177,241,5889,206,193,3535,113,836,918,2216,6207
201104,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,8626,202,4893,187,164,3063,117,729,805,1935,5157
201105,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,10352,202,6075,148,136,3664,127,967,839,2022,6524
201106,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,11478,176,6566,133,154,4353,96,1544,1015,1861,7058
201107,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,13581,177,7872,188,97,5168,79,1950,1240,1992,8399
201108,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,13344,123,8491,107,95,4459,69,3502,1076,2079,6687
201109,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,32025,183,21489,115,134,10009,95,19575,1577,2109,8764
201110,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,11350,184,6721,136,108,4103,98,1813,982,1992,6563
201111,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,9673,168,5928,153,113,3238,73,1495,1027,1683,5468
201112,"2011","08","Castilla - La Mancha","13","Ciudad Real",0,11108,89,7384,138,78,3341,78,4046,651,1012,5399
201101,"2011","01","Andalucía","14","Córdoba",0,48000,326,27046,364,150,19824,290,31749,1517,3844,10890
201102,"2011","01","Andalucía","14","Córdoba",0,36720,278,21113,251,141,14716,221,22016,1246,4121,9337
201103,"2011","01","Andalucía","14","Córdoba",0,37320,334,21731,264,216,14466,309,17116,1596,5686,12922
201104,"2011","01","Andalucía","14","Córdoba",0,28274,228,16083,195,171,11445,152,10794,1271,4856,11353
201105,"2011","01","Andalucía","14","Córdoba",0,39090,279,23035,211,172,15254,139,16171,1928,6074,14917
201106,"2011","01","Andalucía","14","Córdoba",0,33511,327,19275,297,197,13212,203,13466,1657,4836,13552
201107,"2011","01","Andalucía","14","Córdoba",0,26552,226,15129,201,156,10645,195,7768,1547,3335,13902
201108,"2011","01","Andalucía","14","Córdoba",0,24242,184,14478,156,121,9193,110,8566,1288,3449,10939
201109,"2011","01","Andalucía","14","Córdoba",0,32588,312,18587,199,367,12930,193,11971,2067,4296,14254
201110,"2011","01","Andalucía","14","Córdoba",0,34150,213,19617,186,207,13568,359,15569,1760,3873,12948
201111,"2011","01","Andalucía","14","Córdoba",0,46798,210,29056,247,167,16796,322,29739,1732,3826,11501
201112,"2011","01","Andalucía","14","Córdoba",0,54619,164,32082,181,113,21841,238,40998,1112,2538,9971
201101,"2011","12","Galicia","15","Coruña, A",0,22743,671,9436,582,421,11113,520,517,3264,2032,16930
201102,"2011","12","Galicia","15","Coruña, A",0,19517,597,9182,441,392,8479,426,597,1659,2115,15146
201103,"2011","12","Galicia","15","Coruña, A",0,21991,628,10148,516,533,9527,639,587,1878,2310,17216
201104,"2011","12","Galicia","15","Coruña, A",0,22312,551,10229,526,487,9965,554,515,1580,1812,18405
201105,"2011","12","Galicia","15","Coruña, A",0,23488,715,11241,504,476,9939,613,472,2062,1992,18962
201106,"2011","12","Galicia","15","Coruña, A",0,24972,553,11941,543,375,11086,474,485,1934,2037,20516
201107,"2011","12","Galicia","15","Coruña, A",0,29597,519,14084,453,387,13713,441,1123,2195,1934,24345
201108,"2011","12","Galicia","15","Coruña, A",0,24343,491,11352,395,312,11446,347,494,2109,1839,19901
201109,"2011","12","Galicia","15","Coruña, A",0,26562,618,11561,481,569,12891,442,500,2237,1765,22060
201110,"2011","12","Galicia","15","Coruña, A",0,24814,494,11009,384,434,12102,391,656,1892,1543,20723
201111,"2011","12","Galicia","15","Coruña, A",0,21677,552,9896,371,371,10104,383,561,1795,1421,17900
201112,"2011","12","Galicia","15","Coruña, A",0,20435,356,8977,275,282,10251,294,384,1371,1072,17608
201101,"2011","08","Castilla - La Mancha","16","Cuenca",0,3472,117,1769,93,109,1283,101,587,220,586,2079
201102,"2011","08","Castilla - La Mancha","16","Cuenca",0,2817,118,1591,82,60,924,42,432,237,558,1590
201103,"2011","08","Castilla - La Mancha","16","Cuenca",0,3027,110,1606,85,86,1075,65,330,237,546,1914
201104,"2011","08","Castilla - La Mancha","16","Cuenca",0,3288,79,1804,70,61,1224,50,531,230,477,2050
201105,"2011","08","Castilla - La Mancha","16","Cuenca",0,3896,77,2288,63,68,1341,59,917,244,487,2248
201106,"2011","08","Castilla - La Mancha","16","Cuenca",0,8166,107,4962,97,92,2842,66,3988,304,527,3347
201107,"2011","08","Castilla - La Mancha","16","Cuenca",0,8531,101,5115,91,57,3109,58,4194,367,517,3453
201108,"2011","08","Castilla - La Mancha","16","Cuenca",0,4995,87,2945,56,59,1812,36,1433,310,436,2816
201109,"2011","08","Castilla - La Mancha","16","Cuenca",0,12035,62,8079,55,79,3713,47,8221,392,454,2968
201110,"2011","08","Castilla - La Mancha","16","Cuenca",0,3749,82,2044,86,50,1430,57,792,223,422,2312
201111,"2011","08","Castilla - La Mancha","16","Cuenca",0,2963,62,1602,53,88,1111,47,530,200,354,1879
201112,"2011","08","Castilla - La Mancha","16","Cuenca",0,2913,61,1445,54,49,1261,43,624,202,250,1837
201101,"2011","09","Cataluña","17","Girona",0,12570,737,5523,500,465,4959,386,447,1236,1324,9563
201102,"2011","09","Cataluña","17","Girona",0,12076,616,5755,400,522,4441,342,314,1123,1721,8918
201103,"2011","09","Cataluña","17","Girona",0,13833,768,6588,491,616,4978,392,321,1270,1944,10298
201104,"2011","09","Cataluña","17","Girona",0,16658,947,7475,440,850,6632,314,259,1130,1608,13661
201105,"2011","09","Cataluña","17","Girona",0,17314,782,8077,514,698,6820,423,442,1386,1616,13870
201106,"2011","09","Cataluña","17","Girona",0,20428,830,9666,422,697,8436,377,482,1452,1175,17319
201107,"2011","09","Cataluña","17","Girona",0,25962,791,11900,460,776,11650,385,478,1486,1241,22757
201108,"2011","09","Cataluña","17","Girona",0,15149,484,7421,339,394,6258,253,946,984,758,12461
201109,"2011","09","Cataluña","17","Girona",0,16789,562,7838,462,693,6830,404,1169,1323,1161,13136
201110,"2011","09","Cataluña","17","Girona",0,13839,550,6147,465,456,5846,375,343,1080,1150,11266
201111,"2011","09","Cataluña","17","Girona",0,12347,433,5677,428,322,5171,316,353,1151,1109,9734
201112,"2011","09","Cataluña","17","Girona",0,11194,551,5039,331,292,4722,259,405,786,773,9230
201101,"2011","01","Andalucía","18","Granada",0,34500,372,19305,282,198,14115,228,16833,1133,3666,12868
201102,"2011","01","Andalucía","18","Granada",0,30840,318,16784,227,226,13085,200,13922,901,3583,12434
201103,"2011","01","Andalucía","18","Granada",0,31959,339,16366,284,285,14416,269,10812,1136,4392,15619
201104,"2011","01","Andalucía","18","Granada",0,26826,270,13412,243,200,12496,205,8081,996,3493,14256
201105,"2011","01","Andalucía","18","Granada",0,29024,261,15046,291,178,12959,289,7790,1081,4362,15791
201106,"2011","01","Andalucía","18","Granada",0,28711,278,14446,289,260,13233,205,7838,1119,3923,15831
201107,"2011","01","Andalucía","18","Granada",0,28587,244,14531,236,207,13184,185,6889,1152,2701,17845
201108,"2011","01","Andalucía","18","Granada",0,22901,163,11788,156,158,10511,125,5858,926,2589,13528
201109,"2011","01","Andalucía","18","Granada",0,30792,318,14849,326,559,14535,205,7548,1204,3414,18626
201110,"2011","01","Andalucía","18","Granada",0,27707,319,13450,276,334,13082,246,6890,990,3096,16731
201111,"2011","01","Andalucía","18","Granada",0,28995,282,15587,227,165,12546,188,10044,975,3108,14868
201112,"2011","01","Andalucía","18","Granada",0,37453,213,21812,164,130,15012,122,20996,935,1959,13563
201101,"2011","08","Castilla - La Mancha","19","Guadalajara",0,5363,173,2940,105,84,1965,96,77,359,635,4292
201102,"2011","08","Castilla - La Mancha","19","Guadalajara",0,4978,142,2750,78,95,1837,76,103,288,558,4029
201103,"2011","08","Castilla - La Mancha","19","Guadalajara",0,5851,136,3223,98,109,2175,110,108,409,597,4737
201104,"2011","08","Castilla - La Mancha","19","Guadalajara",0,6157,163,3474,84,78,2265,93,325,287,494,5051
201105,"2011","08","Castilla - La Mancha","19","Guadalajara",0,7063,106,4126,126,93,2535,77,76,527,597,5863
201106,"2011","08","Castilla - La Mancha","19","Guadalajara",0,7336,98,4177,128,71,2786,76,157,360,622,6197
201107,"2011","08","Castilla - La Mancha","19","Guadalajara",0,8443,88,4722,111,57,3384,81,96,443,571,7333
201108,"2011","08","Castilla - La Mancha","19","Guadalajara",0,6858,64,4064,93,50,2487,100,107,332,488,5931
201109,"2011","08","Castilla - La Mancha","19","Guadalajara",0,7587,88,4229,83,111,3011,65,117,236,561,6673
201110,"2011","08","Castilla - La Mancha","19","Guadalajara",0,6728,114,3809,86,87,2551,81,217,297,456,5758
201111,"2011","08","Castilla - La Mancha","19","Guadalajara",0,5961,96,3578,106,82,2019,80,99,207,513,5142
201112,"2011","08","Castilla - La Mancha","19","Guadalajara",0,5457,58,3204,73,49,2017,56,81,229,254,4893
201101,"2011","16","País Vasco","20","Gipuzkoa",0,17053,389,7192,316,304,8489,363,59,1979,914,14101
201102,"2011","16","País Vasco","20","Gipuzkoa",0,15351,373,6640,271,285,7577,205,111,1725,800,12715
201103,"2011","16","País Vasco","20","Gipuzkoa",0,16993,358,7486,290,323,8271,265,73,1879,777,14264
201104,"2011","16","País Vasco","20","Gipuzkoa",0,14207,319,6170,220,248,7039,211,93,1352,643,12119
201105,"2011","16","País Vasco","20","Gipuzkoa",0,18058,374,7906,232,271,9097,178,62,1601,874,15521
201106,"2011","16","País Vasco","20","Gipuzkoa",0,20163,401,8765,301,264,10208,224,66,1973,802,17322
201107,"2011","16","País Vasco","20","Gipuzkoa",0,20220,295,8996,255,205,10290,179,125,2001,817,17277
201108,"2011","16","País Vasco","20","Gipuzkoa",0,15748,301,7122,202,204,7782,137,80,1220,656,13792
201109,"2011","16","País Vasco","20","Gipuzkoa",0,20402,384,8381,323,498,10527,289,242,2181,761,17218
201110,"2011","16","País Vasco","20","Gipuzkoa",0,18022,320,7522,316,272,9361,231,85,1651,750,15536
201111,"2011","16","País Vasco","20","Gipuzkoa",0,17540,312,7452,247,259,9083,187,65,1932,741,14802
201112,"2011","16","País Vasco","20","Gipuzkoa",0,15583,195,6503,247,141,8295,202,36,1198,539,13810
201101,"2011","01","Andalucía","21","Huelva",0,21543,250,10901,148,166,9947,131,8815,1439,2225,9064
201102,"2011","01","Andalucía","21","Huelva",0,29520,230,12821,121,141,16085,122,17997,901,2122,8500
201103,"2011","01","Andalucía","21","Huelva",0,37478,254,15442,147,219,21288,128,23309,1130,2262,10777
201104,"2011","01","Andalucía","21","Huelva",0,32451,187,15301,181,121,16475,186,17442,1269,2123,11617
201105,"2011","01","Andalucía","21","Huelva",0,26664,155,13542,178,102,12547,140,11314,1501,2471,11378
201106,"2011","01","Andalucía","21","Huelva",0,21167,265,11067,169,166,9281,219,4669,958,2070,13470
201107,"2011","01","Andalucía","21","Huelva",0,21852,221,11092,179,171,10069,120,4131,1005,1956,14760
