"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
201007,"2010","07","Castilla y León","05","Ávila",0,4710,104,2330,45,74,2110,47,224,153,525,3808
201008,"2010","07","Castilla y León","05","Ávila",0,3022,57,1503,29,51,1366,16,112,108,459,2343
201009,"2010","07","Castilla y León","05","Ávila",0,3631,90,1768,63,83,1587,40,406,136,482,2607
201010,"2010","07","Castilla y León","05","Ávila",0,5003,98,2358,40,64,2414,29,2136,151,426,2290
201011,"2010","07","Castilla y León","05","Ávila",0,3106,82,1358,47,54,1524,41,278,157,368,2303
201012,"2010","07","Castilla y León","05","Ávila",0,2447,52,1101,49,45,1164,36,107,127,448,1765
201001,"2010","11","Extremadura","06","Badajoz",0,20761,338,12213,200,261,7540,209,8459,826,2646,8830
201002,"2010","11","Extremadura","06","Badajoz",0,19484,382,11893,150,287,6634,138,7466,682,3282,8054
201003,"2010","11","Extremadura","06","Badajoz",0,22810,343,13818,201,337,7979,132,8454,666,3654,10036
201004,"2010","11","Extremadura","06","Badajoz",0,24664,310,14856,218,287,8806,187,11365,710,3554,9035
201005,"2010","11","Extremadura","06","Badajoz",0,27222,328,16102,165,288,10230,109,12092,802,3878,10450
201006,"2010","11","Extremadura","06","Badajoz",0,31614,346,17446,277,253,13185,107,16126,1122,3337,11029
201007,"2010","11","Extremadura","06","Badajoz",0,30357,299,17277,199,230,12205,147,13707,1461,2786,12403
201008,"2010","11","Extremadura","06","Badajoz",0,26168,246,15854,177,221,9589,81,13022,1825,2178,9143
201009,"2010","11","Extremadura","06","Badajoz",0,30482,280,19201,168,251,10442,140,16675,943,2751,10113
201010,"2010","11","Extremadura","06","Badajoz",0,30962,377,17590,231,326,12296,142,14110,938,2647,13267
201011,"2010","11","Extremadura","06","Badajoz",0,26568,372,15594,243,265,9935,159,10436,1066,2943,12123
201012,"2010","11","Extremadura","06","Badajoz",0,23264,224,14243,259,232,8180,126,11121,892,2089,9162
201001,"2010","04","Balears, Illes","07","Balears, Illes",0,17847,706,9375,507,630,6213,416,205,738,4118,12786
201002,"2010","04","Balears, Illes","07","Balears, Illes",0,19276,856,9556,444,782,7210,428,287,763,3953,14273
201003,"2010","04","Balears, Illes","07","Balears, Illes",0,23771,1264,10985,554,1150,9346,472,243,963,3787,18778
201004,"2010","04","Balears, Illes","07","Balears, Illes",0,26404,1544,12135,454,1548,10303,420,357,1062,3077,21908
201005,"2010","04","Balears, Illes","07","Balears, Illes",0,37802,2048,17232,512,1983,15608,419,305,1017,3082,33398
201006,"2010","04","Balears, Illes","07","Balears, Illes",0,36516,1221,16919,526,1038,16437,375,328,832,3171,32185
201007,"2010","04","Balears, Illes","07","Balears, Illes",0,34911,810,15740,618,676,16582,485,229,857,2810,31015
201008,"2010","04","Balears, Illes","07","Balears, Illes",0,23045,486,10821,506,399,10371,462,267,526,2174,20078
201009,"2010","04","Balears, Illes","07","Balears, Illes",0,25674,673,11399,717,725,11566,594,305,780,3473,21116
201010,"2010","04","Balears, Illes","07","Balears, Illes",0,23181,652,10603,659,684,9965,618,219,835,3257,18870
201011,"2010","04","Balears, Illes","07","Balears, Illes",0,21647,641,10627,648,488,8675,568,229,806,3879,16733
201012,"2010","04","Balears, Illes","07","Balears, Illes",0,16824,599,7531,583,496,7108,507,276,595,2368,13585
201001,"2010","09","Cataluña","08","Barcelona",0,109637,5288,45979,2582,4437,48862,2489,480,7775,9085,92297
201002,"2010","09","Cataluña","08","Barcelona",0,118661,6095,48666,2879,5102,53259,2660,552,7458,10524,100127
201003,"2010","09","Cataluña","08","Barcelona",0,137159,7244,56919,3461,5893,60367,3275,713,8812,11167,116467
201004,"2010","09","Cataluña","08","Barcelona",0,123494,5823,52846,2918,4805,54473,2629,590,7735,9851,105318
201005,"2010","09","Cataluña","08","Barcelona",0,138596,6235,60681,3134,4620,61075,2851,1162,8220,10408,118806
201006,"2010","09","Cataluña","08","Barcelona",0,148732,5639,67607,2893,4513,65551,2529,600,8493,10523,129116
201007,"2010","09","Cataluña","08","Barcelona",0,174323,5420,81143,3191,3872,77809,2888,592,10655,12473,150603
201008,"2010","09","Cataluña","08","Barcelona",0,100630,3033,45532,2032,2269,45982,1782,695,5384,7579,86972
201009,"2010","09","Cataluña","08","Barcelona",0,159588,6965,68600,3647,7571,69287,3518,2833,10660,10809,135286
201010,"2010","09","Cataluña","08","Barcelona",0,148650,6307,63407,3734,5631,66267,3304,491,8384,9377,130398
201011,"2010","09","Cataluña","08","Barcelona",0,147745,5873,64791,3754,4629,65432,3266,561,8612,11046,127526
201012,"2010","09","Cataluña","08","Barcelona",0,128895,4438,54789,3381,3455,59793,3039,468,7000,6962,114465
201001,"2010","07","Castilla y León","09","Burgos",0,6744,216,3025,168,174,3000,161,177,691,656,5220
201002,"2010","07","Castilla y León","09","Burgos",0,6531,286,2872,206,184,2797,186,348,657,653,4873
201003,"2010","07","Castilla y León","09","Burgos",0,7659,269,3424,212,217,3381,156,236,685,676,6062
201004,"2010","07","Castilla y León","09","Burgos",0,7621,231,3572,197,218,3251,152,192,896,776,5757
201005,"2010","07","Castilla y León","09","Burgos",0,8764,260,4175,209,208,3756,156,442,763,956,6603
201006,"2010","07","Castilla y León","09","Burgos",0,10034,211,4957,186,200,4353,127,723,808,867,7636
201007,"2010","07","Castilla y León","09","Burgos",0,12321,253,5765,245,190,5684,184,318,1022,1008,9973
201008,"2010","07","Castilla y León","09","Burgos",0,8988,155,4472,148,125,3972,116,129,667,830,7362
201009,"2010","07","Castilla y León","09","Burgos",0,10419,257,4900,177,301,4612,172,388,954,766,8311
201010,"2010","07","Castilla y León","09","Burgos",0,14126,470,7451,238,346,5416,205,3697,1364,682,8383
201011,"2010","07","Castilla y León","09","Burgos",0,8072,201,3751,209,228,3493,190,339,817,599,6317
201012,"2010","07","Castilla y León","09","Burgos",0,7523,153,3381,179,130,3498,182,127,644,430,6322
201001,"2010","11","Extremadura","10","Cáceres",0,7771,197,3781,105,140,3493,55,1777,517,1911,3566
201002,"2010","11","Extremadura","10","Cáceres",0,8845,265,4497,117,186,3692,88,2202,394,2300,3949
201003,"2010","11","Extremadura","10","Cáceres",0,10126,227,4976,140,198,4473,112,2551,367,2518,4690
201004,"2010","11","Extremadura","10","Cáceres",0,9296,179,4831,169,151,3829,137,2146,509,2341,4300
201005,"2010","11","Extremadura","10","Cáceres",0,11827,195,6357,195,180,4794,106,3774,546,2594,4913
201006,"2010","11","Extremadura","10","Cáceres",0,13058,175,7573,113,149,4970,78,4468,484,2234,5872
201007,"2010","11","Extremadura","10","Cáceres",0,12695,133,7008,150,105,5222,77,3533,851,1645,6666
201008,"2010","11","Extremadura","10","Cáceres",0,11142,140,6639,105,80,4129,49,4194,654,1685,4609
201009,"2010","11","Extremadura","10","Cáceres",0,10713,165,5729,104,164,4491,60,2919,398,1999,5397
201010,"2010","11","Extremadura","10","Cáceres",0,12555,214,5926,113,170,6059,73,3322,533,2106,6594
201011,"2010","11","Extremadura","10","Cáceres",0,11969,182,6216,133,175,5140,123,2543,777,2754,5895
201012,"2010","11","Extremadura","10","Cáceres",0,8559,174,4097,161,153,3863,111,1953,355,1743,4508
201001,"2010","01","Andalucía","11","Cádiz",0,29256,387,16128,379,348,11695,319,4229,2457,5327,17243
201002,"2010","01","Andalucía","11","Cádiz",0,28719,395,15984,326,331,11392,291,3542,2017,4926,18234
201003,"2010","01","Andalucía","11","Cádiz",0,36769,574,20577,480,387,14358,393,4747,2368,6189,23465
201004,"2010","01","Andalucía","11","Cádiz",0,37436,487,21210,491,390,14439,419,4941,3246,5774,23475
201005,"2010","01","Andalucía","11","Cádiz",0,37184,443,20627,433,365,14920,396,4105,2755,5307,25017
201006,"2010","01","Andalucía","11","Cádiz",0,39447,431,21798,316,413,16135,354,4392,2516,5348,27191
201007,"2010","01","Andalucía","11","Cádiz",0,39311,354,20952,383,228,17015,379,3314,2251,4997,28749
201008,"2010","01","Andalucía","11","Cádiz",0,33093,350,18536,363,210,13309,325,4636,2160,4634,21663
201009,"2010","01","Andalucía","11","Cádiz",0,39309,691,20285,437,627,16925,344,4974,2266,5121,26948
201010,"2010","01","Andalucía","11","Cádiz",0,36913,495,18956,464,443,16156,399,3404,2166,4855,26488
201011,"2010","01","Andalucía","11","Cádiz",0,33582,347,18156,432,334,13872,441,4289,2095,4957,22241
201012,"2010","01","Andalucía","11","Cádiz",0,30666,244,15773,558,206,13095,790,5047,1674,3907,20038
201001,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,10498,326,6100,218,237,3410,207,637,842,1120,7899
201002,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,10618,370,5709,258,258,3764,259,560,742,1386,7930
201003,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,11194,453,5796,294,317,4078,256,839,883,1378,8094
201004,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,10548,341,5513,209,298,3976,211,603,816,1195,7934
201005,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,10706,392,5613,223,275,4017,186,589,965,1399,7753
201006,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,12552,307,6360,205,254,5267,159,511,933,1407,9701
201007,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,17271,263,8824,254,225,7520,185,749,1199,1408,13915
201008,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,10068,175,5362,211,203,3980,137,394,738,928,8008
201009,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,13146,424,6782,270,449,4994,227,772,1243,1380,9751
201010,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,16378,817,8467,291,713,5866,224,2231,928,1089,12130
201011,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,17570,738,10094,321,523,5635,259,3685,1060,1216,11609
201012,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,12822,304,7549,275,207,4272,215,925,783,1022,10092
201001,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,10071,274,5870,173,167,3471,116,1498,949,2094,5530
201002,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,9036,245,5436,154,136,2965,100,1111,831,2116,4978
201003,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,10000,286,5699,250,202,3425,138,776,946,2489,5789
201004,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,9186,190,5410,217,169,3107,93,702,927,2347,5210
201005,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,10966,581,6301,191,144,3651,98,1250,896,2611,6209
201006,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,11522,189,6617,184,122,4322,88,837,930,2455,7300
201007,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,13987,216,7697,324,143,5478,129,1236,1066,2535,9150
201008,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,11605,128,7120,152,88,4028,89,1714,1042,2248,6601
201009,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,34525,207,22760,242,192,10988,136,20302,1859,2810,9554
201010,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,16999,256,10163,243,164,6026,147,5773,1139,2425,7662
201011,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,10648,190,6204,251,148,3725,130,1485,1127,2096,5940
201012,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,11298,187,6826,269,120,3706,190,3051,877,1476,5894
201001,"2010","01","Andalucía","14","Córdoba",0,45996,311,26093,171,197,19056,168,30189,1582,4070,10155
201002,"2010","01","Andalucía","14","Córdoba",0,43471,344,24018,220,232,18455,202,28281,1315,3350,10525
201003,"2010","01","Andalucía","14","Córdoba",0,43801,332,24983,234,271,17774,207,26667,1399,4590,11145
201004,"2010","01","Andalucía","14","Córdoba",0,33838,282,20008,245,218,12936,149,15485,1499,5478,11376
201005,"2010","01","Andalucía","14","Córdoba",0,30665,274,17545,238,191,12309,108,12272,1392,5521,11480
201006,"2010","01","Andalucía","14","Córdoba",0,31574,277,18172,220,203,12511,191,12781,1627,5527,11639
201007,"2010","01","Andalucía","14","Córdoba",0,26559,266,15076,284,151,10579,203,8449,1397,3656,13057
201008,"2010","01","Andalucía","14","Córdoba",0,20304,181,12454,215,107,7206,141,6716,1083,3395,9110
201009,"2010","01","Andalucía","14","Córdoba",0,32394,308,18055,277,265,13209,280,12110,1994,4634,13656
201010,"2010","01","Andalucía","14","Córdoba",0,34914,311,19827,262,246,14053,215,15998,1670,4552,12694
201011,"2010","01","Andalucía","14","Córdoba",0,41814,263,24932,267,246,15877,229,22873,1615,5238,12088
201012,"2010","01","Andalucía","14","Córdoba",0,51578,281,29708,297,209,20856,227,35575,1448,3470,11085
201001,"2010","12","Galicia","15","Coruña, A",0,21486,776,9326,448,517,10028,391,530,2696,2370,15890
201002,"2010","12","Galicia","15","Coruña, A",0,19801,688,9024,472,530,8648,439,499,1570,2598,15134
201003,"2010","12","Galicia","15","Coruña, A",0,23464,701,10762,510,570,10303,618,522,1757,2377,18808
201004,"2010","12","Galicia","15","Coruña, A",0,22425,699,10701,479,546,9518,482,497,1793,2462,17673
201005,"2010","12","Galicia","15","Coruña, A",0,23246,601,11290,485,504,9927,439,402,1754,2525,18565
201006,"2010","12","Galicia","15","Coruña, A",0,25905,603,12147,646,481,11558,470,512,1834,2706,20853
201007,"2010","12","Galicia","15","Coruña, A",0,32305,698,15735,581,446,14363,482,1093,2160,2789,26263
201008,"2010","12","Galicia","15","Coruña, A",0,23983,483,11726,383,288,10789,314,559,1887,2473,19064
201009,"2010","12","Galicia","15","Coruña, A",0,26507,563,11796,457,570,12554,567,461,2340,2388,21318
201010,"2010","12","Galicia","15","Coruña, A",0,25042,637,11194,564,514,11600,533,559,1959,2037,20487
201011,"2010","12","Galicia","15","Coruña, A",0,23265,466,10683,596,367,10529,624,545,1733,2101,18886
201012,"2010","12","Galicia","15","Coruña, A",0,21912,418,9674,586,349,10272,613,372,1484,1375,18681
201001,"2010","08","Castilla - La Mancha","16","Cuenca",0,3651,152,1765,81,134,1449,70,475,207,581,2388
201002,"2010","08","Castilla - La Mancha","16","Cuenca",0,3195,144,1702,63,145,1085,56,362,224,608,2001
201003,"2010","08","Castilla - La Mancha","16","Cuenca",0,3586,137,1889,91,135,1272,62,372,324,644,2246
201004,"2010","08","Castilla - La Mancha","16","Cuenca",0,3278,125,1723,98,92,1197,43,397,224,649,2008
201005,"2010","08","Castilla - La Mancha","16","Cuenca",0,3934,407,1949,112,139,1262,65,738,272,745,2179
201006,"2010","08","Castilla - La Mancha","16","Cuenca",0,6737,124,4124,110,111,2220,48,2686,338,719,2994
201007,"2010","08","Castilla - La Mancha","16","Cuenca",0,8840,111,5364,77,76,3172,40,3957,360,771,3752
201008,"2010","08","Castilla - La Mancha","16","Cuenca",0,4941,73,2802,108,58,1843,57,1315,235,615,2776
201009,"2010","08","Castilla - La Mancha","16","Cuenca",0,12669,94,8267,94,95,4040,79,8596,415,859,2799
201010,"2010","08","Castilla - La Mancha","16","Cuenca",0,6545,105,3834,82,138,2339,47,2861,280,660,2744
201011,"2010","08","Castilla - La Mancha","16","Cuenca",0,4072,111,2206,83,125,1488,59,786,308,562,2416
201012,"2010","08","Castilla - La Mancha","16","Cuenca",0,2937,81,1340,115,71,1231,99,390,212,346,1989
201001,"2010","09","Cataluña","17","Girona",0,11406,597,4981,367,475,4697,289,234,1087,1286,8799
201002,"2010","09","Cataluña","17","Girona",0,11918,728,5368,379,661,4462,320,294,1019,1819,8786
201003,"2010","09","Cataluña","17","Girona",0,14715,981,6452,419,916,5605,342,303,1284,1762,11366
201004,"2010","09","Cataluña","17","Girona",0,16103,988,7094,405,948,6331,337,339,1258,1760,12746
201005,"2010","09","Cataluña","17","Girona",0,15726,917,7267,426,751,6064,301,338,1222,1936,12230
201006,"2010","09","Cataluña","17","Girona",0,21106,944,9716,377,833,8902,334,547,1365,1704,17490
201007,"2010","09","Cataluña","17","Girona",0,26328,991,11811,430,956,11823,317,296,1463,1648,22921
201008,"2010","09","Cataluña","17","Girona",0,14798,466,7079,327,401,6273,252,943,872,1130,11853
201009,"2010","09","Cataluña","17","Girona",0,16733,708,7419,507,787,6878,434,1170,1414,1506,12643
201010,"2010","09","Cataluña","17","Girona",0,14416,631,6184,546,618,6004,433,365,1276,1526,11249
201011,"2010","09","Cataluña","17","Girona",0,13365,492,6179,493,434,5375,392,330,1267,1558,10210
201012,"2010","09","Cataluña","17","Girona",0,12183,522,5309,464,385,5104,399,265,969,1127,9822
201001,"2010","01","Andalucía","18","Granada",0,30075,370,16554,217,270,12478,186,13564,1163,3419,11929
201002,"2010","01","Andalucía","18","Granada",0,32154,349,17307,232,258,13784,224,15463,1121,3245,12325
201003,"2010","01","Andalucía","18","Granada",0,35793,373,18988,292,273,15640,227,15670,1383,4025,14715
201004,"2010","01","Andalucía","18","Granada",0,28806,336,15092,214,284,12679,201,9692,1241,4260,13613
201005,"2010","01","Andalucía","18","Granada",0,27072,373,13733,273,254,12229,210,6920,1136,4387,14629
201006,"2010","01","Andalucía","18","Granada",0,27578,304,14132,286,225,12414,217,6646,1191,4300,15441
201007,"2010","01","Andalucía","18","Granada",0,27774,291,13976,248,237,12815,207,5933,1036,3337,17468
201008,"2010","01","Andalucía","18","Granada",0,21343,215,10990,182,180,9592,184,4972,1023,3040,12308
201009,"2010","01","Andalucía","18","Granada",0,29874,430,14056,342,764,13940,342,5875,1362,3900,18737
201010,"2010","01","Andalucía","18","Granada",0,28822,333,13890,374,425,13432,368,6359,1148,3569,17746
201011,"2010","01","Andalucía","18","Granada",0,30188,300,15761,305,318,13185,319,7842,976,4306,17064
201012,"2010","01","Andalucía","18","Granada",0,33467,300,18581,258,260,13770,298,14710,908,2717,15132
201001,"2010","08","Castilla - La Mancha","19","Guadalajara",0,5811,113,3009,92,114,2374,109,92,383,564,4772
201002,"2010","08","Castilla - La Mancha","19","Guadalajara",0,5462,133,2742,103,125,2222,137,75,283,620,4484
201003,"2010","08","Castilla - La Mancha","19","Guadalajara",0,6138,158,3299,145,151,2276,109,121,339,804,4874
201004,"2010","08","Castilla - La Mancha","19","Guadalajara",0,6079,139,3436,110,99,2185,110,212,568,753,4546
201005,"2010","08","Castilla - La Mancha","19","Guadalajara",0,6802,299,3653,84,140,2540,86,560,250,701,5291
201006,"2010","08","Castilla - La Mancha","19","Guadalajara",0,7499,120,4222,126,85,2851,95,154,407,866,6072
201007,"2010","08","Castilla - La Mancha","19","Guadalajara",0,8540,119,4747,125,90,3327,132,117,499,806,7118
201008,"2010","08","Castilla - La Mancha","19","Guadalajara",0,7123,86,4147,100,48,2672,70,119,348,662,5994
201009,"2010","08","Castilla - La Mancha","19","Guadalajara",0,8492,107,4709,87,182,3337,70,172,397,630,7293
201010,"2010","08","Castilla - La Mancha","19","Guadalajara",0,7697,157,4000,160,127,3138,115,161,449,651,6436
201011,"2010","08","Castilla - La Mancha","19","Guadalajara",0,6588,141,3603,102,102,2505,135,109,438,630,5411
201012,"2010","08","Castilla - La Mancha","19","Guadalajara",0,5929,94,3107,141,56,2382,149,64,358,418,5089
201001,"2010","16","País Vasco","20","Gipuzkoa",0,14018,369,5872,246,346,6955,230,34,1424,968,11592
201002,"2010","16","País Vasco","20","Gipuzkoa",0,14516,408,5971,260,350,7250,277,99,1515,830,12072
201003,"2010","16","País Vasco","20","Gipuzkoa",0,17142,453,7024,414,376,8562,313,89,1750,938,14365
201004,"2010","16","País Vasco","20","Gipuzkoa",0,15110,322,6484,259,302,7535,208,72,1465,918,12655
201005,"2010","16","País Vasco","20","Gipuzkoa",0,16981,453,7210,341,299,8401,277,51,1714,956,14260
201006,"2010","16","País Vasco","20","Gipuzkoa",0,19301,346,8345,343,283,9753,231,81,1937,886,16397
201007,"2010","16","País Vasco","20","Gipuzkoa",0,20471,381,9146,274,249,10208,213,151,1958,1040,17322
201008,"2010","16","País Vasco","20","Gipuzkoa",0,14926,241,6494,171,197,7668,155,84,1167,661,13014
201009,"2010","16","País Vasco","20","Gipuzkoa",0,21128,474,8555,356,696,10641,406,114,1981,865,18168
201010,"2010","16","País Vasco","20","Gipuzkoa",0,19651,404,8201,310,383,9997,356,159,1651,837,17004
201011,"2010","16","País Vasco","20","Gipuzkoa",0,17910,343,7419,322,245,9290,291,65,1763,777,15305
201012,"2010","16","País Vasco","20","Gipuzkoa",0,16673,301,6786,364,223,8742,257,27,1479,575,14592
201001,"2010","01","Andalucía","21","Huelva",0,26011,208,13169,202,158,12167,107,10955,1705,3130,10221
201002,"2010","01","Andalucía","21","Huelva",0,27987,303,12388,152,153,14860,131,15687,990,2484,8826
201003,"2010","01","Andalucía","21","Huelva",0,33682,230,14146,224,171,18750,161,20269,1133,2631,9649
201004,"2010","01","Andalucía","21","Huelva",0,32022,232,14898,154,177,16412,149,18259,928,2591,10244
201005,"2010","01","Andalucía","21","Huelva",0,24745,215,11900,226,157,12135,112,11058,1176,2379,10132
201006,"2010","01","Andalucía","21","Huelva",0,22435,172,11730,168,161,10085,119,6275,1087,2791,12282
201007,"2010","01","Andalucía","21","Huelva",0,20696,159,10263,165,113,9843,153,3637,916,2379,13764
