"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
202409,"2024","10","Comunitat Valenciana","03","Alicante/Alacant",0,43149,12972,9285,798,9576,9451,734,4118,5199,3332,30346
202410,"2024","10","Comunitat Valenciana","03","Alicante/Alacant",0,45203,13293,10028,737,9718,10310,765,4417,4950,3093,32537
202411,"2024","10","Comunitat Valenciana","03","Alicante/Alacant",0,36769,10436,8193,736,7403,8987,598,3664,4307,2655,26006
202412,"2024","10","Comunitat Valenciana","03","Alicante/Alacant",0,30142,7432,7391,530,5181,8691,516,2240,2995,1720,22987
202401,"2024","01","Andalucía","04","Almería",0,18578,6142,3952,395,3085,4404,263,5704,810,1071,10811
202402,"2024","01","Andalucía","04","Almería",0,19303,6555,4092,482,3348,4141,345,5734,645,1262,11483
202403,"2024","01","Andalucía","04","Almería",0,17685,5940,3807,347,2969,4115,227,5056,511,990,10923
202404,"2024","01","Andalucía","04","Almería",0,19987,6663,4869,445,3054,4325,323,5735,668,1172,12231
202405,"2024","01","Andalucía","04","Almería",0,20548,6426,5057,241,3356,4923,237,4908,682,1119,13657
202406,"2024","01","Andalucía","04","Almería",0,20876,6214,4952,269,3724,5274,158,4009,689,1153,14819
202407,"2024","01","Andalucía","04","Almería",0,23802,6692,6017,317,4336,5939,203,5222,796,1145,16466
202408,"2024","01","Andalucía","04","Almería",0,17806,5876,4762,266,2518,3976,138,5251,489,719,11145
202409,"2024","01","Andalucía","04","Almería",0,22783,9126,4269,338,4221,4198,299,7658,738,1229,12961
202410,"2024","01","Andalucía","04","Almería",0,28299,10765,5433,407,5387,5653,296,9129,832,1357,16774
202411,"2024","01","Andalucía","04","Almería",0,24220,7989,5148,399,4520,5586,244,7159,569,1133,15183
202412,"2024","01","Andalucía","04","Almería",0,18652,5446,3958,317,3299,5095,218,5041,381,562,12464
202401,"2024","07","Castilla y León","05","Ávila",0,2277,317,634,22,221,860,43,5,723,111,1321
202402,"2024","07","Castilla y León","05","Ávila",0,2374,404,669,38,309,751,34,34,675,84,1460
202403,"2024","07","Castilla y León","05","Ávila",0,2468,400,648,12,377,800,24,89,586,50,1640
202404,"2024","07","Castilla y León","05","Ávila",0,2943,474,850,25,358,983,14,119,604,101,1967
202405,"2024","07","Castilla y León","05","Ávila",0,2958,459,862,21,362,1010,21,124,638,70,2021
202406,"2024","07","Castilla y León","05","Ávila",0,4047,703,1240,23,472,1283,16,379,662,61,2809
202407,"2024","07","Castilla y León","05","Ávila",0,4591,702,1361,27,587,1567,24,252,740,97,3367
202408,"2024","07","Castilla y León","05","Ávila",0,2967,453,958,16,276,999,21,234,538,39,2060
202409,"2024","07","Castilla y León","05","Ávila",0,3335,465,973,34,433,1112,47,174,576,74,2367
202410,"2024","07","Castilla y León","05","Ávila",0,4420,974,1007,31,903,1158,50,1110,755,96,2321
202411,"2024","07","Castilla y León","05","Ávila",0,2303,349,618,22,327,736,20,30,540,60,1577
202412,"2024","07","Castilla y León","05","Ávila",0,2862,285,875,32,247,1166,34,63,587,49,2065
202401,"2024","11","Extremadura","06","Badajoz",0,18253,3027,7117,283,1581,5563,237,5850,1010,1579,9492
202402,"2024","11","Extremadura","06","Badajoz",0,17127,2806,6539,338,1720,4960,211,5364,885,1676,8899
202403,"2024","11","Extremadura","06","Badajoz",0,16921,2606,6333,206,1785,5297,140,4461,825,1402,9854
202404,"2024","11","Extremadura","06","Badajoz",0,22350,3449,8342,253,2511,7171,198,8614,817,1669,10931
202405,"2024","11","Extremadura","06","Badajoz",0,25158,3447,9502,198,2759,8606,174,9733,809,1640,12669
202406,"2024","11","Extremadura","06","Badajoz",0,25942,3417,9837,205,2685,9203,194,9441,924,1463,13828
202407,"2024","11","Extremadura","06","Badajoz",0,27166,3422,10376,249,2493,9996,162,8437,1652,1498,15243
202408,"2024","11","Extremadura","06","Badajoz",0,22984,3459,9157,225,2112,7449,134,8616,1568,1188,11239
202409,"2024","11","Extremadura","06","Badajoz",0,27422,4247,10963,360,2743,8357,253,10357,1713,1343,13627
202410,"2024","11","Extremadura","06","Badajoz",0,24578,4292,8985,330,2890,7294,237,8621,1122,1571,12907
202411,"2024","11","Extremadura","06","Badajoz",0,21707,3377,8687,317,2096,6584,197,8524,859,1418,10552
202412,"2024","11","Extremadura","06","Badajoz",0,18983,2454,7560,216,1570,6530,144,6672,604,785,10561
202401,"2024","04","Balears, Illes","07","Balears, Illes",0,21675,9041,3287,232,4864,3827,213,145,1060,4452,15876
202402,"2024","04","Balears, Illes","07","Balears, Illes",0,24678,10527,3343,191,6279,3998,153,204,1163,4211,18970
202403,"2024","04","Balears, Illes","07","Balears, Illes",0,29624,12279,3451,205,9323,4009,170,173,970,3270,25082
202404,"2024","04","Balears, Illes","07","Balears, Illes",0,42515,18079,4206,195,14702,4959,213,281,1105,3356,37646
202405,"2024","04","Balears, Illes","07","Balears, Illes",0,52696,22131,5226,185,18686,6105,178,275,1098,2928,48248
202406,"2024","04","Balears, Illes","07","Balears, Illes",0,42883,17197,5014,255,14416,5575,234,147,1015,2463,39117
202407,"2024","04","Balears, Illes","07","Balears, Illes",0,46260,17054,7044,206,14173,7372,208,114,969,2752,42283
202408,"2024","04","Balears, Illes","07","Balears, Illes",0,30021,9454,6721,146,7494,5859,176,246,579,1514,27505
202409,"2024","04","Balears, Illes","07","Balears, Illes",0,31544,10296,6065,241,8235,6189,303,117,789,3206,27297
202410,"2024","04","Balears, Illes","07","Balears, Illes",0,29036,10069,5323,295,7007,5841,284,109,969,3912,23916
202411,"2024","04","Balears, Illes","07","Balears, Illes",0,24432,9243,4177,191,5570,4828,192,95,955,4164,19065
202412,"2024","04","Balears, Illes","07","Balears, Illes",0,17827,6006,3234,168,3864,4161,161,188,467,2272,14757
202401,"2024","09","Cataluña","08","Barcelona",0,150091,31513,41797,2233,26238,45224,2282,344,23149,6562,119586
202402,"2024","09","Cataluña","08","Barcelona",0,145434,33250,38544,1975,27021,41878,1915,310,19337,7075,118234
202403,"2024","09","Cataluña","08","Barcelona",0,140182,31887,36942,1839,26796,39884,1976,330,18906,6080,114374
202404,"2024","09","Cataluña","08","Barcelona",0,153170,34343,41453,1718,28316,44810,1663,720,21289,6476,124223
202405,"2024","09","Cataluña","08","Barcelona",0,160514,35322,45230,1700,28103,47647,1647,564,20949,6499,132039
202406,"2024","09","Cataluña","08","Barcelona",0,166320,33607,48821,1311,27872,52540,1341,423,20270,5609,139551
202407,"2024","09","Cataluña","08","Barcelona",0,178833,35389,53896,1993,28197,56707,1811,312,23325,6410,148283
202408,"2024","09","Cataluña","08","Barcelona",0,112001,22478,32975,1227,17888,35403,1195,972,15025,3745,91818
202409,"2024","09","Cataluña","08","Barcelona",0,164779,36817,42391,1923,35872,44908,2090,585,21617,6672,135473
202410,"2024","09","Cataluña","08","Barcelona",0,191850,41264,52305,2194,36529,56427,2249,361,22046,6993,161965
202411,"2024","09","Cataluña","08","Barcelona",0,153606,32094,42946,1851,27528,46325,1983,339,18494,5724,128596
202412,"2024","09","Cataluña","08","Barcelona",0,130739,23675,38603,1771,20146,43597,1985,302,14710,3533,111732
202401,"2024","07","Castilla y León","09","Burgos",0,7420,1201,1999,212,976,2447,235,153,1783,280,5021
202402,"2024","07","Castilla y León","09","Burgos",0,7053,1423,1790,98,1165,2126,117,274,1346,272,4986
202403,"2024","07","Castilla y León","09","Burgos",0,7076,1189,1945,90,1081,2331,93,118,1580,244,4971
202404,"2024","07","Castilla y León","09","Burgos",0,7583,1311,2195,107,1099,2340,88,202,1648,312,5207
202405,"2024","07","Castilla y León","09","Burgos",0,9201,1795,2579,120,1310,2865,108,724,2023,300,6011
202406,"2024","07","Castilla y León","09","Burgos",0,9394,1515,2952,96,1159,3133,99,422,2384,258,6152
202407,"2024","07","Castilla y León","09","Burgos",0,10400,1665,3339,107,1292,3440,78,303,2235,308,7299
202408,"2024","07","Castilla y León","09","Burgos",0,7787,993,2718,84,757,2870,65,105,1705,186,5657
202409,"2024","07","Castilla y León","09","Burgos",0,10617,2062,3122,130,1618,3136,130,1331,2313,272,6524
202410,"2024","07","Castilla y León","09","Burgos",0,10785,2185,2904,126,1726,3242,169,1040,2292,299,6967
202411,"2024","07","Castilla y León","09","Burgos",0,7633,1182,2144,118,1041,2693,111,133,1857,234,5259
202412,"2024","07","Castilla y León","09","Burgos",0,6384,853,1740,90,797,2536,96,94,1392,119,4629
202401,"2024","11","Extremadura","10","Cáceres",0,8512,1254,2402,208,823,3016,118,1919,445,937,4739
202402,"2024","11","Extremadura","10","Cáceres",0,8302,1357,2441,116,871,2741,105,1927,418,1099,4357
202403,"2024","11","Extremadura","10","Cáceres",0,8013,1353,2254,74,913,2795,49,1747,418,834,4549
202404,"2024","11","Extremadura","10","Cáceres",0,10232,1679,3148,64,1132,3518,75,2463,815,1078,5466
202405,"2024","11","Extremadura","10","Cáceres",0,12096,2128,3727,96,1403,4048,69,3634,502,1019,6552
202406,"2024","11","Extremadura","10","Cáceres",0,12444,2154,3713,87,1362,4380,66,3330,536,794,7388
202407,"2024","11","Extremadura","10","Cáceres",0,12792,1873,3939,99,1445,4662,94,2689,803,965,7945
202408,"2024","11","Extremadura","10","Cáceres",0,9254,1446,3078,39,912,3135,35,2126,731,767,5304
202409,"2024","11","Extremadura","10","Cáceres",0,11319,1873,3739,93,1332,3600,75,3272,477,850,6332
202410,"2024","11","Extremadura","10","Cáceres",0,11052,1961,3438,176,1318,3356,109,2740,830,1180,5864
202411,"2024","11","Extremadura","10","Cáceres",0,9416,1429,2925,144,905,3263,94,2419,564,1108,4844
202412,"2024","11","Extremadura","10","Cáceres",0,7655,1019,2288,71,716,2859,78,1867,277,654,4472
202401,"2024","01","Andalucía","11","Cádiz",0,25844,5259,8454,604,2806,8061,547,3232,2273,2830,17440
202402,"2024","01","Andalucía","11","Cádiz",0,25631,5446,8133,648,3039,7771,484,2684,2131,2890,17871
202403,"2024","01","Andalucía","11","Cádiz",0,24877,5171,7465,505,3483,7745,422,2474,1649,2302,18392
202404,"2024","01","Andalucía","11","Cádiz",0,30885,6012,9887,643,3860,9944,453,3003,2165,2781,22867
202405,"2024","01","Andalucía","11","Cádiz",0,34066,5875,11199,537,3874,12036,455,3354,2034,2438,26185
202406,"2024","01","Andalucía","11","Cádiz",0,37273,7272,11666,478,5013,12375,373,2785,2036,2433,29954
202407,"2024","01","Andalucía","11","Cádiz",0,41489,7027,13803,642,5045,14397,505,2136,2336,2600,34375
202408,"2024","01","Andalucía","11","Cádiz",0,29511,4503,11015,454,2793,10249,424,3679,1966,2043,21765
202409,"2024","01","Andalucía","11","Cádiz",0,31518,5303,9858,672,3913,11048,657,2165,2068,2646,24575
202410,"2024","01","Andalucía","11","Cádiz",0,33411,5909,10974,818,3968,10873,790,2729,2839,2626,25171
202411,"2024","01","Andalucía","11","Cádiz",0,29362,5120,10052,595,3055,9882,577,3436,2151,2460,21262
202412,"2024","01","Andalucía","11","Cádiz",0,25329,3564,8933,522,2685,9132,397,3009,1502,1577,19179
202401,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,10331,2897,2364,237,1598,2725,168,837,1417,847,7066
202402,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,9961,3009,2086,269,1962,2229,156,882,1223,815,6897
202403,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,11194,3088,2799,174,2201,2508,132,813,1336,635,8250
202404,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,10758,3137,2531,170,2109,2379,153,812,1469,707,7637
202405,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,11997,3436,2712,179,2388,2862,110,642,1730,715,8787
202406,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,13897,3822,3050,168,2976,3394,101,419,1702,638,10963
202407,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,17916,4744,4464,223,3680,4288,152,621,1872,816,14454
202408,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,10445,2787,2509,203,2173,2386,107,349,1103,502,8359
202409,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,12211,3660,2648,275,2589,2532,215,576,1681,775,9039
202410,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,16038,5074,3165,347,3388,3376,249,2475,1705,826,10862
202411,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,13470,4514,2599,253,2450,3139,135,2658,1228,814,8606
202412,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,11463,2719,2871,164,1732,3474,134,1433,959,607,8314
202401,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,10285,3001,3205,226,1202,2235,114,2915,1076,903,5196
202402,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,9579,2642,3022,259,1194,1979,155,2405,979,1014,4969
202403,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,8367,2106,2331,159,1207,2126,105,1126,1165,710,5151
202404,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,9689,2647,2606,153,1422,2410,111,1524,1282,870,5834
202405,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,11648,3166,3108,184,1717,3028,122,2527,1111,849,6948
202406,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,12494,3584,3202,137,1886,3224,124,3072,1104,752,7353
202407,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,13464,3706,3696,167,1742,3737,107,2699,1379,814,8411
202408,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,10232,2995,2935,94,1218,2631,59,2425,1025,553,6036
202409,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,17819,6666,4267,158,2778,3540,128,7680,1585,882,7478
202410,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,13521,3692,3738,278,2045,3227,210,3292,1365,788,7846
202411,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,11148,3377,3248,190,1366,2556,88,3654,1263,642,5406
202412,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,11106,3534,3043,139,1395,2595,109,4233,972,434,5328
202401,"2024","01","Andalucía","14","Córdoba",0,31796,9073,10419,302,3974,7588,230,18719,2150,1731,9074
202402,"2024","01","Andalucía","14","Córdoba",0,24838,6755,7681,393,3371,6139,277,11437,1735,2175,9383
202403,"2024","01","Andalucía","14","Córdoba",0,21147,4902,6796,281,2554,6200,201,7300,1806,2011,9904
202404,"2024","01","Andalucía","14","Córdoba",0,23313,5298,7562,248,2800,7040,190,6362,2050,2943,11855
202405,"2024","01","Andalucía","14","Córdoba",0,25046,4923,8675,236,2797,8033,158,7096,2056,3067,12749
202406,"2024","01","Andalucía","14","Córdoba",0,21971,4008,7640,283,2355,7279,193,4383,2099,2975,12412
202407,"2024","01","Andalucía","14","Córdoba",0,21746,3722,7821,296,2087,7366,199,3460,2134,2907,13139
202408,"2024","01","Andalucía","14","Córdoba",0,18255,3658,6772,197,1730,5581,124,5138,1533,2442,9053
202409,"2024","01","Andalucía","14","Córdoba",0,24995,5649,8127,340,3424,7058,214,6976,1969,2754,13195
202410,"2024","01","Andalucía","14","Córdoba",0,29335,7135,9282,374,3925,8102,284,10701,2224,2473,13838
202411,"2024","01","Andalucía","14","Córdoba",0,37611,12236,11586,329,4934,8141,208,21784,2144,2036,11541
202412,"2024","01","Andalucía","14","Córdoba",0,36788,10855,12211,383,4730,8200,215,23571,1668,1176,10237
202401,"2024","12","Galicia","15","Coruña, A",0,21829,3859,6632,538,2841,7180,412,461,3088,1260,16787
202402,"2024","12","Galicia","15","Coruña, A",0,21315,3963,6268,382,3257,6691,364,627,2551,1203,16663
202403,"2024","12","Galicia","15","Coruña, A",0,21133,3735,6382,417,3168,6769,281,566,2378,1102,16835
202404,"2024","12","Galicia","15","Coruña, A",0,24320,4035,7928,404,3336,8012,318,555,2774,1236,19509
202405,"2024","12","Galicia","15","Coruña, A",0,25384,3852,8639,332,3252,8705,316,480,2720,1055,20860
202406,"2024","12","Galicia","15","Coruña, A",0,27971,4176,9664,309,3358,9899,270,596,2857,1062,23209
202407,"2024","12","Galicia","15","Coruña, A",0,35289,4555,12906,478,3796,12941,322,596,3934,1380,29172
202408,"2024","12","Galicia","15","Coruña, A",0,26451,3333,10082,346,2449,9626,281,536,2969,1137,21604
202409,"2024","12","Galicia","15","Coruña, A",0,29394,4269,9785,569,3960,10062,391,587,3360,1265,23952
202410,"2024","12","Galicia","15","Coruña, A",0,29731,4574,9458,657,4387,9770,527,677,3740,1242,23847
202411,"2024","12","Galicia","15","Coruña, A",0,24036,3565,7670,532,3129,8329,470,514,3344,952,19007
202412,"2024","12","Galicia","15","Coruña, A",0,23075,2724,7841,436,2426,8956,353,498,2774,484,19073
202401,"2024","08","Castilla - La Mancha","16","Cuenca",0,4400,1051,1140,93,538,1225,40,581,1124,249,2286
202402,"2024","08","Castilla - La Mancha","16","Cuenca",0,3834,1031,918,96,501,831,73,613,764,297,1948
202403,"2024","08","Castilla - La Mancha","16","Cuenca",0,3732,818,894,57,502,964,54,271,682,191,2393
202404,"2024","08","Castilla - La Mancha","16","Cuenca",0,4372,1031,1115,70,556,1162,30,632,836,188,2496
202405,"2024","08","Castilla - La Mancha","16","Cuenca",0,5595,1754,1225,61,965,1175,37,1531,901,232,2741
202406,"2024","08","Castilla - La Mancha","16","Cuenca",0,7003,2417,1366,48,1210,1455,38,2447,854,223,3288
202407,"2024","08","Castilla - La Mancha","16","Cuenca",0,8496,2588,1861,46,1478,1909,56,2518,1052,409,4312
202408,"2024","08","Castilla - La Mancha","16","Cuenca",0,4806,1108,1387,48,476,1340,27,357,861,367,3022
202409,"2024","08","Castilla - La Mancha","16","Cuenca",0,6879,2511,1466,58,1088,1327,47,1943,1178,345,3198
202410,"2024","08","Castilla - La Mancha","16","Cuenca",0,5311,1372,1233,88,830,1230,60,839,839,229,3169
202411,"2024","08","Castilla - La Mancha","16","Cuenca",0,3922,1096,905,81,534,911,45,694,812,203,2037
202412,"2024","08","Castilla - La Mancha","16","Cuenca",0,4081,950,955,50,531,1194,28,727,901,96,2218
202401,"2024","09","Cataluña","17","Girona",0,17993,4451,4837,152,3040,4790,164,189,4441,951,12074
202402,"2024","09","Cataluña","17","Girona",0,17581,4849,4236,158,3501,4113,137,180,4160,1035,11846
202403,"2024","09","Cataluña","17","Girona",0,19763,5680,4260,110,4747,4230,129,123,4157,862,14316
202404,"2024","09","Cataluña","17","Girona",0,20944,5668,4920,109,4615,4945,113,110,4512,797,15192
202405,"2024","09","Cataluña","17","Girona",0,23665,6391,5448,120,5304,5724,103,172,4476,754,17920
202406,"2024","09","Cataluña","17","Girona",0,26933,7706,5849,117,6701,5892,92,327,4454,675,21194
202407,"2024","09","Cataluña","17","Girona",0,32242,8495,8311,92,7395,7173,88,231,5306,723,25639
202408,"2024","09","Cataluña","17","Girona",0,18343,4633,5348,101,3213,4419,86,703,3671,375,13278
202409,"2024","09","Cataluña","17","Girona",0,21964,5423,6014,157,4429,5226,153,797,4969,873,15022
202410,"2024","09","Cataluña","17","Girona",0,24424,5755,6548,178,4638,6490,183,345,5056,933,17775
202411,"2024","09","Cataluña","17","Girona",0,18661,4247,5252,132,3211,5108,136,267,4413,719,12891
202412,"2024","09","Cataluña","17","Girona",0,16019,2946,5031,82,2272,5053,110,106,3864,424,11328
202401,"2024","01","Andalucía","18","Granada",0,27891,7469,8221,416,3619,7364,279,9549,1577,2325,14109
202402,"2024","01","Andalucía","18","Granada",0,24264,5949,7234,380,3325,6460,301,6694,1509,2317,13375
202403,"2024","01","Andalucía","18","Granada",0,26448,5827,7631,322,4392,7462,230,8050,1749,1946,14337
202404,"2024","01","Andalucía","18","Granada",0,25753,5509,7300,332,3724,8049,264,5831,1535,2374,15658
202405,"2024","01","Andalucía","18","Granada",0,26624,5558,7896,265,3965,8125,268,5675,1701,2213,16655
202406,"2024","01","Andalucía","18","Granada",0,26064,5024,7817,252,3709,8517,205,3715,1522,2162,18323
202407,"2024","01","Andalucía","18","Granada",0,27753,5168,8611,266,3760,9168,222,3624,1919,2228,19602
202408,"2024","01","Andalucía","18","Granada",0,19357,3637,6168,232,2363,6344,106,2696,1171,1747,13391
202409,"2024","01","Andalucía","18","Granada",0,26594,5603,7224,332,4449,8092,322,3270,1718,2242,19007
202410,"2024","01","Andalucía","18","Granada",0,29131,6821,7683,474,5017,8173,386,5005,1735,2138,19909
202411,"2024","01","Andalucía","18","Granada",0,29720,7971,8896,332,4323,7404,240,9600,1705,1956,16132
202412,"2024","01","Andalucía","18","Granada",0,31793,8158,10845,295,3591,8115,239,14051,1204,1330,14870
202401,"2024","08","Castilla - La Mancha","19","Guadalajara",0,9244,1190,3216,97,920,3533,98,50,1667,301,7125
202402,"2024","08","Castilla - La Mancha","19","Guadalajara",0,6448,1191,2067,81,923,1859,86,77,1386,309,4595
202403,"2024","08","Castilla - La Mancha","19","Guadalajara",0,6466,1046,2283,51,795,1963,76,20,1400,249,4687
202404,"2024","08","Castilla - La Mancha","19","Guadalajara",0,7994,1524,2480,74,943,2622,78,600,1444,274,5564
202405,"2024","08","Castilla - La Mancha","19","Guadalajara",0,8503,1277,3233,58,794,2848,72,195,1739,266,6215
202406,"2024","08","Castilla - La Mancha","19","Guadalajara",0,9700,1223,3647,73,903,3552,59,135,1564,247,7634
202407,"2024","08","Castilla - La Mancha","19","Guadalajara",0,10840,1366,3938,98,1010,4109,72,100,1805,277,8559
202408,"2024","08","Castilla - La Mancha","19","Guadalajara",0,7673,1100,2736,56,901,2574,50,44,1481,206,5883
202409,"2024","08","Castilla - La Mancha","19","Guadalajara",0,9470,1596,3349,105,1287,2822,91,78,1838,283,7176
202410,"2024","08","Castilla - La Mancha","19","Guadalajara",0,9729,1627,3255,164,1238,3054,129,78,1620,284,7650
202411,"2024","08","Castilla - La Mancha","19","Guadalajara",0,8421,1223,2867,77,1060,2864,87,39,1280,266,6713
202412,"2024","08","Castilla - La Mancha","19","Guadalajara",0,9650,882,3565,96,814,3949,106,21,1158,118,8289
202401,"2024","16","País Vasco","20","Gipuzkoa",0,18352,2160,6120,299,1910,7363,234,39,3066,392,14711
202402,"2024","16","País Vasco","20","Gipuzkoa",0,16816,1989,5558,237,1971,6519,264,121,2265,263,14007
202403,"2024","16","País Vasco","20","Gipuzkoa",0,16853,1966,5723,294,1926,6473,199,32,2522,289,13858
202404,"2024","16","País Vasco","20","Gipuzkoa",0,17620,1978,6215,174,1926,6891,158,60,2550,244,14629
202405,"2024","16","País Vasco","20","Gipuzkoa",0,19399,2065,6863,256,1999,7786,141,51,2594,288,16336
202406,"2024","16","País Vasco","20","Gipuzkoa",0,21200,2287,7810,248,2240,8187,124,85,3171,297,17502
202407,"2024","16","País Vasco","20","Gipuzkoa",0,21340,2291,7856,273,2403,8137,116,81,2716,301,18087
202408,"2024","16","País Vasco","20","Gipuzkoa",0,15362,1485,5823,129,1333,6238,94,72,1943,185,13019
202409,"2024","16","País Vasco","20","Gipuzkoa",0,22891,2524,7954,273,2820,8829,230,404,2833,284,19225
202410,"2024","16","País Vasco","20","Gipuzkoa",0,21866,2435,7431,255,2365,8892,191,313,2477,359,18572
202411,"2024","16","País Vasco","20","Gipuzkoa",0,18016,1765,6401,234,1721,7465,152,24,2202,351,15312
202412,"2024","16","País Vasco","20","Gipuzkoa",0,16563,1368,5707,182,1519,7370,144,5,1833,170,14425
