"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
202008,"2020","09","Cataluña","08","Barcelona",0,96416,4184,43699,2434,3551,40484,2064,1255,14713,4994,75454
202009,"2020","09","Cataluña","08","Barcelona",0,157869,8066,66838,4169,8621,66495,3680,1028,25189,7917,123735
202010,"2020","09","Cataluña","08","Barcelona",0,162874,7986,70001,3964,7607,69792,3524,630,24591,7366,130287
202011,"2020","09","Cataluña","08","Barcelona",0,145204,6828,65487,3760,6221,59887,3021,808,21790,7127,115479
202001,"2020","07","Castilla y León","09","Burgos",0,10869,280,5099,307,207,4717,259,456,3621,483,6309
202002,"2020","07","Castilla y León","09","Burgos",0,9536,282,4387,311,191,4147,218,490,2818,428,5800
202003,"2020","07","Castilla y León","09","Burgos",0,7686,207,3617,240,184,3259,179,442,2375,329,4540
202004,"2020","07","Castilla y León","09","Burgos",0,4166,69,2125,118,39,1732,83,272,1764,262,1868
202005,"2020","07","Castilla y León","09","Burgos",0,5561,104,3161,172,88,1943,93,1179,1895,395,2092
202006,"2020","07","Castilla y León","09","Burgos",0,7492,199,3791,224,162,2977,139,787,2400,455,3850
202007,"2020","07","Castilla y León","09","Burgos",0,10630,212,4971,269,213,4790,175,631,2933,558,6508
202008,"2020","07","Castilla y León","09","Burgos",0,7943,150,3555,211,153,3709,165,406,2395,392,4750
202009,"2020","07","Castilla y León","09","Burgos",0,12662,211,6328,306,259,5290,268,2268,3490,454,6450
202010,"2020","07","Castilla y León","09","Burgos",0,12372,210,6483,225,220,5044,190,2896,3510,416,5550
202011,"2020","07","Castilla y León","09","Burgos",0,8770,146,4475,161,141,3741,106,356,3680,432,4302
202001,"2020","11","Extremadura","10","Cáceres",0,12395,274,6615,204,179,5006,117,3206,674,1608,6907
202002,"2020","11","Extremadura","10","Cáceres",0,11121,238,5894,210,188,4446,145,2760,464,1673,6224
202003,"2020","11","Extremadura","10","Cáceres",0,8936,191,4681,151,194,3608,111,2758,580,1025,4573
202004,"2020","11","Extremadura","10","Cáceres",0,5595,95,3375,53,61,1956,55,2503,486,721,1885
202005,"2020","11","Extremadura","10","Cáceres",0,10647,192,6124,59,80,4151,41,6137,518,1252,2740
202006,"2020","11","Extremadura","10","Cáceres",0,13976,184,7717,131,133,5706,105,6148,574,1534,5720
202007,"2020","11","Extremadura","10","Cáceres",0,14560,196,7330,175,205,6553,101,3705,871,1466,8518
202008,"2020","11","Extremadura","10","Cáceres",0,11806,166,6393,133,118,4902,94,3771,757,1376,5902
202009,"2020","11","Extremadura","10","Cáceres",0,13695,259,7172,200,178,5771,115,5057,680,1387,6571
202010,"2020","11","Extremadura","10","Cáceres",0,12111,190,6497,228,195,4789,212,3910,780,1571,5850
202011,"2020","11","Extremadura","10","Cáceres",0,10755,157,5699,223,125,4438,113,3421,653,1885,4796
202001,"2020","01","Andalucía","11","Cádiz",0,49768,583,28726,747,409,18662,641,5146,3580,5665,35377
202002,"2020","01","Andalucía","11","Cádiz",0,45269,597,24980,818,530,17774,570,3969,2978,4827,33495
202003,"2020","01","Andalucía","11","Cádiz",0,37404,478,21732,545,288,13928,433,4330,2329,3569,27176
202004,"2020","01","Andalucía","11","Cádiz",0,22690,252,16544,195,202,5313,184,4246,1520,4181,12743
202005,"2020","01","Andalucía","11","Cádiz",0,26760,392,17963,224,293,7742,146,5145,2014,5106,14495
202006,"2020","01","Andalucía","11","Cádiz",0,41783,652,25063,383,531,14886,268,4387,2845,4693,29858
202007,"2020","01","Andalucía","11","Cádiz",0,58461,743,34422,563,515,21801,417,3217,3369,4583,47292
202008,"2020","01","Andalucía","11","Cádiz",0,43604,343,26171,537,246,15899,408,5104,2507,3641,32352
202009,"2020","01","Andalucía","11","Cádiz",0,47691,461,27010,743,580,18295,602,4209,2807,4439,36236
202010,"2020","01","Andalucía","11","Cádiz",0,44439,511,25322,604,448,17055,499,4289,2586,4423,33141
202011,"2020","01","Andalucía","11","Cádiz",0,40291,417,24447,525,357,14131,414,6471,2560,4418,26842
202001,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,16395,865,8182,609,483,5821,435,2675,2629,1024,10067
202002,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,14461,709,6894,714,523,5226,395,1718,2146,1043,9554
202003,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,11377,531,5439,652,423,3924,408,1573,2088,789,6927
202004,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,5413,342,2890,341,119,1573,148,1240,1182,535,2456
202005,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,6380,279,3515,304,192,1952,138,899,1329,810,3342
202006,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,11284,504,5557,468,346,4176,233,578,1841,951,7914
202007,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,18604,639,8963,483,599,7600,320,602,2667,994,14341
202008,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,10869,311,5389,421,221,4264,263,455,1851,676,7887
202009,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,17513,875,8408,546,600,6704,380,1902,2877,927,11807
202010,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,21048,1986,9732,554,811,7624,341,4947,2563,936,12602
202011,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,19973,1745,10090,511,717,6572,338,6099,2849,795,10230
202001,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,16020,368,9231,308,240,5629,244,4045,1855,1456,8664
202002,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,13909,416,7828,362,210,4860,233,3351,1360,1516,7682
202003,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,10015,234,5348,279,158,3772,224,2110,1422,943,5540
202004,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,6332,159,3996,127,62,1920,68,1890,1003,1078,2361
202005,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,9022,234,5923,129,112,2547,77,3525,1276,1474,2747
202006,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,13068,301,7592,201,209,4663,102,3725,1582,1534,6227
202007,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,16049,301,9293,238,222,5858,137,4260,1910,1300,8579
202008,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,12698,177,7428,233,162,4577,121,3631,1786,1037,6244
202009,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,33391,240,21722,396,233,10548,252,20611,2757,1599,8424
202010,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,15084,192,8858,324,161,5347,202,5097,1852,1319,6816
202011,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,14230,233,8924,317,167,4386,203,5431,1742,1176,5881
202001,"2020","01","Andalucía","14","Córdoba",0,56427,435,35198,443,278,19736,337,34644,2934,3495,15354
202002,"2020","01","Andalucía","14","Córdoba",0,42088,329,25642,609,257,14789,462,21438,2498,3093,15059
202003,"2020","01","Andalucía","14","Córdoba",0,31089,346,19242,424,205,10500,372,15071,2340,2532,11146
202004,"2020","01","Andalucía","14","Córdoba",0,18491,152,13256,129,91,4774,89,11592,1100,2094,3705
202005,"2020","01","Andalucía","14","Córdoba",0,28476,223,18654,149,167,9166,117,17482,1846,3138,6010
202006,"2020","01","Andalucía","14","Córdoba",0,28951,300,17375,271,227,10546,232,13004,2143,3888,9916
202007,"2020","01","Andalucía","14","Córdoba",0,30222,280,17629,332,239,11497,245,8939,2940,4202,14141
202008,"2020","01","Andalucía","14","Córdoba",0,26313,209,16211,243,212,9280,158,10142,1973,3847,10351
202009,"2020","01","Andalucía","14","Córdoba",0,36456,409,21386,345,446,13576,294,14415,3105,4070,14866
202010,"2020","01","Andalucía","14","Córdoba",0,41847,358,25556,359,411,14924,239,21003,2911,3219,14714
202011,"2020","01","Andalucía","14","Córdoba",0,53621,313,34981,322,256,17494,255,36221,2604,3324,11472
202001,"2020","12","Galicia","15","Coruña, A",0,36773,1071,16496,1011,842,16625,728,757,5766,2130,28120
202002,"2020","12","Galicia","15","Coruña, A",0,30442,954,13762,860,840,13277,749,839,3563,1664,24376
202003,"2020","12","Galicia","15","Coruña, A",0,22680,853,10201,755,691,9519,661,884,3047,1210,17539
202004,"2020","12","Galicia","15","Coruña, A",0,9425,348,4509,324,179,3834,231,531,1918,616,6360
202005,"2020","12","Galicia","15","Coruña, A",0,12324,476,6083,370,329,4828,238,670,2052,1128,8474
202006,"2020","12","Galicia","15","Coruña, A",0,21110,695,9953,506,575,8981,400,885,2636,1559,16030
202007,"2020","12","Galicia","15","Coruña, A",0,33390,852,15854,724,743,14678,539,980,4350,1810,26250
202008,"2020","12","Galicia","15","Coruña, A",0,25159,605,11955,530,474,11056,539,1054,3102,1318,19685
202009,"2020","12","Galicia","15","Coruña, A",0,29865,850,13190,613,874,13773,565,1127,4319,1482,22937
202010,"2020","12","Galicia","15","Coruña, A",0,27441,770,12249,607,828,12275,712,812,3694,1302,21633
202011,"2020","12","Galicia","15","Coruña, A",0,23370,593,11105,520,631,10068,453,832,3138,1408,17992
202001,"2020","08","Castilla - La Mancha","16","Cuenca",0,5845,140,2876,211,115,2315,188,1056,1099,312,3378
202002,"2020","08","Castilla - La Mancha","16","Cuenca",0,5357,131,2690,177,100,2161,98,868,981,257,3251
202003,"2020","08","Castilla - La Mancha","16","Cuenca",0,4241,97,2076,192,82,1672,122,718,1086,174,2263
202004,"2020","08","Castilla - La Mancha","16","Cuenca",0,2643,213,1368,103,64,857,38,704,762,208,969
202005,"2020","08","Castilla - La Mancha","16","Cuenca",0,5154,124,3169,123,68,1615,55,2335,1093,308,1418
202006,"2020","08","Castilla - La Mancha","16","Cuenca",0,9695,103,5890,116,100,3436,50,6135,653,353,2554
202007,"2020","08","Castilla - La Mancha","16","Cuenca",0,10708,103,6114,158,106,4162,65,4591,1564,353,4200
202008,"2020","08","Castilla - La Mancha","16","Cuenca",0,5254,83,2717,130,80,2166,78,862,1051,303,3038
202009,"2020","08","Castilla - La Mancha","16","Cuenca",0,11508,242,6969,201,135,3822,139,5996,1755,351,3406
202010,"2020","08","Castilla - La Mancha","16","Cuenca",0,6529,129,3477,253,111,2407,152,1436,1363,375,3355
202011,"2020","08","Castilla - La Mancha","16","Cuenca",0,6013,110,3344,146,81,2196,136,1249,1850,359,2555
202001,"2020","09","Cataluña","17","Girona",0,21745,1096,9480,872,999,8654,644,414,5688,1372,14271
202002,"2020","09","Cataluña","17","Girona",0,20477,1344,9123,818,1034,7618,540,332,4991,1407,13747
202003,"2020","09","Cataluña","17","Girona",0,16941,1052,7192,844,839,6460,554,250,5045,914,10732
202004,"2020","09","Cataluña","17","Girona",0,8418,336,3933,379,285,3266,219,154,3089,663,4512
202005,"2020","09","Cataluña","17","Girona",0,10144,488,5032,409,329,3677,209,348,2940,1256,5600
202006,"2020","09","Cataluña","17","Girona",0,19499,1121,8875,474,932,7755,342,513,3850,1124,14012
202007,"2020","09","Cataluña","17","Girona",0,32052,1994,14021,649,1693,13193,502,422,4723,1286,25621
202008,"2020","09","Cataluña","17","Girona",0,18354,806,8595,664,592,7170,527,1081,3717,692,12864
202009,"2020","09","Cataluña","17","Girona",0,21109,894,9399,767,909,8553,587,1099,4855,1209,13946
202010,"2020","09","Cataluña","17","Girona",0,19783,916,8783,743,793,7983,565,395,4746,1249,13393
202011,"2020","09","Cataluña","17","Girona",0,15960,681,7387,556,583,6334,419,337,4501,1120,10002
202001,"2020","01","Andalucía","18","Granada",0,51352,798,31180,565,493,17895,421,24479,2183,3198,21492
202002,"2020","01","Andalucía","18","Granada",0,44637,640,25513,545,675,16828,436,19320,1843,2693,20781
202003,"2020","01","Andalucía","18","Granada",0,33255,478,18605,430,480,12881,381,13367,1808,2041,16039
202004,"2020","01","Andalucía","18","Granada",0,17770,179,11495,147,150,5703,96,9559,1202,1943,5066
202005,"2020","01","Andalucía","18","Granada",0,21904,377,13506,131,299,7479,112,10362,1545,2949,7048
202006,"2020","01","Andalucía","18","Granada",0,28347,497,15772,269,390,11242,177,9202,1933,3135,14077
202007,"2020","01","Andalucía","18","Granada",0,33515,556,18030,393,490,13723,323,8383,2238,3157,19737
202008,"2020","01","Andalucía","18","Granada",0,25496,344,14033,275,272,10404,168,7785,1585,2660,13466
202009,"2020","01","Andalucía","18","Granada",0,33014,514,16752,500,578,14290,380,8423,2189,3179,19223
202010,"2020","01","Andalucía","18","Granada",0,35407,570,18634,382,562,14937,322,10073,2265,2878,20191
202011,"2020","01","Andalucía","18","Granada",0,37190,486,22420,456,509,12977,342,16998,2215,2836,15141
202001,"2020","08","Castilla - La Mancha","19","Guadalajara",0,12485,251,6017,174,174,5725,144,224,1672,397,10192
202002,"2020","08","Castilla - La Mancha","19","Guadalajara",0,9429,238,4860,195,163,3848,125,202,1641,437,7149
202003,"2020","08","Castilla - La Mancha","19","Guadalajara",0,7506,359,3844,197,224,2757,125,363,1469,289,5385
202004,"2020","08","Castilla - La Mancha","19","Guadalajara",0,5035,384,2516,69,208,1804,54,694,1016,269,3056
202005,"2020","08","Castilla - La Mancha","19","Guadalajara",0,7955,234,4291,73,123,3174,60,354,1413,550,5638
202006,"2020","08","Castilla - La Mancha","19","Guadalajara",0,8747,202,4533,102,142,3690,78,272,1447,329,6699
202007,"2020","08","Castilla - La Mancha","19","Guadalajara",0,13783,193,6790,155,150,6278,217,139,1946,441,11257
202008,"2020","08","Castilla - La Mancha","19","Guadalajara",0,8802,162,4568,178,126,3635,133,100,1665,312,6725
202009,"2020","08","Castilla - La Mancha","19","Guadalajara",0,12379,172,6502,150,156,5302,97,158,2339,375,9507
202010,"2020","08","Castilla - La Mancha","19","Guadalajara",0,13764,204,6674,216,152,6288,230,158,2371,395,10840
202011,"2020","08","Castilla - La Mancha","19","Guadalajara",0,14632,179,6641,188,135,7294,195,105,1941,343,12243
202001,"2020","16","País Vasco","20","Gipuzkoa",0,23231,828,9036,542,846,11570,409,58,3383,757,19033
202002,"2020","16","País Vasco","20","Gipuzkoa",0,21326,776,8159,511,876,10602,402,123,2607,641,17955
202003,"2020","16","País Vasco","20","Gipuzkoa",0,16045,524,6305,423,661,7767,365,77,2459,458,13051
202004,"2020","16","País Vasco","20","Gipuzkoa",0,7685,180,3517,208,175,3456,149,84,1584,426,5591
202005,"2020","16","País Vasco","20","Gipuzkoa",0,8993,216,3915,240,330,4164,128,65,1515,495,6918
202006,"2020","16","País Vasco","20","Gipuzkoa",0,15205,383,6625,379,535,7090,193,106,2159,609,12331
202007,"2020","16","País Vasco","20","Gipuzkoa",0,20679,525,9189,417,670,9568,310,250,2889,629,16911
202008,"2020","16","País Vasco","20","Gipuzkoa",0,15060,307,6242,268,387,7629,227,106,1811,427,12716
202009,"2020","16","País Vasco","20","Gipuzkoa",0,22942,647,9236,506,940,11178,435,644,3189,562,18547
202010,"2020","16","País Vasco","20","Gipuzkoa",0,20866,541,8638,376,685,10262,364,90,3075,525,17176
202011,"2020","16","País Vasco","20","Gipuzkoa",0,18562,421,7865,366,567,9057,286,84,3085,562,14831
202001,"2020","01","Andalucía","21","Huelva",0,49136,374,26043,392,205,21808,314,30468,2100,2740,13828
202002,"2020","01","Andalucía","21","Huelva",0,53018,320,28968,262,187,23089,192,35636,1425,2007,13950
202003,"2020","01","Andalucía","21","Huelva",0,48146,211,26589,364,121,20733,128,33827,1342,1705,11272
202004,"2020","01","Andalucía","21","Huelva",0,28753,109,18780,196,48,9518,102,22649,1080,1507,3517
202005,"2020","01","Andalucía","21","Huelva",0,29308,147,18453,89,85,10470,64,19871,1297,2111,6029
202006,"2020","01","Andalucía","21","Huelva",0,25433,222,14580,137,133,10254,107,9118,1300,1957,13058
202007,"2020","01","Andalucía","21","Huelva",0,27406,191,15071,206,141,11668,129,6111,1543,1986,17766
202008,"2020","01","Andalucía","21","Huelva",0,21955,179,12061,169,114,9347,85,6157,1011,1774,13013
202009,"2020","01","Andalucía","21","Huelva",0,32214,257,17506,199,199,13925,128,13683,1825,2061,14645
202010,"2020","01","Andalucía","21","Huelva",0,42142,235,23317,186,198,18035,171,24716,1414,1884,14128
202011,"2020","01","Andalucía","21","Huelva",0,28772,221,16519,469,125,11084,354,14754,1373,2116,10529
202001,"2020","02","Aragón","22","Huesca",0,7773,284,3819,312,210,2987,161,706,958,439,5670
202002,"2020","02","Aragón","22","Huesca",0,7658,280,3787,332,147,2909,203,925,921,465,5347
202003,"2020","02","Aragón","22","Huesca",0,5452,200,2405,489,160,2004,194,732,1018,353,3349
202004,"2020","02","Aragón","22","Huesca",0,4001,226,2278,160,128,1128,81,2155,584,170,1092
202005,"2020","02","Aragón","22","Huesca",0,6779,283,4283,132,224,1786,71,3825,786,314,1854
202006,"2020","02","Aragón","22","Huesca",0,7984,293,4385,159,299,2763,85,2967,831,422,3764
202007,"2020","02","Aragón","22","Huesca",0,10166,277,5182,328,257,3952,170,2331,1027,441,6367
202008,"2020","02","Aragón","22","Huesca",0,6108,162,3279,214,102,2207,144,1463,753,292,3600
202009,"2020","02","Aragón","22","Huesca",0,6128,228,2710,335,199,2449,207,898,842,355,4033
202010,"2020","02","Aragón","22","Huesca",0,5971,196,2790,211,144,2492,138,737,904,393,3937
202011,"2020","02","Aragón","22","Huesca",0,4694,222,2314,209,110,1701,138,891,755,348,2700
202001,"2020","01","Andalucía","23","Jaén",0,91467,400,65857,308,232,24391,279,74846,2904,2050,11667
202002,"2020","01","Andalucía","23","Jaén",0,40995,289,28313,333,208,11466,386,24956,2172,2212,11655
202003,"2020","01","Andalucía","23","Jaén",0,23345,230,15529,310,149,6939,188,10290,2033,1984,9038
202004,"2020","01","Andalucía","23","Jaén",0,11909,123,9223,118,54,2319,72,6387,934,1660,2928
202005,"2020","01","Andalucía","23","Jaén",0,15987,205,10872,130,117,4591,72,6166,1196,2425,6200
