"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
201601,"2016","01","Andalucía","04","Almería",0,20808,358,11304,220,282,8510,134,6535,824,1187,12262
201602,"2016","01","Andalucía","04","Almería",0,18741,444,10632,395,289,6716,265,6190,840,1468,10243
201603,"2016","01","Andalucía","04","Almería",0,21868,468,11721,419,342,8696,222,5659,1054,1524,13631
201604,"2016","01","Andalucía","04","Almería",0,24416,475,12789,408,285,10239,220,6108,838,1602,15868
201605,"2016","01","Andalucía","04","Almería",0,27286,571,15007,441,352,10662,253,6950,871,1840,17625
201606,"2016","01","Andalucía","04","Almería",0,28746,468,15774,443,354,11410,297,7411,1102,1718,18515
201607,"2016","01","Andalucía","04","Almería",0,27015,443,13961,348,294,11752,217,6200,929,1498,18388
201608,"2016","01","Andalucía","04","Almería",0,24280,495,14202,267,247,8877,192,7966,825,1259,14230
201609,"2016","01","Andalucía","04","Almería",0,37904,913,21910,293,804,13749,235,15464,1149,1716,19575
201610,"2016","01","Andalucía","04","Almería",0,40406,956,22622,365,504,15696,263,15451,1138,1423,22394
201611,"2016","01","Andalucía","04","Almería",0,32356,651,17673,433,379,12990,230,11309,958,1572,18517
201612,"2016","01","Andalucía","04","Almería",0,23684,414,12956,349,272,9398,295,8002,663,1167,13852
201601,"2016","07","Castilla y León","05","Ávila",0,2775,93,1282,48,67,1257,28,76,620,230,1849
201602,"2016","07","Castilla y León","05","Ávila",0,3026,110,1400,51,111,1307,47,75,647,273,2031
201603,"2016","07","Castilla y León","05","Ávila",0,3931,127,1717,89,111,1804,83,164,811,284,2672
201604,"2016","07","Castilla y León","05","Ávila",0,3281,90,1496,64,69,1510,52,116,535,264,2366
201605,"2016","07","Castilla y León","05","Ávila",0,4967,101,2495,55,82,2193,41,124,670,412,3761
201606,"2016","07","Castilla y León","05","Ávila",0,5769,100,2792,66,81,2666,64,369,946,351,4103
201607,"2016","07","Castilla y León","05","Ávila",0,5753,107,2814,62,84,2648,38,197,579,344,4633
201608,"2016","07","Castilla y León","05","Ávila",0,4909,91,2461,52,75,2200,30,183,820,318,3588
201609,"2016","07","Castilla y León","05","Ávila",0,5295,106,2572,60,159,2348,50,579,636,291,3789
201610,"2016","07","Castilla y León","05","Ávila",0,6629,184,2900,57,127,3298,63,1983,885,285,3476
201611,"2016","07","Castilla y León","05","Ávila",0,3848,90,1607,55,106,1940,50,364,718,233,2533
201612,"2016","07","Castilla y León","05","Ávila",0,3699,70,1613,47,51,1883,35,254,694,308,2443
201601,"2016","11","Extremadura","06","Badajoz",0,27650,315,17831,222,230,8804,248,11754,1164,2258,12474
201602,"2016","11","Extremadura","06","Badajoz",0,27435,378,17798,298,286,8441,234,11784,1022,2665,11964
201603,"2016","11","Extremadura","06","Badajoz",0,29062,364,18282,288,278,9480,370,11599,1018,2647,13798
201604,"2016","11","Extremadura","06","Badajoz",0,34876,334,21377,337,298,12299,231,15331,1069,2929,15547
201605,"2016","11","Extremadura","06","Badajoz",0,41401,324,25104,169,237,15438,129,17713,1138,3219,19331
201606,"2016","11","Extremadura","06","Badajoz",0,49441,309,28818,142,225,19827,120,26121,1370,2572,19378
201607,"2016","11","Extremadura","06","Badajoz",0,41222,291,24156,199,295,16146,135,18481,1555,1932,19254
201608,"2016","11","Extremadura","06","Badajoz",0,41379,282,25687,176,223,14870,141,18669,2529,1783,18398
201609,"2016","11","Extremadura","06","Badajoz",0,46880,356,30390,222,355,15351,206,23812,1733,1742,19593
201610,"2016","11","Extremadura","06","Badajoz",0,42713,366,26535,269,318,15015,210,22471,1521,1715,17006
201611,"2016","11","Extremadura","06","Badajoz",0,36584,362,21942,274,282,13522,202,17200,1676,2052,15656
201612,"2016","11","Extremadura","06","Badajoz",0,35984,306,21677,215,242,13377,167,16176,1164,1697,16947
201601,"2016","04","Balears, Illes","07","Balears, Illes",0,24676,1289,13115,641,1036,8058,537,281,1078,5688,17629
201602,"2016","04","Balears, Illes","07","Balears, Illes",0,28335,1641,14378,762,1297,9670,587,386,1255,5622,21072
201603,"2016","04","Balears, Illes","07","Balears, Illes",0,36389,2352,17095,860,2064,13409,609,362,1259,4814,29954
201604,"2016","04","Balears, Illes","07","Balears, Illes",0,46744,2754,21796,797,2472,18296,629,443,1571,4181,40549
201605,"2016","04","Balears, Illes","07","Balears, Illes",0,66992,3473,30925,930,2964,27983,717,428,1518,3537,61509
201606,"2016","04","Balears, Illes","07","Balears, Illes",0,59845,2022,28489,926,1706,25947,755,488,1300,2874,55183
201607,"2016","04","Balears, Illes","07","Balears, Illes",0,53460,1743,24343,1535,1757,22766,1316,385,1094,2647,49334
201608,"2016","04","Balears, Illes","07","Balears, Illes",0,39803,1267,18097,1912,1145,15794,1588,481,925,2351,36046
201609,"2016","04","Balears, Illes","07","Balears, Illes",0,40891,1535,18200,1223,1523,17319,1091,485,1157,3720,35529
201610,"2016","04","Balears, Illes","07","Balears, Illes",0,36597,1333,17012,1266,1294,14628,1064,296,1186,4120,30995
201611,"2016","04","Balears, Illes","07","Balears, Illes",0,35100,1476,17458,1125,1197,13007,837,317,1099,5759,27925
201612,"2016","04","Balears, Illes","07","Balears, Illes",0,26860,978,12823,778,839,10818,624,356,903,3665,21936
201601,"2016","09","Cataluña","08","Barcelona",0,156177,8635,67465,3402,7141,66642,2892,937,22601,7451,125188
201602,"2016","09","Cataluña","08","Barcelona",0,167814,9425,71769,3603,8159,71682,3176,562,20191,8642,138419
201603,"2016","09","Cataluña","08","Barcelona",0,170827,9463,75235,4122,8166,70333,3508,644,21755,7824,140604
201604,"2016","09","Cataluña","08","Barcelona",0,176937,9422,77030,3768,8420,75111,3186,860,22906,7922,145249
201605,"2016","09","Cataluña","08","Barcelona",0,190379,9364,86317,4188,8120,78973,3417,1291,22685,7886,158517
201606,"2016","09","Cataluña","08","Barcelona",0,211473,9819,96572,4347,7787,89290,3658,728,24903,8225,177617
201607,"2016","09","Cataluña","08","Barcelona",0,213720,8926,99265,4468,7303,90215,3543,639,25111,9024,178946
201608,"2016","09","Cataluña","08","Barcelona",0,145685,5900,67543,2730,4806,62430,2276,1220,19717,6063,118685
201609,"2016","09","Cataluña","08","Barcelona",0,213588,11668,92531,4174,12029,89387,3799,2253,25648,9359,176328
201610,"2016","09","Cataluña","08","Barcelona",0,204426,10183,88820,4734,10022,86540,4127,693,22108,8159,173466
201611,"2016","09","Cataluña","08","Barcelona",0,207866,9531,91479,4516,8963,89547,3830,744,22424,8992,175706
201612,"2016","09","Cataluña","08","Barcelona",0,176318,7308,77814,4058,6356,77367,3415,759,18775,6361,150423
201601,"2016","07","Castilla y León","09","Burgos",0,8809,253,4313,160,256,3662,165,337,2998,461,5013
201602,"2016","07","Castilla y León","09","Burgos",0,8439,293,4028,213,318,3423,164,417,2474,406,5142
201603,"2016","07","Castilla y León","09","Burgos",0,9413,281,4457,223,303,3962,187,328,2814,371,5900
201604,"2016","07","Castilla y León","09","Burgos",0,9395,271,4470,197,287,3954,216,353,2760,447,5835
201605,"2016","07","Castilla y León","09","Burgos",0,11764,288,5902,242,296,4859,177,827,3053,591,7293
201606,"2016","07","Castilla y León","09","Burgos",0,13460,276,6695,223,257,5831,178,969,3460,556,8475
201607,"2016","07","Castilla y León","09","Burgos",0,13195,336,6467,204,310,5738,140,673,3099,660,8763
201608,"2016","07","Castilla y León","09","Burgos",0,11296,205,5549,142,235,5034,131,385,3038,467,7406
201609,"2016","07","Castilla y León","09","Burgos",0,12420,310,5786,222,380,5489,233,543,3092,508,8277
201610,"2016","07","Castilla y León","09","Burgos",0,16501,336,9051,181,381,6353,199,4704,3408,582,7807
201611,"2016","07","Castilla y León","09","Burgos",0,10476,253,4888,221,279,4663,172,335,3075,498,6568
201612,"2016","07","Castilla y León","09","Burgos",0,9443,197,4182,197,204,4499,164,211,2800,290,6142
201601,"2016","11","Extremadura","10","Cáceres",0,10978,219,6261,112,170,4096,120,2926,830,1656,5566
201602,"2016","11","Extremadura","10","Cáceres",0,10665,273,5786,176,226,4077,127,3145,587,1512,5421
201603,"2016","11","Extremadura","10","Cáceres",0,11824,270,6239,184,234,4793,104,2893,587,1769,6575
201604,"2016","11","Extremadura","10","Cáceres",0,12276,228,6378,177,227,5148,118,2724,775,1745,7032
201605,"2016","11","Extremadura","10","Cáceres",0,17675,187,9682,139,179,7418,70,5959,576,1816,9324
201606,"2016","11","Extremadura","10","Cáceres",0,18885,251,10278,114,235,7913,94,6714,670,1449,10052
201607,"2016","11","Extremadura","10","Cáceres",0,16576,217,8997,109,163,6998,92,4435,807,941,10393
201608,"2016","11","Extremadura","10","Cáceres",0,15455,164,8662,161,154,6239,75,4309,894,919,9333
201609,"2016","11","Extremadura","10","Cáceres",0,16600,207,9152,116,318,6708,99,5444,707,1039,9410
201610,"2016","11","Extremadura","10","Cáceres",0,14422,190,7812,143,271,5903,103,4310,842,1187,8083
201611,"2016","11","Extremadura","10","Cáceres",0,14380,218,7851,128,227,5848,108,3705,1063,1551,8061
201612,"2016","11","Extremadura","10","Cáceres",0,12366,162,6474,118,188,5335,89,3281,560,1189,7336
201601,"2016","01","Andalucía","11","Cádiz",0,41225,486,25587,382,339,14125,306,4691,3235,4024,29275
201602,"2016","01","Andalucía","11","Cádiz",0,40825,535,25124,424,334,14081,327,3972,2934,4496,29423
201603,"2016","01","Andalucía","11","Cádiz",0,50276,626,30219,509,506,18027,389,3990,3211,4599,38476
201604,"2016","01","Andalucía","11","Cádiz",0,51971,488,31649,444,370,18675,345,4887,3477,4637,38970
201605,"2016","01","Andalucía","11","Cádiz",0,59865,623,37048,506,398,20866,424,5279,3267,4705,46614
201606,"2016","01","Andalucía","11","Cádiz",0,63307,551,38709,493,421,22717,416,5614,3486,4755,49452
201607,"2016","01","Andalucía","11","Cádiz",0,59848,473,35869,549,367,22134,456,3327,3483,4364,48674
201608,"2016","01","Andalucía","11","Cádiz",0,50692,397,32567,375,309,16713,331,5135,3032,3878,38647
201609,"2016","01","Andalucía","11","Cádiz",0,55827,543,33912,437,605,19926,404,5076,4014,4519,42218
201610,"2016","01","Andalucía","11","Cádiz",0,53838,523,32912,449,410,19130,414,5064,3834,4137,40803
201611,"2016","01","Andalucía","11","Cádiz",0,52003,465,32568,506,384,17660,420,7015,3728,4752,36508
201612,"2016","01","Andalucía","11","Cádiz",0,49118,340,30000,429,345,17595,409,7060,2951,3810,35297
201601,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,15644,741,9051,310,401,4940,201,3675,2463,812,8694
201602,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,14216,748,7635,398,500,4656,279,2427,1922,880,8987
201603,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,16505,788,8205,368,596,6304,244,1383,2007,764,12351
201604,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,15328,689,8169,425,511,5329,205,1867,2172,869,10420
201605,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,17311,610,8970,391,562,6554,224,1260,2232,932,12887
201606,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,20604,699,10327,371,523,8400,284,705,2393,941,16565
201607,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,21794,803,11031,423,554,8724,259,821,2438,897,17638
201608,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,16337,542,9212,360,337,5691,195,497,2010,818,13012
201609,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,18970,731,10038,431,628,6880,262,1632,2635,953,13750
201610,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,22653,1154,12075,359,865,7918,282,5270,1960,887,14536
201611,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,23536,1399,13462,390,723,7238,324,8532,2051,905,12048
201612,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,19061,961,10865,353,491,6108,283,5400,1857,689,11115
201601,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,12630,243,7895,137,140,4113,102,3520,1299,1391,6420
201602,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,11918,229,7487,247,180,3648,127,2587,1335,1406,6590
201603,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,11403,233,6590,235,134,4059,152,1858,1155,1382,7008
201604,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,12996,272,7616,198,141,4648,121,1567,1432,1558,8439
201605,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,15032,207,8542,202,167,5778,136,2070,1330,1598,10034
201606,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,17843,299,10175,171,172,6910,116,3094,1549,1617,11583
201607,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,17330,197,9908,188,143,6777,117,3226,1497,1392,11215
201608,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,16541,189,10160,155,114,5835,88,4193,1255,1380,9713
201609,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,38843,275,26023,229,274,11898,144,23413,2137,1678,11615
201610,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,19026,277,11458,200,233,6703,155,6185,1377,1324,10140
201611,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,14183,179,8981,186,148,4566,123,3625,1455,1322,7781
201612,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,16666,137,11376,191,112,4696,154,7125,1199,812,7530
201601,"2016","01","Andalucía","14","Córdoba",0,48936,326,30554,257,260,17374,165,31548,2040,3113,12235
201602,"2016","01","Andalucía","14","Córdoba",0,38834,311,24224,375,271,13459,194,21618,1941,3747,11528
201603,"2016","01","Andalucía","14","Córdoba",0,37819,297,23410,337,250,13282,243,16091,2409,4470,14849
201604,"2016","01","Andalucía","14","Córdoba",0,35082,345,20743,268,226,13285,215,11845,2131,4652,16454
201605,"2016","01","Andalucía","14","Córdoba",0,41673,275,25361,237,240,15393,167,15533,2401,4869,18870
201606,"2016","01","Andalucía","14","Córdoba",0,42970,341,25638,268,279,16231,213,17439,2684,3877,18970
201607,"2016","01","Andalucía","14","Córdoba",0,32476,287,19104,295,232,12360,198,10094,2200,2542,17640
201608,"2016","01","Andalucía","14","Córdoba",0,28438,203,17712,181,201,10012,129,8421,2005,2549,15463
201609,"2016","01","Andalucía","14","Córdoba",0,39010,329,23009,271,364,14784,253,13344,2754,2951,19961
201610,"2016","01","Andalucía","14","Córdoba",0,42807,345,26376,260,368,15255,203,19198,2850,2703,18056
201611,"2016","01","Andalucía","14","Córdoba",0,47452,315,30098,303,278,16239,219,25289,2518,3296,16349
201612,"2016","01","Andalucía","14","Córdoba",0,68625,263,44045,231,184,23700,202,49048,1959,2697,14921
201601,"2016","12","Galicia","15","Coruña, A",0,27109,974,11785,465,675,12786,424,709,4695,1832,19873
201602,"2016","12","Galicia","15","Coruña, A",0,26974,894,12841,500,772,11560,407,747,3240,2054,20933
201603,"2016","12","Galicia","15","Coruña, A",0,27604,911,12881,600,823,11899,490,775,3250,1879,21700
201604,"2016","12","Galicia","15","Coruña, A",0,28496,953,13263,548,723,12613,396,667,3138,1589,23102
201605,"2016","12","Galicia","15","Coruña, A",0,31180,831,14295,573,733,14189,559,734,3229,1811,25406
201606,"2016","12","Galicia","15","Coruña, A",0,37569,805,17634,608,706,17218,598,649,3705,1839,31376
201607,"2016","12","Galicia","15","Coruña, A",0,41359,850,19636,637,758,18974,504,980,4186,2180,34013
201608,"2016","12","Galicia","15","Coruña, A",0,36105,732,17854,481,581,16063,394,751,4208,2077,29069
201609,"2016","12","Galicia","15","Coruña, A",0,38126,1024,17310,603,978,17716,495,917,4174,2018,31017
201610,"2016","12","Galicia","15","Coruña, A",0,36250,1054,16151,581,929,17032,503,1029,4168,1716,29337
201611,"2016","12","Galicia","15","Coruña, A",0,32028,878,14381,622,786,14811,550,837,3143,1698,26350
201612,"2016","12","Galicia","15","Coruña, A",0,30999,683,14014,600,673,14500,529,572,3186,1276,25965
201601,"2016","08","Castilla - La Mancha","16","Cuenca",0,3989,148,1918,114,104,1587,118,862,524,285,2318
201602,"2016","08","Castilla - La Mancha","16","Cuenca",0,3762,170,1946,173,102,1260,111,583,472,300,2407
201603,"2016","08","Castilla - La Mancha","16","Cuenca",0,4527,136,2272,135,101,1799,84,628,475,293,3131
201604,"2016","08","Castilla - La Mancha","16","Cuenca",0,4574,149,2449,108,106,1692,70,521,471,350,3232
201605,"2016","08","Castilla - La Mancha","16","Cuenca",0,6033,152,3404,120,86,2225,46,1450,493,294,3796
201606,"2016","08","Castilla - La Mancha","16","Cuenca",0,12776,167,7710,165,126,4539,69,7100,630,426,4620
201607,"2016","08","Castilla - La Mancha","16","Cuenca",0,10661,143,6223,133,75,4022,65,5354,566,345,4396
201608,"2016","08","Castilla - La Mancha","16","Cuenca",0,8130,123,4652,101,90,3104,60,3009,625,300,4196
201609,"2016","08","Castilla - La Mancha","16","Cuenca",0,12357,185,7983,94,118,3920,57,7342,808,364,3843
201610,"2016","08","Castilla - La Mancha","16","Cuenca",0,6846,164,3770,109,116,2605,82,2023,668,335,3820
201611,"2016","08","Castilla - La Mancha","16","Cuenca",0,5040,167,2676,134,112,1861,90,1056,663,305,3016
201612,"2016","08","Castilla - La Mancha","16","Cuenca",0,4746,116,2448,154,97,1859,72,912,649,241,2944
201601,"2016","09","Cataluña","17","Girona",0,16941,961,7937,424,692,6583,344,447,4211,978,11305
201602,"2016","09","Cataluña","17","Girona",0,17445,1042,8366,486,885,6339,327,317,4210,1331,11587
201603,"2016","09","Cataluña","17","Girona",0,22456,1436,10167,484,1255,8669,445,366,4235,1280,16575
201604,"2016","09","Cataluña","17","Girona",0,21798,1321,10028,561,1055,8391,442,356,4495,1305,15642
201605,"2016","09","Cataluña","17","Girona",0,25605,1355,11867,545,1144,10247,447,397,4653,1101,19454
201606,"2016","09","Cataluña","17","Girona",0,32015,1467,14948,650,1214,13221,515,623,4606,1121,25665
201607,"2016","09","Cataluña","17","Girona",0,34148,1273,16071,498,1147,14811,348,411,5038,1076,27623
201608,"2016","09","Cataluña","17","Girona",0,21379,764,10530,449,672,8620,344,926,4082,746,15625
201609,"2016","09","Cataluña","17","Girona",0,24627,1000,11465,597,1032,10041,492,1471,4428,1277,17451
201610,"2016","09","Cataluña","17","Girona",0,21502,984,9579,660,857,8898,524,504,4216,1200,15582
201611,"2016","09","Cataluña","17","Girona",0,19814,938,8980,601,728,8089,478,379,4328,1251,13856
201612,"2016","09","Cataluña","17","Girona",0,17228,770,7684,524,660,7225,365,300,3322,852,12754
201601,"2016","01","Andalucía","18","Granada",0,42776,472,25410,200,384,16134,176,20202,1568,2837,18169
201602,"2016","01","Andalucía","18","Granada",0,37599,462,21933,307,428,14223,246,16083,1527,2895,17094
201603,"2016","01","Andalucía","18","Granada",0,41230,503,23349,309,616,16220,233,15153,2052,3367,20658
201604,"2016","01","Andalucía","18","Granada",0,38594,441,21192,262,343,16156,200,12092,2129,3675,20698
201605,"2016","01","Andalucía","18","Granada",0,42055,461,23361,341,339,17333,220,10681,1977,3991,25406
201606,"2016","01","Andalucía","18","Granada",0,43798,475,23875,398,331,18415,304,11655,2266,3901,25976
201607,"2016","01","Andalucía","18","Granada",0,38921,395,21127,357,371,16441,230,9934,1962,2601,24424
201608,"2016","01","Andalucía","18","Granada",0,32542,346,18265,211,301,13255,164,8412,1918,2441,19771
201609,"2016","01","Andalucía","18","Granada",0,40487,584,21338,316,561,17417,271,10196,2094,2852,25345
201610,"2016","01","Andalucía","18","Granada",0,38565,555,20508,342,554,16349,257,9657,2006,2805,24097
201611,"2016","01","Andalucía","18","Granada",0,38819,498,20916,438,450,16209,308,9954,1988,3239,23638
201612,"2016","01","Andalucía","18","Granada",0,52358,397,32798,330,324,18270,239,26087,1750,2377,22144
201601,"2016","08","Castilla - La Mancha","19","Guadalajara",0,8924,164,4823,134,160,3545,98,159,1370,302,7093
201602,"2016","08","Castilla - La Mancha","19","Guadalajara",0,8488,206,4720,157,190,3082,133,188,1393,385,6522
201603,"2016","08","Castilla - La Mancha","19","Guadalajara",0,9101,243,5149,178,202,3229,100,278,1421,393,7009
201604,"2016","08","Castilla - La Mancha","19","Guadalajara",0,10020,239,5624,226,248,3557,126,523,1231,488,7778
201605,"2016","08","Castilla - La Mancha","19","Guadalajara",0,10177,200,5902,147,133,3698,97,501,1237,494,7945
201606,"2016","08","Castilla - La Mancha","19","Guadalajara",0,12582,192,7138,208,159,4730,155,213,1634,526,10209
201607,"2016","08","Castilla - La Mancha","19","Guadalajara",0,12148,234,6615,211,178,4755,155,188,1475,427,10058
201608,"2016","08","Castilla - La Mancha","19","Guadalajara",0,9744,182,5626,174,137,3534,91,117,1498,412,7717
201609,"2016","08","Castilla - La Mancha","19","Guadalajara",0,10886,240,5919,158,266,4187,116,187,1261,479,8959
201610,"2016","08","Castilla - La Mancha","19","Guadalajara",0,10786,252,5757,228,218,4218,113,226,1244,395,8921
201611,"2016","08","Castilla - La Mancha","19","Guadalajara",0,11027,206,5863,129,199,4538,92,169,1246,381,9231
201612,"2016","08","Castilla - La Mancha","19","Guadalajara",0,9467,158,4980,173,149,3882,125,217,1051,261,7938
201601,"2016","16","País Vasco","20","Gipuzkoa",0,19179,560,8101,293,625,9394,206,82,3016,581,15500
201602,"2016","16","País Vasco","20","Gipuzkoa",0,18861,581,7891,257,632,9264,236,96,2588,651,15526
201603,"2016","16","País Vasco","20","Gipuzkoa",0,20693,659,8534,326,727,10222,225,113,2879,553,17148
201604,"2016","16","País Vasco","20","Gipuzkoa",0,20545,620,8798,284,654,9944,245,119,3008,639,16779
201605,"2016","16","País Vasco","20","Gipuzkoa",0,23558,563,10015,343,629,11776,232,115,2861,630,19952
201606,"2016","16","País Vasco","20","Gipuzkoa",0,26039,581,11317,388,681,12812,260,113,3659,698,21569
201607,"2016","16","País Vasco","20","Gipuzkoa",0,24192,568,10665,346,562,11818,233,210,3358,734,19890
201608,"2016","16","País Vasco","20","Gipuzkoa",0,19116,398,8293,205,490,9554,176,160,2367,534,16055
201609,"2016","16","País Vasco","20","Gipuzkoa",0,27360,721,11282,339,895,13793,330,361,3330,767,22902
201610,"2016","16","País Vasco","20","Gipuzkoa",0,24869,542,10311,339,692,12709,276,336,2989,567,20977
201611,"2016","16","País Vasco","20","Gipuzkoa",0,23402,574,9650,410,660,11783,325,69,3215,713,19405
201612,"2016","16","País Vasco","20","Gipuzkoa",0,20733,467,8517,412,557,10502,278,68,2670,488,17507
201601,"2016","01","Andalucía","21","Huelva",0,39689,287,20391,89,160,18679,83,26381,1693,1908,9707
201602,"2016","01","Andalucía","21","Huelva",0,37714,302,19645,153,168,17365,81,23831,1451,1813,10619
201603,"2016","01","Andalucía","21","Huelva",0,43086,282,22350,206,188,19761,299,26542,1490,1786,13268
201604,"2016","01","Andalucía","21","Huelva",0,40488,304,23370,112,294,16269,139,23396,1499,1733,13860
201605,"2016","01","Andalucía","21","Huelva",0,30414,210,17232,158,152,12549,113,11741,1624,1785,15264
