"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
202304,"2023","08","Castilla - La Mancha","19","Guadalajara",0,7962,1431,2605,85,1053,2493,63,627,957,259,5989
202305,"2023","08","Castilla - La Mancha","19","Guadalajara",0,9005,1446,3269,71,1206,2709,84,151,1471,296,6963
202306,"2023","08","Castilla - La Mancha","19","Guadalajara",0,11184,1321,4231,89,1038,4150,77,140,1438,321,9174
202307,"2023","08","Castilla - La Mancha","19","Guadalajara",0,8307,1270,3057,84,821,2699,77,75,1418,305,6372
202308,"2023","08","Castilla - La Mancha","19","Guadalajara",0,7909,990,3037,53,791,2733,59,42,1400,186,6173
202309,"2023","08","Castilla - La Mancha","19","Guadalajara",0,8400,1370,2904,91,1126,2609,78,112,1523,262,6409
202310,"2023","08","Castilla - La Mancha","19","Guadalajara",0,8317,1328,2853,91,1025,2684,99,49,1514,226,6418
202311,"2023","08","Castilla - La Mancha","19","Guadalajara",0,9998,1158,3652,115,1078,3680,111,34,1498,244,8130
202312,"2023","08","Castilla - La Mancha","19","Guadalajara",0,9168,986,3133,84,892,3802,66,48,1454,166,7413
202301,"2023","16","País Vasco","20","Gipuzkoa",0,17658,2050,5850,324,2066,6850,268,47,2751,326,14387
202302,"2023","16","País Vasco","20","Gipuzkoa",0,16340,1922,5456,177,1940,6378,173,63,2285,340,13517
