"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
201006,"2010","07","Castilla y León","05","Ávila",0,14585,1190,3490,2838,841,3764,2462,721,1399,3862,6668,1935
201007,"2010","07","Castilla y León","05","Ávila",0,13865,1117,3235,2729,787,3617,2380,652,1319,3637,6346,1911
201008,"2010","07","Castilla y León","05","Ávila",0,13710,1078,3220,2644,789,3643,2336,638,1333,3524,6332,1883
201009,"2010","07","Castilla y León","05","Ávila",0,13999,1141,3220,2646,906,3688,2398,675,1332,3480,6494,2018
201010,"2010","07","Castilla y León","05","Ávila",0,13998,1080,3243,2700,875,3681,2419,590,1360,3453,6551,2044
201011,"2010","07","Castilla y León","05","Ávila",0,14464,1108,3405,2867,891,3736,2457,740,1361,3646,6622,2095
201012,"2010","07","Castilla y León","05","Ávila",0,14985,1102,3731,3087,831,3722,2512,788,1395,4006,6692,2104
201001,"2010","11","Extremadura","06","Badajoz",0,77592,5945,15680,10526,5479,21315,18647,4538,5926,12277,44879,9972
201002,"2010","11","Extremadura","06","Badajoz",0,79358,6327,16038,10731,5746,21724,18792,4728,6031,12485,45824,10290
201003,"2010","11","Extremadura","06","Badajoz",0,79193,6404,15727,10786,5804,21616,18856,4713,6080,12158,45711,10531
201004,"2010","11","Extremadura","06","Badajoz",0,76992,6074,14777,10356,5610,21414,18761,4320,5784,11386,44922,10580
201005,"2010","11","Extremadura","06","Badajoz",0,75284,5839,14019,10143,5457,21105,18721,4321,5576,10669,44208,10510
201006,"2010","11","Extremadura","06","Badajoz",0,75055,5676,13723,10123,5138,21638,18757,4000,5351,10258,44956,10490
201007,"2010","11","Extremadura","06","Badajoz",0,74479,5677,13693,10083,5242,21217,18567,4042,5207,10092,44638,10500
201008,"2010","11","Extremadura","06","Badajoz",0,76108,5891,14282,10311,5463,21556,18605,4293,5330,10495,45382,10608
201009,"2010","11","Extremadura","06","Badajoz",0,79205,6394,14686,10473,6120,22579,18953,4715,5560,10587,47441,10902
201010,"2010","11","Extremadura","06","Badajoz",0,81276,6597,15189,10836,6322,22931,19401,5301,5899,10461,48971,10644
201011,"2010","11","Extremadura","06","Badajoz",0,80163,6359,15052,10921,6158,22403,19270,5304,5734,10491,48196,10438
201012,"2010","11","Extremadura","06","Badajoz",0,79688,6149,15760,11471,5701,21645,18962,5075,5787,11561,47275,9990
201001,"2010","04","Balears, Illes","07","Balears, Illes",0,90588,7475,27124,14229,6061,23897,11802,733,4735,18614,63800,2706
201002,"2010","04","Balears, Illes","07","Balears, Illes",0,90026,7552,26454,13980,6293,23899,11848,749,4726,18117,63470,2964
201003,"2010","04","Balears, Illes","07","Balears, Illes",0,88125,7388,25452,13809,6323,23298,11855,789,4668,17919,61461,3288
201004,"2010","04","Balears, Illes","07","Balears, Illes",0,84264,6915,24163,13411,6067,22162,11546,751,4435,17719,57928,3431
201005,"2010","04","Balears, Illes","07","Balears, Illes",0,77795,6199,22225,12981,5510,19926,10954,746,4271,17439,51830,3509
201006,"2010","04","Balears, Illes","07","Balears, Illes",0,73917,5533,21625,12945,4352,18721,10741,689,4204,17562,48006,3456
201007,"2010","04","Balears, Illes","07","Balears, Illes",0,72115,5165,21449,13239,3853,17891,10518,695,4168,17831,46120,3301
201008,"2010","04","Balears, Illes","07","Balears, Illes",0,73007,5052,22088,13685,3734,17946,10502,668,4221,18621,46291,3206
201009,"2010","04","Balears, Illes","07","Balears, Illes",0,76643,5694,22476,13684,4538,19426,10825,690,4309,17773,50489,3382
201010,"2010","04","Balears, Illes","07","Balears, Illes",0,84761,6554,24643,14095,5477,22254,11738,829,4518,17271,58693,3450
201011,"2010","04","Balears, Illes","07","Balears, Illes",0,92049,7253,26465,14851,6118,24706,12656,895,4599,16642,66446,3467
201012,"2010","04","Balears, Illes","07","Balears, Illes",0,91288,6838,26665,15119,5713,24282,12671,895,4649,17196,65236,3312
201001,"2010","09","Cataluña","08","Barcelona",0,434881,23578,128539,77891,16164,107704,81005,2542,85116,70017,257837,19369
201002,"2010","09","Cataluña","08","Barcelona",0,444145,24464,131139,78884,16967,110157,82534,2697,86057,70863,263454,21074
201003,"2010","09","Cataluña","08","Barcelona",0,451255,24824,132778,80144,17519,111975,84015,2888,86390,71617,267274,23086
201004,"2010","09","Cataluña","08","Barcelona",0,444064,22623,130482,80227,15984,110572,84176,2993,85059,70636,263123,22253
201005,"2010","09","Cataluña","08","Barcelona",0,431451,20925,125373,79181,14952,107559,83461,2848,82408,68818,255175,22202
201006,"2010","09","Cataluña","08","Barcelona",0,418019,19333,119242,77958,13632,104674,83180,2938,79269,66558,247020,22234
201007,"2010","09","Cataluña","08","Barcelona",0,408410,18526,113336,76239,13759,103701,82849,2885,77157,63202,242709,22457
201008,"2010","09","Cataluña","08","Barcelona",0,421102,19065,117488,78275,14324,107754,84196,2855,79020,65295,251322,22610
201009,"2010","09","Cataluña","08","Barcelona",0,418931,19857,117238,78427,14462,105318,83629,2820,77438,65027,250113,23533
201010,"2010","09","Cataluña","08","Barcelona",0,421963,19898,118210,79198,14653,105593,84411,3392,77066,65002,253506,22997
201011,"2010","09","Cataluña","08","Barcelona",0,419303,20149,116849,78927,14665,104159,84554,3448,75975,64032,252242,23606
201012,"2010","09","Cataluña","08","Barcelona",0,416795,18760,117525,80127,13397,102633,84353,3368,75747,65372,249908,22400
201001,"2010","07","Castilla y León","09","Burgos",0,25679,1868,6498,4426,1221,6698,4968,866,4876,4536,13265,2136
201002,"2010","07","Castilla y León","09","Burgos",0,26438,1969,6621,4538,1277,6919,5114,875,4916,4654,13661,2332
201003,"2010","07","Castilla y León","09","Burgos",0,26705,1971,6812,4589,1287,6916,5130,861,5032,4739,13616,2457
201004,"2010","07","Castilla y León","09","Burgos",0,26539,1882,6688,4546,1259,6975,5189,865,4988,4572,13568,2546
201005,"2010","07","Castilla y León","09","Burgos",0,26156,1837,6477,4594,1218,6882,5148,855,5015,4453,13276,2557
201006,"2010","07","Castilla y León","09","Burgos",0,24773,1731,5997,4406,1124,6516,4999,821,4703,4271,12456,2522
201007,"2010","07","Castilla y León","09","Burgos",0,23767,1619,5750,4282,1077,6206,4833,800,4510,4088,11875,2494
201008,"2010","07","Castilla y León","09","Burgos",0,24001,1599,5848,4304,1097,6324,4829,803,4586,4039,12033,2540
201009,"2010","07","Castilla y León","09","Burgos",0,24695,1696,5872,4278,1291,6539,5019,788,4647,4024,12460,2776
201010,"2010","07","Castilla y León","09","Burgos",0,24943,1556,5803,4339,1357,6626,5262,838,4599,3983,12827,2696
201011,"2010","07","Castilla y León","09","Burgos",0,25443,1560,5961,4512,1314,6725,5371,961,4634,4189,12972,2687
201012,"2010","07","Castilla y León","09","Burgos",0,25925,1560,6420,4767,1225,6644,5309,995,4762,4628,12914,2626
201001,"2010","11","Extremadura","10","Cáceres",0,39071,3271,8898,6414,2798,10794,6896,1788,3590,9381,21228,3084
201002,"2010","11","Extremadura","10","Cáceres",0,39405,3380,8959,6512,2837,10772,6945,1810,3592,9431,21380,3192
201003,"2010","11","Extremadura","10","Cáceres",0,39357,3409,8971,6566,2837,10585,6989,1912,3620,9306,21236,3283
201004,"2010","11","Extremadura","10","Cáceres",0,38132,3282,8321,6321,2766,10454,6988,1897,3452,8664,20830,3289
201005,"2010","11","Extremadura","10","Cáceres",0,36871,3126,7810,6098,2700,10222,6915,1814,3365,8190,20184,3318
201006,"2010","11","Extremadura","10","Cáceres",0,36763,2921,7624,6026,2625,10574,6993,1786,3265,7891,20563,3258
201007,"2010","11","Extremadura","10","Cáceres",0,36608,2888,7645,6161,2683,10423,6808,1878,3071,7781,20605,3273
201008,"2010","11","Extremadura","10","Cáceres",0,37758,3016,7932,6354,2792,10737,6927,1967,3079,7908,21434,3370
201009,"2010","11","Extremadura","10","Cáceres",0,39765,3371,8200,6440,3114,11452,7188,1989,3183,7915,23072,3606
201010,"2010","11","Extremadura","10","Cáceres",0,40933,3480,8304,6534,3263,11732,7620,2027,3489,7831,24036,3550
201011,"2010","11","Extremadura","10","Cáceres",0,39473,3202,8026,6419,3153,11164,7509,2160,3292,7481,23111,3429
201012,"2010","11","Extremadura","10","Cáceres",0,40209,3220,8705,6944,2944,10934,7462,2190,3418,8374,22894,3333
201001,"2010","01","Andalucía","11","Cádiz",0,171266,10065,45611,25714,7781,47657,34438,4824,14175,38129,86724,27414
201002,"2010","01","Andalucía","11","Cádiz",0,173557,10150,46624,26116,7968,48053,34646,4963,14446,38969,87236,27943
201003,"2010","01","Andalucía","11","Cádiz",0,172221,10359,45290,25747,8164,47828,34833,4761,14488,37869,86009,29094
201004,"2010","01","Andalucía","11","Cádiz",0,168265,10131,42972,25139,8241,47010,34772,4651,13915,36453,83701,29545
201005,"2010","01","Andalucía","11","Cádiz",0,165303,9892,41774,25121,8049,45919,34548,4609,13786,35523,81827,29558
201006,"2010","01","Andalucía","11","Cádiz",0,163712,9686,41223,25243,7819,45003,34738,4572,13989,35267,80217,29667
201007,"2010","01","Andalucía","11","Cádiz",0,160838,9382,40819,25377,7517,43557,34186,4611,13852,35307,77443,29625
201008,"2010","01","Andalucía","11","Cádiz",0,160954,9176,40812,25574,7456,43863,34073,4543,13874,35251,77724,29562
201009,"2010","01","Andalucía","11","Cádiz",0,167978,10090,42552,26064,8381,46025,34866,4805,14287,35512,82284,31090
201010,"2010","01","Andalucía","11","Cádiz",0,172021,10425,43439,26357,8800,47440,35560,5033,14215,35650,84884,32239
201011,"2010","01","Andalucía","11","Cádiz",0,174736,10709,44179,26787,9060,48206,35795,5138,14109,36142,86293,33054
201012,"2010","01","Andalucía","11","Cádiz",0,175246,10450,45817,27722,8697,47085,35475,5132,14404,37978,85121,32611
201001,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,58294,4646,20267,9482,2855,15181,5863,1428,12790,13287,27609,3180
201002,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,60541,4801,20784,9759,3105,15938,6154,1840,12922,13380,28911,3488
201003,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,61428,4860,21032,9978,3185,16067,6306,2036,12945,13517,29245,3685
201004,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,62219,4922,21127,10078,3349,16257,6486,2079,13090,13579,29464,4007
201005,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,61775,4817,20737,10050,3355,16227,6589,2006,12952,13441,29259,4117
201006,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,59466,4562,19715,9817,3037,15798,6537,1912,12241,13162,28082,4069
201007,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,56816,4066,18855,9679,2758,15114,6344,1744,11643,12855,26623,3951
201008,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,57535,4026,19300,9874,2682,15186,6467,1703,11741,13097,27075,3919
201009,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,59511,4352,19678,9998,3009,15786,6688,1808,11630,12900,29039,4134
201010,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,59599,4371,19459,10006,3066,15921,6776,1801,11414,12659,29595,4130
201011,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,58678,4223,18899,9881,3040,15794,6841,1730,11151,12335,29273,4189
201012,"2010","10","Comunitat Valenciana","12","Castellón/Castelló",0,57495,3910,18517,9946,2770,15518,6834,1590,11021,12160,28710,4014
201001,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,50680,4382,11969,7583,3888,15034,7824,3545,5498,10991,26892,3754
201002,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,52532,4656,12543,7738,4093,15444,8058,4208,5557,11128,27689,3950
201003,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,53255,4797,12572,7650,4242,15762,8232,4358,5614,10812,28288,4183
201004,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,52573,4772,12165,7432,4303,15649,8252,4368,5517,10260,28137,4291
201005,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,50769,4548,11412,7139,4144,15315,8211,4120,5259,9600,27540,4250
201006,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,49108,4364,10952,6822,3966,14864,8140,3845,5057,9157,26889,4160
201007,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,48260,4183,10728,6686,3870,14723,8070,3582,5070,8969,26484,4155
201008,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,49144,4192,11076,6963,3914,14864,8135,3375,5154,9568,26915,4132
201009,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,46134,3584,9576,6261,3888,14664,8161,2122,4726,8219,26881,4186
201010,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,51227,4420,11366,7130,4295,15504,8512,5354,5023,8431,28165,4254
201011,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,52446,4634,11717,7291,4371,15738,8695,5500,5109,8850,28669,4318
201012,"2010","08","Castilla - La Mancha","13","Ciudad Real",0,53215,4574,12245,7858,4146,15663,8729,4837,5401,10213,28527,4237
201001,"2010","01","Andalucía","14","Córdoba",0,74074,4436,18711,11863,3545,21687,13832,3848,10944,13797,37191,8294
201002,"2010","01","Andalucía","14","Córdoba",0,75519,4525,19635,12295,3593,21581,13890,4222,10922,14696,37248,8431
201003,"2010","01","Andalucía","14","Córdoba",0,76050,4662,19758,12302,3671,21689,13968,4666,11021,14501,37263,8599
201004,"2010","01","Andalucía","14","Córdoba",0,76372,4901,19642,12265,3883,21702,13979,5258,11074,14155,36961,8924
201005,"2010","01","Andalucía","14","Córdoba",0,75643,4916,19183,12180,3889,21463,14012,5262,10978,13787,36470,9146
201006,"2010","01","Andalucía","14","Córdoba",0,76159,5132,18920,12333,4045,21584,14145,5349,10823,13607,36822,9558
201007,"2010","01","Andalucía","14","Córdoba",0,76592,5113,19047,12667,4180,21576,14009,5442,10739,13793,36656,9962
201008,"2010","01","Andalucía","14","Córdoba",0,78994,5302,19924,13019,4356,22296,14097,5456,11114,14313,37781,10330
201009,"2010","01","Andalucía","14","Córdoba",0,80452,5668,19958,12876,4813,22722,14415,5318,11198,14000,38743,11193
201010,"2010","01","Andalucía","14","Córdoba",0,80649,5623,19742,12795,5020,22858,14611,5352,11037,13683,39009,11568
201011,"2010","01","Andalucía","14","Córdoba",0,79669,5452,19225,12667,5020,22652,14653,5106,10772,13378,38633,11780
201012,"2010","01","Andalucía","14","Córdoba",0,76960,4885,18674,12709,4547,21770,14375,4381,10668,13543,37101,11267
201001,"2010","12","Galicia","15","Coruña, A",0,92244,4857,21926,16031,3575,27510,18345,2108,13335,15910,51582,9309
201002,"2010","12","Galicia","15","Coruña, A",0,93080,4946,22254,16112,3714,27705,18349,2076,13372,15999,52053,9580
201003,"2010","12","Galicia","15","Coruña, A",0,93702,4963,22379,16137,3767,27925,18531,2058,13384,16015,52284,9961
201004,"2010","12","Galicia","15","Coruña, A",0,92404,4805,21743,16021,3698,27618,18519,2033,13060,15562,51689,10060
201005,"2010","12","Galicia","15","Coruña, A",0,90412,4690,21066,15875,3622,26754,18405,2107,12719,15097,50241,10248
201006,"2010","12","Galicia","15","Coruña, A",0,87611,4605,19929,15650,3432,25755,18240,2071,12365,14373,48595,10207
201007,"2010","12","Galicia","15","Coruña, A",0,84342,4254,18993,15351,3265,24489,17990,1802,11955,13896,46502,10187
201008,"2010","12","Galicia","15","Coruña, A",0,85110,4168,19080,15407,3329,25091,18035,1757,12198,13833,47131,10191
201009,"2010","12","Galicia","15","Coruña, A",0,86954,4452,19376,15470,3655,25767,18234,1843,12395,13896,48268,10552
201010,"2010","12","Galicia","15","Coruña, A",0,89022,4388,20228,15851,3694,26296,18565,1918,12463,14327,49738,10576
201011,"2010","12","Galicia","15","Coruña, A",0,91547,4331,20905,16255,3690,27286,19080,1917,12893,14778,50994,10965
201012,"2010","12","Galicia","15","Coruña, A",0,93673,4299,22070,16997,3548,27511,19248,2019,13623,15953,51113,10965
201001,"2010","08","Castilla - La Mancha","16","Cuenca",0,16000,1299,4200,2475,954,4472,2600,1090,1711,3472,8613,1114
201002,"2010","08","Castilla - La Mancha","16","Cuenca",0,16547,1422,4306,2514,983,4617,2705,1167,1763,3555,8887,1175
201003,"2010","08","Castilla - La Mancha","16","Cuenca",0,16740,1441,4282,2516,1040,4666,2795,1277,1752,3511,8911,1289
201004,"2010","08","Castilla - La Mancha","16","Cuenca",0,16897,1475,4256,2558,1040,4739,2829,1312,1792,3357,9141,1295
201005,"2010","08","Castilla - La Mancha","16","Cuenca",0,16394,1393,4077,2439,1023,4677,2785,1268,1718,3099,8994,1315
201006,"2010","08","Castilla - La Mancha","16","Cuenca",0,15497,1333,3786,2368,939,4403,2668,1192,1634,2886,8510,1275
201007,"2010","08","Castilla - La Mancha","16","Cuenca",0,14791,1155,3674,2295,904,4196,2567,1107,1557,2721,8204,1202
201008,"2010","08","Castilla - La Mancha","16","Cuenca",0,15162,1185,3859,2364,910,4265,2579,1155,1561,2901,8378,1167
201009,"2010","08","Castilla - La Mancha","16","Cuenca",0,14345,1047,3373,2198,957,4210,2560,777,1417,2574,8425,1152
201010,"2010","08","Castilla - La Mancha","16","Cuenca",0,15532,1186,3753,2352,1000,4513,2728,1429,1478,2624,8833,1168
201011,"2010","08","Castilla - La Mancha","16","Cuenca",0,16031,1263,3891,2421,1021,4646,2789,1552,1506,2704,9036,1233
201012,"2010","08","Castilla - La Mancha","16","Cuenca",0,16701,1323,4291,2662,1012,4559,2854,1536,1602,3235,9107,1221
201001,"2010","09","Cataluña","17","Girona",0,57031,3801,17936,10076,2755,13930,8533,1118,8866,12694,32317,2036
201002,"2010","09","Cataluña","17","Girona",0,57979,3909,18030,10149,2844,14344,8703,1160,8870,12746,32953,2250
201003,"2010","09","Cataluña","17","Girona",0,57063,3765,17774,10087,2677,13994,8766,1203,8718,12622,32034,2486
201004,"2010","09","Cataluña","17","Girona",0,55391,3497,17219,9953,2435,13625,8662,1224,8433,12289,30964,2481
201005,"2010","09","Cataluña","17","Girona",0,52879,3125,16254,9740,2200,13083,8477,1212,8161,11689,29369,2448
201006,"2010","09","Cataluña","17","Girona",0,49763,2657,15062,9452,1834,12351,8407,1173,7801,11087,27250,2452
201007,"2010","09","Cataluña","17","Girona",0,47791,2406,14372,9229,1726,11845,8213,1127,7589,10779,25856,2440
201008,"2010","09","Cataluña","17","Girona",0,49864,2539,15034,9633,1838,12451,8369,1043,7882,11338,27110,2491
201009,"2010","09","Cataluña","17","Girona",0,52191,3063,15782,9723,2202,12986,8435,1043,7726,11378,29414,2630
201010,"2010","09","Cataluña","17","Girona",0,54400,3314,16326,10015,2361,13592,8792,1432,7642,11126,31583,2617
201011,"2010","09","Cataluña","17","Girona",0,55242,3387,16475,10094,2431,13872,8983,1558,7575,10994,32450,2665
201012,"2010","09","Cataluña","17","Girona",0,55016,3110,16612,10332,2257,13694,9011,1488,7625,11233,32111,2559
201001,"2010","01","Andalucía","18","Granada",0,86378,5259,27114,14259,3758,25200,10788,3616,6817,22776,46377,6792
201002,"2010","01","Andalucía","18","Granada",0,87642,5433,27621,14426,3785,25435,10942,3877,6858,23263,46626,7018
201003,"2010","01","Andalucía","18","Granada",0,87775,5585,27347,14555,3977,25249,11062,4150,6832,23035,46202,7556
201004,"2010","01","Andalucía","18","Granada",0,87989,5690,27314,14406,4106,25336,11137,4508,6756,22531,46087,8107
201005,"2010","01","Andalucía","18","Granada",0,87536,5707,26803,14325,4199,25305,11197,4606,6713,21943,45767,8507
201006,"2010","01","Andalucía","18","Granada",0,86989,5507,26431,14366,4097,25173,11415,4638,6691,21608,45467,8585
201007,"2010","01","Andalucía","18","Granada",0,86306,5359,26371,14665,4079,24609,11223,4664,6727,21600,44565,8750
201008,"2010","01","Andalucía","18","Granada",0,88158,5413,27059,15055,4174,25115,11342,4587,6826,22207,45485,9053
201009,"2010","01","Andalucía","18","Granada",0,91099,5893,27585,15186,4713,26125,11597,4629,6941,22389,47052,10088
201010,"2010","01","Andalucía","18","Granada",0,93216,6165,28069,15370,5081,26618,11913,5004,7043,22436,47991,10742
201011,"2010","01","Andalucía","18","Granada",0,92467,6184,27365,15089,5203,26539,12087,4933,6888,21715,47690,11241
201012,"2010","01","Andalucía","18","Granada",0,89269,5624,26539,15324,4728,25292,11762,4289,6708,21938,45596,10738
201001,"2010","08","Castilla - La Mancha","19","Guadalajara",0,19732,1312,6015,2880,974,6056,2495,308,2302,3587,12729,806
201002,"2010","08","Castilla - La Mancha","19","Guadalajara",0,20163,1342,6124,2928,1015,6209,2545,324,2300,3572,13094,873
