"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
201907,"2019","10","Comunitat Valenciana","03","Alicante/Alacant",0,139236,4483,19772,32091,3926,31583,47381,5376,21864,12870,90052,9074
201908,"2019","10","Comunitat Valenciana","03","Alicante/Alacant",0,144275,4831,21368,33428,4251,32658,47739,5334,23465,13946,92496,9034
201909,"2019","10","Comunitat Valenciana","03","Alicante/Alacant",0,145207,5381,21225,33213,4814,32567,48007,5223,22651,13169,94980,9184
201910,"2019","10","Comunitat Valenciana","03","Alicante/Alacant",0,147276,5520,21645,33281,4997,33244,48589,5204,22216,12829,97746,9281
201911,"2019","10","Comunitat Valenciana","03","Alicante/Alacant",0,148954,5680,22135,33364,5088,33876,48811,5323,21623,12506,100247,9255
201912,"2019","10","Comunitat Valenciana","03","Alicante/Alacant",0,148073,5508,22442,33610,4783,33313,48417,5258,22007,13078,98745,8985
201901,"2019","01","Andalucía","04","Almería",0,57526,2229,10603,12417,2210,15899,14168,6799,2389,5802,37430,5106
201902,"2019","01","Andalucía","04","Almería",0,57706,2291,10654,12314,2310,15887,14250,7002,2362,5714,37315,5313
201903,"2019","01","Andalucía","04","Almería",0,57249,2331,10348,12154,2311,15741,14364,7131,2335,5586,36770,5427
201904,"2019","01","Andalucía","04","Almería",0,56798,2222,9897,11898,2384,15841,14556,7075,2301,5475,36534,5413
201905,"2019","01","Andalucía","04","Almería",0,58605,2119,9954,11831,2571,16924,15206,7954,2236,5153,38066,5196
201906,"2019","01","Andalucía","04","Almería",0,60052,2082,10234,12035,2570,17517,15614,8354,2221,5063,39483,4931
201907,"2019","01","Andalucía","04","Almería",0,60438,2110,10571,12248,2454,17457,15598,8215,2164,5106,40158,4795
201908,"2019","01","Andalucía","04","Almería",0,60585,2039,10666,12373,2434,17586,15487,7794,2221,5320,40637,4613
201909,"2019","01","Andalucía","04","Almería",0,59415,2191,10110,12126,2484,17172,15332,7140,2204,5240,39941,4890
201910,"2019","01","Andalucía","04","Almería",0,57358,2239,10108,11932,2393,15891,14795,6770,2169,5199,38220,5000
201911,"2019","01","Andalucía","04","Almería",0,56216,2231,9895,11900,2298,15238,14654,6606,2172,5212,37204,5022
201912,"2019","01","Andalucía","04","Almería",0,54772,2080,9759,12057,2079,14521,14276,6432,2215,5429,35900,4796
201901,"2019","07","Castilla y León","05","Ávila",0,11850,498,1741,2838,482,2794,3497,828,707,1373,7754,1188
201902,"2019","07","Castilla y León","05","Ávila",0,11685,511,1660,2751,476,2790,3497,796,693,1327,7659,1210
201903,"2019","07","Castilla y León","05","Ávila",0,11508,488,1578,2754,452,2711,3525,729,674,1288,7583,1234
201904,"2019","07","Castilla y León","05","Ávila",0,11296,467,1529,2722,451,2634,3493,719,672,1285,7383,1237
201905,"2019","07","Castilla y León","05","Ávila",0,10933,480,1441,2574,477,2549,3412,634,624,1207,7232,1236
201906,"2019","07","Castilla y León","05","Ávila",0,10286,410,1338,2389,424,2427,3298,583,606,1123,6763,1211
201907,"2019","07","Castilla y León","05","Ávila",0,9978,372,1307,2304,365,2417,3213,517,602,1045,6642,1172
201908,"2019","07","Castilla y León","05","Ávila",0,10052,397,1332,2308,367,2447,3201,493,634,1066,6698,1161
201909,"2019","07","Castilla y León","05","Ávila",0,10336,452,1337,2352,418,2487,3290,447,654,1042,7040,1153
201910,"2019","07","Castilla y León","05","Ávila",0,10867,483,1471,2477,441,2570,3425,639,674,1046,7349,1159
201911,"2019","07","Castilla y León","05","Ávila",0,11178,503,1558,2568,452,2608,3489,732,670,1091,7505,1180
201912,"2019","07","Castilla y León","05","Ávila",0,11264,475,1655,2725,427,2546,3436,766,669,1221,7463,1145
201901,"2019","11","Extremadura","06","Badajoz",0,68756,3312,10143,12232,3554,18332,21183,7587,3798,4379,48727,4265
201902,"2019","11","Extremadura","06","Badajoz",0,68013,3357,9765,11965,3601,18104,21221,7506,3739,4196,48204,4368
201903,"2019","11","Extremadura","06","Badajoz",0,66658,2983,9571,11898,3247,17787,21172,7421,3766,4121,47138,4212
201904,"2019","11","Extremadura","06","Badajoz",0,63943,2674,8781,11493,3051,17081,20863,6322,3618,4186,45537,4280
201905,"2019","11","Extremadura","06","Badajoz",0,61688,2649,8193,11058,2969,16323,20496,5840,3450,3922,44199,4277
201906,"2019","11","Extremadura","06","Badajoz",0,60598,2657,7692,10964,2847,16064,20374,5909,3360,3808,43212,4309
201907,"2019","11","Extremadura","06","Badajoz",0,60426,2685,7737,11043,2879,16053,20029,6557,3201,3777,42586,4305
201908,"2019","11","Extremadura","06","Badajoz",0,61467,2763,8049,11158,3028,16384,20085,6916,3262,4081,42941,4267
201909,"2019","11","Extremadura","06","Badajoz",0,63965,3173,8375,11342,3535,16992,20548,7437,3409,4188,44515,4416
201910,"2019","11","Extremadura","06","Badajoz",0,66650,2962,9343,12006,3181,17914,21244,8270,3766,4272,46489,3853
201911,"2019","11","Extremadura","06","Badajoz",0,66987,2955,9333,12098,3165,18105,21331,8127,3691,4383,47234,3552
201912,"2019","11","Extremadura","06","Badajoz",0,65644,2765,9431,12539,2907,17062,20940,7873,3660,5093,45661,3357
201901,"2019","04","Balears, Illes","07","Balears, Illes",0,60216,3849,11749,10807,3525,16606,13680,715,2361,4849,49971,2320
201902,"2019","04","Balears, Illes","07","Balears, Illes",0,58125,3807,10750,10359,3710,15844,13655,696,2244,4772,47719,2694
201903,"2019","04","Balears, Illes","07","Balears, Illes",0,54761,3507,9743,10027,3383,14734,13367,677,2129,4770,44289,2896
201904,"2019","04","Balears, Illes","07","Balears, Illes",0,44730,2634,7340,9097,2561,11132,11966,622,1867,4815,34630,2796
201905,"2019","04","Balears, Illes","07","Balears, Illes",0,38897,2006,6128,8612,1936,9154,11061,571,1810,4880,28999,2637
201906,"2019","04","Balears, Illes","07","Balears, Illes",0,36372,1748,5639,8533,1581,8293,10578,528,1766,4943,26565,2570
201907,"2019","04","Balears, Illes","07","Balears, Illes",0,37505,1761,6197,8885,1507,8586,10569,526,1856,5503,27080,2540
201908,"2019","04","Balears, Illes","07","Balears, Illes",0,38841,1886,6740,9306,1577,8808,10524,524,1976,6127,27757,2457
201909,"2019","04","Balears, Illes","07","Balears, Illes",0,40377,2299,6977,9262,1994,9199,10646,545,1996,5747,29724,2365
201910,"2019","04","Balears, Illes","07","Balears, Illes",0,50586,3410,9637,9981,3068,12587,11903,678,2176,5469,39791,2472
201911,"2019","04","Balears, Illes","07","Balears, Illes",0,62143,4573,12636,10918,4115,16375,13526,718,2353,5239,51282,2551
201912,"2019","04","Balears, Illes","07","Balears, Illes",0,61121,4311,12501,11118,3893,15862,13436,732,2423,5569,49909,2488
201901,"2019","09","Cataluña","08","Barcelona",0,287911,10975,48216,65493,9431,64704,89092,2626,34312,22192,209715,19066
201902,"2019","09","Cataluña","08","Barcelona",0,286865,11438,47617,65018,9811,64032,88949,2702,33814,21773,208559,20017
201903,"2019","09","Cataluña","08","Barcelona",0,287714,11703,47150,65111,10171,63919,89660,2732,33545,21800,208849,20788
201904,"2019","09","Cataluña","08","Barcelona",0,281317,10900,45421,64454,9420,62128,88994,2624,33077,21871,203198,20547
201905,"2019","09","Cataluña","08","Barcelona",0,275670,10158,43934,63341,9136,60881,88220,2438,32436,21747,198771,20278
201906,"2019","09","Cataluña","08","Barcelona",0,267764,9478,41840,61524,8141,59502,87279,2361,31738,21132,192566,19967
201907,"2019","09","Cataluña","08","Barcelona",0,270092,9233,42211,61172,8228,61217,88031,2418,31787,21187,195286,19414
201908,"2019","09","Cataluña","08","Barcelona",0,279507,9282,44858,62898,8612,64781,89076,2331,33005,22132,203675,18364
201909,"2019","09","Cataluña","08","Barcelona",0,277267,10422,44268,63061,9373,61822,88321,2344,33065,21674,200686,19498
201910,"2019","09","Cataluña","08","Barcelona",0,283743,11495,46054,64336,10233,62583,89042,2671,33651,21639,205723,20059
201911,"2019","09","Cataluña","08","Barcelona",0,283888,10547,46997,64888,9111,62941,89404,2626,33606,21407,207360,18889
201912,"2019","09","Cataluña","08","Barcelona",0,282332,10152,47636,65228,8465,62153,88698,2522,33570,21727,206164,18349
201901,"2019","07","Castilla y León","09","Burgos",0,19328,775,3060,4219,745,4474,6055,1099,2541,1408,13082,1198
201902,"2019","07","Castilla y León","09","Burgos",0,19368,824,3004,4148,799,4540,6053,1036,2564,1353,13127,1288
201903,"2019","07","Castilla y León","09","Burgos",0,18984,834,2908,4076,749,4354,6063,1050,2442,1313,12874,1305
201904,"2019","07","Castilla y León","09","Burgos",0,18384,800,2791,4038,682,4127,5946,1074,2471,1288,12285,1266
201905,"2019","07","Castilla y León","09","Burgos",0,17588,734,2582,3808,664,3944,5856,832,2336,1198,11966,1256
201906,"2019","07","Castilla y León","09","Burgos",0,16622,694,2399,3599,584,3748,5598,765,2211,1115,11306,1225
201907,"2019","07","Castilla y León","09","Burgos",0,16549,648,2425,3597,559,3809,5511,842,2204,1124,11185,1194
201908,"2019","07","Castilla y León","09","Burgos",0,16999,700,2622,3683,598,3910,5486,940,2302,1169,11442,1146
201909,"2019","07","Castilla y León","09","Burgos",0,17116,757,2483,3635,667,3927,5647,670,2337,1136,11803,1170
201910,"2019","07","Castilla y León","09","Burgos",0,18590,847,2836,3945,750,4185,6027,1285,2516,1143,12466,1180
201911,"2019","07","Castilla y León","09","Burgos",0,18909,864,2902,4070,750,4184,6139,1228,2551,1205,12733,1192
201912,"2019","07","Castilla y León","09","Burgos",0,18416,767,2967,4233,623,3931,5895,1205,2506,1340,12283,1082
201901,"2019","11","Extremadura","10","Cáceres",0,37411,2074,5965,7828,1868,9788,9888,2950,2469,3659,25835,2498
201902,"2019","11","Extremadura","10","Cáceres",0,36620,2064,5722,7562,1855,9579,9838,2879,2445,3471,25293,2532
201903,"2019","11","Extremadura","10","Cáceres",0,35125,1748,5444,7352,1561,9265,9755,2767,2357,3374,24263,2364
201904,"2019","11","Extremadura","10","Cáceres",0,33962,1610,5122,7240,1486,8861,9643,2550,2273,3421,23337,2381
201905,"2019","11","Extremadura","10","Cáceres",0,32155,1514,4534,6825,1410,8366,9506,2298,2119,3185,22181,2372
201906,"2019","11","Extremadura","10","Cáceres",0,31475,1512,4354,6730,1354,8105,9420,2319,2152,3115,21525,2364
201907,"2019","11","Extremadura","10","Cáceres",0,31533,1519,4550,6779,1398,8030,9257,2644,2038,3117,21414,2320
201908,"2019","11","Extremadura","10","Cáceres",0,31912,1515,4666,6864,1505,8171,9191,2637,2056,3217,21681,2321
201909,"2019","11","Extremadura","10","Cáceres",0,33439,1740,4785,6951,1688,8671,9604,2599,2130,3201,23105,2404
201910,"2019","11","Extremadura","10","Cáceres",0,34064,1600,5068,7053,1490,9004,9849,2782,2219,3241,23789,2033
201911,"2019","11","Extremadura","10","Cáceres",0,35215,1755,5434,7389,1538,9126,9973,3058,2264,3395,24553,1945
201912,"2019","11","Extremadura","10","Cáceres",0,35451,1669,5755,7930,1462,8767,9868,3103,2433,3972,24082,1861
201901,"2019","01","Andalucía","11","Cádiz",0,155547,5967,26826,29794,5929,43266,43765,5674,9656,15094,106039,19084
201902,"2019","01","Andalucía","11","Cádiz",0,154276,6101,26172,29302,6065,42867,43769,5766,9719,14861,104419,19511
201903,"2019","01","Andalucía","11","Cádiz",0,152600,6103,25145,28815,6129,42484,43924,5647,9527,14517,103002,19907
201904,"2019","01","Andalucía","11","Cádiz",0,146745,5756,23907,28320,5698,39887,43177,5313,9861,14570,97280,19721
201905,"2019","01","Andalucía","11","Cádiz",0,142208,5375,22639,27838,5398,38428,42530,4906,9844,14158,94012,19288
201906,"2019","01","Andalucía","11","Cádiz",0,138284,5117,21597,27698,4986,36932,41954,5181,9733,14291,90411,18668
201907,"2019","01","Andalucía","11","Cádiz",0,134370,4920,20703,27498,4700,35382,41167,5559,9294,14364,87038,18115
201908,"2019","01","Andalucía","11","Cádiz",0,133822,4781,20602,27397,4721,35355,40966,5153,8964,14659,87342,17704
201909,"2019","01","Andalucía","11","Cádiz",0,139468,5474,21676,27740,5376,37229,41973,5350,8725,14379,92805,18209
201910,"2019","01","Andalucía","11","Cádiz",0,146204,5941,23414,28465,5932,39428,43024,5600,8953,14333,98758,18560
201911,"2019","01","Andalucía","11","Cádiz",0,149515,6175,24404,29012,6114,40153,43657,5779,8925,14607,101615,18589
201912,"2019","01","Andalucía","11","Cádiz",0,148038,5906,24863,29810,5725,38502,43232,5648,9265,16223,98712,18190
201901,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,38953,1828,5611,8299,1631,10279,11305,1572,4789,2955,26572,3065
201902,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,39993,1977,5721,8312,1794,10599,11590,1725,4884,2932,27201,3251
201903,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,39669,2001,5480,8183,1802,10413,11790,1736,4791,2915,26907,3320
201904,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,39182,1898,5285,8196,1786,10205,11812,1755,4769,2925,26328,3405
201905,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,38630,1878,5045,8082,1796,10010,11819,1773,4577,2856,26074,3350
201906,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,37729,1740,4897,7979,1701,9720,11692,1765,4587,2852,25249,3276
201907,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,37142,1631,4902,7888,1626,9619,11476,1699,4469,2899,24911,3164
201908,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,37949,1723,5229,8004,1695,9828,11470,1612,4594,3037,25659,3047
201909,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,39384,1929,5317,8195,1955,10168,11820,1647,4626,2942,26940,3229
201910,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,39175,1994,5293,8197,1947,9944,11800,1550,4645,2908,26805,3267
201911,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,38499,1920,5269,8061,1884,9689,11676,1488,4613,2803,26332,3263
201912,"2019","10","Comunitat Valenciana","12","Castellón/Castelló",0,37590,1813,5286,8007,1760,9308,11416,1433,4628,2817,25532,3180
201901,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,46875,2181,6204,7589,2621,13645,14635,4806,3971,3761,30178,4159
201902,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,47399,2250,6535,7824,2695,13459,14636,5707,3967,3647,29942,4136
201903,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,47527,2317,6629,7787,2668,13408,14718,6086,3934,3605,29706,4196
201904,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,47808,2259,6658,8156,2586,13324,14825,6149,4028,3721,29757,4153
201905,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,46894,2196,6250,7895,2505,13154,14894,5376,3833,3515,30031,4139
201906,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,46280,2152,6097,7863,2367,12952,14849,5262,3744,3482,29688,4104
201907,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,46216,2015,6326,7782,2248,13115,14730,5205,3738,3624,29634,4015
201908,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,46642,1993,6404,8064,2255,13263,14663,4831,3761,4022,30040,3988
201909,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,45111,1892,5649,7492,2381,12954,14743,3675,3592,3533,30209,4102
201910,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,48728,2339,6652,8400,2615,13460,15262,6054,3878,3600,31085,4111
201911,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,48421,2310,6522,8366,2607,13352,15264,5434,3947,3696,31330,4014
201912,"2019","08","Castilla - La Mancha","13","Ciudad Real",0,47888,2105,6768,8633,2401,12927,15054,4972,4157,4544,30376,3839
201901,"2019","01","Andalucía","14","Córdoba",0,69179,2630,10551,13708,3296,19653,19341,6030,6578,5719,44289,6563
201902,"2019","01","Andalucía","14","Córdoba",0,70806,2955,11160,14078,3489,19736,19388,7622,6563,5760,44059,6802
201903,"2019","01","Andalucía","14","Córdoba",0,71169,3176,11358,14139,3555,19452,19489,8516,6408,5629,43556,7060
201904,"2019","01","Andalucía","14","Córdoba",0,70161,3193,11027,14259,3390,18967,19325,8546,6308,5823,42422,7062
201905,"2019","01","Andalucía","14","Córdoba",0,67963,3005,10301,13816,3254,18395,19192,7808,6193,5594,41436,6932
201906,"2019","01","Andalucía","14","Córdoba",0,68002,2956,10292,13960,3100,18514,19180,7831,6058,5653,41734,6726
201907,"2019","01","Andalucía","14","Córdoba",0,68821,3155,10563,14256,3201,18570,19076,8048,6077,5811,42049,6836
201908,"2019","01","Andalucía","14","Córdoba",0,70493,3233,11065,14664,3308,19094,19129,7732,6412,6247,43182,6920
201909,"2019","01","Andalucía","14","Córdoba",0,69455,3265,10500,14283,3459,18796,19152,7079,6285,5953,43047,7091
201910,"2019","01","Andalucía","14","Córdoba",0,70301,3356,10744,14254,3557,18941,19449,7146,6167,5817,44050,7121
201911,"2019","01","Andalucía","14","Córdoba",0,69219,3148,10528,13993,3514,18565,19471,6414,6158,5858,43766,7023
201912,"2019","01","Andalucía","14","Córdoba",0,66821,2797,10240,13886,3227,17566,19105,5722,6290,6199,41938,6672
201901,"2019","12","Galicia","15","Coruña, A",0,69295,1604,11878,16494,1588,17333,20398,1830,7561,6508,47750,5646
201902,"2019","12","Galicia","15","Coruña, A",0,68447,1633,11568,16192,1653,17106,20295,1775,7373,6262,47310,5727
201903,"2019","12","Galicia","15","Coruña, A",0,67394,1579,11163,15926,1682,16860,20184,1714,7163,6044,46701,5772
201904,"2019","12","Galicia","15","Coruña, A",0,65576,1536,10601,15685,1588,16224,19942,1746,7039,5855,45187,5749
201905,"2019","12","Galicia","15","Coruña, A",0,63778,1511,10042,15193,1511,15750,19771,1726,6828,5599,43966,5659
201906,"2019","12","Galicia","15","Coruña, A",0,61885,1394,9616,14957,1312,15143,19463,1634,6712,5448,42639,5452
201907,"2019","12","Galicia","15","Coruña, A",0,60270,1290,9033,14527,1283,14953,19184,1480,6508,5162,41680,5440
201908,"2019","12","Galicia","15","Coruña, A",0,61412,1275,9231,14664,1365,15427,19450,1468,6618,5224,42683,5419
201909,"2019","12","Galicia","15","Coruña, A",0,62699,1403,9607,14849,1477,15692,19671,1555,6695,5318,43591,5540
201910,"2019","12","Galicia","15","Coruña, A",0,64794,1577,10271,15322,1601,15952,20071,1636,6829,5381,45273,5675
201911,"2019","12","Galicia","15","Coruña, A",0,65426,1579,10465,15561,1611,15950,20260,1687,6826,5554,45698,5661
201912,"2019","12","Galicia","15","Coruña, A",0,65747,1474,10690,16166,1511,15678,20228,1714,7221,6045,45340,5427
201901,"2019","08","Castilla - La Mancha","16","Cuenca",0,12933,640,1797,2552,583,3301,4060,1348,1147,921,8522,995
201902,"2019","08","Castilla - La Mancha","16","Cuenca",0,12857,622,1773,2533,585,3278,4066,1364,1130,916,8476,971
201903,"2019","08","Castilla - La Mancha","16","Cuenca",0,12748,629,1761,2514,559,3204,4081,1507,1115,868,8297,961
201904,"2019","08","Castilla - La Mancha","16","Cuenca",0,12523,587,1717,2516,546,3098,4059,1542,1131,873,8020,957
201905,"2019","08","Castilla - La Mancha","16","Cuenca",0,12408,614,1634,2459,541,3077,4083,1474,1143,799,7991,1001
201906,"2019","08","Castilla - La Mancha","16","Cuenca",0,11876,546,1556,2392,515,2892,3975,1399,1056,793,7639,989
201907,"2019","08","Castilla - La Mancha","16","Cuenca",0,11932,539,1560,2407,495,3004,3927,1472,1033,791,7675,961
201908,"2019","08","Castilla - La Mancha","16","Cuenca",0,12075,545,1619,2457,493,2999,3962,1475,1064,882,7738,916
201909,"2019","08","Castilla - La Mancha","16","Cuenca",0,11851,534,1544,2330,524,2981,3938,1148,1022,846,7924,911
201910,"2019","08","Castilla - La Mancha","16","Cuenca",0,12790,611,1765,2606,595,3080,4133,1646,1108,848,8248,940
201911,"2019","08","Castilla - La Mancha","16","Cuenca",0,12695,609,1746,2566,606,3044,4124,1503,1084,846,8324,938
201912,"2019","08","Castilla - La Mancha","16","Cuenca",0,12428,596,1782,2604,533,2892,4021,1465,1127,945,8018,873
201901,"2019","09","Cataluña","17","Girona",0,39225,1991,6713,8846,1636,9359,10680,1175,3711,3397,28707,2235
201902,"2019","09","Cataluña","17","Girona",0,38905,1980,6591,8756,1676,9239,10663,1175,3730,3353,28347,2300
201903,"2019","09","Cataluña","17","Girona",0,38144,1898,6327,8669,1622,8927,10701,1197,3674,3298,27546,2429
201904,"2019","09","Cataluña","17","Girona",0,35111,1551,5650,8355,1382,8059,10114,1176,3619,3207,24694,2415
201905,"2019","09","Cataluña","17","Girona",0,33411,1423,5203,8070,1239,7646,9830,1067,3482,3142,23337,2383
201906,"2019","09","Cataluña","17","Girona",0,31031,1086,4677,7779,994,7043,9452,909,3368,3123,21393,2238
201907,"2019","09","Cataluña","17","Girona",0,30703,980,4729,7798,892,6847,9457,926,3324,3337,21007,2109
201908,"2019","09","Cataluña","17","Girona",0,32106,1029,5126,8063,937,7316,9635,828,3430,3673,22162,2013
201909,"2019","09","Cataluña","17","Girona",0,33827,1418,5406,8168,1379,7613,9843,822,3483,3448,23961,2113
201910,"2019","09","Cataluña","17","Girona",0,36809,1760,6100,8685,1617,8273,10374,1018,3623,3413,26567,2188
201911,"2019","09","Cataluña","17","Girona",0,38377,1795,6492,8996,1557,8725,10812,1139,3614,3342,28153,2129
201912,"2019","09","Cataluña","17","Girona",0,37745,1719,6577,8798,1461,8521,10669,1171,3647,3332,27515,2080
201901,"2019","01","Andalucía","18","Granada",0,82895,3356,14914,17414,3741,23740,19730,6348,4430,8500,55561,8056
201902,"2019","01","Andalucía","18","Granada",0,83670,3657,15151,17524,3832,23753,19753,7457,4399,8340,55198,8276
201903,"2019","01","Andalucía","18","Granada",0,83162,3737,15175,17463,3823,23175,19789,7756,4331,8062,54534,8479
201904,"2019","01","Andalucía","18","Granada",0,81227,3626,14673,17284,3728,22298,19618,7576,4240,8242,52694,8475
201905,"2019","01","Andalucía","18","Granada",0,79506,3478,14101,16908,3574,21888,19557,7454,4174,7928,51624,8326
201906,"2019","01","Andalucía","18","Granada",0,78721,3373,13813,16921,3410,21701,19503,7866,4143,7984,50739,7989
201907,"2019","01","Andalucía","18","Granada",0,77949,3348,13821,16961,3337,21340,19142,7748,4082,8046,50206,7867
201908,"2019","01","Andalucía","18","Granada",0,78735,3346,14205,17212,3378,21437,19157,7435,4183,8311,51001,7805
201909,"2019","01","Andalucía","18","Granada",0,80372,3613,14267,17249,3799,21988,19456,7188,4198,8268,52459,8259
201910,"2019","01","Andalucía","18","Granada",0,83118,3954,14786,17538,4137,22746,19957,7649,4254,8299,54407,8509
201911,"2019","01","Andalucía","18","Granada",0,82615,3818,14558,17326,4167,22714,20032,7120,4257,8215,54514,8509
201912,"2019","01","Andalucía","18","Granada",0,79702,3409,13859,17251,3867,21690,19626,6193,4196,8659,52483,8171
201901,"2019","08","Castilla - La Mancha","19","Guadalajara",0,15374,643,2473,3073,606,4252,4327,305,1207,1074,11876,912
201902,"2019","08","Castilla - La Mancha","19","Guadalajara",0,15954,704,2444,3141,670,4507,4488,315,1175,1047,12490,927
201903,"2019","08","Castilla - La Mancha","19","Guadalajara",0,15797,737,2430,3062,677,4406,4485,309,1170,1028,12337,953
