"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
201302,"2013","04","Balears, Illes","07","Balears, Illes",0,93947,5588,24382,17534,5122,25454,15867,1204,4519,13841,70859,3524
201303,"2013","04","Balears, Illes","07","Balears, Illes",0,90576,5461,22942,17176,5092,24203,15702,1242,4382,13544,67680,3728
201304,"2013","04","Balears, Illes","07","Balears, Illes",0,84041,5026,20599,16632,4735,21919,15130,1261,4261,13375,61299,3845
201301,"2013","09","Cataluña","08","Barcelona",0,490187,18183,126117,104989,14438,116458,110002,4719,77696,69222,315551,22999
201302,"2013","09","Cataluña","08","Barcelona",0,492508,18334,126921,105518,14512,116484,110739,4815,77710,69444,317278,23261
201303,"2013","09","Cataluña","08","Barcelona",0,494170,18338,126862,106103,14738,116846,111283,4819,77335,69460,319012,23544
201304,"2013","09","Cataluña","08","Barcelona",0,490334,18013,124574,106051,14611,115435,111650,4731,76579,68492,316845,23687
201301,"2013","07","Castilla y León","09","Burgos",0,33383,1685,8107,6588,1470,8655,6878,1692,5421,5085,18887,2298
201302,"2013","07","Castilla y León","09","Burgos",0,33829,1702,8179,6736,1494,8728,6990,1649,5467,5163,19247,2303
201303,"2013","07","Castilla y León","09","Burgos",0,33614,1716,8132,6707,1476,8551,7032,1642,5425,5026,19166,2355
201304,"2013","07","Castilla y León","09","Burgos",0,33814,1734,8076,6729,1497,8631,7147,1635,5452,4991,19325,2411
201301,"2013","11","Extremadura","10","Cáceres",0,53170,3439,12512,10297,3146,14163,9613,3491,4329,10231,31649,3470
201302,"2013","11","Extremadura","10","Cáceres",0,53153,3539,12403,10361,3256,13976,9618,3495,4267,10180,31594,3617
201303,"2013","11","Extremadura","10","Cáceres",0,53155,3594,12455,10602,3214,13649,9641,3571,4306,10446,31071,3761
201304,"2013","11","Extremadura","10","Cáceres",0,52307,3526,12183,10421,3148,13433,9596,3500,4144,10131,30732,3800
201301,"2013","01","Andalucía","11","Cádiz",0,206633,10944,50662,36499,10671,54891,42966,7781,16496,35339,114712,32305
201302,"2013","01","Andalucía","11","Cádiz",0,209748,11547,51153,36629,11344,55818,43257,7720,16612,35233,117162,33021
201303,"2013","01","Andalucía","11","Cádiz",0,209185,11684,51057,36800,11226,55222,43196,7634,17080,35275,116147,33049
201304,"2013","01","Andalucía","11","Cádiz",0,206702,11631,49557,36342,11251,54846,43075,7172,16949,34058,115383,33140
201301,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,65273,3330,17811,13274,2756,17672,10430,2697,10382,10151,38415,3628
201302,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,66913,3518,18247,13527,2908,18015,10698,3094,10447,10217,39399,3756
201303,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,66822,3536,18071,13749,2859,17862,10745,3166,10464,10243,39155,3794
201304,"2013","10","Comunitat Valenciana","12","Castellón/Castelló",0,67042,3594,17839,13710,2933,18008,10958,3175,10408,10120,39347,3992
201301,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,72573,5483,17219,11877,4800,20337,12857,8484,7346,10747,40374,5622
201302,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,73573,5685,17407,12092,4902,20455,13032,8566,7207,10835,41126,5839
201303,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,73982,5685,17654,12264,4858,20416,13105,8668,7379,11039,41003,5893
201304,"2013","08","Castilla - La Mancha","13","Ciudad Real",0,72135,5380,16888,11967,4763,20061,13076,8194,7242,10484,40374,5841
201301,"2013","01","Andalucía","14","Córdoba",0,99774,6611,23647,18802,6486,26133,18095,8630,12405,14349,52460,11930
201302,"2013","01","Andalucía","14","Córdoba",0,102462,6928,24771,19308,6746,26500,18209,10041,12422,14461,53426,12112
201303,"2013","01","Andalucía","14","Córdoba",0,103859,7057,25324,19985,6769,26440,18284,10720,12548,14849,53574,12168
201304,"2013","01","Andalucía","14","Córdoba",0,102661,6912,24576,19700,6796,26306,18371,10570,12438,14261,53082,12310
201301,"2013","12","Galicia","15","Coruña, A",0,114560,4206,28762,24032,3351,31102,23107,2863,15573,19975,67435,8714
201302,"2013","12","Galicia","15","Coruña, A",0,115627,4255,28973,24360,3437,31377,23225,2802,15755,19950,68393,8727
201303,"2013","12","Galicia","15","Coruña, A",0,114739,4192,28536,24409,3421,30964,23217,2853,15639,19791,67677,8779
201304,"2013","12","Galicia","15","Coruña, A",0,114313,4099,28069,24326,3403,31096,23320,2931,15459,19282,67844,8797
201301,"2013","08","Castilla - La Mancha","16","Cuenca",0,22267,1320,5481,4159,1106,6212,3989,2627,2088,3301,12979,1272
201302,"2013","08","Castilla - La Mancha","16","Cuenca",0,22337,1352,5468,4226,1106,6152,4033,2679,2107,3294,12947,1310
201303,"2013","08","Castilla - La Mancha","16","Cuenca",0,22387,1394,5440,4326,1101,6075,4051,2660,2157,3392,12845,1333
201304,"2013","08","Castilla - La Mancha","16","Cuenca",0,21960,1346,5224,4306,1086,5952,4046,2604,2103,3244,12677,1332
201301,"2013","09","Cataluña","17","Girona",0,61977,2684,16713,13660,2150,14871,11899,1839,7566,10841,38802,2929
201302,"2013","09","Cataluña","17","Girona",0,62027,2743,16765,13615,2135,14820,11949,1880,7481,10777,38885,3004
201303,"2013","09","Cataluña","17","Girona",0,60637,2556,16307,13576,2045,14337,11816,1868,7447,10652,37591,3079
201304,"2013","09","Cataluña","17","Girona",0,59009,2347,15574,13516,1913,13914,11745,1843,7313,10390,36455,3008
201301,"2013","01","Andalucía","18","Granada",0,110250,6167,29715,21363,6086,30191,16728,7255,7824,21723,62057,11391
201302,"2013","01","Andalucía","18","Granada",0,112750,6623,30443,21661,6419,30619,16985,8134,7871,21610,63297,11838
201303,"2013","01","Andalucía","18","Granada",0,113048,6698,30449,21828,6549,30446,17078,8568,7810,21540,63039,12091
201304,"2013","01","Andalucía","18","Granada",0,110755,6573,29426,21520,6360,29799,17077,7966,7761,20661,62234,12133
201301,"2013","08","Castilla - La Mancha","19","Guadalajara",0,25732,1199,6764,4571,1091,7822,4285,623,2371,3507,18039,1192
201302,"2013","08","Castilla - La Mancha","19","Guadalajara",0,26251,1284,6901,4651,1125,7927,4363,619,2402,3512,18464,1254
201303,"2013","08","Castilla - La Mancha","19","Guadalajara",0,25946,1264,6755,4666,1141,7784,4336,557,2372,3501,18208,1308
201304,"2013","08","Castilla - La Mancha","19","Guadalajara",0,25256,1215,6468,4623,1130,7481,4339,486,2342,3352,17804,1272
201301,"2013","16","País Vasco","20","Gipuzkoa",0,49723,2153,12128,9459,1860,13119,11004,613,9072,4764,31946,3328
201302,"2013","16","País Vasco","20","Gipuzkoa",0,50472,2244,12311,9486,1971,13351,11109,610,9103,4798,32535,3426
201303,"2013","16","País Vasco","20","Gipuzkoa",0,50299,2239,12222,9527,1947,13251,11113,615,9078,4828,32279,3499
201304,"2013","16","País Vasco","20","Gipuzkoa",0,50268,2188,12144,9581,1877,13200,11278,613,8934,4728,32413,3580
201301,"2013","01","Andalucía","21","Huelva",0,65639,3630,16698,12539,3676,17917,11179,8934,4297,10938,35258,6212
201302,"2013","01","Andalucía","21","Huelva",0,64682,3727,16450,12359,3668,17369,11109,8179,4281,10646,35251,6325
201303,"2013","01","Andalucía","21","Huelva",0,63795,3720,16171,12511,3574,16803,11016,7904,4482,10515,34534,6360
201304,"2013","01","Andalucía","21","Huelva",0,59534,3318,14522,11884,3302,15700,10808,6820,4102,9683,32698,6231
201301,"2013","02","Aragón","22","Huesca",0,16238,889,4284,3251,696,4512,2606,1433,1856,2550,9516,883
201302,"2013","02","Aragón","22","Huesca",0,16240,909,4258,3240,701,4480,2652,1395,1835,2566,9524,920
201303,"2013","02","Aragón","22","Huesca",0,16224,912,4234,3283,698,4436,2661,1445,1845,2572,9424,938
201304,"2013","02","Aragón","22","Huesca",0,16250,920,4235,3282,712,4447,2654,1414,1808,2478,9581,969
201301,"2013","01","Andalucía","23","Jaén",0,69015,4596,16204,12010,4946,18642,12617,13428,6527,7306,33440,8314
201302,"2013","01","Andalucía","23","Jaén",0,72415,5199,17318,12515,5242,19257,12884,15048,6641,7412,34795,8519
201303,"2013","01","Andalucía","23","Jaén",0,74288,5454,18101,13082,5293,19279,13079,15271,6802,7926,35601,8688
201304,"2013","01","Andalucía","23","Jaén",0,73031,5322,17288,12838,5320,19222,13041,14036,6776,7644,35788,8787
201301,"2013","07","Castilla y León","24","León",0,47514,2590,11940,9427,2129,12084,9344,1720,6612,7723,26839,4620
201302,"2013","07","Castilla y León","24","León",0,48939,2771,12303,9655,2246,12424,9540,1734,6840,7839,27706,4820
201303,"2013","07","Castilla y León","24","León",0,48984,2744,12467,9736,2211,12328,9498,1731,7000,7799,27593,4861
201304,"2013","07","Castilla y León","24","León",0,49052,2679,12334,9708,2177,12582,9572,1658,7063,7486,27935,4910
201301,"2013","09","Cataluña","25","Lleida",0,32974,1405,9491,7176,1135,8205,5562,3454,3803,5564,18752,1401
201302,"2013","09","Cataluña","25","Lleida",0,33217,1340,9598,7287,1145,8171,5676,3559,3844,5514,18886,1414
201303,"2013","09","Cataluña","25","Lleida",0,33160,1332,9566,7356,1181,8013,5712,3557,3851,5567,18758,1427
201304,"2013","09","Cataluña","25","Lleida",0,33222,1288,9365,7395,1178,8193,5803,3474,3838,5384,19071,1455
201301,"2013","17","Rioja, La","26","Rioja, La",0,28613,1457,7527,5543,1176,7294,5616,2551,5649,3624,15194,1595
201302,"2013","17","Rioja, La","26","Rioja, La",0,29067,1502,7592,5660,1223,7406,5684,2688,5651,3687,15382,1659
201303,"2013","17","Rioja, La","26","Rioja, La",0,29371,1516,7701,5797,1185,7467,5705,2789,5752,3754,15378,1698
201304,"2013","17","Rioja, La","26","Rioja, La",0,28548,1426,7388,5694,1131,7256,5653,2605,5675,3634,14977,1657
201301,"2013","12","Galicia","27","Lugo",0,29295,1284,7196,6662,1021,8088,5044,1236,2834,5032,17818,2375
201302,"2013","12","Galicia","27","Lugo",0,29631,1335,7278,6777,1051,8113,5077,1232,2932,5097,17971,2399
201303,"2013","12","Galicia","27","Lugo",0,29379,1331,7200,6772,1034,8002,5040,1214,2963,5066,17710,2426
201304,"2013","12","Galicia","27","Lugo",0,29310,1270,7025,6821,1013,8066,5115,1162,2983,4899,17848,2418
201301,"2013","13","Madrid, Comunidad de","28","Madrid",0,561919,25832,143967,108519,22052,150881,110668,4420,46389,76602,411972,22536
201302,"2013","13","Madrid, Comunidad de","28","Madrid",0,570039,26845,145586,109778,23229,152745,111856,4540,46635,76942,418531,23391
201303,"2013","13","Madrid, Comunidad de","28","Madrid",0,571751,27027,145752,110683,23192,152477,112620,4528,46696,77221,419351,23955
201304,"2013","13","Madrid, Comunidad de","28","Madrid",0,569030,26751,143635,110934,23231,151264,113215,4355,46494,76167,417710,24304
201301,"2013","01","Andalucía","29","Málaga",0,214444,10631,53803,41148,10242,56673,41947,4887,12841,38962,134690,23064
201302,"2013","01","Andalucía","29","Málaga",0,218471,11215,54881,41631,10847,57494,42403,5553,12969,39166,137148,23635
201303,"2013","01","Andalucía","29","Málaga",0,216848,11360,54123,41712,10732,56675,42246,5990,12812,39272,134901,23873
201304,"2013","01","Andalucía","29","Málaga",0,214609,11349,52821,41358,10759,56103,42219,5807,12945,38204,133343,24310
201301,"2013","14","Murcia, Región de","30","Murcia",0,158288,8526,41429,27935,7510,44508,28380,10879,19595,25363,91225,11226
201302,"2013","14","Murcia, Región de","30","Murcia",0,160068,8726,41644,28182,7922,44919,28675,11209,19671,25322,92305,11561
201303,"2013","14","Murcia, Región de","30","Murcia",0,159364,8648,41098,28428,7941,44503,28746,11123,19783,25208,91429,11821
201304,"2013","14","Murcia, Región de","30","Murcia",0,157171,8414,39907,28067,7974,44010,28799,10590,19495,24735,90374,11977
201301,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,55597,3015,14511,10125,2547,14352,11047,2212,10193,6644,33678,2870
201302,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,56524,3129,14791,10236,2654,14528,11186,2311,10383,6811,34036,2983
201303,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,56486,3160,14808,10285,2550,14488,11195,2414,10412,6819,33778,3063
201304,"2013","15","Navarra, Comunidad Foral de","31","Navarra",0,54444,3034,13864,9988,2424,14009,11125,2273,9806,6472,32802,3091
201301,"2013","12","Galicia","32","Ourense",0,31841,1355,6971,7213,1049,7886,7367,1457,4497,4843,18343,2701
201302,"2013","12","Galicia","32","Ourense",0,31911,1360,7000,7256,1069,7879,7347,1423,4503,4863,18415,2707
201303,"2013","12","Galicia","32","Ourense",0,31762,1337,6941,7295,1111,7737,7341,1414,4483,4864,18268,2733
201304,"2013","12","Galicia","32","Ourense",0,31599,1296,6799,7241,1118,7736,7409,1368,4515,4707,18283,2726
201301,"2013","03","Asturias, Principado de","33","Asturias",0,107608,4851,29241,19564,4014,29339,20599,1497,11413,16598,70443,7657
201302,"2013","03","Asturias, Principado de","33","Asturias",0,107677,4784,29148,19711,4046,29336,20652,1515,11339,16632,70411,7780
201303,"2013","03","Asturias, Principado de","33","Asturias",0,107350,4898,28964,19806,3988,29022,20672,1580,11371,16547,69980,7872
201304,"2013","03","Asturias, Principado de","33","Asturias",0,107211,5029,28734,19858,4054,28765,20771,1573,11429,16269,69904,8036
201301,"2013","07","Castilla y León","34","Palencia",0,16218,1034,3835,3209,842,4077,3221,973,1911,2456,9396,1482
201302,"2013","07","Castilla y León","34","Palencia",0,16432,1074,3848,3272,841,4146,3251,993,1902,2468,9580,1489
201303,"2013","07","Castilla y León","34","Palencia",0,16299,1045,3847,3252,813,4094,3248,981,1843,2455,9539,1481
201304,"2013","07","Castilla y León","34","Palencia",0,16188,1027,3761,3242,846,4044,3268,959,1875,2403,9460,1491
201301,"2013","05","Canarias","35","Palmas, Las",0,153913,6299,36604,32368,6080,40389,32173,3068,7223,23917,110846,8859
201302,"2013","05","Canarias","35","Palmas, Las",0,154707,6329,36780,32651,6130,40594,32223,3085,7232,23990,111463,8937
201303,"2013","05","Canarias","35","Palmas, Las",0,154874,6256,36653,32851,6098,40638,32378,3118,7208,23866,111663,9019
201304,"2013","05","Canarias","35","Palmas, Las",0,157169,6314,36876,33050,6250,41761,32918,3233,7149,23252,114260,9275
201301,"2013","12","Galicia","36","Pontevedra",0,115094,4527,29231,22235,3818,31466,23817,4142,17825,17532,66397,9198
201302,"2013","12","Galicia","36","Pontevedra",0,115654,4585,29252,22415,3786,31551,24065,4076,17876,17545,66979,9178
201303,"2013","12","Galicia","36","Pontevedra",0,115307,4567,29045,22399,3789,31288,24219,4171,17806,17528,66533,9269
201304,"2013","12","Galicia","36","Pontevedra",0,115237,4558,28697,22405,3836,31420,24321,4061,17584,17228,67014,9350
201301,"2013","07","Castilla y León","37","Salamanca",0,37059,2186,7926,7431,1921,9514,8081,1224,2889,5901,22982,4063
201302,"2013","07","Castilla y León","37","Salamanca",0,37615,2301,7983,7457,1985,9711,8178,1190,2959,5911,23425,4130
201303,"2013","07","Castilla y León","37","Salamanca",0,37237,2198,7827,7400,1937,9617,8258,1147,3058,5791,23090,4151
201304,"2013","07","Castilla y León","37","Salamanca",0,36830,2109,7636,7286,1975,9494,8330,1133,3020,5619,22884,4174
201301,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,135604,5036,34377,29826,4606,35435,26324,2894,6410,25151,94286,6863
201302,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,136767,5135,34557,30081,4709,35721,26564,2930,6393,25233,95229,6982
201303,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,136798,5099,34422,30235,4722,35610,26710,3027,6397,25170,95101,7103
201304,"2013","05","Canarias","38","Santa Cruz de Tenerife",0,138655,5181,34533,30529,4751,36431,27230,3184,6358,24983,96863,7267
201301,"2013","06","Cantabria","39","Cantabria",0,58650,2831,16501,11748,2322,15151,10097,727,5466,10155,38590,3712
201302,"2013","06","Cantabria","39","Cantabria",0,59278,2892,16462,11905,2411,15380,10228,677,5424,10284,39112,3781
201303,"2013","06","Cantabria","39","Cantabria",0,58687,2862,16231,11892,2363,15123,10216,710,5439,10206,38490,3842
201304,"2013","06","Cantabria","39","Cantabria",0,58623,2912,16037,11881,2444,15098,10251,721,5348,10063,38559,3932
201301,"2013","07","Castilla y León","40","Segovia",0,13052,737,3339,2770,601,3402,2203,1284,1251,2114,7445,958
201302,"2013","07","Castilla y León","40","Segovia",0,13286,767,3410,2818,614,3441,2236,1243,1281,2137,7632,993
201303,"2013","07","Castilla y León","40","Segovia",0,13342,758,3429,2786,649,3441,2279,1252,1250,2148,7679,1013
201304,"2013","07","Castilla y León","40","Segovia",0,13328,768,3291,2743,642,3585,2299,1230,1252,2061,7763,1022
201301,"2013","01","Andalucía","41","Sevilla",0,259012,14879,66405,45669,13850,69796,48413,14660,23160,42027,151127,28038
201302,"2013","01","Andalucía","41","Sevilla",0,264511,15850,67537,46139,14533,71404,49048,15670,23333,41939,154625,28944
201303,"2013","01","Andalucía","41","Sevilla",0,264043,15938,67247,46374,14550,70873,49061,15693,23046,41917,154069,29318
201304,"2013","01","Andalucía","41","Sevilla",0,258152,15554,64017,45813,14261,69513,48994,15008,22477,39805,151566,29296
201301,"2013","07","Castilla y León","42","Soria",0,7020,480,1745,1375,361,1832,1227,507,1183,940,3944,446
201302,"2013","07","Castilla y León","42","Soria",0,7160,503,1756,1407,381,1843,1270,450,1214,977,4043,476
201303,"2013","07","Castilla y León","42","Soria",0,7072,485,1721,1415,387,1816,1248,485,1202,929,3965,491
201304,"2013","07","Castilla y León","42","Soria",0,7013,499,1678,1387,390,1800,1259,455,1209,914,3921,514
201301,"2013","09","Cataluña","43","Tarragona",0,76679,3271,20809,16475,2913,18780,14431,3348,9314,13443,47337,3237
201302,"2013","09","Cataluña","43","Tarragona",0,77424,3346,20919,16516,2979,19005,14659,3550,9149,13357,47989,3379
201303,"2013","09","Cataluña","43","Tarragona",0,76083,3284,20586,16551,2785,18371,14506,3549,9288,13321,46532,3393
201304,"2013","09","Cataluña","43","Tarragona",0,74430,3124,19769,16383,2673,17959,14522,3360,9115,13057,45488,3410
201301,"2013","02","Aragón","44","Teruel",0,11360,764,3169,2131,611,2949,1736,835,1670,2024,6337,494
201302,"2013","02","Aragón","44","Teruel",0,11538,779,3222,2206,626,2944,1761,779,1734,2086,6413,526
201303,"2013","02","Aragón","44","Teruel",0,11518,772,3237,2200,615,2921,1773,786,1756,2071,6359,546
201304,"2013","02","Aragón","44","Teruel",0,11377,755,3106,2175,650,2902,1789,729,1720,1963,6389,576
201301,"2013","08","Castilla - La Mancha","45","Toledo",0,95646,5554,23478,17477,4689,27427,17021,6199,13046,15085,56263,5053
201302,"2013","08","Castilla - La Mancha","45","Toledo",0,96995,5774,23709,17698,4896,27691,17227,6608,13014,15060,57018,5295
201303,"2013","08","Castilla - La Mancha","45","Toledo",0,96938,5785,23545,17934,4811,27445,17418,6643,13043,15208,56637,5407
201304,"2013","08","Castilla - La Mancha","45","Toledo",0,95409,5567,22826,17862,4693,26947,17514,6436,12869,14826,55821,5457
201301,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,290992,13863,73613,57820,11767,77067,56862,8900,42763,39603,184734,14992
201302,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,294700,14302,74236,58703,12148,77573,57738,9523,42894,39670,187280,15333
201303,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,293973,14189,73726,59070,12046,76927,58015,9680,42730,39677,186426,15460
201304,"2013","10","Comunitat Valenciana","46","Valencia/Valéncia",0,295706,14545,73431,59143,12304,77504,58779,10078,42725,39226,187865,15812
201301,"2013","07","Castilla y León","47","Valladolid",0,53112,2770,13180,10121,2193,13738,11110,3769,5636,7597,31007,5103
201302,"2013","07","Castilla y León","47","Valladolid",0,53778,2871,13176,10247,2243,14028,11213,3704,5615,7634,31644,5181
201303,"2013","07","Castilla y León","47","Valladolid",0,54008,2886,13081,10298,2245,14142,11356,3746,5678,7556,31769,5259
201304,"2013","07","Castilla y León","47","Valladolid",0,54138,2901,12869,10388,2303,14191,11486,3692,5574,7386,32062,5424
201301,"2013","16","País Vasco","48","Bizkaia",0,97761,4051,25925,19196,3521,25048,20020,1492,13385,12702,61480,8702
201302,"2013","16","País Vasco","48","Bizkaia",0,99216,4132,26272,19463,3613,25495,20241,1498,13352,12925,62604,8837
201303,"2013","16","País Vasco","48","Bizkaia",0,100399,4244,26779,19726,3619,25621,20410,1526,13489,13189,63142,9053
201304,"2013","16","País Vasco","48","Bizkaia",0,99998,4163,26375,19783,3549,25504,20624,1483,13389,13090,62907,9129
201301,"2013","07","Castilla y León","49","Zamora",0,19325,1103,4405,4265,883,4797,3872,1322,1621,3816,10648,1918
201302,"2013","07","Castilla y León","49","Zamora",0,19729,1150,4508,4329,918,4850,3974,1355,1688,3832,10873,1981
201303,"2013","07","Castilla y León","49","Zamora",0,19374,1096,4464,4243,883,4762,3926,1283,1791,3678,10647,1975
201304,"2013","07","Castilla y León","49","Zamora",0,19271,1063,4378,4150,916,4846,3918,1266,1747,3536,10727,1995
201301,"2013","02","Aragón","50","Zaragoza",0,87107,4801,22307,16241,4170,22907,16681,3744,12081,11529,53717,6036
201302,"2013","02","Aragón","50","Zaragoza",0,88395,5014,22561,16471,4308,23144,16897,3944,12119,11595,54488,6249
201303,"2013","02","Aragón","50","Zaragoza",0,89113,5059,22687,16748,4313,23290,17016,4088,12200,11612,54883,6330
201304,"2013","02","Aragón","50","Zaragoza",0,89086,4991,22509,16855,4278,23265,17188,3971,12278,11503,54945,6389
201301,"2013","18","Ceuta","51","Ceuta",0,12197,1120,2361,1593,1185,3695,2243,65,475,906,8341,2410
201302,"2013","18","Ceuta","51","Ceuta",0,12434,1150,2443,1618,1237,3724,2262,66,511,935,8449,2473
201303,"2013","18","Ceuta","51","Ceuta",0,12622,1182,2488,1633,1259,3788,2272,65,520,960,8534,2543
201304,"2013","18","Ceuta","51","Ceuta",0,12624,1198,2478,1606,1293,3790,2259,60,527,943,8521,2573
201301,"2013","19","Melilla","52","Melilla",0,11882,1131,2214,1852,1148,3217,2320,103,233,1268,7873,2405
201302,"2013","19","Melilla","52","Melilla",0,11740,1145,2206,1830,1146,3130,2283,103,232,1252,7734,2419
201303,"2013","19","Melilla","52","Melilla",0,11870,1169,2219,1843,1188,3171,2280,103,230,1277,7783,2477
201304,"2013","19","Melilla","52","Melilla",0,12182,1216,2246,1865,1292,3242,2321,103,226,1307,7908,2638
