"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
202407,"2024","11","Extremadura","06","Badajoz",0,47244,1619,5196,8903,1822,10951,18226,3912,2183,2904,34550,3202
202408,"2024","11","Extremadura","06","Badajoz",0,46803,1536,5184,8843,1783,10873,18047,3832,2191,2949,34216,3120
202409,"2024","11","Extremadura","06","Badajoz",0,47800,1743,5150,8895,2096,11133,18246,3981,2220,2845,34991,3271
202410,"2024","11","Extremadura","06","Badajoz",0,48066,1665,5305,8888,1980,11170,18508,4024,2349,2919,35366,2950
202411,"2024","11","Extremadura","06","Badajoz",0,47420,1593,5115,8773,1904,10985,18515,3866,2290,2809,35055,2901
202412,"2024","11","Extremadura","06","Badajoz",0,45684,1391,5068,8872,1669,10326,17795,3732,2239,2957,33629,2632
202401,"2024","04","Balears, Illes","07","Balears, Illes",0,31120,1784,4268,7027,1482,6523,9895,334,1344,3582,23342,2350
202402,"2024","04","Balears, Illes","07","Balears, Illes",0,30736,1734,4186,6931,1524,6376,9854,321,1347,3608,22745,2565
202403,"2024","04","Balears, Illes","07","Balears, Illes",0,29653,1609,3934,6814,1428,6017,9733,309,1291,3575,21808,2521
202404,"2024","04","Balears, Illes","07","Balears, Illes",0,28219,1386,3677,6715,1164,5709,9398,282,1236,3547,20523,2462
202405,"2024","04","Balears, Illes","07","Balears, Illes",0,26732,1237,3469,6545,1010,5225,9065,274,1199,3543,19166,2389
202406,"2024","04","Balears, Illes","07","Balears, Illes",0,26365,1249,3439,6505,1010,5094,8896,268,1169,3581,18784,2378
202407,"2024","04","Balears, Illes","07","Balears, Illes",0,27394,1427,3642,6673,1071,5383,9042,246,1204,3784,19521,2470
202408,"2024","04","Balears, Illes","07","Balears, Illes",0,28108,1442,3869,6856,1083,5680,9026,250,1219,4026,20051,2395
202409,"2024","04","Balears, Illes","07","Balears, Illes",0,27957,1780,3748,6743,1402,5293,8856,299,1223,3896,19938,2430
202410,"2024","04","Balears, Illes","07","Balears, Illes",0,29485,1961,4176,6740,1643,5806,9036,312,1228,3792,21657,2325
202411,"2024","04","Balears, Illes","07","Balears, Illes",0,31295,2277,4565,6816,1840,6401,9263,333,1230,3547,23756,2262
202412,"2024","04","Balears, Illes","07","Balears, Illes",0,30190,2101,4214,6791,1673,6132,9107,292,1224,3589,22668,2228
202401,"2024","09","Cataluña","08","Barcelona",0,257098,8372,38619,63296,6541,52244,87262,1619,28602,18552,189498,18168
202402,"2024","09","Cataluña","08","Barcelona",0,256411,8775,38663,62580,6929,51848,86902,1668,27716,18399,189133,18813
202403,"2024","09","Cataluña","08","Barcelona",0,255859,8779,38379,62598,6945,51593,86815,1635,27498,18428,188591,19002
202404,"2024","09","Cataluña","08","Barcelona",0,250609,7938,37352,61439,6167,50688,86292,1626,26965,18163,184559,18580
202405,"2024","09","Cataluña","08","Barcelona",0,246677,7344,36265,60592,5834,50042,85834,1548,26638,17903,181555,18315
202406,"2024","09","Cataluña","08","Barcelona",0,242632,6938,35270,59533,5679,49223,85256,1513,26130,17717,178384,18191
202407,"2024","09","Cataluña","08","Barcelona",0,244853,7126,35576,59452,6054,50325,85596,1482,26213,17874,180513,18074
202408,"2024","09","Cataluña","08","Barcelona",0,251032,7282,37148,60142,6265,53073,86392,1468,26629,18368,186296,17556
202409,"2024","09","Cataluña","08","Barcelona",0,247043,7925,36220,59868,6305,50525,85447,1525,26252,18020,182487,18070
202410,"2024","09","Cataluña","08","Barcelona",0,247876,8341,36371,59948,6712,50281,85519,1577,26302,17779,183094,18424
202411,"2024","09","Cataluña","08","Barcelona",0,246061,7573,36198,60136,5927,49967,85542,1568,26203,17615,182273,17759
202412,"2024","09","Cataluña","08","Barcelona",0,248218,7738,36874,60719,5877,50407,85907,1548,26421,17796,184036,17735
202401,"2024","07","Castilla y León","09","Burgos",0,15260,596,1849,3341,433,2816,5277,491,1679,824,10672,966
202402,"2024","07","Castilla y León","09","Burgos",0,15159,627,1792,3274,479,2805,5259,478,1623,821,10615,1009
202403,"2024","07","Castilla y León","09","Burgos",0,14511,540,1691,3198,427,2593,5168,464,1515,773,10186,973
202404,"2024","07","Castilla y León","09","Burgos",0,13942,470,1622,3053,384,2539,4983,446,1450,749,9698,1007
202405,"2024","07","Castilla y León","09","Burgos",0,13341,412,1519,2947,356,2428,4869,417,1406,719,9281,950
202406,"2024","07","Castilla y León","09","Burgos",0,12746,420,1373,2815,374,2266,4691,390,1330,691,8779,981
202407,"2024","07","Castilla y León","09","Burgos",0,12916,447,1469,2841,362,2305,4717,433,1396,689,8865,967
202408,"2024","07","Castilla y León","09","Burgos",0,13125,476,1549,2829,375,2410,4732,450,1408,712,9011,997
202409,"2024","07","Castilla y León","09","Burgos",0,13137,498,1538,2781,423,2423,4693,351,1434,690,9111,976
202410,"2024","07","Castilla y León","09","Burgos",0,13567,524,1584,2868,436,2515,4870,462,1438,698,9436,971
202411,"2024","07","Castilla y León","09","Burgos",0,13758,523,1585,2957,431,2534,4864,451,1458,721,9544,967
202412,"2024","07","Castilla y León","09","Burgos",0,13856,502,1681,3054,410,2497,4870,452,1494,723,9648,953
202401,"2024","11","Extremadura","10","Cáceres",0,27812,854,3286,6303,879,6068,9367,1445,1375,2415,20173,1569
202402,"2024","11","Extremadura","10","Cáceres",0,27699,888,3184,6170,927,6055,9445,1430,1393,2327,20092,1626
202403,"2024","11","Extremadura","10","Cáceres",0,26889,870,3039,6094,897,5669,9265,1376,1342,2291,19361,1648
202404,"2024","11","Extremadura","10","Cáceres",0,25989,780,2842,5922,805,5481,9088,1325,1288,2193,18714,1619
202405,"2024","11","Extremadura","10","Cáceres",0,25052,728,2688,5701,764,5192,8893,1287,1242,2065,18010,1569
202406,"2024","11","Extremadura","10","Cáceres",0,24081,732,2544,5537,741,4860,8570,1232,1206,2043,17146,1592
202407,"2024","11","Extremadura","10","Cáceres",0,23643,730,2512,5449,836,4795,8254,1218,1168,1980,16733,1669
202408,"2024","11","Extremadura","10","Cáceres",0,23732,725,2567,5402,829,4805,8308,1166,1174,2025,16878,1645
202409,"2024","11","Extremadura","10","Cáceres",0,24697,898,2697,5440,980,5016,8576,1165,1179,2048,17701,1731
202410,"2024","11","Extremadura","10","Cáceres",0,24691,770,2748,5476,819,5155,8671,1206,1215,2027,17859,1516
202411,"2024","11","Extremadura","10","Cáceres",0,24809,765,2733,5542,795,5165,8735,1219,1275,2008,17922,1518
202412,"2024","11","Extremadura","10","Cáceres",0,24409,728,2767,5665,748,4927,8524,1245,1306,2122,17435,1416
202401,"2024","01","Andalucía","11","Cádiz",0,134919,5316,18377,26974,5464,32046,46726,4364,7203,12202,93356,17767
202402,"2024","01","Andalucía","11","Cádiz",0,133949,5385,18127,26769,5456,31614,46583,4316,7264,12065,92390,17886
202403,"2024","01","Andalucía","11","Cádiz",0,132077,5320,17718,26649,5314,30812,46233,4306,7216,12132,90477,17918
202404,"2024","01","Andalucía","11","Cádiz",0,128541,4954,16815,25992,5021,29920,45816,4124,7027,11678,88198,17495
202405,"2024","01","Andalucía","11","Cádiz",0,125242,4683,16071,25493,4735,28942,45288,3892,6906,11439,85985,16996
202406,"2024","01","Andalucía","11","Cádiz",0,122255,4479,15493,25184,4466,27874,44718,3929,6763,11302,83551,16675
202407,"2024","01","Andalucía","11","Cádiz",0,117830,4119,14800,24814,4136,26350,43580,3899,6594,11180,80067,16060
202408,"2024","01","Andalucía","11","Cádiz",0,117781,4074,15002,24759,4181,26340,43403,3801,6531,11316,80210,15878
202409,"2024","01","Andalucía","11","Cádiz",0,121303,4598,15504,24849,4694,27414,44211,3816,6574,11064,83388,16420
202410,"2024","01","Andalucía","11","Cádiz",0,123219,4913,15887,24919,4937,27915,44633,3791,6642,11016,85114,16609
202411,"2024","01","Andalucía","11","Cádiz",0,123024,4963,15900,24797,4987,27798,44564,3730,6558,10848,85135,16709
202412,"2024","01","Andalucía","11","Cádiz",0,121211,4747,15890,25155,4619,26764,44015,3662,6640,11272,83385,16207
202401,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,36195,1320,4865,8166,1120,7997,12252,994,4962,2676,24017,3148
202402,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,36157,1367,4797,8134,1161,7928,12273,970,4902,2624,23913,3324
202403,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,35839,1356,4650,8142,1166,7756,12287,968,4894,2608,23579,3363
202404,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,35511,1322,4479,8001,1131,7683,12359,1039,4682,2539,23322,3504
202405,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,35094,1287,4332,7895,1123,7615,12296,1151,4535,2490,22948,3526
202406,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,34096,1177,4154,7767,1067,7313,12064,1089,4440,2464,22217,3405
202407,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,33845,1160,4135,7709,1048,7322,11931,1028,4369,2544,22101,3338
202408,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,34194,1201,4292,7848,1053,7349,11919,1048,4471,2631,22333,3254
202409,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,34829,1308,4316,7829,1176,7462,12185,1027,4530,2531,22885,3403
202410,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,34865,1375,4312,7769,1161,7506,12163,969,4539,2463,23043,3455
202411,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,34443,1366,4304,7632,1197,7360,12043,948,4449,2439,22746,3467
202412,"2024","10","Comunitat Valenciana","12","Castellón/Castelló",0,33969,1350,4328,7547,1113,7238,11903,913,4360,2426,22445,3417
202401,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,37296,1178,4001,6791,1433,9215,14374,2087,2616,2598,26539,3113
202402,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,37148,1257,3949,6738,1467,9162,14269,2161,2549,2552,26353,3206
202403,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,36281,1189,3852,6571,1425,8927,13981,2186,2542,2459,25572,3214
202404,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,35156,1113,3680,6364,1352,8611,13754,2055,2558,2340,24806,3066
202405,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,34109,1006,3549,6171,1210,8302,13570,1950,2505,2265,24116,2948
202406,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,33235,1053,3394,6040,1197,7965,13279,1894,2441,2231,23392,2957
202407,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,33332,1115,3481,5987,1251,7980,13202,1841,2449,2211,23420,3092
202408,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,33483,1131,3540,6092,1257,8039,13104,1757,2480,2392,23454,3061
202409,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,33783,1195,3481,6006,1358,8091,13308,1654,2449,2269,23921,3133
202410,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,34528,1227,3531,6054,1392,8370,13571,1836,2506,2248,24440,3154
202411,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,34579,1243,3534,6135,1388,8311,13615,1753,2547,2247,24539,3157
202412,"2024","08","Castilla - La Mancha","13","Ciudad Real",0,34215,1164,3530,6247,1276,8140,13534,1693,2438,2396,24344,2998
202401,"2024","01","Andalucía","14","Córdoba",0,61550,2350,8174,12661,2689,15035,20544,4708,5445,4908,40295,6072
202402,"2024","01","Andalucía","14","Córdoba",0,61430,2510,8121,12586,2784,14854,20450,4817,5413,4860,39913,6302
202403,"2024","01","Andalucía","14","Córdoba",0,60933,2498,8111,12608,2728,14552,20311,4828,5385,4894,39342,6351
202404,"2024","01","Andalucía","14","Córdoba",0,59226,2335,7633,12313,2470,14133,20204,4698,5279,4684,38367,6062
202405,"2024","01","Andalucía","14","Córdoba",0,57784,2165,7353,12079,2310,13641,20100,4561,5190,4508,37623,5784
202406,"2024","01","Andalucía","14","Córdoba",0,57511,2236,7388,11983,2388,13477,19926,4452,5024,4483,37569,5873
202407,"2024","01","Andalucía","14","Córdoba",0,56535,2158,7203,11954,2385,13177,19508,4350,5005,4515,36690,5865
202408,"2024","01","Andalucía","14","Córdoba",0,57132,2234,7368,12006,2488,13422,19477,4215,5134,4691,37069,5901
202409,"2024","01","Andalucía","14","Córdoba",0,57483,2404,7350,11853,2588,13453,19709,4164,5108,4536,37445,6120
202410,"2024","01","Andalucía","14","Córdoba",0,57601,2449,7266,11855,2689,13352,19866,4100,5029,4506,37649,6185
202411,"2024","01","Andalucía","14","Córdoba",0,56013,2230,6980,11502,2572,12998,19581,3871,4893,4365,36692,6052
202412,"2024","01","Andalucía","14","Córdoba",0,54320,2054,6774,11451,2344,12442,19110,3753,4834,4425,35468,5718
202401,"2024","12","Galicia","15","Coruña, A",0,52563,926,7700,13238,910,11092,18487,1238,4781,3799,37890,4702
202402,"2024","12","Galicia","15","Coruña, A",0,52153,968,7601,13112,945,10908,18412,1233,4660,3699,37581,4809
202403,"2024","12","Galicia","15","Coruña, A",0,51369,958,7421,13093,956,10483,18276,1193,4664,3680,36829,4833
202404,"2024","12","Galicia","15","Coruña, A",0,50129,860,7093,12842,865,10271,17986,1153,4557,3569,35973,4715
202405,"2024","12","Galicia","15","Coruña, A",0,48497,766,6734,12440,793,9920,17604,1103,4370,3419,34776,4637
202406,"2024","12","Galicia","15","Coruña, A",0,46933,737,6461,11965,721,9566,17232,1039,4212,3308,33654,4526
202407,"2024","12","Galicia","15","Coruña, A",0,46789,703,6377,11771,730,9773,17168,1013,4109,3254,33668,4540
202408,"2024","12","Galicia","15","Coruña, A",0,47118,708,6483,11716,745,9950,17238,988,4147,3250,33992,4535
202409,"2024","12","Galicia","15","Coruña, A",0,47812,859,6577,11878,859,10049,17328,1008,4110,3235,34425,4821
202410,"2024","12","Galicia","15","Coruña, A",0,48022,891,6786,12012,844,9915,17329,1026,4115,3207,34655,4843
202411,"2024","12","Galicia","15","Coruña, A",0,47855,978,6860,12049,867,9715,17161,998,4101,3231,34550,4783
202412,"2024","12","Galicia","15","Coruña, A",0,46765,936,6769,12046,773,9274,16718,992,4055,3321,33680,4519
202401,"2024","08","Castilla - La Mancha","16","Cuenca",0,10257,300,1085,2035,283,2035,3658,621,736,490,7283,530
202402,"2024","08","Castilla - La Mancha","16","Cuenca",0,10251,329,1129,2014,308,2000,3623,643,766,487,7240,525
202403,"2024","08","Castilla - La Mancha","16","Cuenca",0,10000,325,1073,1957,295,1963,3524,640,747,488,7003,515
202404,"2024","08","Castilla - La Mancha","16","Cuenca",0,9694,328,1065,1872,258,1880,3490,621,754,437,6743,531
202405,"2024","08","Castilla - La Mancha","16","Cuenca",0,9377,311,973,1820,254,1768,3432,605,715,426,6512,515
202406,"2024","08","Castilla - La Mancha","16","Cuenca",0,8975,296,918,1698,272,1700,3297,559,644,392,6204,563
202407,"2024","08","Castilla - La Mancha","16","Cuenca",0,8833,265,926,1693,266,1701,3232,568,643,397,6096,523
202408,"2024","08","Castilla - La Mancha","16","Cuenca",0,8887,258,924,1715,269,1774,3202,548,655,423,6162,514
202409,"2024","08","Castilla - La Mancha","16","Cuenca",0,9207,301,938,1765,263,1843,3361,505,675,422,6457,538
202410,"2024","08","Castilla - La Mancha","16","Cuenca",0,9554,304,1030,1810,299,1896,3441,540,712,434,6724,541
202411,"2024","08","Castilla - La Mancha","16","Cuenca",0,9573,318,1020,1839,277,1879,3417,529,697,430,6737,530
202412,"2024","08","Castilla - La Mancha","16","Cuenca",0,9422,318,989,1846,247,1834,3357,516,728,465,6586,513
202401,"2024","09","Cataluña","17","Girona",0,31193,1214,4397,7530,968,6149,10063,534,3365,2599,21812,2216
202402,"2024","09","Cataluña","17","Girona",0,31325,1191,4377,7614,970,6190,10066,556,3486,2540,21844,2230
202403,"2024","09","Cataluña","17","Girona",0,30626,1077,4207,7536,928,6055,9918,545,3410,2524,21225,2259
202404,"2024","09","Cataluña","17","Girona",0,29908,962,4096,7399,792,5922,9848,534,3371,2519,20596,2252
202405,"2024","09","Cataluña","17","Girona",0,29219,855,3948,7334,733,5735,9749,521,3272,2473,20061,2254
202406,"2024","09","Cataluña","17","Girona",0,28522,804,3767,7174,692,5580,9604,486,3244,2439,19460,2200
202407,"2024","09","Cataluña","17","Girona",0,28390,783,3724,7140,744,5629,9523,499,3230,2481,19326,2169
202408,"2024","09","Cataluña","17","Girona",0,29280,878,3909,7190,716,6109,9635,477,3327,2561,20109,2134
202409,"2024","09","Cataluña","17","Girona",0,29378,1128,3878,7151,909,5874,9572,485,3289,2493,20160,2259
202410,"2024","09","Cataluña","17","Girona",0,30190,1318,4050,7268,1008,5999,9667,537,3305,2492,20874,2314
202411,"2024","09","Cataluña","17","Girona",0,30211,1237,4165,7226,940,6059,9748,546,3259,2459,21073,2207
202412,"2024","09","Cataluña","17","Girona",0,30386,1219,4223,7289,911,6110,9735,561,3263,2472,21242,2152
202401,"2024","01","Andalucía","18","Granada",0,77896,3275,12202,16640,3392,19468,22403,5662,3645,7326,52530,8256
202402,"2024","01","Andalucía","18","Granada",0,77981,3395,12156,16593,3478,19404,22465,5763,3621,7278,52374,8477
202403,"2024","01","Andalucía","18","Granada",0,76641,3343,11878,16463,3446,18859,22131,5604,3503,7240,51287,8553
202404,"2024","01","Andalucía","18","Granada",0,74533,3090,11458,16171,3082,18272,21909,5514,3450,7125,49816,8148
202405,"2024","01","Andalucía","18","Granada",0,72851,2964,10991,15944,2924,17741,21764,5360,3391,6960,48769,7901
202406,"2024","01","Andalucía","18","Granada",0,72355,2936,10923,15832,2921,17619,21596,5314,3297,6879,48505,7884
202407,"2024","01","Andalucía","18","Granada",0,70234,2770,10652,15716,2746,16825,20998,5105,3206,6912,46796,7727
202408,"2024","01","Andalucía","18","Granada",0,70729,2765,10845,15822,2824,16910,21034,4961,3256,7146,47150,7724
202409,"2024","01","Andalucía","18","Granada",0,72033,3024,10879,15775,3160,17300,21363,4945,3296,6908,48181,8173
202410,"2024","01","Andalucía","18","Granada",0,73386,3310,11105,15748,3474,17539,21666,4966,3401,6818,49236,8445
202411,"2024","01","Andalucía","18","Granada",0,72654,3238,10858,15483,3514,17365,21632,4764,3308,6655,48842,8546
202412,"2024","01","Andalucía","18","Granada",0,70643,3007,10580,15447,3195,16681,21187,4548,3296,6804,47349,8119
202401,"2024","08","Castilla - La Mancha","19","Guadalajara",0,13574,505,1707,2765,419,2963,4643,85,849,816,10584,850
202402,"2024","08","Castilla - La Mancha","19","Guadalajara",0,13809,527,1731,2772,490,3024,4694,79,835,829,10831,864
202403,"2024","08","Castilla - La Mancha","19","Guadalajara",0,13500,497,1679,2713,464,2962,4636,87,804,845,10531,888
202404,"2024","08","Castilla - La Mancha","19","Guadalajara",0,12932,472,1596,2585,373,2855,4515,78,758,824,10045,903
202405,"2024","08","Castilla - La Mancha","19","Guadalajara",0,12548,468,1478,2545,357,2824,4404,72,756,814,9667,897
202406,"2024","08","Castilla - La Mancha","19","Guadalajara",0,12015,405,1410,2505,340,2628,4259,92,759,807,9175,860
202407,"2024","08","Castilla - La Mancha","19","Guadalajara",0,11916,407,1395,2482,343,2599,4245,77,788,806,9081,822
