"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
201502,"2015","11","Extremadura","06","Badajoz",0,88995,4897,16915,15841,4685,24249,22408,9792,5536,7659,58723,7285
201503,"2015","11","Extremadura","06","Badajoz",0,88112,4961,16580,15724,4682,23889,22276,9665,5489,7633,58018,7307
201504,"2015","11","Extremadura","06","Badajoz",0,83620,4548,14974,14572,4565,23152,21809,8026,5135,7082,56180,7197
201505,"2015","11","Extremadura","06","Badajoz",0,81516,4432,14336,14388,4316,22450,21594,7738,4922,6861,55016,6979
201506,"2015","11","Extremadura","06","Badajoz",0,80631,4522,13669,14382,4254,22016,21788,7543,4793,6760,54422,7113
201507,"2015","11","Extremadura","06","Badajoz",0,80321,4752,13595,14370,4533,21685,21386,8259,4574,6656,53469,7363
201508,"2015","11","Extremadura","06","Badajoz",0,81120,4835,13767,14378,4788,21978,21374,8459,4587,6746,53879,7449
201509,"2015","11","Extremadura","06","Badajoz",0,83123,5273,13970,14217,5319,22761,21583,8692,4806,6511,55431,7683
201510,"2015","11","Extremadura","06","Badajoz",0,86204,5533,14841,14881,5617,23166,22166,9509,5006,6525,57552,7612
201511,"2015","11","Extremadura","06","Badajoz",0,85217,5266,14659,14866,5329,22936,22161,9644,4838,6348,57514,6873
201512,"2015","11","Extremadura","06","Badajoz",0,84252,5000,15016,15533,4802,21930,21971,10049,4886,6952,55862,6503
201501,"2015","04","Balears, Illes","07","Balears, Illes",0,83066,4858,18476,16200,4557,22756,16219,1545,3621,9084,65400,3416
201502,"2015","04","Balears, Illes","07","Balears, Illes",0,80295,4789,17155,15430,4675,22210,16036,1496,3506,8508,63146,3639
201503,"2015","04","Balears, Illes","07","Balears, Illes",0,75091,4486,15151,14606,4440,20703,15705,1473,3316,8157,58328,3817
201504,"2015","04","Balears, Illes","07","Balears, Illes",0,66756,3835,12837,13884,3872,17690,14638,1382,3121,8191,50219,3843
201505,"2015","04","Balears, Illes","07","Balears, Illes",0,58832,3010,11257,13307,3043,14594,13621,1275,2922,8706,42332,3597
201506,"2015","04","Balears, Illes","07","Balears, Illes",0,55508,2638,10871,13260,2535,13025,13179,1262,2933,9186,38684,3443
201507,"2015","04","Balears, Illes","07","Balears, Illes",0,54407,2508,10888,13310,2260,12531,12910,1262,2967,9603,37395,3180
201508,"2015","04","Balears, Illes","07","Balears, Illes",0,54437,2389,11094,13507,2209,12482,12756,1193,3064,10043,37109,3028
201509,"2015","04","Balears, Illes","07","Balears, Illes",0,56531,2907,11410,13418,2769,13207,12820,1248,3038,9364,39793,3088
201510,"2015","04","Balears, Illes","07","Balears, Illes",0,67344,4045,14339,14126,3808,17048,13978,1390,3148,8922,50702,3182
201511,"2015","04","Balears, Illes","07","Balears, Illes",0,77187,5048,16707,14646,4694,20822,15270,1420,3252,7959,61331,3225
201512,"2015","04","Balears, Illes","07","Balears, Illes",0,75784,4777,16463,14648,4404,20302,15190,1410,3245,8097,59954,3078
201501,"2015","09","Cataluña","08","Barcelona",0,427117,14891,91329,100503,11930,96260,112204,5074,61308,47936,288173,24626
201502,"2015","09","Cataluña","08","Barcelona",0,425935,15336,90240,99267,12391,96344,112357,5154,60491,47073,288047,25170
201503,"2015","09","Cataluña","08","Barcelona",0,421853,15333,88607,98170,12327,95212,112204,5138,59654,46540,284958,25563
201504,"2015","09","Cataluña","08","Barcelona",0,410214,14451,84220,95908,11773,92487,111375,4933,58115,45033,276870,25263
201505,"2015","09","Cataluña","08","Barcelona",0,396847,13355,79048,93898,11114,89190,110242,4483,56485,43515,267442,24922
201506,"2015","09","Cataluña","08","Barcelona",0,383563,12003,74333,91660,10098,86009,109460,4568,54456,42197,258174,24168
201507,"2015","09","Cataluña","08","Barcelona",0,377981,11415,71314,89522,10050,86523,109157,4448,53038,40504,256699,23292
201508,"2015","09","Cataluña","08","Barcelona",0,382717,11199,73145,90384,10091,88284,109614,4092,53803,41026,261577,22219
201509,"2015","09","Cataluña","08","Barcelona",0,383705,12696,73399,90653,11051,86689,109217,4418,53435,40546,261772,23534
201510,"2015","09","Cataluña","08","Barcelona",0,386649,13418,75147,90847,11530,86404,109303,4879,53511,39985,264217,24057
201511,"2015","09","Cataluña","08","Barcelona",0,382969,12723,74898,89889,10797,86402,108260,4791,52612,39112,263032,23422
201512,"2015","09","Cataluña","08","Barcelona",0,377897,12240,74401,89889,10096,83990,107281,4641,52133,39187,259118,22818
201501,"2015","07","Castilla y León","09","Burgos",0,30952,1421,6467,6791,1207,7715,7351,1938,4671,3625,18436,2282
201502,"2015","07","Castilla y León","09","Burgos",0,30706,1418,6353,6749,1195,7660,7331,1872,4521,3601,18397,2315
201503,"2015","07","Castilla y León","09","Burgos",0,30011,1428,6033,6663,1180,7411,7296,1846,4349,3447,18021,2348
201504,"2015","07","Castilla y León","09","Burgos",0,28367,1350,5509,6238,1139,6985,7146,1739,4169,3141,17004,2314
201505,"2015","07","Castilla y León","09","Burgos",0,26914,1254,5012,5841,1074,6710,7023,1470,3972,2927,16280,2265
201506,"2015","07","Castilla y León","09","Burgos",0,25570,1150,4586,5579,1016,6343,6896,1417,3658,2750,15485,2260
201507,"2015","07","Castilla y León","09","Burgos",0,25017,1142,4493,5421,991,6252,6718,1524,3492,2647,15114,2240
201508,"2015","07","Castilla y León","09","Burgos",0,25088,1125,4511,5440,1033,6370,6609,1498,3533,2615,15201,2241
201509,"2015","07","Castilla y León","09","Burgos",0,25061,1175,4322,5245,1104,6431,6784,1118,3491,2551,15640,2261
201510,"2015","07","Castilla y León","09","Burgos",0,27094,1283,4979,5739,1197,6774,7122,1804,3618,2587,16841,2244
201511,"2015","07","Castilla y León","09","Burgos",0,27104,1266,4950,5784,1178,6752,7174,1805,3749,2606,16746,2198
201512,"2015","07","Castilla y León","09","Burgos",0,26715,1177,5007,5994,1073,6478,6986,1821,3747,2779,16250,2118
201501,"2015","11","Extremadura","10","Cáceres",0,49199,2358,10482,10361,2163,13391,10444,4196,3755,7423,30844,2981
201502,"2015","11","Extremadura","10","Cáceres",0,48148,2364,10021,10058,2156,13171,10378,4067,3610,7058,30456,2957
201503,"2015","11","Extremadura","10","Cáceres",0,46526,2281,9653,9775,2056,12662,10099,3970,3526,6880,29224,2926
201504,"2015","11","Extremadura","10","Cáceres",0,45043,2256,9118,9376,2096,12297,9900,3718,3428,6493,28425,2979
201505,"2015","11","Extremadura","10","Cáceres",0,42778,2079,8269,8986,1946,11759,9739,3360,3207,6128,27202,2881
201506,"2015","11","Extremadura","10","Cáceres",0,42144,2147,7792,8883,1984,11540,9798,3321,3130,5996,26670,3027
201507,"2015","11","Extremadura","10","Cáceres",0,42744,2373,8115,9064,2149,11468,9575,3662,3059,5969,26818,3236
201508,"2015","11","Extremadura","10","Cáceres",0,43111,2417,8183,9147,2325,11496,9543,3666,3007,5999,27072,3367
201509,"2015","11","Extremadura","10","Cáceres",0,44806,2729,8311,9200,2631,12081,9854,3608,3078,5825,28668,3627
201510,"2015","11","Extremadura","10","Cáceres",0,46303,2904,8600,9509,2757,12353,10180,3945,3184,5887,29669,3618
201511,"2015","11","Extremadura","10","Cáceres",0,46005,2794,8587,9566,2554,12277,10227,4041,3220,5790,29783,3171
201512,"2015","11","Extremadura","10","Cáceres",0,45665,2621,8917,9898,2340,11857,10032,4217,3278,6280,28913,2977
201501,"2015","01","Andalucía","11","Cádiz",0,193188,10332,41806,36447,9973,51589,43041,7993,13538,24556,116969,30132
201502,"2015","01","Andalucía","11","Cádiz",0,192506,10239,41313,36050,9911,51851,43142,7652,13626,24226,116873,30129
201503,"2015","01","Andalucía","11","Cádiz",0,189821,10528,40074,35590,10185,50429,43015,7318,13515,24008,113928,31052
201504,"2015","01","Andalucía","11","Cádiz",0,187732,10902,38731,34984,10494,49778,42843,6793,13535,23322,112304,31778
201505,"2015","01","Andalucía","11","Cádiz",0,185542,11038,37688,34344,10504,49390,42578,6337,13174,22400,112228,31403
201506,"2015","01","Andalucía","11","Cádiz",0,181595,10246,36296,34623,9507,48299,42624,6444,12832,22016,110368,29935
201507,"2015","01","Andalucía","11","Cádiz",0,175072,9592,34579,34441,8977,45778,41705,6819,12272,21746,105336,28899
201508,"2015","01","Andalucía","11","Cádiz",0,174100,9214,34299,34385,8929,45719,41554,6396,12242,21837,105202,28423
201509,"2015","01","Andalucía","11","Cádiz",0,181659,9865,36457,35044,9631,48154,42508,6833,12406,21736,111845,28839
201510,"2015","01","Andalucía","11","Cádiz",0,187300,10356,38117,35586,9985,49925,43331,7009,12569,21871,116674,29177
201511,"2015","01","Andalucía","11","Cádiz",0,187423,10344,37828,35316,9981,50316,43638,7044,12373,21427,117536,29043
201512,"2015","01","Andalucía","11","Cádiz",0,184269,9850,38136,36129,9306,47931,42917,7263,12871,22412,113624,28099
201501,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,56678,2525,12052,12620,2145,15484,11852,2562,7942,6830,35263,4081
201502,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,58149,2501,12573,12863,2109,15919,12184,3104,7923,6754,36395,3973
201503,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,57511,2537,12177,12803,2120,15663,12211,3285,7856,6683,35653,4034
201504,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,56632,2577,11622,12581,2148,15446,12258,3201,7722,6504,35074,4131
201505,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,54964,2449,11028,12237,2074,14980,12196,2967,7564,6344,34006,4083
201506,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,53547,2369,10603,12093,1893,14428,12161,3013,7232,6212,33026,4064
201507,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,51997,2293,10131,11830,1797,14002,11944,2836,7034,6158,31997,3972
201508,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,52516,2265,10327,11892,1882,14136,12014,2718,7079,6264,32545,3910
201509,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,54018,2453,10475,12011,2174,14662,12243,2664,7098,6088,34187,3981
201510,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,52623,2317,9992,11681,2147,14379,12107,2299,7046,5807,33512,3959
201511,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,50099,2106,9294,11196,1995,13712,11796,2070,6743,5447,32020,3819
201512,"2015","10","Comunitat Valenciana","12","Castellón/Castelló",0,49034,1971,9240,11121,1800,13216,11686,2049,6736,5401,31191,3657
201501,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,65845,4114,13561,11581,3934,18629,14026,9635,5599,7459,37571,5581
201502,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,65881,4189,13342,11548,4032,18623,14147,9590,5475,7378,37779,5659
201503,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,66245,4264,13522,11681,4022,18591,14165,9572,5582,7554,37783,5754
201504,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,63959,4039,12719,11228,3931,17971,14071,8784,5451,7159,36866,5699
201505,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,61578,3902,11823,10713,3803,17406,13931,7916,5218,6821,35972,5651
201506,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,59959,3749,11234,10645,3578,16938,13815,7517,5111,6553,35312,5466
201507,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,59950,3596,11128,10537,3535,17347,13807,7185,5060,6456,35779,5470
201508,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,59957,3537,11077,10521,3536,17441,13845,6665,5012,6834,35961,5485
201509,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,56206,3140,9635,9365,3674,16601,13791,5007,4799,6062,34812,5526
201510,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,62218,3947,11746,10868,3955,17443,14259,9517,5045,6124,35959,5573
201511,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,60990,3860,11143,10440,3881,17330,14336,8315,5118,6232,35846,5479
201512,"2015","08","Castilla - La Mancha","13","Ciudad Real",0,60342,3632,11315,10724,3607,16825,14239,7923,5191,7000,34976,5252
201501,"2015","01","Andalucía","14","Córdoba",0,92216,5575,19125,18831,5742,23919,19024,10172,9519,10034,51454,11037
201502,"2015","01","Andalucía","14","Córdoba",0,92980,5862,19331,18731,5962,24026,19068,10523,9416,9836,51923,11282
201503,"2015","01","Andalucía","14","Córdoba",0,93415,6260,19273,18743,6259,23807,19073,10688,9420,9801,51745,11761
201504,"2015","01","Andalucía","14","Córdoba",0,93070,6444,18664,18574,6500,23855,19033,10110,9291,9567,52171,11931
201505,"2015","01","Andalucía","14","Córdoba",0,92133,6388,17987,18222,6640,23977,18919,9194,8964,9294,52942,11739
201506,"2015","01","Andalucía","14","Córdoba",0,91935,6161,17882,18615,6108,24050,19119,9379,8805,9269,53402,11080
201507,"2015","01","Andalucía","14","Córdoba",0,91501,6237,17855,18789,6131,23622,18867,9538,8772,9411,52510,11270
201508,"2015","01","Andalucía","14","Córdoba",0,92625,6305,18192,18921,6342,23995,18870,9104,9068,9640,53371,11442
201509,"2015","01","Andalucía","14","Córdoba",0,92431,6338,17727,18599,6675,24018,19074,8318,9068,9365,53975,11705
201510,"2015","01","Andalucía","14","Córdoba",0,91820,6257,17336,18295,6681,23964,19287,8232,8830,9191,53920,11647
201511,"2015","01","Andalucía","14","Córdoba",0,87327,5645,15727,17113,6412,23234,19196,7023,8517,8425,52059,11303
201512,"2015","01","Andalucía","14","Córdoba",0,84152,5079,15317,17003,5819,22056,18878,6578,8545,8718,49629,10682
201501,"2015","12","Galicia","15","Coruña, A",0,101604,2744,22833,23363,2353,26953,23358,2636,13193,14628,63411,7736
201502,"2015","12","Galicia","15","Coruña, A",0,100400,2665,22223,23087,2340,26741,23344,2673,12865,14100,63004,7758
201503,"2015","12","Galicia","15","Coruña, A",0,98928,2673,21429,22798,2432,26347,23249,2619,12558,13711,62132,7908
201504,"2015","12","Galicia","15","Coruña, A",0,95891,2609,20109,22236,2418,25471,23048,2519,12180,13106,60171,7915
201505,"2015","12","Galicia","15","Coruña, A",0,93207,2538,19190,21664,2355,24619,22841,2441,11716,12666,58564,7820
201506,"2015","12","Galicia","15","Coruña, A",0,90200,2226,18170,21091,1966,23961,22786,2375,11385,12093,57052,7295
201507,"2015","12","Galicia","15","Coruña, A",0,85563,2062,16621,20376,1909,22496,22099,2268,10701,11396,53991,7207
201508,"2015","12","Galicia","15","Coruña, A",0,84630,2021,16129,20137,1914,22426,22003,2211,10517,11114,53634,7154
201509,"2015","12","Galicia","15","Coruña, A",0,84810,2052,16161,19998,2064,22436,22099,2133,10436,10857,54212,7172
201510,"2015","12","Galicia","15","Coruña, A",0,86515,2046,16932,20218,2058,22855,22406,2279,10603,10826,55782,7025
201511,"2015","12","Galicia","15","Coruña, A",0,88189,2158,17544,20524,2148,23236,22579,2393,10859,11158,56607,7172
201512,"2015","12","Galicia","15","Coruña, A",0,89920,2175,18376,21503,2072,23086,22708,2547,11673,12188,56476,7036
201501,"2015","08","Castilla - La Mancha","16","Cuenca",0,19062,994,3970,3985,876,5069,4168,2580,1622,2234,11313,1313
201502,"2015","08","Castilla - La Mancha","16","Cuenca",0,19194,1017,3968,3928,884,5200,4197,2651,1620,2196,11380,1347
201503,"2015","08","Castilla - La Mancha","16","Cuenca",0,19058,1029,3877,3869,882,5190,4211,2731,1583,2115,11263,1366
201504,"2015","08","Castilla - La Mancha","16","Cuenca",0,18143,964,3521,3691,867,4953,4147,2545,1512,1941,10777,1368
201505,"2015","08","Castilla - La Mancha","16","Cuenca",0,17481,889,3288,3533,850,4796,4125,2370,1491,1774,10504,1342
201506,"2015","08","Castilla - La Mancha","16","Cuenca",0,16724,822,3115,3459,757,4575,3996,2260,1432,1655,10071,1306
201507,"2015","08","Castilla - La Mancha","16","Cuenca",0,16798,836,3160,3506,728,4612,3956,2346,1349,1606,10197,1300
201508,"2015","08","Castilla - La Mancha","16","Cuenca",0,16903,821,3201,3550,733,4625,3973,2299,1346,1696,10273,1289
201509,"2015","08","Castilla - La Mancha","16","Cuenca",0,15758,694,2731,3240,798,4370,3925,1732,1282,1524,9967,1253
201510,"2015","08","Castilla - La Mancha","16","Cuenca",0,17407,866,3217,3671,848,4657,4148,2733,1382,1564,10456,1272
201511,"2015","08","Castilla - La Mancha","16","Cuenca",0,17380,877,3141,3643,873,4642,4204,2539,1409,1612,10548,1272
201512,"2015","08","Castilla - La Mancha","16","Cuenca",0,17285,847,3183,3702,844,4494,4215,2469,1440,1770,10336,1270
201501,"2015","09","Cataluña","17","Girona",0,55903,2369,12708,13249,1910,13104,12563,2226,6191,7377,36780,3329
201502,"2015","09","Cataluña","17","Girona",0,55416,2434,12374,13140,1916,13038,12514,2190,6071,7174,36487,3494
201503,"2015","09","Cataluña","17","Girona",0,53122,2259,11471,12783,1823,12454,12332,2147,5903,6991,34530,3551
201504,"2015","09","Cataluña","17","Girona",0,49973,2009,10481,12372,1601,11573,11937,2075,5694,6667,32025,3512
201505,"2015","09","Cataluña","17","Girona",0,47512,1765,9690,12019,1428,10980,11630,1940,5480,6466,30242,3384
201506,"2015","09","Cataluña","17","Girona",0,44273,1450,8817,11571,1157,10036,11242,1802,5234,6278,27761,3198
201507,"2015","09","Cataluña","17","Girona",0,43276,1253,8571,11445,1074,9920,11013,1729,5105,6370,27054,3018
201508,"2015","09","Cataluña","17","Girona",0,43572,1250,8743,11500,1073,10008,10998,1542,5164,6655,27347,2864
201509,"2015","09","Cataluña","17","Girona",0,45880,1656,9315,11609,1464,10560,11276,1502,5162,6422,29867,2927
201510,"2015","09","Cataluña","17","Girona",0,48668,1988,10036,11892,1700,11301,11751,1922,5143,6200,32456,2947
201511,"2015","09","Cataluña","17","Girona",0,50228,2053,10569,11955,1696,11960,11995,2067,5213,5914,34080,2954
201512,"2015","09","Cataluña","17","Girona",0,49590,1988,10457,12015,1564,11709,11857,2067,5228,5974,33409,2912
201501,"2015","01","Andalucía","18","Granada",0,101219,5444,23032,21108,5531,27712,18392,8440,6386,14207,60601,11585
201502,"2015","01","Andalucía","18","Granada",0,102578,5648,23533,21220,5622,28040,18515,9147,6332,14210,61181,11708
201503,"2015","01","Andalucía","18","Granada",0,102464,6138,23340,21059,5941,27542,18444,9146,6193,14075,60655,12395
201504,"2015","01","Andalucía","18","Granada",0,102012,6433,22715,20814,6258,27272,18520,8571,6124,13893,60592,12832
201505,"2015","01","Andalucía","18","Granada",0,101827,6646,22259,20589,6389,27431,18513,8192,5976,13606,61255,12798
201506,"2015","01","Andalucía","18","Granada",0,101142,6239,22166,21083,5658,27333,18663,8749,5937,13748,61037,11671
201507,"2015","01","Andalucía","18","Granada",0,98747,6013,21575,20898,5504,26543,18214,8554,5799,13464,59420,11510
201508,"2015","01","Andalucía","18","Granada",0,99079,5871,21773,21114,5431,26694,18196,8280,5933,13617,59896,11353
201509,"2015","01","Andalucía","18","Granada",0,101642,6231,22304,21229,5909,27426,18543,7977,6038,13493,62223,11911
201510,"2015","01","Andalucía","18","Granada",0,102763,6318,22392,21243,6094,27855,18861,8241,6021,13409,63092,12000
201511,"2015","01","Andalucía","18","Granada",0,100170,5980,21175,20489,6019,27658,18849,7209,5814,12790,62459,11898
201512,"2015","01","Andalucía","18","Granada",0,96042,5396,20285,20240,5506,26128,18487,6685,5749,12896,59462,11250
201501,"2015","08","Castilla - La Mancha","19","Guadalajara",0,22057,843,4643,4590,784,6436,4761,608,1973,2502,15725,1249
201502,"2015","08","Castilla - La Mancha","19","Guadalajara",0,22010,875,4570,4580,767,6478,4740,589,1936,2442,15766,1277
