"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
202101,"2021","11","Extremadura","06","Badajoz",0,74905,3784,11349,13522,3889,19482,22879,9505,4063,5218,51451,4668
202102,"2021","11","Extremadura","06","Badajoz",0,73829,3136,11293,13380,3260,19560,23200,9256,4036,5084,51444,4009
202103,"2021","11","Extremadura","06","Badajoz",0,73293,3167,11006,13268,3295,19312,23245,9327,4022,4913,50803,4228
202104,"2021","11","Extremadura","06","Badajoz",0,71420,3096,10332,12675,3288,18809,23220,8306,3816,4645,50253,4400
202105,"2021","11","Extremadura","06","Badajoz",0,68485,2914,9614,12154,2913,17945,22945,7571,3673,4404,48542,4295
202106,"2021","11","Extremadura","06","Badajoz",0,67597,2973,9011,11971,3150,17580,22912,7247,3542,4223,47894,4691
202107,"2021","11","Extremadura","06","Badajoz",0,62740,2651,8125,11501,2843,16133,21487,7198,3086,4028,44249,4179
202108,"2021","11","Extremadura","06","Badajoz",0,60261,2377,7675,11249,2683,15553,20724,6787,2983,4100,42692,3699
202109,"2021","11","Extremadura","06","Badajoz",0,60022,2403,7355,11052,2859,15651,20702,7068,3053,3855,42605,3441
202110,"2021","11","Extremadura","06","Badajoz",0,61988,2641,7841,11312,3115,16009,21070,8007,3407,3821,43214,3539
202111,"2021","11","Extremadura","06","Badajoz",0,60599,2540,7534,10997,3043,15598,20887,7532,3314,3830,42413,3510
202112,"2021","11","Extremadura","06","Badajoz",0,59792,2464,7816,11462,2780,14914,20356,7866,3313,4127,41162,3324
202101,"2021","04","Balears, Illes","07","Balears, Illes",0,83341,5364,17610,15633,4718,22171,17845,1134,3418,9536,64802,4451
202102,"2021","04","Balears, Illes","07","Balears, Illes",0,84581,5585,17541,15654,4937,22706,18158,1174,3385,9255,65964,4803
202103,"2021","04","Balears, Illes","07","Balears, Illes",0,82988,5496,16749,15377,4939,22210,18217,1180,3289,9085,64460,4974
202104,"2021","04","Balears, Illes","07","Balears, Illes",0,82066,5443,16308,15291,4986,21760,18278,1140,3239,9077,63462,5148
202105,"2021","04","Balears, Illes","07","Balears, Illes",0,75351,4882,14440,14507,4234,19647,17641,1056,3063,8718,57295,5219
202106,"2021","04","Balears, Illes","07","Balears, Illes",0,62749,3713,11130,13023,3228,15624,16031,888,2641,7757,46849,4614
202107,"2021","04","Balears, Illes","07","Balears, Illes",0,52835,2599,8940,11702,2381,12861,14352,752,2365,7209,38787,3722
202108,"2021","04","Balears, Illes","07","Balears, Illes",0,48599,2142,8038,11254,2035,11645,13485,679,2247,7156,35418,3099
202109,"2021","04","Balears, Illes","07","Balears, Illes",0,49286,2641,8066,11115,2453,11594,13417,708,2168,6730,36457,3223
202110,"2021","04","Balears, Illes","07","Balears, Illes",0,51939,2535,8958,11328,2225,12928,13965,746,2189,6249,39958,2797
202111,"2021","04","Balears, Illes","07","Balears, Illes",0,57710,3213,10485,11753,2784,14856,14619,780,2200,6060,45893,2777
202112,"2021","04","Balears, Illes","07","Balears, Illes",0,55974,2857,10225,11712,2492,14215,14473,757,2285,6306,43910,2716
202101,"2021","09","Cataluña","08","Barcelona",0,367366,15135,67921,82599,12390,84489,104832,3354,38638,26894,274585,23895
202102,"2021","09","Cataluña","08","Barcelona",0,370768,15455,68585,83305,12722,85083,105618,3401,38701,26835,277359,24472
202103,"2021","09","Cataluña","08","Barcelona",0,367237,15030,67057,83294,12361,83682,105813,3430,38370,26616,273778,25043
202104,"2021","09","Cataluña","08","Barcelona",0,360969,14565,64889,82429,12009,81679,105398,3424,37596,26453,268180,25316
202105,"2021","09","Cataluña","08","Barcelona",0,352767,13423,62389,81481,10945,79781,104748,3254,36915,26249,261084,25265
202106,"2021","09","Cataluña","08","Barcelona",0,329303,11339,55518,76790,9586,74203,101867,2946,35125,24365,243457,23410
202107,"2021","09","Cataluña","08","Barcelona",0,302378,8796,48202,72365,7713,67211,98091,2679,33017,22746,224397,19539
202108,"2021","09","Cataluña","08","Barcelona",0,288808,7218,44235,70158,6734,64389,96074,2374,32316,21988,215351,16779
202109,"2021","09","Cataluña","08","Barcelona",0,276360,7500,41213,68558,6706,59151,93232,2464,31452,21036,204623,16785
202110,"2021","09","Cataluña","08","Barcelona",0,273866,7897,40904,68047,6758,57705,92555,2632,31228,20586,202406,17014
202111,"2021","09","Cataluña","08","Barcelona",0,266348,7217,39184,66907,6013,55508,91519,2536,30403,20194,196726,16489
202112,"2021","09","Cataluña","08","Barcelona",0,265789,7010,39612,67223,5880,54766,91298,2491,30635,20331,196141,16191
202101,"2021","07","Castilla y León","09","Burgos",0,23973,1269,4013,5082,1056,5534,7019,1576,2979,1456,16224,1738
202102,"2021","07","Castilla y León","09","Burgos",0,23698,1254,3817,4974,1100,5472,7081,1419,2879,1430,16196,1774
202103,"2021","07","Castilla y León","09","Burgos",0,23190,1218,3602,4938,1037,5341,7054,1400,2793,1392,15804,1801
202104,"2021","07","Castilla y León","09","Burgos",0,22709,1166,3456,4829,1020,5195,7043,1469,2688,1344,15372,1836
202105,"2021","07","Castilla y León","09","Burgos",0,21298,1001,3106,4578,880,4879,6854,1172,2518,1310,14551,1747
202106,"2021","07","Castilla y León","09","Burgos",0,20212,963,2899,4351,826,4549,6624,1116,2411,1239,13618,1828
202107,"2021","07","Castilla y León","09","Burgos",0,19682,918,2816,4303,733,4437,6475,1180,2376,1211,13165,1750
202108,"2021","07","Castilla y León","09","Burgos",0,20183,943,2997,4429,765,4515,6534,1286,2486,1249,13397,1765
202109,"2021","07","Castilla y León","09","Burgos",0,18567,792,2591,4185,689,4084,6226,1006,2427,1124,12539,1471
202110,"2021","07","Castilla y León","09","Burgos",0,18154,723,2540,4172,636,3882,6201,1206,2319,1111,12259,1259
202111,"2021","07","Castilla y León","09","Burgos",0,17169,594,2330,4084,589,3585,5987,1210,2211,1060,11608,1080
202112,"2021","07","Castilla y León","09","Burgos",0,17119,597,2390,4251,526,3433,5922,1167,2190,1183,11573,1006
202101,"2021","11","Extremadura","10","Cáceres",0,40550,2164,6683,8480,1973,10212,11038,3669,2560,4326,27334,2661
202102,"2021","11","Extremadura","10","Cáceres",0,40109,1829,6728,8499,1610,10216,11227,3646,2535,4341,27317,2270
202103,"2021","11","Extremadura","10","Cáceres",0,39112,1764,6317,8240,1629,9956,11206,3592,2471,3931,26746,2372
202104,"2021","11","Extremadura","10","Cáceres",0,38270,1749,6053,8062,1614,9670,11122,3382,2458,3704,26244,2482
202105,"2021","11","Extremadura","10","Cáceres",0,35661,1504,5277,7568,1423,8978,10911,2949,2187,3403,24746,2376
202106,"2021","11","Extremadura","10","Cáceres",0,35216,1558,4970,7450,1556,8825,10857,2886,2165,3253,24323,2589
202107,"2021","11","Extremadura","10","Cáceres",0,32762,1402,4606,7180,1436,8117,10021,3071,1979,3001,22393,2318
202108,"2021","11","Extremadura","10","Cáceres",0,31800,1362,4380,7029,1462,7877,9690,2936,1935,2930,21900,2099
202109,"2021","11","Extremadura","10","Cáceres",0,31658,1451,4205,6920,1537,7856,9689,2675,1922,2908,22160,1993
202110,"2021","11","Extremadura","10","Cáceres",0,32219,1512,4366,6969,1565,7958,9849,2852,2025,2986,22336,2020
202111,"2021","11","Extremadura","10","Cáceres",0,32015,1504,4344,6960,1482,7853,9872,3082,1986,2965,21998,1984
202112,"2021","11","Extremadura","10","Cáceres",0,32411,1454,4685,7329,1396,7758,9789,3246,2169,3241,21856,1899
202101,"2021","01","Andalucía","11","Cádiz",0,187187,8792,33920,35371,8494,49606,51004,7268,12074,18352,125175,24318
202102,"2021","01","Andalucía","11","Cádiz",0,189247,8957,34036,35591,8736,50275,51652,7438,12076,18283,126603,24847
202103,"2021","01","Andalucía","11","Cádiz",0,184562,8630,32461,35007,8385,48587,51492,7202,12036,17805,122577,24942
202104,"2021","01","Andalucía","11","Cádiz",0,183199,8666,31720,34707,8444,48017,51645,6992,11642,17706,121357,25502
202105,"2021","01","Andalucía","11","Cádiz",0,175476,7992,29618,33602,7557,45676,51031,6618,11019,17163,115912,24764
202106,"2021","01","Andalucía","11","Cádiz",0,160495,6741,25683,31962,6579,41005,48525,6472,10335,16085,105154,22449
202107,"2021","01","Andalucía","11","Cádiz",0,146358,5669,22525,30379,5486,36649,45650,6416,9435,15428,95529,19550
202108,"2021","01","Andalucía","11","Cádiz",0,140339,4900,21246,29694,4977,35307,44215,5980,8952,15354,92590,17463
202109,"2021","01","Andalucía","11","Cádiz",0,146499,5518,22408,30063,5701,37398,45411,5836,9183,14963,98438,18079
202110,"2021","01","Andalucía","11","Cádiz",0,152083,6103,23585,30797,6186,38928,46484,6024,9423,15051,102743,18842
202111,"2021","01","Andalucía","11","Cádiz",0,153629,6205,23850,31043,6215,39361,46955,5941,9515,15054,104171,18948
202112,"2021","01","Andalucía","11","Cádiz",0,151953,6002,24260,31843,5771,37628,46449,6018,9775,16058,101604,18498
202101,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,44535,2478,6607,8946,2249,11398,12857,1774,4738,3286,30258,4479
202102,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,45706,2542,6646,9019,2417,11800,13282,1897,4675,3222,31318,4594
202103,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,44935,2449,6322,8903,2345,11594,13322,1954,4561,3160,30645,4615
202104,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,45568,2493,6320,8968,2385,11807,13595,2049,4575,3140,31073,4731
202105,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,44158,2277,5956,8818,2165,11404,13538,2067,4414,3052,30007,4618
202106,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,42691,2020,5575,8657,2000,10979,13460,2107,4286,2955,28836,4507
202107,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,41702,1842,5503,8457,1848,10808,13244,1979,4262,2977,28156,4328
202108,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,42432,1873,5759,8575,1881,11030,13314,2002,4345,3123,28635,4327
202109,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,42286,2069,5641,8448,1968,10805,13355,1945,4265,3035,28708,4333
202110,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,41861,2106,5675,8378,2013,10552,13137,1739,4312,2999,28490,4321
202111,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,38559,1854,5129,7865,1762,9492,12457,1527,4110,2762,26498,3662
202112,"2021","10","Comunitat Valenciana","12","Castellón/Castelló",0,36285,1548,4848,7661,1461,8798,11969,1418,4051,2668,25050,3098
202101,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,52088,2282,7272,9048,2695,14310,16481,5443,4169,4099,33777,4600
202102,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,52770,2403,7417,9030,2796,14483,16641,6068,4196,3821,33950,4735
202103,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,52419,2428,7318,8902,2743,14296,16732,6367,4184,3673,33419,4776
202104,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,51693,2367,7035,8766,2748,14036,16741,6258,4065,3512,33011,4847
202105,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,49274,2179,6379,8307,2470,13417,16522,5517,3834,3324,31896,4703
202106,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,48490,2220,6202,8309,2429,12969,16361,5448,3750,3377,31034,4881
202107,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,45711,1915,5989,7892,2099,12457,15359,5043,3505,3310,29534,4319
202108,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,43609,1719,5680,7819,1880,11904,14607,4448,3330,3503,28440,3888
202109,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,40359,1524,4889,7252,1806,10852,14036,3753,3128,2909,27079,3490
202110,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,41626,1698,5354,7525,1916,10915,14218,4791,3246,2875,27256,3458
202111,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,40555,1617,5056,7319,1847,10575,14141,4143,3183,2922,26934,3373
202112,"2021","08","Castilla - La Mancha","13","Ciudad Real",0,39787,1525,5154,7437,1664,10105,13902,3794,3299,3317,26210,3167
202101,"2021","01","Andalucía","14","Córdoba",0,81511,3735,13190,15895,4352,22185,22154,8171,7029,6570,50867,8874
202102,"2021","01","Andalucía","14","Córdoba",0,83265,4058,13568,16237,4594,22408,22400,9488,7031,6438,51171,9137
202103,"2021","01","Andalucía","14","Córdoba",0,83577,4124,13746,16432,4520,22252,22503,10535,7069,6421,50377,9175
202104,"2021","01","Andalucía","14","Córdoba",0,83673,4292,13775,16482,4597,21981,22546,10810,6988,6341,50118,9416
202105,"2021","01","Andalucía","14","Córdoba",0,80408,3929,12801,15987,4036,21230,22425,9895,6825,6077,48754,8857
202106,"2021","01","Andalucía","14","Córdoba",0,76381,3775,11849,15441,3834,19856,21626,9421,6432,5891,46279,8358
202107,"2021","01","Andalucía","14","Córdoba",0,72164,3423,11072,14998,3447,18521,20703,8948,6105,5919,43673,7519
202108,"2021","01","Andalucía","14","Córdoba",0,70811,3181,10849,14915,3291,18380,20195,7959,6172,6190,43559,6931
202109,"2021","01","Andalucía","14","Córdoba",0,70120,3113,10297,14623,3367,18389,20331,7316,6038,5806,43951,7009
202110,"2021","01","Andalucía","14","Córdoba",0,69217,3004,10022,14359,3375,18073,20384,7268,5889,5551,43532,6977
202111,"2021","01","Andalucía","14","Córdoba",0,66454,2640,9217,13661,3172,17462,20302,6112,5666,5344,42551,6781
202112,"2021","01","Andalucía","14","Córdoba",0,65349,2522,9422,13920,2908,16617,19960,6115,5875,5731,41175,6453
202101,"2021","12","Galicia","15","Coruña, A",0,74853,1685,13398,17832,1686,18340,21912,2105,7714,6316,52789,5929
202102,"2021","12","Galicia","15","Coruña, A",0,74579,1572,13019,17664,1716,18534,22074,2035,7602,6107,53143,5692
202103,"2021","12","Galicia","15","Coruña, A",0,72176,1460,12157,17287,1631,17755,21886,1922,7416,5869,51312,5657
202104,"2021","12","Galicia","15","Coruña, A",0,68535,1233,10978,16794,1411,16754,21365,1793,7336,5497,48806,5103
202105,"2021","12","Galicia","15","Coruña, A",0,66363,1161,10428,16137,1283,16093,21261,1789,7028,5249,47224,5073
202106,"2021","12","Galicia","15","Coruña, A",0,63432,1146,9605,15692,1222,15094,20673,1703,6854,5060,44701,5114
202107,"2021","12","Galicia","15","Coruña, A",0,60830,1032,8970,15113,1025,14553,20137,1574,6616,4845,42825,4970
202108,"2021","12","Galicia","15","Coruña, A",0,60802,1042,8906,14962,1108,14726,20058,1560,6561,4804,42876,5001
202109,"2021","12","Galicia","15","Coruña, A",0,61785,1178,9023,14898,1244,14975,20467,1539,6488,4701,43935,5122
202110,"2021","12","Galicia","15","Coruña, A",0,61785,1266,9195,14882,1346,14652,20444,1535,6388,4659,43875,5328
202111,"2021","12","Galicia","15","Coruña, A",0,61163,1283,9027,14902,1325,14200,20426,1590,6349,4700,43244,5280
202112,"2021","12","Galicia","15","Coruña, A",0,60891,1230,9212,15187,1203,13786,20273,1632,6488,4980,42700,5091
202101,"2021","08","Castilla - La Mancha","16","Cuenca",0,14487,700,2149,3001,632,3558,4447,1588,1332,1091,9353,1123
202102,"2021","08","Castilla - La Mancha","16","Cuenca",0,14578,724,2098,2928,667,3634,4527,1546,1332,1011,9529,1160
202103,"2021","08","Castilla - La Mancha","16","Cuenca",0,14439,709,2100,2883,675,3542,4530,1637,1367,945,9301,1189
202104,"2021","08","Castilla - La Mancha","16","Cuenca",0,14547,712,2112,2897,682,3555,4589,1723,1405,928,9310,1181
202105,"2021","08","Castilla - La Mancha","16","Cuenca",0,13876,613,1934,2815,580,3417,4517,1536,1340,881,8986,1133
202106,"2021","08","Castilla - La Mancha","16","Cuenca",0,13358,572,1788,2731,536,3272,4459,1490,1238,839,8669,1122
202107,"2021","08","Castilla - La Mancha","16","Cuenca",0,12654,506,1749,2587,464,3129,4219,1458,1186,807,8180,1023
202108,"2021","08","Castilla - La Mancha","16","Cuenca",0,12039,485,1604,2484,409,3052,4005,1355,1167,777,7862,878
202109,"2021","08","Castilla - La Mancha","16","Cuenca",0,11267,442,1409,2305,440,2796,3875,1146,1069,717,7537,798
202110,"2021","08","Castilla - La Mancha","16","Cuenca",0,11779,471,1562,2425,451,2884,3986,1378,1129,718,7739,815
202111,"2021","08","Castilla - La Mancha","16","Cuenca",0,11290,434,1513,2352,426,2677,3888,1264,1103,751,7425,747
202112,"2021","08","Castilla - La Mancha","16","Cuenca",0,10559,389,1423,2349,336,2392,3670,1209,1067,793,6846,644
202101,"2021","09","Cataluña","17","Girona",0,50891,2756,9324,11543,2283,11759,13226,1570,4849,4428,37081,2963
202102,"2021","09","Cataluña","17","Girona",0,51025,2749,9245,11599,2330,11792,13310,1629,4944,4322,37116,3014
202103,"2021","09","Cataluña","17","Girona",0,49630,2550,8879,11436,2166,11380,13219,1681,4853,4225,35772,3099
202104,"2021","09","Cataluña","17","Girona",0,48648,2433,8630,11351,2022,11087,13125,1685,4721,4144,34958,3140
202105,"2021","09","Cataluña","17","Girona",0,46567,2095,8121,11076,1729,10646,12900,1573,4582,4038,33245,3129
202106,"2021","09","Cataluña","17","Girona",0,41380,1573,6801,10108,1369,9384,12145,1313,4189,3703,29270,2905
202107,"2021","09","Cataluña","17","Girona",0,36952,1111,5754,9418,1070,8254,11345,1179,3907,3468,26036,2362
202108,"2021","09","Cataluña","17","Girona",0,35676,962,5460,9141,975,8176,10962,1006,3843,3515,25271,2041
202109,"2021","09","Cataluña","17","Girona",0,35469,1182,5321,9108,1156,7775,10927,963,3709,3311,25434,2052
202110,"2021","09","Cataluña","17","Girona",0,36174,1378,5518,9203,1228,7766,11081,1112,3680,3238,26045,2099
202111,"2021","09","Cataluña","17","Girona",0,35980,1315,5510,9151,1112,7766,11126,1183,3584,3141,26057,2015
202112,"2021","09","Cataluña","17","Girona",0,35763,1222,5559,9242,1045,7700,10995,1249,3628,3224,25696,1966
202101,"2021","01","Andalucía","18","Granada",0,104358,5127,20059,20408,5676,29162,23926,9196,5083,9762,68642,11675
202102,"2021","01","Andalucía","18","Granada",0,105958,5400,20451,20664,5933,29288,24222,10096,5143,9540,69160,12019
202103,"2021","01","Andalucía","18","Granada",0,104380,5341,20116,20662,5672,28463,24126,10381,4961,9347,67690,12001
202104,"2021","01","Andalucía","18","Granada",0,104865,5503,20029,20671,5795,28477,24390,10400,4885,9396,67776,12408
202105,"2021","01","Andalucía","18","Granada",0,101997,5185,19120,20371,5262,27798,24261,10386,4833,9247,65617,11914
202106,"2021","01","Andalucía","18","Granada",0,94495,4586,17072,19464,4771,25360,23242,9991,4459,8771,60586,10688
202107,"2021","01","Andalucía","18","Granada",0,86342,3788,15222,18463,4009,22914,21946,8946,4194,8358,55621,9223
202108,"2021","01","Andalucía","18","Granada",0,82999,3285,14695,18208,3564,21987,21260,8245,4161,8504,54064,8025
202109,"2021","01","Andalucía","18","Granada",0,84017,3554,14575,18127,3780,22470,21511,8046,4158,8263,55229,8321
202110,"2021","01","Andalucía","18","Granada",0,85370,3833,14666,18218,4006,22713,21934,8354,4202,8309,55801,8704
202111,"2021","01","Andalucía","18","Granada",0,84089,3656,14089,17766,3974,22587,22017,7616,4139,8177,55535,8622
202112,"2021","01","Andalucía","18","Granada",0,80922,3238,13517,17605,3683,21395,21484,6967,4031,8440,53263,8221
202101,"2021","08","Castilla - La Mancha","19","Guadalajara",0,18896,894,3147,3771,798,4926,5360,405,1347,1345,14484,1315
202102,"2021","08","Castilla - La Mancha","19","Guadalajara",0,19601,1001,3223,3843,843,5132,5559,418,1325,1303,15183,1372
202103,"2021","08","Castilla - La Mancha","19","Guadalajara",0,19254,1000,3025,3739,846,5042,5602,391,1295,1251,14910,1407
