"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
201811,"2018","10","Comunitat Valenciana","12","Castellón/Castelló",0,37968,1837,5418,7967,1755,9970,11021,1425,4678,2941,25740,3184
201812,"2018","10","Comunitat Valenciana","12","Castellón/Castelló",0,37314,1772,5428,7963,1596,9718,10837,1395,4703,2932,25200,3084
201801,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,51773,2651,7796,8819,2866,14963,14678,5885,4360,4580,32389,4559
201802,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,52310,2755,7996,8855,2860,15055,14789,6583,4198,4489,32459,4581
201803,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,52990,2816,8272,9006,2874,15144,14878,6847,4369,4743,32333,4698
201804,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,52355,2753,8009,8756,2819,15044,14974,6548,4386,4483,32203,4735
201805,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,50762,2634,7381,8418,2760,14714,14855,6046,4194,4199,31599,4724
201806,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,49188,2503,6978,8067,2662,14353,14625,5539,4062,3985,30940,4662
201807,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,48444,2447,6875,7896,2673,14087,14466,5305,4012,3922,30508,4697
201808,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,48928,2395,6989,8122,2673,14253,14496,5147,4157,4242,30742,4640
201809,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,45841,2093,5903,7275,2657,13537,14376,3474,3860,3720,30208,4579
201810,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,48638,2479,6795,8080,2805,13885,14594,5984,3962,3639,30575,4478
201811,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,47722,2493,6626,7811,2771,13604,14417,5508,4069,3715,30045,4385
201812,"2018","08","Castilla - La Mancha","13","Ciudad Real",0,45786,2122,6200,7643,2509,13075,14237,4588,4159,4115,28804,4120
201801,"2018","01","Andalucía","14","Córdoba",0,72187,2967,11521,14628,3702,20255,19114,6007,6867,6230,45733,7350
201802,"2018","01","Andalucía","14","Córdoba",0,74150,3412,12194,15166,3884,20276,19218,8099,6789,6218,45512,7532
201803,"2018","01","Andalucía","14","Córdoba",0,75099,3658,12749,15590,3892,20087,19123,8786,6914,6675,45063,7661
201804,"2018","01","Andalucía","14","Córdoba",0,73175,3512,12021,15072,3818,19752,19000,8385,6792,6259,44123,7616
201805,"2018","01","Andalucía","14","Córdoba",0,71829,3431,11456,14748,3750,19460,18984,7778,6587,6117,43739,7608
201806,"2018","01","Andalucía","14","Córdoba",0,71170,3375,11206,14585,3554,19560,18890,7695,6418,6052,43572,7433
201807,"2018","01","Andalucía","14","Córdoba",0,71615,3502,11357,14780,3712,19469,18795,7771,6408,6127,43707,7602
201808,"2018","01","Andalucía","14","Córdoba",0,73172,3524,11758,15065,3835,20106,18884,7578,6671,6439,44873,7611
201809,"2018","01","Andalucía","14","Córdoba",0,73418,3682,11622,14862,4087,20009,19156,7051,6617,6306,45563,7881
201810,"2018","01","Andalucía","14","Córdoba",0,73094,3630,11534,14652,4063,19869,19346,6776,6561,6152,45730,7875
201811,"2018","01","Andalucía","14","Córdoba",0,70104,2906,10865,14099,3403,19535,19296,6112,6383,5958,44579,7072
201812,"2018","01","Andalucía","14","Córdoba",0,66740,2507,10108,13627,3122,18557,18819,5022,6435,6100,42475,6708
201801,"2018","12","Galicia","15","Coruña, A",0,75489,1776,13410,18036,1710,19277,21280,1970,8732,7981,50734,6072
201802,"2018","12","Galicia","15","Coruña, A",0,74653,1813,13067,17752,1775,19067,21179,1942,8432,7709,50399,6171
201803,"2018","12","Galicia","15","Coruña, A",0,73362,1805,12713,17568,1783,18581,20912,1879,8338,7639,49222,6284
201804,"2018","12","Galicia","15","Coruña, A",0,72410,1810,12184,17274,1784,18461,20897,1853,8048,7322,48856,6331
201805,"2018","12","Galicia","15","Coruña, A",0,70557,1714,11793,16856,1647,17978,20569,1815,7781,6998,47709,6254
201806,"2018","12","Galicia","15","Coruña, A",0,68269,1655,11281,16465,1468,17152,20248,1788,7664,6751,45987,6079
201807,"2018","12","Galicia","15","Coruña, A",0,65698,1499,10472,15779,1422,16755,19771,1660,7212,6418,44391,6017
201808,"2018","12","Galicia","15","Coruña, A",0,65572,1461,10336,15524,1491,17019,19741,1650,7182,6175,44606,5959
201809,"2018","12","Galicia","15","Coruña, A",0,66646,1614,10710,15597,1635,17093,19997,1658,7194,6145,45591,6058
201810,"2018","12","Galicia","15","Coruña, A",0,66808,1672,10955,15485,1707,16942,20047,1701,7138,5968,45972,6029
201811,"2018","12","Galicia","15","Coruña, A",0,67041,1671,11103,15761,1660,16805,20041,1763,7242,6121,45978,5937
201812,"2018","12","Galicia","15","Coruña, A",0,66691,1513,11297,16141,1488,16311,19941,1768,7599,6562,45117,5645
201801,"2018","08","Castilla - La Mancha","16","Cuenca",0,14382,625,2208,3057,594,3753,4145,1614,1174,1144,9463,987
201802,"2018","08","Castilla - La Mancha","16","Cuenca",0,14299,629,2170,2981,607,3757,4155,1625,1178,1102,9387,1007
201803,"2018","08","Castilla - La Mancha","16","Cuenca",0,14008,641,2108,2898,579,3656,4126,1659,1194,1097,9032,1026
201804,"2018","08","Castilla - La Mancha","16","Cuenca",0,13902,640,2019,2831,605,3636,4171,1643,1166,1021,9017,1055
201805,"2018","08","Castilla - La Mancha","16","Cuenca",0,13598,619,1915,2728,591,3572,4173,1555,1175,948,8892,1028
201806,"2018","08","Castilla - La Mancha","16","Cuenca",0,12807,579,1770,2552,549,3331,4026,1446,1056,886,8406,1013
201807,"2018","08","Castilla - La Mancha","16","Cuenca",0,12540,558,1717,2510,539,3275,3941,1425,1032,830,8230,1023
201808,"2018","08","Castilla - La Mancha","16","Cuenca",0,12665,547,1822,2521,547,3309,3919,1525,1034,894,8195,1017
201809,"2018","08","Castilla - La Mancha","16","Cuenca",0,12263,548,1571,2362,565,3265,3952,1112,1003,839,8271,1038
201810,"2018","08","Castilla - La Mancha","16","Cuenca",0,12905,617,1816,2554,601,3328,3989,1619,1068,801,8403,1014
201811,"2018","08","Castilla - La Mancha","16","Cuenca",0,12623,637,1751,2450,610,3229,3946,1458,1086,810,8250,1019
201812,"2018","08","Castilla - La Mancha","16","Cuenca",0,12422,615,1714,2475,564,3140,3914,1341,1134,919,8040,988
201801,"2018","09","Cataluña","17","Girona",0,41979,1763,7693,9700,1635,10118,11070,1430,3942,3994,30254,2359
201802,"2018","09","Cataluña","17","Girona",0,41401,1789,7476,9588,1632,9974,10942,1429,3921,3910,29702,2439
201803,"2018","09","Cataluña","17","Girona",0,38820,1644,6852,9114,1441,9241,10528,1380,3875,3804,27297,2464
201804,"2018","09","Cataluña","17","Girona",0,36793,1435,6267,8809,1291,8719,10272,1366,3717,3657,25614,2439
201805,"2018","09","Cataluña","17","Girona",0,34696,1222,5746,8433,1167,8179,9949,1244,3574,3536,23992,2350
201806,"2018","09","Cataluña","17","Girona",0,32299,1016,5071,8071,967,7624,9550,1086,3409,3490,21985,2329
201807,"2018","09","Cataluña","17","Girona",0,31828,938,5112,8042,895,7420,9421,1078,3427,3671,21438,2214
201808,"2018","09","Cataluña","17","Girona",0,33023,990,5446,8355,947,7769,9516,968,3542,4021,22397,2095
201809,"2018","09","Cataluña","17","Girona",0,34750,1449,5752,8416,1339,8046,9748,975,3574,3685,24319,2197
201810,"2018","09","Cataluña","17","Girona",0,37419,1833,6362,8791,1563,8657,10213,1224,3606,3554,26812,2223
201811,"2018","09","Cataluña","17","Girona",0,39010,1882,6681,9022,1643,9219,10563,1278,3671,3456,28368,2237
201812,"2018","09","Cataluña","17","Girona",0,38880,1851,6750,9062,1587,9147,10483,1273,3685,3548,28146,2228
201801,"2018","01","Andalucía","18","Granada",0,85411,3600,16437,18334,3850,24088,19102,6599,4930,9569,56019,8294
201802,"2018","01","Andalucía","18","Granada",0,86722,3894,16808,18584,4065,24174,19197,7672,4887,9497,56083,8583
201803,"2018","01","Andalucía","18","Granada",0,86366,4028,16776,18616,4090,23746,19110,7900,4778,9667,55231,8790
201804,"2018","01","Andalucía","18","Granada",0,84305,3939,16102,18002,4057,23264,18941,7371,4618,9164,54250,8902
201805,"2018","01","Andalucía","18","Granada",0,82593,3789,15344,17618,3918,22994,18930,7172,4512,8834,53300,8775
201806,"2018","01","Andalucía","18","Granada",0,81746,3640,15095,17504,3729,22880,18898,7420,4391,8697,52783,8455
201807,"2018","01","Andalucía","18","Granada",0,81057,3606,14943,17450,3691,22649,18718,7342,4312,8719,52314,8370
201808,"2018","01","Andalucía","18","Granada",0,82023,3587,15248,17727,3741,22926,18794,7072,4428,8926,53266,8331
201809,"2018","01","Andalucía","18","Granada",0,83583,3926,15388,17796,4102,23198,19173,6911,4488,8841,54592,8751
201810,"2018","01","Andalucía","18","Granada",0,85605,4208,15856,18019,4400,23698,19424,7172,4539,8834,56056,9004
201811,"2018","01","Andalucía","18","Granada",0,84542,3689,15665,17941,3981,23705,19561,6874,4419,8851,55939,8459
201812,"2018","01","Andalucía","18","Granada",0,80309,3248,14291,17227,3684,22661,19198,5691,4328,8856,53289,8145
201801,"2018","08","Castilla - La Mancha","19","Guadalajara",0,16208,648,2575,3427,581,4539,4438,388,1194,1253,12358,1015
201802,"2018","08","Castilla - La Mancha","19","Guadalajara",0,16616,711,2664,3406,663,4658,4514,384,1245,1244,12710,1033
201803,"2018","08","Castilla - La Mancha","19","Guadalajara",0,16377,716,2616,3340,636,4633,4436,373,1176,1255,12499,1074
