"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
202007,"2020","10","Comunitat Valenciana","03","Alicante/Alacant",0,176284,7959,28364,38084,6849,41614,53414,6998,24308,15393,115984,13601
202008,"2020","10","Comunitat Valenciana","03","Alicante/Alacant",0,178408,8097,28864,38798,6955,41929,53765,6812,24932,16282,116497,13885
202009,"2020","10","Comunitat Valenciana","03","Alicante/Alacant",0,179045,8528,28926,38965,7259,41407,53960,6617,24176,15941,118241,14070
202010,"2020","10","Comunitat Valenciana","03","Alicante/Alacant",0,181535,8850,29464,38958,7587,41999,54677,6703,23951,15694,121038,14149
202011,"2020","10","Comunitat Valenciana","03","Alicante/Alacant",0,184618,9150,30173,39337,7857,42855,55246,6818,23841,15927,123761,14271
202001,"2020","01","Andalucía","04","Almería",0,56263,2151,10193,12207,2068,15159,14485,6701,2281,5379,37054,4848
202002,"2020","01","Andalucía","04","Almería",0,56111,2221,10027,12118,2150,15152,14443,6629,2262,5337,36891,4992
202003,"2020","01","Andalucía","04","Almería",0,64796,2598,12636,13578,2624,17922,15438,6950,2645,6472,43474,5255
202004,"2020","01","Andalucía","04","Almería",0,69433,2736,13366,14241,2932,19626,16532,8029,2782,6642,46725,5255
202005,"2020","01","Andalucía","04","Almería",0,72160,2756,13643,14277,3111,20966,17407,8907,2781,6258,48795,5419
202006,"2020","01","Andalucía","04","Almería",0,77581,3013,15268,14969,3389,22707,18235,11807,2793,6076,51052,5853
202007,"2020","01","Andalucía","04","Almería",0,78937,3083,15917,15313,3349,22867,18408,12988,2723,6074,51148,6004
202008,"2020","01","Andalucía","04","Almería",0,77650,3087,14825,14974,3443,22903,18418,11074,2730,6227,51412,6207
202009,"2020","01","Andalucía","04","Almería",0,75823,3156,14226,14644,3439,22055,18303,10463,2604,6026,50314,6416
202010,"2020","01","Andalucía","04","Almería",0,71361,3169,13255,14078,3252,20150,17457,9574,2533,5991,46751,6512
202011,"2020","01","Andalucía","04","Almería",0,68482,3095,12757,13872,3124,18878,16756,9197,2459,5870,44340,6616
202001,"2020","07","Castilla y León","05","Ávila",0,11251,479,1598,2719,409,2567,3479,724,675,1131,7634,1087
202002,"2020","07","Castilla y León","05","Ávila",0,11190,477,1565,2651,408,2585,3504,700,659,1088,7640,1103
202003,"2020","07","Castilla y León","05","Ávila",0,11988,520,1841,2879,421,2767,3560,678,693,1321,8171,1125
202004,"2020","07","Castilla y León","05","Ávila",0,12827,591,2084,3037,474,2925,3716,709,753,1422,8777,1166
202005,"2020","07","Castilla y León","05","Ávila",0,12908,619,2021,2954,501,3014,3799,688,774,1347,8903,1196
202006,"2020","07","Castilla y León","05","Ávila",0,12486,616,1886,2753,517,2971,3743,655,729,1228,8617,1257
202007,"2020","07","Castilla y León","05","Ávila",0,11506,502,1678,2579,445,2745,3557,602,683,1147,7825,1249
202008,"2020","07","Castilla y León","05","Ávila",0,11540,502,1674,2587,470,2758,3549,591,703,1161,7803,1282
202009,"2020","07","Castilla y León","05","Ávila",0,11754,557,1700,2627,521,2727,3622,555,705,1140,8026,1328
202010,"2020","07","Castilla y León","05","Ávila",0,12161,574,1812,2663,538,2854,3720,726,711,1111,8283,1330
202011,"2020","07","Castilla y León","05","Ávila",0,12715,608,1913,2832,592,2957,3813,845,718,1139,8655,1358
202001,"2020","11","Extremadura","06","Badajoz",0,68301,3089,9818,12591,3130,18159,21514,8275,3689,4698,48189,3450
202002,"2020","11","Extremadura","06","Badajoz",0,68548,3248,9747,12533,3241,18241,21538,8239,3767,4660,48218,3664
202003,"2020","11","Extremadura","06","Badajoz",0,73231,3503,11644,13803,3423,19063,21795,8650,4151,6202,50462,3766
202004,"2020","11","Extremadura","06","Badajoz",0,74902,3584,12020,13893,3520,19777,22108,8024,4361,6151,52481,3885
202005,"2020","11","Extremadura","06","Badajoz",0,72197,3380,11061,12987,3368,19298,22103,7330,4105,5179,51559,4024
202006,"2020","11","Extremadura","06","Badajoz",0,70655,3206,10412,12569,3177,19208,22083,7831,3863,4746,50077,4138
202007,"2020","11","Extremadura","06","Badajoz",0,69181,3272,10058,12424,3273,18668,21486,8395,3621,4637,48014,4514
202008,"2020","11","Extremadura","06","Badajoz",0,69066,3304,9970,12261,3387,18675,21469,8424,3573,4697,47613,4759
202009,"2020","11","Extremadura","06","Badajoz",0,69936,3485,9934,12503,3730,18555,21729,8709,3699,4743,47791,4994
202010,"2020","11","Extremadura","06","Badajoz",0,72023,3868,10478,12959,3993,18679,22046,9842,3962,4809,48234,5176
202011,"2020","11","Extremadura","06","Badajoz",0,72712,3925,10441,12855,4212,18860,22419,9561,3943,4922,49011,5275
202001,"2020","04","Balears, Illes","07","Balears, Illes",0,60855,4194,12086,10871,3810,16181,13713,694,2407,5249,49927,2578
202002,"2020","04","Balears, Illes","07","Balears, Illes",0,57565,3537,11108,10471,3341,15479,13629,665,2283,5072,47006,2539
202003,"2020","04","Balears, Illes","07","Balears, Illes",0,62769,3926,12706,11402,3790,16838,14107,693,2462,6133,50731,2750
202004,"2020","04","Balears, Illes","07","Balears, Illes",0,72542,4789,15672,13212,4497,19216,15156,828,2986,8198,57532,2998
202005,"2020","04","Balears, Illes","07","Balears, Illes",0,74689,5149,15786,13515,4748,19797,15694,864,3047,8167,59310,3301
202006,"2020","04","Balears, Illes","07","Balears, Illes",0,74293,5016,15466,13509,4589,19747,15966,923,3055,8140,58581,3594
202007,"2020","04","Balears, Illes","07","Balears, Illes",0,71547,4892,14332,13481,4424,18756,15662,912,3002,8659,55020,3954
202008,"2020","04","Balears, Illes","07","Balears, Illes",0,73753,5043,14924,14130,4568,19152,15936,919,3075,9576,55880,4303
202009,"2020","04","Balears, Illes","07","Balears, Illes",0,77112,5733,15680,14406,5230,19799,16264,1000,3116,9249,59090,4657
202010,"2020","04","Balears, Illes","07","Balears, Illes",0,81713,6368,16699,14847,5710,21167,16922,1107,3222,9171,63196,5017
202011,"2020","04","Balears, Illes","07","Balears, Illes",0,85330,6864,17509,15273,6175,22080,17429,1158,3369,9344,66117,5342
202001,"2020","09","Cataluña","08","Barcelona",0,285305,10534,47933,66120,8753,62599,89366,2536,33803,21252,209846,17868
202002,"2020","09","Cataluña","08","Barcelona",0,287731,11035,48008,66286,9225,63253,89924,2567,33623,21134,211913,18494
202003,"2020","09","Cataluña","08","Barcelona",0,304439,11736,53350,69110,10050,68141,92052,2559,34499,22803,225915,18663
202004,"2020","09","Cataluña","08","Barcelona",0,340989,13217,64937,76413,11287,77989,97146,2646,37758,26819,254836,18930
202005,"2020","09","Cataluña","08","Barcelona",0,355021,14491,68022,78211,12584,82339,99374,2651,38772,26683,266831,20084
202006,"2020","09","Cataluña","08","Barcelona",0,358247,15043,67161,77243,13411,84776,100613,2763,38265,25832,270108,21279
202007,"2020","09","Cataluña","08","Barcelona",0,349048,13851,63513,75683,11993,83156,100852,2823,37581,25048,261988,21608
202008,"2020","09","Cataluña","08","Barcelona",0,357040,14218,65349,76906,12479,85927,102161,2818,38344,25876,267880,22122
202009,"2020","09","Cataluña","08","Barcelona",0,350597,14652,63672,76803,12495,82181,100794,3037,37774,25503,261254,23029
202010,"2020","09","Cataluña","08","Barcelona",0,351676,15310,63889,77917,12941,80693,100926,3284,37504,25494,261589,23805
202011,"2020","09","Cataluña","08","Barcelona",0,350830,13865,63853,79025,11556,80933,101598,3292,37314,25665,261686,22873
202001,"2020","07","Castilla y León","09","Burgos",0,18993,806,2972,4273,716,4161,6065,1041,2474,1326,13056,1096
202002,"2020","07","Castilla y León","09","Burgos",0,18981,814,2910,4269,719,4181,6088,1002,2443,1313,13094,1129
202003,"2020","07","Castilla y León","09","Burgos",0,20184,889,3363,4544,755,4480,6153,1043,2639,1434,13913,1155
202004,"2020","07","Castilla y León","09","Burgos",0,22189,1031,3918,4881,864,5029,6466,1075,2909,1566,15422,1217
202005,"2020","07","Castilla y León","09","Burgos",0,23084,1117,4188,4856,926,5315,6682,956,3091,1575,16170,1292
202006,"2020","07","Castilla y León","09","Burgos",0,22417,1112,4017,4629,920,5170,6569,980,2924,1483,15655,1375
202007,"2020","07","Castilla y León","09","Burgos",0,21012,987,3681,4407,821,4861,6255,1066,2759,1376,14384,1427
202008,"2020","07","Castilla y León","09","Burgos",0,21085,986,3641,4474,823,4871,6290,1126,2717,1392,14357,1493
202009,"2020","07","Castilla y León","09","Burgos",0,20300,981,3291,4287,864,4646,6231,880,2589,1340,13908,1583
202010,"2020","07","Castilla y León","09","Burgos",0,21246,1061,3391,4472,949,4882,6491,1279,2638,1321,14405,1603
202011,"2020","07","Castilla y León","09","Burgos",0,21972,1162,3557,4623,996,5059,6575,1454,2699,1329,14844,1646
202001,"2020","11","Extremadura","10","Cáceres",0,36927,1794,5927,8065,1519,9400,10222,3099,2493,3778,25633,1924
202002,"2020","11","Extremadura","10","Cáceres",0,36698,1775,5780,7897,1583,9390,10273,2995,2448,3674,25543,2038
202003,"2020","11","Extremadura","10","Cáceres",0,39457,1919,6879,8717,1658,9850,10434,3105,2657,4812,26773,2110
202004,"2020","11","Extremadura","10","Cáceres",0,40543,2008,7191,8775,1752,10266,10551,3010,2656,4897,27823,2157
202005,"2020","11","Extremadura","10","Cáceres",0,39192,1917,6600,8233,1727,10122,10593,2814,2515,4150,27453,2260
202006,"2020","11","Extremadura","10","Cáceres",0,37903,1829,6168,7888,1584,9911,10523,3097,2518,3803,26188,2297
202007,"2020","11","Extremadura","10","Cáceres",0,36826,1818,6019,7800,1629,9457,10103,3416,2428,3634,24829,2519
202008,"2020","11","Extremadura","10","Cáceres",0,36393,1847,5847,7660,1690,9331,10018,3349,2325,3654,24442,2623
202009,"2020","11","Extremadura","10","Cáceres",0,36113,1935,5574,7485,1835,9173,10111,3230,2259,3495,24378,2751
202010,"2020","11","Extremadura","10","Cáceres",0,37065,2015,5619,7579,1976,9406,10470,3495,2328,3468,24915,2859
202011,"2020","11","Extremadura","10","Cáceres",0,38113,2117,5995,7760,2038,9561,10642,3736,2419,3621,25408,2929
202001,"2020","01","Andalucía","11","Cádiz",0,152121,6029,25477,29678,5840,40915,44182,5884,9309,14923,104103,17902
202002,"2020","01","Andalucía","11","Cádiz",0,150767,6120,24707,29371,6004,40350,44215,5839,9189,14714,102695,18330
202003,"2020","01","Andalucía","11","Cádiz",0,176416,7110,34301,35472,6854,46315,46364,6194,11819,22117,117463,18823
202004,"2020","01","Andalucía","11","Cádiz",0,180898,7585,34917,35436,7294,48129,47537,6038,12284,20461,122791,19324
202005,"2020","01","Andalucía","11","Cádiz",0,177987,7543,32978,33851,7332,48287,47996,5999,11806,18131,122227,19824
202006,"2020","01","Andalucía","11","Cádiz",0,173438,7648,30773,32443,7509,47215,47850,6731,11245,17045,117202,21215
202007,"2020","01","Andalucía","11","Cádiz",0,165948,7191,28490,31600,7050,44616,47001,7312,10741,16633,109824,21438
202008,"2020","01","Andalucía","11","Cádiz",0,166689,7264,28602,31780,7226,44730,47087,6995,10777,16906,109838,22173
202009,"2020","01","Andalucía","11","Cádiz",0,172257,7945,29789,32395,7772,46361,47995,6959,10717,16600,115078,22903
202010,"2020","01","Andalucía","11","Cádiz",0,176996,8480,30916,33091,8233,47248,49028,7138,10964,16799,118440,23655
202011,"2020","01","Andalucía","11","Cádiz",0,181179,8885,31902,33580,8694,48334,49784,7079,11095,17056,121653,24296
202001,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,38952,1852,5542,8192,1712,9846,11808,1611,4611,2821,26839,3070
202002,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,39432,1899,5524,8231,1751,9985,12042,1633,4615,2887,27138,3159
202003,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,42608,2123,6431,8850,1937,10863,12404,1664,4949,3455,29308,3232
202004,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,46611,2503,7618,9588,2239,11787,12876,1794,5590,3821,31964,3442
202005,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,47218,2575,7604,9620,2261,12062,13096,1897,5676,3623,32380,3642
202006,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,48965,3455,7508,9497,3108,12230,13167,2130,5614,3485,32257,5479
202007,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,45371,2641,6850,9116,2253,11649,12862,2067,5354,3414,30138,4398
202008,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,45778,2671,6922,9165,2261,11822,12937,2037,5345,3509,30367,4520
202009,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,45343,2772,6705,9098,2421,11430,12917,1979,5131,3408,30185,4640
202010,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,43926,2753,6380,8837,2389,10997,12570,1791,4937,3272,29263,4663
202011,"2020","10","Comunitat Valenciana","12","Castellón/Castelló",0,43215,2610,6298,8728,2364,10764,12451,1659,4762,3229,28914,4651
202001,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,49272,2279,6887,8691,2490,13552,15373,5717,4115,3916,31680,3844
202002,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,48475,2357,6716,8534,2456,13168,15244,5842,4133,3658,30955,3887
202003,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,52141,2544,8277,9667,2553,13729,15371,6133,4532,5376,32216,3884
202004,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,55116,2717,9232,10161,2675,14583,15748,6221,5018,5692,34273,3912
202005,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,53574,2529,8377,9477,2667,14670,15854,5698,4870,4618,34425,3963
202006,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,51681,2420,7671,9022,2473,14265,15830,5866,4487,4043,33256,4029
202007,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,51063,2400,7384,8808,2514,14199,15758,6094,4283,3771,32662,4253
202008,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,50751,2372,7155,8686,2572,14144,15822,5537,4216,3844,32717,4437
202009,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,47629,2097,6269,8023,2527,13202,15511,4325,3853,3506,31439,4506
202010,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,50346,2345,7048,8721,2712,13690,15830,6202,3995,3603,31946,4600
202011,"2020","08","Castilla - La Mancha","13","Ciudad Real",0,49639,2289,6712,8386,2747,13583,15922,5412,3959,3669,31936,4663
202001,"2020","01","Andalucía","14","Córdoba",0,70199,2948,10996,14338,3264,18973,19680,7386,6302,5756,44293,6462
202002,"2020","01","Andalucía","14","Córdoba",0,71783,3284,11408,14692,3401,19131,19867,8651,6381,5815,44254,6682
202003,"2020","01","Andalucía","14","Córdoba",0,84110,3932,15835,17464,3929,22144,20806,9713,7946,8607,50869,6975
202004,"2020","01","Andalucía","14","Córdoba",0,87982,4304,16830,17997,4140,23359,21352,10001,8683,8419,53697,7182
202005,"2020","01","Andalucía","14","Córdoba",0,85843,4156,15694,17161,4112,23231,21489,9654,8392,7246,53227,7324
202006,"2020","01","Andalucía","14","Córdoba",0,86137,4357,15457,16804,4376,23500,21643,10325,8024,6847,53076,7865
202007,"2020","01","Andalucía","14","Córdoba",0,84791,4349,15119,16542,4314,23020,21447,10796,7619,6769,51559,8048
202008,"2020","01","Andalucía","14","Córdoba",0,85740,4432,15057,16723,4577,23379,21572,10223,7582,7113,52314,8508
202009,"2020","01","Andalucía","14","Córdoba",0,84015,4517,14273,16366,4781,22423,21655,9492,7237,6758,51488,9040
202010,"2020","01","Andalucía","14","Córdoba",0,82901,4478,13732,16146,4884,21983,21678,9107,7008,6664,50880,9242
202011,"2020","01","Andalucía","14","Córdoba",0,80558,4104,12692,15312,4942,21755,21753,7684,6818,6283,50395,9378
202001,"2020","12","Galicia","15","Coruña, A",0,67126,1526,11271,16205,1556,16211,20357,1758,7060,5938,46936,5434
202002,"2020","12","Galicia","15","Coruña, A",0,66516,1499,11044,16034,1590,16125,20224,1698,7036,5787,46505,5490
202003,"2020","12","Galicia","15","Coruña, A",0,69405,1584,11887,16587,1698,17111,20538,1689,7320,6215,48645,5536
202004,"2020","12","Galicia","15","Coruña, A",0,76971,1853,14405,18082,1890,19117,21624,1854,8328,7230,53949,5610
202005,"2020","12","Galicia","15","Coruña, A",0,76817,1887,14275,17979,1878,19091,21707,1843,8361,6924,53980,5709
202006,"2020","12","Galicia","15","Coruña, A",0,74895,1860,13571,17478,1825,18703,21458,1869,8076,6502,52503,5945
202007,"2020","12","Galicia","15","Coruña, A",0,71534,1728,12446,16761,1665,17875,21059,1851,7712,6157,49823,5991
202008,"2020","12","Galicia","15","Coruña, A",0,72553,1720,12396,17181,1693,18211,21352,1868,8126,6026,50261,6272
202009,"2020","12","Galicia","15","Coruña, A",0,72117,1758,12361,16751,1892,17903,21452,1904,7489,5900,50315,6509
202010,"2020","12","Galicia","15","Coruña, A",0,73715,1869,12695,17149,2026,18169,21807,2003,7596,5918,51510,6688
202011,"2020","12","Galicia","15","Coruña, A",0,76063,2062,13378,17588,2104,18618,22313,2109,7789,6052,53298,6815
202001,"2020","08","Castilla - La Mancha","16","Cuenca",0,12992,625,1887,2667,570,3078,4165,1464,1158,938,8563,869
202002,"2020","08","Castilla - La Mancha","16","Cuenca",0,12808,639,1833,2627,553,3029,4127,1436,1139,913,8435,885
202003,"2020","08","Castilla - La Mancha","16","Cuenca",0,13690,694,2141,2891,600,3267,4097,1518,1251,1192,8835,894
202004,"2020","08","Castilla - La Mancha","16","Cuenca",0,14244,759,2306,2940,629,3430,4180,1599,1304,1233,9188,920
202005,"2020","08","Castilla - La Mancha","16","Cuenca",0,13983,749,2136,2807,612,3459,4220,1484,1266,1060,9209,964
202006,"2020","08","Castilla - La Mancha","16","Cuenca",0,13665,685,2062,2711,536,3427,4244,1529,1195,978,9012,951
202007,"2020","08","Castilla - La Mancha","16","Cuenca",0,13575,668,2097,2702,539,3404,4165,1729,1194,921,8729,1002
202008,"2020","08","Castilla - La Mancha","16","Cuenca",0,13666,682,2075,2701,538,3428,4242,1607,1215,941,8880,1023
202009,"2020","08","Castilla - La Mancha","16","Cuenca",0,12972,629,1837,2560,583,3173,4190,1284,1163,880,8592,1053
202010,"2020","08","Castilla - La Mancha","16","Cuenca",0,13720,680,2050,2785,621,3296,4288,1710,1221,903,8810,1076
202011,"2020","08","Castilla - La Mancha","16","Cuenca",0,13732,709,1981,2744,659,3328,4311,1552,1259,934,8875,1112
202001,"2020","09","Cataluña","17","Girona",0,38234,1734,6578,8806,1491,8715,10910,1138,3670,3279,28118,2029
202002,"2020","09","Cataluña","17","Girona",0,37902,1713,6311,8776,1529,8684,10889,1117,3699,3126,27870,2090
202003,"2020","09","Cataluña","17","Girona",0,39279,1748,6715,9028,1610,9046,11132,1122,3841,3318,28868,2130
202004,"2020","09","Cataluña","17","Girona",0,45657,2172,8837,10212,1903,10657,11876,1225,4504,4243,33510,2175
202005,"2020","09","Cataluña","17","Girona",0,46361,2299,8825,10270,2020,10888,12059,1201,4578,4131,34171,2280
202006,"2020","09","Cataluña","17","Girona",0,45523,2227,8395,10112,1964,10780,12045,1238,4547,3975,33315,2448
202007,"2020","09","Cataluña","17","Girona",0,42506,1836,7648,9851,1569,9962,11640,1260,4402,3906,30420,2518
202008,"2020","09","Cataluña","17","Girona",0,43699,1910,7856,10111,1633,10409,11780,1209,4539,4210,31138,2603
202009,"2020","09","Cataluña","17","Girona",0,45256,2315,8153,10350,1891,10537,12010,1253,4503,4151,32599,2750
202010,"2020","09","Cataluña","17","Girona",0,47739,2686,8670,10821,2224,10905,12433,1486,4610,4175,34557,2911
202011,"2020","09","Cataluña","17","Girona",0,48681,2581,8952,11113,2154,11197,12684,1618,4672,4183,35368,2840
202001,"2020","01","Andalucía","18","Granada",0,82409,3519,14626,17572,3828,22695,20169,6932,4298,8422,54769,7988
202002,"2020","01","Andalucía","18","Granada",0,83150,3756,14964,17717,3900,22589,20224,7735,4348,8291,54531,8245
202003,"2020","01","Andalucía","18","Granada",0,97118,4339,19891,20710,4419,26334,21425,8305,5026,11276,64014,8497
202004,"2020","01","Andalucía","18","Granada",0,101194,4734,20880,21059,4753,27769,21999,8701,5309,11077,67303,8804
202005,"2020","01","Andalucía","18","Granada",0,100977,4719,20411,20419,4900,28194,22334,8908,5183,10063,67661,9162
202006,"2020","01","Andalucía","18","Granada",0,103088,5069,20694,20313,5253,29073,22686,10308,5105,9651,67924,10100
202007,"2020","01","Andalucía","18","Granada",0,101076,4879,20169,20035,4947,28503,22543,10526,4929,9508,65949,10164
202008,"2020","01","Andalucía","18","Granada",0,102526,5062,20467,20297,5175,28824,22701,10208,5040,9916,66634,10728
202009,"2020","01","Andalucía","18","Granada",0,102971,5332,20340,20234,5535,28540,22990,10112,5010,9641,66991,11217
202010,"2020","01","Andalucía","18","Granada",0,103789,5628,20274,20326,5789,28504,23268,10205,4983,9555,67405,11641
202011,"2020","01","Andalucía","18","Granada",0,103561,5524,19871,19900,5996,28836,23434,9199,4917,9376,68241,11828
202001,"2020","08","Castilla - La Mancha","19","Guadalajara",0,16147,702,2533,3264,618,4302,4728,344,1118,1096,12688,901
202002,"2020","08","Castilla - La Mancha","19","Guadalajara",0,16627,799,2645,3211,688,4476,4808,332,1146,1067,13167,915
202003,"2020","08","Castilla - La Mancha","19","Guadalajara",0,18335,858,3219,3452,757,5058,4991,326,1243,1251,14598,917
202004,"2020","08","Castilla - La Mancha","19","Guadalajara",0,19921,991,3746,3747,822,5464,5151,349,1416,1388,15840,928
202005,"2020","08","Castilla - La Mancha","19","Guadalajara",0,18843,907,3378,3580,757,5129,5092,327,1340,1268,14940,968
202006,"2020","08","Castilla - La Mancha","19","Guadalajara",0,18143,897,3118,3453,691,4926,5058,349,1323,1208,14156,1107
202007,"2020","08","Castilla - La Mancha","19","Guadalajara",0,18068,876,2990,3390,713,4989,5110,375,1307,1205,14027,1154
202008,"2020","08","Castilla - La Mancha","19","Guadalajara",0,18105,878,2956,3368,772,4992,5139,375,1285,1215,14030,1200
202009,"2020","08","Castilla - La Mancha","19","Guadalajara",0,17905,912,2866,3470,794,4775,5088,371,1272,1201,13790,1271
202010,"2020","08","Castilla - La Mancha","19","Guadalajara",0,17969,893,2906,3513,797,4738,5122,399,1285,1209,13799,1277
202011,"2020","08","Castilla - La Mancha","19","Guadalajara",0,17676,864,2881,3529,767,4539,5096,399,1260,1208,13523,1286
202001,"2020","16","País Vasco","20","Gipuzkoa",0,31087,1266,5374,6686,1152,7546,9063,636,4340,1552,21224,3335
202002,"2020","16","País Vasco","20","Gipuzkoa",0,31025,1291,5269,6742,1182,7500,9041,615,4314,1553,21195,3348
202003,"2020","16","País Vasco","20","Gipuzkoa",0,34097,1432,6224,7225,1288,8458,9470,650,4709,1712,23536,3490
202004,"2020","16","País Vasco","20","Gipuzkoa",0,37179,1640,7123,7714,1428,9315,9959,682,5167,1867,25829,3634
202005,"2020","16","País Vasco","20","Gipuzkoa",0,38317,1787,7449,7904,1516,9612,10049,707,5439,1871,26523,3777
202006,"2020","16","País Vasco","20","Gipuzkoa",0,39138,2248,7502,7859,1830,9664,10035,729,5563,1911,26699,4236
202007,"2020","16","País Vasco","20","Gipuzkoa",0,39063,2175,7542,7935,1663,9743,10005,731,5656,1939,26422,4315
202008,"2020","16","País Vasco","20","Gipuzkoa",0,39822,2266,7783,8114,1768,9828,10063,705,5820,1993,26859,4445
202009,"2020","16","País Vasco","20","Gipuzkoa",0,39277,2434,7503,7984,1873,9565,9918,681,5608,1977,26401,4610
202010,"2020","16","País Vasco","20","Gipuzkoa",0,36761,2036,6920,7790,1631,8773,9611,718,5138,1894,24793,4218
