"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
201612,"2016","11","Extremadura","06","Badajoz",0,78433,4844,12902,14237,4789,20200,21461,8938,4633,5865,52987,6010
201601,"2016","04","Balears, Illes","07","Balears, Illes",0,74973,4584,15593,14351,4359,20601,15485,1377,3175,7485,59846,3090
201602,"2016","04","Balears, Illes","07","Balears, Illes",0,71710,4502,14265,13671,4267,19779,15226,1329,3036,7118,56989,3238
201603,"2016","04","Balears, Illes","07","Balears, Illes",0,66134,3999,12631,13056,3857,17918,14673,1231,2852,7088,51727,3236
201604,"2016","04","Balears, Illes","07","Balears, Illes",0,58441,3279,10474,12357,3349,15223,13759,1132,2648,6959,44441,3261
201605,"2016","04","Balears, Illes","07","Balears, Illes",0,49986,2426,8761,11573,2452,12187,12587,1017,2459,7110,36321,3079
201606,"2016","04","Balears, Illes","07","Balears, Illes",0,46278,2045,8248,11371,1914,10698,12002,910,2452,7395,32608,2913
201607,"2016","04","Balears, Illes","07","Balears, Illes",0,45530,1888,8186,11408,1768,10547,11733,873,2409,7774,31773,2701
201608,"2016","04","Balears, Illes","07","Balears, Illes",0,46164,1829,8608,11819,1700,10563,11645,829,2487,8419,31889,2540
201609,"2016","04","Balears, Illes","07","Balears, Illes",0,48270,2340,9078,11802,2275,11035,11740,840,2486,7796,34488,2660
201610,"2016","04","Balears, Illes","07","Balears, Illes",0,57007,3242,11480,12347,3127,14070,12741,939,2676,7217,43453,2722
201611,"2016","04","Balears, Illes","07","Balears, Illes",0,68395,4364,14471,12909,4166,18324,14161,939,2785,6428,55587,2656
201612,"2016","04","Balears, Illes","07","Balears, Illes",0,66908,4081,14300,12837,3818,17904,13968,926,2819,6617,54063,2483
201601,"2016","09","Cataluña","08","Barcelona",0,379152,12621,74321,89924,10409,84182,107695,4507,51828,38645,261545,22627
201602,"2016","09","Cataluña","08","Barcelona",0,373048,13088,71690,88333,10815,82453,106669,4618,50570,37707,256818,23335
201603,"2016","09","Cataluña","08","Barcelona",0,369136,12866,70550,87374,10719,81462,106165,4575,49677,37416,254048,23420
201604,"2016","09","Cataluña","08","Barcelona",0,359208,12312,67398,85330,10357,79215,104596,4400,48282,36274,246966,23286
201605,"2016","09","Cataluña","08","Barcelona",0,350073,11639,63916,83856,10026,77023,103613,4070,47186,35150,240511,23156
201606,"2016","09","Cataluña","08","Barcelona",0,337979,10828,59793,81213,9206,74496,102443,3985,45564,33903,231801,22726
201607,"2016","09","Cataluña","08","Barcelona",0,332364,10103,57464,78841,9008,75098,101850,3824,44342,32478,229999,21721
201608,"2016","09","Cataluña","08","Barcelona",0,336143,9675,58870,79620,8996,76751,102231,3495,45123,33005,234226,20294
201609,"2016","09","Cataluña","08","Barcelona",0,335533,11094,58861,79746,9770,74574,101488,3639,44699,32163,233394,21638
201610,"2016","09","Cataluña","08","Barcelona",0,336908,11493,59740,80181,9906,74265,101323,3979,44870,31881,234459,21719
201611,"2016","09","Cataluña","08","Barcelona",0,337717,11835,60242,80067,9962,74334,101277,4001,44404,31314,235823,22175
201612,"2016","09","Cataluña","08","Barcelona",0,330725,10122,59977,79833,8317,72551,99925,3743,43734,31234,232293,19721
201601,"2016","07","Castilla y León","09","Burgos",0,27225,1186,4972,6051,1087,6731,7198,1684,3849,2814,16786,2092
201602,"2016","07","Castilla y León","09","Burgos",0,26715,1189,4786,5935,1104,6579,7122,1636,3726,2771,16466,2116
201603,"2016","07","Castilla y León","09","Burgos",0,26400,1232,4741,5880,1071,6428,7048,1616,3652,2730,16235,2167
201604,"2016","07","Castilla y León","09","Burgos",0,25528,1224,4465,5618,1053,6203,6965,1590,3557,2564,15674,2143
201605,"2016","07","Castilla y León","09","Burgos",0,24386,1135,4125,5386,999,5901,6840,1358,3377,2383,15168,2100
201606,"2016","07","Castilla y León","09","Burgos",0,22832,1026,3704,5092,857,5547,6606,1253,3125,2266,14192,1996
201607,"2016","07","Castilla y León","09","Burgos",0,22116,954,3563,4856,843,5488,6412,1255,3079,2119,13694,1969
201608,"2016","07","Castilla y León","09","Burgos",0,22206,949,3674,4878,856,5504,6345,1323,3183,2038,13749,1913
201609,"2016","07","Castilla y León","09","Burgos",0,22712,1016,3739,4869,935,5641,6512,1235,3234,2000,14329,1914
201610,"2016","07","Castilla y León","09","Burgos",0,23088,1011,3852,4934,935,5687,6669,1394,3224,1996,14623,1851
201611,"2016","07","Castilla y León","09","Burgos",0,23445,1002,3926,5060,970,5741,6746,1628,3201,2041,14737,1838
201612,"2016","07","Castilla y León","09","Burgos",0,23105,938,4087,5214,896,5448,6522,1623,3185,2168,14419,1710
201601,"2016","11","Extremadura","10","Cáceres",0,46689,2612,9105,9923,2351,12365,10333,4192,3241,6317,29974,2965
201602,"2016","11","Extremadura","10","Cáceres",0,46540,2623,9171,9943,2287,12213,10303,4101,3389,6375,29656,3019
201603,"2016","11","Extremadura","10","Cáceres",0,45278,2542,8871,9826,2215,11688,10136,3975,3327,6302,28623,3051
201604,"2016","11","Extremadura","10","Cáceres",0,44508,2545,8517,9598,2244,11549,10055,3775,3192,6152,28277,3112
201605,"2016","11","Extremadura","10","Cáceres",0,42963,2485,7966,9190,2187,11182,9953,3410,3121,5843,27434,3155
201606,"2016","11","Extremadura","10","Cáceres",0,41053,2261,7423,8828,2057,10659,9825,3152,3001,5548,26308,3044
201607,"2016","11","Extremadura","10","Cáceres",0,40363,2277,7225,8727,2097,10457,9580,3454,2876,5383,25532,3118
201608,"2016","11","Extremadura","10","Cáceres",0,40560,2227,7241,8849,2149,10533,9561,3453,2800,5414,25796,3097
201609,"2016","11","Extremadura","10","Cáceres",0,42216,2521,7320,8954,2424,11017,9980,3408,2802,5208,27523,3275
201610,"2016","11","Extremadura","10","Cáceres",0,42888,2625,7409,9078,2515,11116,10145,3595,2942,5124,27989,3238
201611,"2016","11","Extremadura","10","Cáceres",0,43026,2643,7586,9005,2535,11123,10134,3941,2890,4974,28134,3087
201612,"2016","11","Extremadura","10","Cáceres",0,42703,2675,7898,9344,2361,10597,9828,3807,3116,5374,27522,2884
201601,"2016","01","Andalucía","11","Cádiz",0,184774,9418,38072,35799,8862,49261,43362,7034,12532,21775,116263,27170
201602,"2016","01","Andalucía","11","Cádiz",0,184186,9723,37573,35296,9123,49233,43238,7045,12638,21507,115320,27676
201603,"2016","01","Andalucía","11","Cádiz",0,182602,9730,36922,35309,9118,48358,43165,6846,12635,21620,113553,27948
201604,"2016","01","Andalucía","11","Cádiz",0,178932,9596,34839,34398,9052,47893,43154,6357,11929,20885,111737,28024
201605,"2016","01","Andalucía","11","Cádiz",0,174084,9027,33236,33911,8593,46463,42854,6024,11755,20203,108689,27413
201606,"2016","01","Andalucía","11","Cádiz",0,167467,8374,31169,33265,7879,44481,42299,6097,11389,19615,103910,26456
201607,"2016","01","Andalucía","11","Cádiz",0,160311,7733,29327,32683,7365,42022,41181,6512,10823,19393,98242,25341
201608,"2016","01","Andalucía","11","Cádiz",0,159883,7524,29227,32742,7260,42062,41068,6263,10831,19601,98480,24708
201609,"2016","01","Andalucía","11","Cádiz",0,166341,8247,30910,33065,7901,44432,41786,6641,10659,19165,104814,25062
201610,"2016","01","Andalucía","11","Cádiz",0,171250,8626,32310,33501,8233,46049,42531,6470,11046,19105,109172,25457
201611,"2016","01","Andalucía","11","Cádiz",0,174482,8834,33227,33745,8436,47230,43010,6796,10983,19020,112170,25513
201612,"2016","01","Andalucía","11","Cádiz",0,170705,8244,32934,34055,7779,45281,42412,6525,11130,19632,108850,24568
201601,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,50304,2048,9470,11320,1801,13728,11937,2320,6614,5339,32417,3614
201602,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,50876,2182,9432,11325,1889,13903,12145,2482,6596,5245,32823,3730
201603,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,50386,2209,9327,11345,1891,13544,12070,2480,6660,5300,32167,3779
201604,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,50305,2264,9095,11262,1921,13615,12148,2468,6498,5207,32247,3885
201605,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,49020,2240,8613,11074,1831,13178,12084,2365,6369,5086,31377,3823
201606,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,46905,2077,7913,10703,1661,12636,11915,2262,6121,4910,29888,3724
201607,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,45968,1978,7652,10501,1633,12436,11768,2180,5944,4901,29285,3658
201608,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,46055,1903,7724,10519,1629,12512,11768,2150,5947,4947,29470,3541
201609,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,47491,2140,8073,10582,1851,12827,12018,2158,5964,4799,30897,3673
201610,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,46025,1939,7681,10343,1825,12437,11800,1870,5923,4576,30048,3608
201611,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,44548,1832,7260,10022,1790,12011,11633,1755,5748,4296,29204,3545
201612,"2016","10","Comunitat Valenciana","12","Castellón/Castelló",0,43361,1712,7089,9873,1697,11535,11455,1706,5676,4222,28314,3443
201601,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,61798,3742,11625,10891,3601,17384,14555,8335,5147,6680,36332,5304
201602,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,62085,3871,11670,11015,3659,17218,14652,8996,5063,6432,36159,5435
201603,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,62152,3931,11780,11182,3635,16998,14626,9083,5209,6616,35780,5464
201604,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,59208,3701,10631,10605,3506,16339,14426,8355,4894,6169,34453,5337
201605,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,56191,3487,9645,10021,3434,15522,14082,7363,4702,5784,33121,5221
201606,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,54500,3292,9176,9653,3222,15227,13930,6817,4665,5526,32441,5051
201607,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,54227,3099,9127,9526,3088,15559,13828,6525,4570,5487,32627,5018
201608,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,54725,3008,9443,9648,3063,15729,13834,6293,4672,5857,32953,4950
201609,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,50414,2608,7947,8396,3057,14744,13662,4088,4280,5140,31889,5017
201610,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,55543,3142,9603,9826,3253,15557,14162,7931,4512,5121,33026,4953
201611,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,56798,3285,9831,9790,3280,16076,14536,7636,4654,5414,34143,4951
201612,"2016","08","Castilla - La Mancha","13","Ciudad Real",0,54745,2820,9178,9530,3100,15649,14468,6218,4736,5789,33236,4766
201601,"2016","01","Andalucía","14","Córdoba",0,86076,4826,16021,17434,5403,23118,19274,7795,8558,8592,51209,9922
201602,"2016","01","Andalucía","14","Córdoba",0,89458,5446,17319,18094,5676,23551,19372,10268,8616,8603,51721,10250
201603,"2016","01","Andalucía","14","Córdoba",0,91610,5941,18084,18532,5858,23709,19486,11146,8675,8917,52105,10767
201604,"2016","01","Andalucía","14","Córdoba",0,89621,5826,17205,18209,5791,23153,19437,10566,8502,8677,51111,10765
201605,"2016","01","Andalucía","14","Córdoba",0,86897,5443,16135,17846,5553,22631,19289,9424,8309,8505,50106,10553
201606,"2016","01","Andalucía","14","Córdoba",0,84846,5132,15402,17729,5198,22333,19052,9178,8075,8362,49362,9869
201607,"2016","01","Andalucía","14","Córdoba",0,84180,5158,15295,17795,5173,21934,18825,9414,7955,8338,48638,9835
201608,"2016","01","Andalucía","14","Córdoba",0,85397,5154,15721,17901,5293,22388,18940,9177,8132,8560,49706,9822
201609,"2016","01","Andalucía","14","Córdoba",0,85089,5151,15459,17641,5438,22315,19085,8400,8044,8322,50378,9945
201610,"2016","01","Andalucía","14","Córdoba",0,83901,4973,14835,17235,5461,22156,19241,7861,7787,8009,50336,9908
201611,"2016","01","Andalucía","14","Córdoba",0,82281,4796,14366,16775,5341,21825,19178,7636,7658,7723,49446,9818
201612,"2016","01","Andalucía","14","Córdoba",0,76788,3970,12919,15747,4872,20540,18740,5720,7619,7544,46674,9231
201601,"2016","12","Galicia","15","Coruña, A",0,92081,2269,18868,21936,2114,23908,22986,2576,11287,12385,58790,7043
201602,"2016","12","Galicia","15","Coruña, A",0,91039,2262,18324,21641,2154,23799,22859,2549,10745,11934,58668,7143
201603,"2016","12","Galicia","15","Coruña, A",0,90397,2326,17921,21501,2200,23596,22853,2473,10762,11731,58216,7215
201604,"2016","12","Galicia","15","Coruña, A",0,88743,2314,17348,21064,2148,23141,22728,2443,10393,11394,57299,7214
201605,"2016","12","Galicia","15","Coruña, A",0,85848,2198,16398,20587,2078,22266,22321,2392,10191,10897,55238,7130
201606,"2016","12","Galicia","15","Coruña, A",0,81491,2053,15312,19897,1794,20703,21732,2319,9755,10355,52302,6760
201607,"2016","12","Galicia","15","Coruña, A",0,77099,1824,14074,18892,1655,19640,21014,2106,9224,9654,49510,6605
201608,"2016","12","Galicia","15","Coruña, A",0,76162,1675,13626,18514,1665,19770,20912,2041,9051,9286,49268,6516
201609,"2016","12","Galicia","15","Coruña, A",0,76918,1601,14047,18533,1741,19883,21113,2001,9263,9137,50107,6410
201610,"2016","12","Galicia","15","Coruña, A",0,77585,1715,14226,18576,1775,20031,21262,2079,9257,9086,50732,6431
201611,"2016","12","Galicia","15","Coruña, A",0,79274,1864,14756,18838,1800,20441,21575,2130,9531,9159,51963,6491
201612,"2016","12","Galicia","15","Coruña, A",0,80556,1779,15362,19667,1712,20287,21749,2379,10341,10041,51471,6324
201601,"2016","08","Castilla - La Mancha","16","Cuenca",0,17761,836,3316,3748,850,4676,4335,2424,1477,1820,10800,1240
201602,"2016","08","Castilla - La Mancha","16","Cuenca",0,17763,863,3324,3723,861,4654,4338,2516,1469,1777,10743,1258
201603,"2016","08","Castilla - La Mancha","16","Cuenca",0,17297,818,3203,3700,836,4452,4288,2594,1408,1729,10342,1224
201604,"2016","08","Castilla - La Mancha","16","Cuenca",0,16613,789,2949,3499,813,4344,4219,2436,1371,1578,9999,1229
201605,"2016","08","Castilla - La Mancha","16","Cuenca",0,15590,730,2694,3282,742,4029,4113,2149,1320,1468,9456,1197
201606,"2016","08","Castilla - La Mancha","16","Cuenca",0,14648,673,2383,3150,648,3805,3989,1910,1216,1340,9010,1172
201607,"2016","08","Castilla - La Mancha","16","Cuenca",0,14695,650,2418,3114,628,3967,3918,1930,1173,1323,9117,1152
201608,"2016","08","Castilla - La Mancha","16","Cuenca",0,14805,638,2480,3146,616,4024,3901,1985,1177,1345,9182,1116
201609,"2016","08","Castilla - La Mancha","16","Cuenca",0,13851,555,2136,2916,630,3712,3902,1426,1105,1221,9003,1096
201610,"2016","08","Castilla - La Mancha","16","Cuenca",0,15191,689,2543,3243,702,3941,4073,2182,1163,1232,9508,1106
201611,"2016","08","Castilla - La Mancha","16","Cuenca",0,15489,693,2621,3303,699,4029,4144,2119,1179,1290,9787,1114
201612,"2016","08","Castilla - La Mancha","16","Cuenca",0,15121,679,2560,3283,640,3907,4052,2018,1155,1384,9477,1087
201601,"2016","09","Cataluña","17","Girona",0,50039,2121,10342,12071,1677,11824,12004,1877,5255,5934,33996,2977
201602,"2016","09","Cataluña","17","Girona",0,48932,2126,9930,11746,1695,11527,11908,1870,5137,5751,33088,3086
201603,"2016","09","Cataluña","17","Girona",0,46245,1940,9074,11372,1626,10706,11527,1837,4955,5606,30667,3180
201604,"2016","09","Cataluña","17","Girona",0,44574,1784,8685,11075,1472,10283,11275,1817,4817,5362,29481,3097
201605,"2016","09","Cataluña","17","Girona",0,42346,1595,7882,10883,1366,9602,11018,1677,4628,5178,27790,3073
201606,"2016","09","Cataluña","17","Girona",0,39318,1301,7069,10292,1107,8879,10670,1501,4402,5029,25421,2965
201607,"2016","09","Cataluña","17","Girona",0,38103,1102,6785,10170,970,8719,10357,1429,4301,5114,24538,2721
201608,"2016","09","Cataluña","17","Girona",0,38402,1090,6956,10221,971,8820,10344,1302,4393,5330,24847,2530
201609,"2016","09","Cataluña","17","Girona",0,41111,1582,7580,10461,1407,9383,10698,1237,4450,5052,27761,2611
201610,"2016","09","Cataluña","17","Girona",0,43509,1787,8293,10771,1621,9994,11043,1617,4377,4898,30006,2611
201611,"2016","09","Cataluña","17","Girona",0,45304,1951,8654,10995,1777,10546,11381,1710,4420,4826,31664,2684
201612,"2016","09","Cataluña","17","Girona",0,44419,1780,8560,11019,1552,10207,11301,1756,4438,4866,30878,2481
201601,"2016","01","Andalucía","18","Granada",0,97578,5224,20933,20662,5107,26882,18770,7453,5785,12779,60941,10620
201602,"2016","01","Andalucía","18","Granada",0,99984,5608,21703,21073,5375,27158,19067,8761,5895,12748,61595,10985
201603,"2016","01","Andalucía","18","Granada",0,100126,5683,21659,21188,5461,26992,19143,8997,5798,12778,61325,11228
201604,"2016","01","Andalucía","18","Granada",0,98211,5587,20898,20773,5389,26434,19130,8554,5689,12419,60274,11275
201605,"2016","01","Andalucía","18","Granada",0,95417,5232,19818,20441,5117,25818,18991,8105,5547,12135,58623,11007
201606,"2016","01","Andalucía","18","Granada",0,93501,4867,19332,20358,4655,25359,18930,8554,5418,11808,57446,10275
201607,"2016","01","Andalucía","18","Granada",0,91119,4683,18855,20097,4450,24536,18498,8296,5339,11579,55855,10050
201608,"2016","01","Andalucía","18","Granada",0,91124,4535,18975,20288,4351,24588,18387,8035,5452,11602,56243,9792
201609,"2016","01","Andalucía","18","Granada",0,92889,4822,19036,20286,4750,25250,18745,7700,5484,11508,58016,10181
201610,"2016","01","Andalucía","18","Granada",0,93832,5041,19159,20284,4914,25451,18983,7974,5509,11308,58677,10364
201611,"2016","01","Andalucía","18","Granada",0,93548,5136,19127,19986,4996,25220,19083,7834,5432,11183,58614,10485
201612,"2016","01","Andalucía","18","Granada",0,87826,4433,17473,19186,4486,23744,18504,6210,5276,11106,55440,9794
201601,"2016","08","Castilla - La Mancha","19","Guadalajara",0,19867,773,3704,4168,761,5713,4748,577,1668,1997,14387,1238
201602,"2016","08","Castilla - La Mancha","19","Guadalajara",0,20286,847,3789,4153,829,5850,4818,596,1632,1977,14777,1304
201603,"2016","08","Castilla - La Mancha","19","Guadalajara",0,19594,804,3632,4054,793,5612,4699,544,1598,1902,14253,1297
