"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior"
202501,"2025","07","Castilla y León","05","Ávila",0,8672,282,952,1961,218,1670,2989,207,388,600,6132,944
202502,"2025","07","Castilla y León","05","Ávila",0,8683,285,935,1935,243,1683,2996,209,390,575,6122,956
202503,"2025","07","Castilla y León","05","Ávila",0,8695,276,922,1997,231,1653,3010,213,389,589,6115,969
202504,"2025","07","Castilla y León","05","Ávila",0,8368,242,866,1960,207,1545,2922,208,381,545,5909,917
202505,"2025","07","Castilla y León","05","Ávila",0,8086,276,821,1823,198,1485,2892,199,361,512,5666,927
202506,"2025","07","Castilla y León","05","Ávila",0,7545,247,736,1682,174,1429,2720,184,350,476,5290,873
202507,"2025","07","Castilla y León","05","Ávila",0,7462,240,761,1651,158,1448,2652,184,325,473,5255,859
202508,"2025","07","Castilla y León","05","Ávila",0,7541,231,756,1639,175,1472,2632,181,350,493,5274,860
202509,"2025","07","Castilla y León","05","Ávila",0,7666,268,761,1663,211,1515,2694,176,343,497,5442,877
202510,"2025","07","Castilla y León","05","Ávila",0,7978,274,807,1719,237,1562,2802,208,363,486,5699,869
202511,"2025","07","Castilla y León","05","Ávila",0,8090,272,830,1790,227,1564,2783,201,364,510,5770,872
202501,"2025","11","Extremadura","06","Badajoz",0,47493,1509,5371,8939,1728,11107,18267,3854,2306,2883,35274,2654
202502,"2025","11","Extremadura","06","Badajoz",0,47776,1656,5396,8798,1846,11195,18324,3920,2324,2805,35383,2812
202503,"2025","11","Extremadura","06","Badajoz",0,47770,1748,5413,8787,1941,11048,18299,3968,2332,2797,35140,2983
202504,"2025","11","Extremadura","06","Badajoz",0,46167,1517,5122,8567,1727,10629,18069,3684,2235,2718,34141,2879
202505,"2025","11","Extremadura","06","Badajoz",0,45015,1522,4901,8318,1703,10280,17758,3509,2119,2625,33305,2937
202506,"2025","11","Extremadura","06","Badajoz",0,43774,1453,4657,8132,1605,9787,17561,3262,2054,2531,32410,2981
202507,"2025","11","Extremadura","06","Badajoz",0,43049,1463,4658,8084,1607,9752,16911,3318,1990,2551,31686,2992
202508,"2025","11","Extremadura","06","Badajoz",0,42940,1476,4617,8026,1616,9871,16767,3287,1928,2598,31697,2885
202509,"2025","11","Extremadura","06","Badajoz",0,42959,1374,4723,7976,1547,9816,16959,3317,1970,2517,32048,2594
202510,"2025","11","Extremadura","06","Badajoz",0,43324,1502,4751,7918,1765,9885,16958,3487,2062,2474,32201,2560
202511,"2025","11","Extremadura","06","Badajoz",0,42520,1514,4596,7754,1712,9601,16728,3455,2010,2406,31504,2597
202501,"2025","04","Balears, Illes","07","Balears, Illes",0,29558,1983,4075,6651,1586,6010,9094,283,1198,3494,22108,2303
202502,"2025","04","Balears, Illes","07","Balears, Illes",0,29401,2047,3939,6574,1568,5973,9154,303,1214,3478,21772,2444
202503,"2025","04","Balears, Illes","07","Balears, Illes",0,28853,2036,3772,6488,1547,5766,9108,298,1204,3445,21161,2563
202504,"2025","04","Balears, Illes","07","Balears, Illes",0,26621,1562,3436,6286,1145,5223,8837,283,1145,3286,19314,2407
202505,"2025","04","Balears, Illes","07","Balears, Illes",0,25354,1365,3222,6111,1024,4893,8560,257,1084,3218,18293,2307
202506,"2025","04","Balears, Illes","07","Balears, Illes",0,24715,1295,3175,6006,1008,4690,8381,254,1114,3212,17706,2265
202507,"2025","04","Balears, Illes","07","Balears, Illes",0,25379,1299,3370,6175,983,5016,8355,251,1125,3371,18220,2238
202508,"2025","04","Balears, Illes","07","Balears, Illes",0,25959,1293,3568,6223,1028,5259,8425,238,1143,3483,18784,2131
202509,"2025","04","Balears, Illes","07","Balears, Illes",0,26049,1715,3503,6115,1350,4932,8302,251,1123,3394,18932,2160
202510,"2025","04","Balears, Illes","07","Balears, Illes",0,27679,2116,3837,6122,1624,5376,8470,270,1152,3290,20601,2180
202511,"2025","04","Balears, Illes","07","Balears, Illes",0,30217,2435,4440,6298,2012,6072,8818,271,1232,3179,23163,2185
202501,"2025","09","Cataluña","08","Barcelona",0,249428,8162,36990,60705,6271,50707,85860,1491,26324,17424,185731,17762
202502,"2025","09","Cataluña","08","Barcelona",0,247937,8052,36743,60561,6385,50010,85459,1484,26015,17166,184585,17987
202503,"2025","09","Cataluña","08","Barcelona",0,246349,8075,36235,60319,6396,49488,85124,1475,25861,17160,182883,18264
202504,"2025","09","Cataluña","08","Barcelona",0,243123,7474,35798,59953,5781,48862,84513,1456,25747,16946,180141,18134
202505,"2025","09","Cataluña","08","Barcelona",0,239296,7260,34883,58639,5558,48504,83665,1348,25214,16465,177505,18061
202506,"2025","09","Cataluña","08","Barcelona",0,236136,6937,33849,57653,5547,48029,83303,1321,24709,16163,175084,18176
202507,"2025","09","Cataluña","08","Barcelona",0,239761,7539,34360,57649,6241,49530,83672,1322,24947,16055,177801,18977
202508,"2025","09","Cataluña","08","Barcelona",0,245727,7964,35618,58411,6656,51938,84394,1284,25413,16377,183141,18873
202509,"2025","09","Cataluña","08","Barcelona",0,240934,8551,34525,57737,7022,49116,83258,1333,25126,15971,178201,19603
202510,"2025","09","Cataluña","08","Barcelona",0,241874,8907,34827,57825,7236,48751,83596,1350,25108,15656,179178,19891
202511,"2025","09","Cataluña","08","Barcelona",0,239110,7793,34648,57757,6108,48558,83523,1346,24864,15584,178009,18638
202501,"2025","07","Castilla y León","09","Burgos",0,14039,533,1661,3050,425,2598,4916,434,1453,731,9845,960
202502,"2025","07","Castilla y León","09","Burgos",0,13930,538,1625,2999,435,2591,4898,420,1483,700,9817,934
202503,"2025","07","Castilla y León","09","Burgos",0,13701,530,1561,3016,358,2516,4906,423,1494,715,9621,907
202504,"2025","07","Castilla y León","09","Burgos",0,13090,434,1502,2953,312,2348,4749,362,1418,704,9203,865
202505,"2025","07","Castilla y León","09","Burgos",0,12766,424,1487,2806,289,2308,4660,333,1352,665,9023,863
202506,"2025","07","Castilla y León","09","Burgos",0,12131,395,1308,2669,280,2179,4503,337,1289,655,8521,824
202507,"2025","07","Castilla y León","09","Burgos",0,12204,393,1331,2606,263,2327,4500,358,1299,632,8592,777
202508,"2025","07","Castilla y León","09","Burgos",0,12536,440,1418,2643,299,2412,4558,383,1337,645,8834,796
202509,"2025","07","Castilla y León","09","Burgos",0,12407,512,1398,2631,326,2324,4481,321,1351,649,8743,835
202510,"2025","07","Castilla y León","09","Burgos",0,12950,518,1438,2650,365,2464,4696,458,1371,646,9138,799
202511,"2025","07","Castilla y León","09","Burgos",0,12939,500,1437,2697,369,2432,4720,452,1367,651,9176,782
202501,"2025","11","Extremadura","10","Cáceres",0,25402,764,2907,5739,783,5310,8859,1263,1330,2088,18411,1462
202502,"2025","11","Extremadura","10","Cáceres",0,25373,765,2854,5579,861,5387,8849,1226,1323,2016,18398,1497
202503,"2025","11","Extremadura","10","Cáceres",0,25285,786,2864,5540,857,5293,8816,1208,1310,2009,18254,1594
202504,"2025","11","Extremadura","10","Cáceres",0,24497,671,2745,5480,740,5110,8677,1173,1249,1981,17687,1506
202505,"2025","11","Extremadura","10","Cáceres",0,23611,676,2526,5263,695,4822,8480,1078,1149,1906,17036,1519
202506,"2025","11","Extremadura","10","Cáceres",0,22191,627,2343,4945,667,4443,8058,1010,1084,1773,15910,1526
202507,"2025","11","Extremadura","10","Cáceres",0,21739,646,2419,4878,662,4367,7701,1061,1030,1784,15492,1522
202508,"2025","11","Extremadura","10","Cáceres",0,21998,671,2477,4913,690,4488,7710,1059,1016,1812,15770,1522
202509,"2025","11","Extremadura","10","Cáceres",0,22202,582,2518,4901,654,4643,7874,1037,987,1743,16274,1333
202510,"2025","11","Extremadura","10","Cáceres",0,22274,608,2495,4895,669,4582,7953,1059,1037,1680,16330,1311
202511,"2025","11","Extremadura","10","Cáceres",0,22283,663,2535,4911,738,4520,7856,1072,1078,1688,16192,1395
202501,"2025","01","Andalucía","11","Cádiz",0,123003,4771,16035,24955,4831,27843,44544,3666,6508,10810,85831,16146
202502,"2025","01","Andalucía","11","Cádiz",0,122236,4848,15819,24520,4881,27790,44361,3631,6442,10537,85178,16404
202503,"2025","01","Andalucía","11","Cádiz",0,122334,5011,15795,24424,4982,27810,44295,3685,6463,10542,84976,16634
202504,"2025","01","Andalucía","11","Cádiz",0,117578,4492,14880,23788,4388,26559,43449,3495,6365,10253,81514,15917
202505,"2025","01","Andalucía","11","Cádiz",0,114216,4236,14249,23143,4086,25764,42710,3323,6190,9901,79376,15387
202506,"2025","01","Andalucía","11","Cádiz",0,111628,4120,13688,22737,3924,24914,42213,3389,6036,9813,77253,15105
202507,"2025","01","Andalucía","11","Cádiz",0,108816,3953,13432,22425,3772,24070,41142,3445,5953,9795,74969,14622
202508,"2025","01","Andalucía","11","Cádiz",0,108894,3886,13504,22450,3833,24100,41102,3396,5923,9836,75299,14400
202509,"2025","01","Andalucía","11","Cádiz",0,112577,4455,14069,22673,4454,25099,41798,3418,5933,9692,78495,15006
202510,"2025","01","Andalucía","11","Cádiz",0,113777,4762,14125,22825,4583,25399,42057,3364,5916,9606,79620,15238
202511,"2025","01","Andalucía","11","Cádiz",0,113223,4793,14071,22765,4551,24962,42057,3266,5880,9600,79210,15239
202501,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,34236,1187,4313,7534,989,7496,12216,928,4283,2370,22962,3302
202502,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,33538,1161,4125,7354,1114,7285,12018,892,4088,2306,22425,3433
202503,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,33373,1178,4088,7327,1098,7247,11994,882,4103,2312,22269,3402
202504,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,32760,1068,3947,7225,1033,7043,11950,869,4067,2264,21750,3422
202505,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,32552,1069,3933,7225,1007,6978,11848,985,4069,2224,21475,3460
202506,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,32004,1055,3748,7164,957,6866,11698,965,4023,2179,20981,3457
202507,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,31578,870,3773,7148,809,6915,11570,906,4024,2165,20903,3187
202508,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,31925,949,3900,7113,855,7001,11612,850,4064,2212,21172,3191
202509,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,31951,1152,3768,7041,999,6824,11643,886,3988,2200,21086,3360
202510,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,32478,1205,3836,7004,1086,6944,11837,901,3974,2171,21563,3494
202511,"2025","10","Comunitat Valenciana","12","Castellón/Castelló",0,31733,1182,3707,6909,1029,6764,11650,763,3937,2091,21078,3460
202501,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,34680,1139,3602,6218,1311,8428,13669,1776,2431,2277,24867,2969
202502,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,34740,1233,3593,6154,1390,8414,13641,1827,2398,2208,24825,3122
202503,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,34623,1283,3567,6098,1457,8317,13559,1901,2354,2180,24633,3224
202504,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,33716,1201,3489,5965,1294,8064,13365,1853,2321,2152,24009,3072
202505,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,32945,1150,3296,5790,1295,7877,13173,1759,2272,2075,23458,3076
202506,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,31812,1099,3135,5673,1181,7463,12901,1629,2229,2064,22557,3001
202507,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,31358,1106,3132,5615,1165,7374,12640,1621,2212,2019,22205,2993
202508,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,31032,1131,3191,5545,1115,7282,12423,1541,2220,2085,21963,2893
202509,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,31185,1171,3091,5449,1253,7381,12494,1464,2192,1937,22279,2965
202510,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,31346,1254,3122,5457,1269,7382,12495,1569,2218,1934,22254,3009
202511,"2025","08","Castilla - La Mancha","13","Ciudad Real",0,31247,1167,3123,5473,1307,7340,12476,1472,2234,1945,22230,2987
202501,"2025","01","Andalucía","14","Córdoba",0,55465,2014,6935,11449,2361,13084,19477,3908,4727,4335,36717,5660
202502,"2025","01","Andalucía","14","Córdoba",0,55407,2121,6988,11283,2402,13067,19410,4067,4632,4215,36592,5772
202503,"2025","01","Andalucía","14","Córdoba",0,55590,2201,7087,11228,2500,13044,19387,4139,4691,4195,36490,5941
202504,"2025","01","Andalucía","14","Córdoba",0,53494,2024,6708,11000,2174,12413,19042,3953,4631,4065,35169,5534
202505,"2025","01","Andalucía","14","Córdoba",0,52574,1939,6508,10787,2082,12207,18906,3799,4550,3938,34685,5464
202506,"2025","01","Andalucía","14","Córdoba",0,52475,2086,6475,10744,2129,12173,18717,3785,4422,3883,34674,5566
202507,"2025","01","Andalucía","14","Córdoba",0,51897,2144,6499,10682,2145,11883,18383,3816,4472,3888,34006,5567
202508,"2025","01","Andalucía","14","Córdoba",0,52426,2249,6686,10807,2164,12020,18331,3708,4588,4029,34393,5588
202509,"2025","01","Andalucía","14","Córdoba",0,52672,2276,6606,10636,2332,12099,18557,3566,4594,3829,34877,5668
202510,"2025","01","Andalucía","14","Córdoba",0,52384,2250,6476,10526,2313,12023,18631,3467,4483,3772,34947,5581
202511,"2025","01","Andalucía","14","Córdoba",0,50868,2087,6147,10327,2250,11534,18345,3300,4326,3667,33991,5452
202501,"2025","12","Galicia","15","Coruña, A",0,47946,946,7036,12090,815,9797,17023,1022,4028,3289,34819,4590
202502,"2025","12","Galicia","15","Coruña, A",0,47902,991,6948,11992,836,9851,17067,1005,3985,3205,34785,4715
202503,"2025","12","Galicia","15","Coruña, A",0,47058,969,6729,11809,849,9627,16853,992,3849,3141,34141,4731
202504,"2025","12","Galicia","15","Coruña, A",0,45387,883,6252,11541,762,9238,16506,964,3744,3043,32971,4468
202505,"2025","12","Galicia","15","Coruña, A",0,44032,781,5894,11198,686,8952,16287,925,3679,2910,31997,4294
202506,"2025","12","Galicia","15","Coruña, A",0,42447,669,5579,10892,658,8530,15883,878,3559,2889,30795,4105
202507,"2025","12","Galicia","15","Coruña, A",0,42740,658,5515,10871,622,8809,16003,870,3519,2845,31218,4069
202508,"2025","12","Galicia","15","Coruña, A",0,43595,672,5738,10935,679,9078,16221,848,3670,2849,31868,4119
202509,"2025","12","Galicia","15","Coruña, A",0,44849,792,5953,11236,904,9215,16520,855,3785,2849,32701,4433
202510,"2025","12","Galicia","15","Coruña, A",0,44970,887,6114,11291,900,9147,16384,903,3664,2825,32890,4470
202511,"2025","12","Galicia","15","Coruña, A",0,44313,894,6144,11198,868,8855,16114,876,3617,2860,32368,4364
202501,"2025","08","Castilla - La Mancha","16","Cuenca",0,9754,340,1006,1861,272,1934,3496,507,701,446,6926,525
202502,"2025","08","Castilla - La Mancha","16","Cuenca",0,9770,326,1019,1864,272,1924,3517,511,717,450,6940,526
202503,"2025","08","Castilla - La Mancha","16","Cuenca",0,9598,314,975,1827,294,1862,3471,516,691,411,6809,523
202504,"2025","08","Castilla - La Mancha","16","Cuenca",0,9208,267,928,1787,255,1787,3365,488,663,429,6495,509
202505,"2025","08","Castilla - La Mancha","16","Cuenca",0,8967,262,905,1733,250,1690,3315,470,619,409,6350,515
202506,"2025","08","Castilla - La Mancha","16","Cuenca",0,8492,278,833,1598,219,1553,3248,431,582,408,6000,505
202507,"2025","08","Castilla - La Mancha","16","Cuenca",0,8290,266,850,1562,217,1540,3153,432,585,401,5821,491
202508,"2025","08","Castilla - La Mancha","16","Cuenca",0,8218,233,843,1576,227,1530,3089,435,594,414,5758,448
202509,"2025","08","Castilla - La Mancha","16","Cuenca",0,8458,298,868,1540,300,1568,3123,417,608,444,5932,480
202510,"2025","08","Castilla - La Mancha","16","Cuenca",0,8760,331,910,1580,326,1631,3189,460,653,433,6142,507
202511,"2025","08","Castilla - La Mancha","16","Cuenca",0,9013,335,1001,1613,322,1745,3204,445,818,432,6160,539
202501,"2025","09","Cataluña","17","Girona",0,30330,1195,4214,7178,922,6137,9769,546,3166,2414,21386,2098
202502,"2025","09","Cataluña","17","Girona",0,30153,1227,4115,7154,930,6086,9745,533,3190,2379,21227,2173
202503,"2025","09","Cataluña","17","Girona",0,29639,1211,4083,7071,906,5840,9610,534,3151,2348,20685,2241
202504,"2025","09","Cataluña","17","Girona",0,28455,992,3895,6934,733,5588,9423,510,3069,2313,19687,2199
202505,"2025","09","Cataluña","17","Girona",0,27681,908,3708,6842,675,5396,9281,491,2985,2247,19148,2167
202506,"2025","09","Cataluña","17","Girona",0,27038,834,3476,6677,715,5308,9206,471,2902,2219,18584,2205
202507,"2025","09","Cataluña","17","Girona",0,27252,840,3538,6687,748,5328,9246,453,2904,2272,18730,2222
202508,"2025","09","Cataluña","17","Girona",0,28007,910,3701,6701,771,5746,9261,448,2998,2340,19341,2189
202509,"2025","09","Cataluña","17","Girona",0,27869,1163,3650,6648,912,5418,9113,457,2991,2229,19276,2229
202510,"2025","09","Cataluña","17","Girona",0,28512,1357,3729,6692,1040,5520,9234,486,2997,2178,19897,2275
202511,"2025","09","Cataluña","17","Girona",0,28310,1192,3757,6723,940,5511,9254,490,2979,2150,19916,2135
202501,"2025","01","Andalucía","18","Granada",0,72003,3078,10845,15397,3278,17359,21518,4749,3383,6545,48732,8089
202502,"2025","01","Andalucía","18","Granada",0,71974,3175,10771,15297,3374,17281,21511,4874,3351,6384,48524,8342
202503,"2025","01","Andalucía","18","Granada",0,71890,3301,10850,15250,3436,17079,21439,4928,3386,6343,48234,8493
202504,"2025","01","Andalucía","18","Granada",0,69290,2961,10352,15022,2942,16406,21037,4727,3238,6243,46566,8002
202505,"2025","01","Andalucía","18","Granada",0,68334,2875,10081,14788,2878,16275,20853,4744,3217,6053,45810,7981
202506,"2025","01","Andalucía","18","Granada",0,67278,2901,9817,14581,2785,15900,20738,4627,3139,6047,45175,7763
202507,"2025","01","Andalucía","18","Granada",0,66692,2873,9890,14605,2743,15616,20421,4557,3087,6153,44672,7708
202508,"2025","01","Andalucía","18","Granada",0,66940,2856,10021,14676,2729,15721,20397,4512,3125,6310,44945,7545
202509,"2025","01","Andalucía","18","Granada",0,67969,3090,9985,14586,3114,16012,20639,4472,3235,6127,45692,7974
202510,"2025","01","Andalucía","18","Granada",0,68559,3161,10015,14531,3295,16168,20853,4456,3254,6022,46179,8148
202511,"2025","01","Andalucía","18","Granada",0,67469,3055,9737,14329,3253,15906,20687,4247,3192,5932,45528,8082
202501,"2025","08","Castilla - La Mancha","19","Guadalajara",0,12904,416,1564,2717,324,2777,4553,77,825,804,10109,751
202502,"2025","08","Castilla - La Mancha","19","Guadalajara",0,13187,491,1564,2753,398,2802,4613,84,834,766,10352,807
202503,"2025","08","Castilla - La Mancha","19","Guadalajara",0,13242,498,1565,2746,438,2828,4618,72,814,789,10362,863
202504,"2025","08","Castilla - La Mancha","19","Guadalajara",0,12796,432,1500,2688,365,2726,4573,65,854,748,9970,831
202505,"2025","08","Castilla - La Mancha","19","Guadalajara",0,12255,380,1427,2628,316,2578,4457,57,812,731,9499,814
202506,"2025","08","Castilla - La Mancha","19","Guadalajara",0,11734,374,1379,2495,309,2431,4297,55,793,712,9076,784
202507,"2025","08","Castilla - La Mancha","19","Guadalajara",0,11797,413,1369,2488,354,2480,4313,70,780,705,9134,802
202508,"2025","08","Castilla - La Mancha","19","Guadalajara",0,11678,411,1366,2460,337,2425,4252,68,779,692,9093,761
202509,"2025","08","Castilla - La Mancha","19","Guadalajara",0,11760,461,1411,2475,378,2444,4201,74,795,722,9119,793
202510,"2025","08","Castilla - La Mancha","19","Guadalajara",0,11953,473,1429,2498,413,2451,4255,80,816,714,9241,796
202511,"2025","08","Castilla - La Mancha","19","Guadalajara",0,11795,457,1467,2494,373,2356,4186,72,767,688,9150,809
202501,"2025","16","País Vasco","20","Gipuzkoa",0,28928,1265,4275,6755,1126,6387,8871,385,3231,1199,20682,3251
202502,"2025","16","País Vasco","20","Gipuzkoa",0,28617,1285,4147,6621,1171,6308,8834,370,3127,1173,20438,3304
202503,"2025","16","País Vasco","20","Gipuzkoa",0,28465,1433,4071,6550,1165,6253,8746,360,3117,1151,20190,3433
202504,"2025","16","País Vasco","20","Gipuzkoa",0,28201,1353,3982,6554,1014,6269,8787,350,3148,1113,19933,3428
202505,"2025","16","País Vasco","20","Gipuzkoa",0,27720,1469,3793,6485,1028,6041,8639,353,3157,1104,19341,3554
202506,"2025","16","País Vasco","20","Gipuzkoa",0,27192,1413,3694,6335,949,5992,8552,336,3135,1070,18920,3523
202507,"2025","16","País Vasco","20","Gipuzkoa",0,27711,1371,3824,6325,979,6286,8685,318,3159,1061,19516,3461
202508,"2025","16","País Vasco","20","Gipuzkoa",0,29328,1307,4198,6528,1002,7160,8896,339,3318,1113,21024,3341
202509,"2025","16","País Vasco","20","Gipuzkoa",0,28324,1375,3913,6502,1111,6483,8683,353,3230,1106,19999,3424
202510,"2025","16","País Vasco","20","Gipuzkoa",0,28327,1364,3972,6537,1110,6368,8718,399,3162,1095,20010,3459
202511,"2025","16","País Vasco","20","Gipuzkoa",0,28160,1306,3893,6590,1067,6278,8742,393,3185,1107,19789,3497
202501,"2025","01","Andalucía","21","Huelva",0,34056,1626,4566,7660,1375,7239,11385,4108,1459,2866,22293,3112
202502,"2025","01","Andalucía","21","Huelva",0,33306,1562,4484,7468,1330,7051,11185,3975,1429,2741,21868,3107
202503,"2025","01","Andalucía","21","Huelva",0,32690,1477,4333,7421,1338,6882,11033,3790,1478,2687,21436,3115
